g550_targeted_probe_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields,counts_as_new_g550_solver_row,g550_stage
g550_targeted_probe_00000013,new_g550_generated_theta_targeted_solver_row,True,True,random-32-32-20|50|1830|2000|0|14650fb0739d0383,random-32-32-20|a50|s1830|it0|g550_generated_theta_targeted_random_32_32_20_a50_s1830_hgenerated_theta_targeted_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000061,repair5g550_theta_550000061,repair5g550_theta_550000061,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1830,2000,0,True,True,1.18600191755,1237,1043,431.3247,46,2250,2142,-0.0805369127517,0.00479386385427,False,-0.025886864813,True,8e0c88f98997a717,alpha_commit=0.97499999999999998|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=0.97499999999999998|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.712532883555|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.2|lambda_flow=0.69977947220000003|min_edge_cost=0.93000000000000005|max_edge_cost=12|goal_projection_mode=flow_shield|flow_shield_beta=0.30449999999999999|max_flow_shield=0.84750000000000003,14650fb0739d0383,1.25,0.975,1.25,0.75,0.75,1,0.712532883555,0.95,1,1.2,0.6997794722,0.3045,0.8475,0.93,12,1,0,0,0,1,0,50,2000,0,2142,42.84,0,46,0,2250,0.92,40,0.2,0.2,0.45,False,False,False,False,False,True,True,,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000060,,,random-32-32-20|50|1830|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_00000014,new_g550_generated_theta_targeted_solver_row,True,True,random-32-32-20|50|1830|2000|0|14650fb0739d0383,random-32-32-20|a50|s1830|it0|g550_generated_theta_targeted_random_32_32_20_a50_s1830_hgenerated_theta_targeted_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000062,repair5g550_theta_550000062,repair5g550_theta_550000062,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1830,2000,0,True,True,1.15532118888,1205,1043,508.5425,46,2250,2142,-0.111217641419,-0.025886864813,True,-0.025886864813,True,ce11aabe0a6efd34,alpha_commit=1.4875|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.4875|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.70065733549599996|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.78000000000000003|lambda_flow=0.88433669563700001|min_edge_cost=0.93000000000000005|max_edge_cost=10.34|goal_projection_mode=flow_shield|flow_shield_beta=0.40949999999999998|max_flow_shield=0.87,14650fb0739d0383,1.25,1.4875,1.25,0.75,0.75,1,0.700657335496,0.95,1,0.78,0.884336695637,0.4095,0.87,0.93,10.34,1,0,0,0,1,0,50,2000,0,2142,42.84,0,46,0,2250,0.92,40,0.2,0.2,0.45,False,False,False,False,False,True,True,,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000061,,,random-32-32-20|50|1830|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_00000015,new_g550_generated_theta_targeted_solver_row,True,True,random-32-32-20|50|1830|2000|0|14650fb0739d0383,random-32-32-20|a50|s1830|it0|g550_generated_theta_targeted_random_32_32_20_a50_s1830_hgenerated_theta_targeted_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000063,repair5g550_theta_550000063,repair5g550_theta_550000063,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1830,2000,0,True,True,1.18983700863,1241,1043,513.1741,48,2350,2142,-0.0767018216683,0.00862895493768,False,-0.025886864813,True,2b39cd3283556a2e,alpha_commit=1.0625|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.0625|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.46908414834000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.84999999999999998|lambda_flow=0.62288062910099995|min_edge_cost=1|max_edge_cost=10.449999999999999|goal_projection_mode=flow_shield|flow_shield_beta=0.36749999999999999|max_flow_shield=0.71999999999999997,14650fb0739d0383,1.25,1.0625,1.25,0.75,0.75,1,0.46908414834,0.95,1,0.85,0.622880629101,0.3675,0.72,1,10.45,1,0,0,0,1,0,50,2000,0,2142,42.84,0,48,0,2350,0.96,40,0.2,0.2,0.45,False,False,False,False,False,True,True,,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000062,,,random-32-32-20|50|1830|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_00000016,new_g550_generated_theta_targeted_solver_row,True,True,random-32-32-20|50|1830|2000|0|14650fb0739d0383,random-32-32-20|a50|s1830|it0|g550_generated_theta_targeted_random_32_32_20_a50_s1830_hgenerated_theta_targeted_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000064,repair5g550_theta_550000064,repair5g550_theta_550000064,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1830,2000,0,True,True,1.2070949185,1259,1043,455.7425,48,2350,2142,-0.0594439117929,0.025886864813,False,-0.025886864813,True,e97a3220567c3945,alpha_commit=1.5|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.5|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.486897470429|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.1599999999999999|lambda_flow=0.66901993496000001|min_edge_cost=1|max_edge_cost=11.99|goal_projection_mode=flow_shield|flow_shield_beta=0.31850000000000001|max_flow_shield=0.78749999999999998,14650fb0739d0383,1.25,1.5,1.25,0.75,0.75,1,0.486897470429,0.95,1,1.16,0.66901993496,0.3185,0.7875,1,11.99,1,0,0,0,1,0,50,2000,0,2142,42.84,0,48,0,2350,0.96,40,0.2,0.2,0.45,False,False,False,False,False,True,True,,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000063,,,random-32-32-20|50|1830|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_00000017,new_g550_generated_theta_targeted_solver_row,True,True,random-32-32-20|50|1830|2000|0|14650fb0739d0383,random-32-32-20|a50|s1830|it0|g550_generated_theta_targeted_random_32_32_20_a50_s1830_hgenerated_theta_targeted_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000065,repair5g550_theta_550000065,repair5g550_theta_550000065,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1830,2000,0,True,True,1.17353787152,1224,1043,577.9882,44,2150,2142,-0.0930009587728,-0.00767018216683,False,-0.025886864813,True,681c5c4052c59772,alpha_commit=1.375|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.375|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.67690623937700001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.1299999999999999|lambda_flow=0.62288062910099995|min_edge_cost=1|max_edge_cost=11.99|goal_projection_mode=flow_shield|flow_shield_beta=0.38850000000000001|max_flow_shield=0.90749999999999997,14650fb0739d0383,1.25,1.375,1.25,0.75,0.75,1,0.676906239377,0.95,1,1.13,0.622880629101,0.3885,0.9075,1,11.99,1,0,0,0,1,0,50,2000,0,2142,42.84,0,44,0,2150,0.88,40,0.2,0.2,0.45,False,False,False,False,False,True,True,,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000064,,,random-32-32-20|50|1830|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000000_2875784337,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,additive_ltm,,,,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000001_9171984713,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,static_flow_shield,,,,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000002_5356916800,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,frozen_family_static_goal_aware,,,,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000003_8449331166,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000079,repair5g550_theta_550000079,repair5g550_theta_550000079,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.475,1.25,0.75,0.75,1,1.19,0.95,1,0.89,0.91,0.329,0.8775,0.721513143465,8.90212101617,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000078,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000004_6085128079,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000080,repair5g550_theta_550000080,repair5g550_theta_550000080,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.45,1.25,0.75,0.75,1,0.83,0.95,1,0.83,1.11,0.392,0.87,0.683202711069,10.925330338,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000079,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000005_6487989434,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000081,repair5g550_theta_550000081,repair5g550_theta_550000081,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,0.9875,1.25,0.75,0.75,1,0.96,0.95,1,1.21,1.16,0.2975,0.87,0.56827141388,12,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000080,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000006_6194612766,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000082,repair5g550_theta_550000082,repair5g550_theta_550000082,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.2,1.25,0.75,0.75,1,1.14,0.95,1,0.81,0.88,0.322,0.795,0.574656485946,11.936934999,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000081,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000007_5512040103,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000083,repair5g550_theta_550000083,repair5g550_theta_550000083,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.5,1.25,0.75,0.75,1,0.96,0.95,1,0.82,0.92,0.4025,0.6525,0.529960981483,11.4311326685,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000082,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000008_1193855605,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000084,repair5g550_theta_550000084,repair5g550_theta_550000084,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.075,1.25,0.75,0.75,1,0.82,0.95,1,1.2,1.13,0.3325,0.66,0.708742999333,11.5322931346,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000083,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000009_2135468619,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000085,repair5g550_theta_550000085,repair5g550_theta_550000085,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.1625,1.25,0.75,0.75,1,0.79,0.95,1,0.94,0.88,0.329,0.5925,0.574656485946,12,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000084,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000010_9225985468,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000086,repair5g550_theta_550000086,repair5g550_theta_550000086,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.425,1.25,0.75,0.75,1,0.8,0.95,1,1.05,0.84,0.3955,0.81,0.77897879206,9.71140474492,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000085,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000011_0695670752,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000087,repair5g550_theta_550000087,repair5g550_theta_550000087,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.35,1.25,0.75,0.75,1,1.2,0.95,1,1.15,0.87,0.371,0.8175,0.517190837351,9.10444194836,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000086,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000012_5395957474,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000088,repair5g550_theta_550000088,repair5g550_theta_550000088,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.15,1.25,0.75,0.75,1,1.1,0.95,1,0.82,1.06,0.3745,0.8925,0.56827141388,9.50908381273,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000087,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000013_6604499446,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000089,repair5g550_theta_550000089,repair5g550_theta_550000089,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.2,1.25,0.75,0.75,1,0.96,0.95,1,1.09,0.94,0.28,0.6825,0.517190837351,11.6334536007,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000088,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000014_6441211372,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000090,repair5g550_theta_550000090,repair5g550_theta_550000090,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.025,1.25,0.75,0.75,1,1.21,0.95,1,0.91,0.95,0.392,0.81,0.708742999333,9.20560241445,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000089,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
g550_targeted_probe_no_probe_00000015_2663333965,new_g550_generated_theta_targeted_solver_row,,True,random-32-32-20|50|1832|2000|no_probe|generated_theta_targeted_short5000_t050_i2,generated_theta_targeted|random|a50|s1832|b2000|short5000_t050_i2,generated_theta::repair5g550_theta_550000091,repair5g550_theta_550000091,repair5g550_theta_550000091,safe_expert_mixture_with_abstention,random-32-32-20,random,50,1832,2000,,False,False,,,,,,,,,,,,True,,,,1.25,1.3125,1.25,0.75,0.75,1,0.87,0.95,1,0.92,1.13,0.385,0.675,0.689587783135,11.936934999,1,0,0,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,F_targeted_transfer,generated_theta_targeted_short5000_t050_i2,2000,5000,0.5,2,1820_1839,safe_expert_mixture_with_abstention,safe_expert_mixture,safe_expert_mixture_with_abstention,generated_policy_000090,,,random-32-32-20|50|1832|2000|generated_theta_targeted_short5000_t050_i2,True,,True,g550_generated_theta_targeted
