probe_id,context_id,topology_id,map,map_family,agents,agent_count,seed,nominal_budget_ms,horizon_id,probe_method,probe_budget_ms,main_solver_must_restart_from_scratch,probe_trace_from_candidate_theta,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_probe_000518,g557_ctx_00000518,g557_topology_038_qd_random,random-64-64-20,qd_random,600,600,100518,5000,b5000_short1000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000519,g557_ctx_00000519,g557_topology_039_qd_random,random-32-32-10,qd_random,25,25,100519,5000,b5000_short1000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000520,g557_ctx_00000520,g557_topology_040_qd_random,random-64-64-10,qd_random,600,600,100520,500,b500_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000521,g557_ctx_00000521,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,25,25,100521,500,b500_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000522,g557_ctx_00000522,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,25,25,100522,500,b500_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000523,g557_ctx_00000523,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,600,600,100523,500,b500_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000524,g557_ctx_00000524,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,600,600,100524,500,b500_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000525,g557_ctx_00000525,g557_topology_045_qd_room,room-32-32-4,qd_room,25,25,100525,1000,b1000_short2000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000526,g557_ctx_00000526,g557_topology_046_qd_room,room-64-64-8,qd_room,600,600,100526,1000,b1000_short2000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000527,g557_ctx_00000527,g557_topology_047_qd_room,room-64-64-16,qd_room,600,600,100527,1000,b1000_short2000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000528,g557_ctx_00000528,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,600,600,100528,1000,b1000_short2000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000529,g557_ctx_00000529,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,600,600,100529,1000,b1000_short2000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000530,g557_ctx_00000530,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,600,600,100530,2000,b2000_short2000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000531,g557_ctx_00000531,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,600,600,100531,2000,b2000_short2000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000532,g557_ctx_00000532,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,600,600,100532,2000,b2000_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000533,g557_ctx_00000533,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,600,600,100533,2000,b2000_short250_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000534,g557_ctx_00000534,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,600,600,100534,2000,b2000_short250_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000535,g557_ctx_00000535,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,600,600,100535,5000,b5000_short250_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000536,g557_ctx_00000536,g557_topology_056_qd_bottleneck,string,qd_bottleneck,600,600,100536,5000,b5000_short250_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000537,g557_ctx_00000537,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,600,600,100537,5000,b5000_short250_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000538,g557_ctx_00000538,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,600,600,100538,5000,b5000_short250_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000539,g557_ctx_00000539,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,600,600,100539,5000,b5000_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000540,g557_ctx_00000540,g557_topology_000_empty,empty-32-32,empty,50,50,100540,500,b500_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000541,g557_ctx_00000541,g557_topology_001_empty,empty-48-48,empty,800,800,100541,500,b500_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000542,g557_ctx_00000542,g557_topology_002_empty,empty-16-16,empty,50,50,100542,500,b500_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000543,g557_ctx_00000543,g557_topology_003_random,random-32-32-20,random,50,50,100543,500,b500_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000544,g557_ctx_00000544,g557_topology_004_random,random-64-64-20,random,800,800,100544,500,b500_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000545,g557_ctx_00000545,g557_topology_005_random,random-32-32-10,random,50,50,100545,1000,b1000_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000546,g557_ctx_00000546,g557_topology_006_random,random-64-64-10,random,800,800,100546,1000,b1000_short1000_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000547,g557_ctx_00000547,g557_topology_007_maze,maze-32-32-4,maze,50,50,100547,1000,b1000_short1000_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000548,g557_ctx_00000548,g557_topology_008_maze,maze-32-32-2,maze,50,50,100548,1000,b1000_short1000_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000549,g557_ctx_00000549,g557_topology_009_maze,maze-128-128-2,maze,800,800,100549,1000,b1000_short1000_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000550,g557_ctx_00000550,g557_topology_010_maze,maze-128-128-10,maze,800,800,100550,2000,b2000_short1000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000551,g557_ctx_00000551,g557_topology_011_room,room-32-32-4,room,50,50,100551,2000,b2000_short1000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000552,g557_ctx_00000552,g557_topology_012_room,room-64-64-8,room,800,800,100552,2000,b2000_short1000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000553,g557_ctx_00000553,g557_topology_013_room,room-64-64-16,room,800,800,100553,2000,b2000_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000554,g557_ctx_00000554,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,800,800,100554,2000,b2000_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000555,g557_ctx_00000555,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,800,800,100555,5000,b5000_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000556,g557_ctx_00000556,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,800,800,100556,5000,b5000_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000557,g557_ctx_00000557,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,800,800,100557,5000,b5000_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000558,g557_ctx_00000558,g557_topology_018_bottleneck,connector,bottleneck,800,800,100558,5000,b5000_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000559,g557_ctx_00000559,g557_topology_019_bottleneck,corners,bottleneck,800,800,100559,5000,b5000_short2000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000560,g557_ctx_00000560,g557_topology_020_bottleneck,tunnel,bottleneck,800,800,100560,500,b500_short250_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000561,g557_ctx_00000561,g557_topology_021_bottleneck,loop-chain,bottleneck,800,800,100561,500,b500_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000562,g557_ctx_00000562,g557_topology_022_bottleneck,string,bottleneck,800,800,100562,500,b500_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000563,g557_ctx_00000563,g557_topology_023_bottleneck,tree,bottleneck,800,800,100563,500,b500_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000564,g557_ctx_00000564,g557_topology_024_irregular,Berlin_1_256,irregular,800,800,100564,500,b500_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000565,g557_ctx_00000565,g557_topology_025_irregular,Boston_0_256,irregular,800,800,100565,1000,b1000_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000566,g557_ctx_00000566,g557_topology_026_irregular,Paris_1_256,irregular,800,800,100566,1000,b1000_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000567,g557_ctx_00000567,g557_topology_027_irregular,brc202d,irregular,800,800,100567,1000,b1000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000568,g557_ctx_00000568,g557_topology_028_irregular,den312d,irregular,800,800,100568,1000,b1000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000569,g557_ctx_00000569,g557_topology_029_irregular,den520d,irregular,800,800,100569,1000,b1000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000570,g557_ctx_00000570,g557_topology_030_irregular,lak303d,irregular,800,800,100570,2000,b2000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000571,g557_ctx_00000571,g557_topology_031_irregular,orz900d,irregular,800,800,100571,2000,b2000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000572,g557_ctx_00000572,g557_topology_032_irregular,ost003d,irregular,800,800,100572,2000,b2000_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000573,g557_ctx_00000573,g557_topology_033_irregular,w_woundedcoast,irregular,800,800,100573,2000,b2000_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000574,g557_ctx_00000574,g557_topology_034_qd_empty,empty-32-32,qd_empty,50,50,100574,2000,b2000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000575,g557_ctx_00000575,g557_topology_035_qd_empty,empty-48-48,qd_empty,800,800,100575,5000,b5000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000576,g557_ctx_00000576,g557_topology_036_qd_empty,empty-16-16,qd_empty,50,50,100576,5000,b5000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000577,g557_ctx_00000577,g557_topology_037_qd_random,random-32-32-20,qd_random,50,50,100577,5000,b5000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000578,g557_ctx_00000578,g557_topology_038_qd_random,random-64-64-20,qd_random,800,800,100578,5000,b5000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000579,g557_ctx_00000579,g557_topology_039_qd_random,random-32-32-10,qd_random,50,50,100579,5000,b5000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000580,g557_ctx_00000580,g557_topology_040_qd_random,random-64-64-10,qd_random,800,800,100580,500,b500_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000581,g557_ctx_00000581,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,50,50,100581,500,b500_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000582,g557_ctx_00000582,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,50,50,100582,500,b500_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000583,g557_ctx_00000583,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,800,800,100583,500,b500_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000584,g557_ctx_00000584,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,800,800,100584,500,b500_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000585,g557_ctx_00000585,g557_topology_045_qd_room,room-32-32-4,qd_room,50,50,100585,1000,b1000_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000586,g557_ctx_00000586,g557_topology_046_qd_room,room-64-64-8,qd_room,800,800,100586,1000,b1000_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000587,g557_ctx_00000587,g557_topology_047_qd_room,room-64-64-16,qd_room,800,800,100587,1000,b1000_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000588,g557_ctx_00000588,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,800,800,100588,1000,b1000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000589,g557_ctx_00000589,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,800,800,100589,1000,b1000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000590,g557_ctx_00000590,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,800,800,100590,2000,b2000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000591,g557_ctx_00000591,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,800,800,100591,2000,b2000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000592,g557_ctx_00000592,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,800,800,100592,2000,b2000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000593,g557_ctx_00000593,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,800,800,100593,2000,b2000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000594,g557_ctx_00000594,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,800,800,100594,2000,b2000_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000595,g557_ctx_00000595,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,800,800,100595,5000,b5000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000596,g557_ctx_00000596,g557_topology_056_qd_bottleneck,string,qd_bottleneck,800,800,100596,5000,b5000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000597,g557_ctx_00000597,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,800,800,100597,5000,b5000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000598,g557_ctx_00000598,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,800,800,100598,5000,b5000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000599,g557_ctx_00000599,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,800,800,100599,5000,b5000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000600,g557_ctx_00000600,g557_topology_000_empty,empty-32-32,empty,75,75,100600,500,b500_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000601,g557_ctx_00000601,g557_topology_001_empty,empty-48-48,empty,1000,1000,100601,500,b500_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000602,g557_ctx_00000602,g557_topology_002_empty,empty-16-16,empty,75,75,100602,500,b500_short1000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000603,g557_ctx_00000603,g557_topology_003_random,random-32-32-20,random,75,75,100603,500,b500_short1000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000604,g557_ctx_00000604,g557_topology_004_random,random-64-64-20,random,1000,1000,100604,500,b500_short1000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000605,g557_ctx_00000605,g557_topology_005_random,random-32-32-10,random,75,75,100605,1000,b1000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000606,g557_ctx_00000606,g557_topology_006_random,random-64-64-10,random,1000,1000,100606,1000,b1000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000607,g557_ctx_00000607,g557_topology_007_maze,maze-32-32-4,maze,75,75,100607,1000,b1000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000608,g557_ctx_00000608,g557_topology_008_maze,maze-32-32-2,maze,75,75,100608,1000,b1000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000609,g557_ctx_00000609,g557_topology_009_maze,maze-128-128-2,maze,1000,1000,100609,1000,b1000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000610,g557_ctx_00000610,g557_topology_010_maze,maze-128-128-10,maze,1000,1000,100610,2000,b2000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000611,g557_ctx_00000611,g557_topology_011_room,room-32-32-4,room,75,75,100611,2000,b2000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000612,g557_ctx_00000612,g557_topology_012_room,room-64-64-8,room,1000,1000,100612,2000,b2000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000613,g557_ctx_00000613,g557_topology_013_room,room-64-64-16,room,1000,1000,100613,2000,b2000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000614,g557_ctx_00000614,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,1000,1000,100614,2000,b2000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000615,g557_ctx_00000615,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,1000,1000,100615,5000,b5000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000616,g557_ctx_00000616,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,1000,1000,100616,5000,b5000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000617,g557_ctx_00000617,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,1000,1000,100617,5000,b5000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000618,g557_ctx_00000618,g557_topology_018_bottleneck,connector,bottleneck,1000,1000,100618,5000,b5000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000619,g557_ctx_00000619,g557_topology_019_bottleneck,corners,bottleneck,1000,1000,100619,5000,b5000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000620,g557_ctx_00000620,g557_topology_020_bottleneck,tunnel,bottleneck,1000,1000,100620,500,b500_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000621,g557_ctx_00000621,g557_topology_021_bottleneck,loop-chain,bottleneck,1000,1000,100621,500,b500_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000622,g557_ctx_00000622,g557_topology_022_bottleneck,string,bottleneck,1000,1000,100622,500,b500_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000623,g557_ctx_00000623,g557_topology_023_bottleneck,tree,bottleneck,1000,1000,100623,500,b500_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000624,g557_ctx_00000624,g557_topology_024_irregular,Berlin_1_256,irregular,1000,1000,100624,500,b500_short500_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000625,g557_ctx_00000625,g557_topology_025_irregular,Boston_0_256,irregular,1000,1000,100625,1000,b1000_short500_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000626,g557_ctx_00000626,g557_topology_026_irregular,Paris_1_256,irregular,1000,1000,100626,1000,b1000_short500_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000627,g557_ctx_00000627,g557_topology_027_irregular,brc202d,irregular,1000,1000,100627,1000,b1000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000628,g557_ctx_00000628,g557_topology_028_irregular,den312d,irregular,1000,1000,100628,1000,b1000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000629,g557_ctx_00000629,g557_topology_029_irregular,den520d,irregular,1000,1000,100629,1000,b1000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000630,g557_ctx_00000630,g557_topology_030_irregular,lak303d,irregular,1000,1000,100630,2000,b2000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000631,g557_ctx_00000631,g557_topology_031_irregular,orz900d,irregular,1000,1000,100631,2000,b2000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000632,g557_ctx_00000632,g557_topology_032_irregular,ost003d,irregular,1000,1000,100632,2000,b2000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000633,g557_ctx_00000633,g557_topology_033_irregular,w_woundedcoast,irregular,1000,1000,100633,2000,b2000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000634,g557_ctx_00000634,g557_topology_034_qd_empty,empty-32-32,qd_empty,75,75,100634,2000,b2000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000635,g557_ctx_00000635,g557_topology_035_qd_empty,empty-48-48,qd_empty,1000,1000,100635,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000636,g557_ctx_00000636,g557_topology_036_qd_empty,empty-16-16,qd_empty,75,75,100636,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000637,g557_ctx_00000637,g557_topology_037_qd_random,random-32-32-20,qd_random,75,75,100637,5000,b5000_short2000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000638,g557_ctx_00000638,g557_topology_038_qd_random,random-64-64-20,qd_random,1000,1000,100638,5000,b5000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000639,g557_ctx_00000639,g557_topology_039_qd_random,random-32-32-10,qd_random,75,75,100639,5000,b5000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000640,g557_ctx_00000640,g557_topology_040_qd_random,random-64-64-10,qd_random,1000,1000,100640,500,b500_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000641,g557_ctx_00000641,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,75,75,100641,500,b500_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000642,g557_ctx_00000642,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,75,75,100642,500,b500_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000643,g557_ctx_00000643,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,1000,1000,100643,500,b500_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000644,g557_ctx_00000644,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,1000,1000,100644,500,b500_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000645,g557_ctx_00000645,g557_topology_045_qd_room,room-32-32-4,qd_room,75,75,100645,1000,b1000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000646,g557_ctx_00000646,g557_topology_046_qd_room,room-64-64-8,qd_room,1000,1000,100646,1000,b1000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000647,g557_ctx_00000647,g557_topology_047_qd_room,room-64-64-16,qd_room,1000,1000,100647,1000,b1000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000648,g557_ctx_00000648,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,1000,1000,100648,1000,b1000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000649,g557_ctx_00000649,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,1000,1000,100649,1000,b1000_short250_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000650,g557_ctx_00000650,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,1000,1000,100650,2000,b2000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000651,g557_ctx_00000651,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,1000,1000,100651,2000,b2000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000652,g557_ctx_00000652,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,1000,1000,100652,2000,b2000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000653,g557_ctx_00000653,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,1000,1000,100653,2000,b2000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000654,g557_ctx_00000654,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,1000,1000,100654,2000,b2000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000655,g557_ctx_00000655,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,1000,1000,100655,5000,b5000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000656,g557_ctx_00000656,g557_topology_056_qd_bottleneck,string,qd_bottleneck,1000,1000,100656,5000,b5000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000657,g557_ctx_00000657,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,1000,1000,100657,5000,b5000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000658,g557_ctx_00000658,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,1000,1000,100658,5000,b5000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000659,g557_ctx_00000659,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,1000,1000,100659,5000,b5000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000660,g557_ctx_00000660,g557_topology_000_empty,empty-32-32,empty,100,100,100660,500,b500_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000661,g557_ctx_00000661,g557_topology_001_empty,empty-48-48,empty,25,25,100661,500,b500_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000662,g557_ctx_00000662,g557_topology_002_empty,empty-16-16,empty,100,100,100662,500,b500_short1000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000663,g557_ctx_00000663,g557_topology_003_random,random-32-32-20,random,100,100,100663,500,b500_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000664,g557_ctx_00000664,g557_topology_004_random,random-64-64-20,random,1500,1500,100664,500,b500_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000665,g557_ctx_00000665,g557_topology_005_random,random-32-32-10,random,100,100,100665,1000,b1000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
