evaluation_uid,label_state,positive_rows,harmful_rows,censored_rows,steps,lr,seed,initial_total_repaired_loss,final_total_repaired_loss,best_total_repaired_loss,initial_floor_corrected_positive_loss,best_floor_corrected_positive_loss,initial_nearest_harmful_margin_loss,best_nearest_harmful_margin_loss,oracle_initialized_at_g556,optimizer,weight_decay,uses_sigmoid_parameterization,projected_to_theta_bounds_each_step,oracle_theta_alpha_cong_commit_progress,oracle_theta_alpha_cong_commit_nonprogress,oracle_theta_alpha_cong_block,oracle_theta_alpha_cong_wait_progress,oracle_theta_alpha_cong_wait_nonprogress,oracle_theta_alpha_flow_commit_progress,oracle_theta_alpha_flow_wait_progress,oracle_theta_rho_cong_decay,oracle_theta_rho_flow_decay,oracle_theta_lambda_cong,oracle_theta_lambda_flow,oracle_theta_flow_shield_beta,oracle_theta_max_flow_shield,oracle_theta_min_edge_cost,oracle_theta_max_edge_cost
0df2805feeba773f3d5459d2f9fccb811b507284dcc996a1d0c31ab5013b95ce,MIXED_FRONTIER,16,48,0,120,0.04,564,0.006331210758040523,0.0,0.0,0.006331210758040523,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2486071586608887,1.1341705322265625,1.219808578491211,0.6928703188896179,0.8641961216926575,1.035292387008667,0.7164711952209473,0.9830005168914795,0.9975796937942505,0.6956437826156616,0.7482603192329407,0.32740992307662964,0.9108572602272034,0.9907019734382629,10.869906425476074
0e4015760e57202ed3ac93681e9462c95548fb1f15951f8e59d0bbc8c6083f06,MIXED_FRONTIER,9,55,0,120,0.04,564,0.024590660250103508,0.003962603921020422,0.002777475270024324,0.024590660250103508,0.002777475270024324,0.0,0.0,True,AdamW,0.0,False,True,1.224661111831665,1.3835361003875732,1.1243407726287842,0.7436873912811279,0.6862913966178894,1.0981380939483643,0.7189103364944458,0.9777303338050842,0.9964141845703125,0.7648656964302063,0.4996289908885956,0.31721705198287964,0.9190396666526794,0.9654625654220581,10.898731231689453
0e434f557828eb62eb8e745dc3875a7bc518dac16683856a81941f34cd9d7c93,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0e6ea386a9c50872bbece4ebf9939ea2abc73cb1d44037beaa6f57e276b2836d,MIXED_FRONTIER,44,19,0,120,0.04,564,0.0005000025140914355,0.0007911761513395704,0.0,0.0005000025140914355,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.229697585105896,1.1107300519943237,1.2570315599441528,0.7207165360450745,0.8266869187355042,1.0901833772659302,0.6686378121376038,0.9840338826179504,0.9988022446632385,0.679107666015625,0.623584508895874,0.3291960060596466,0.8781604766845703,1.0,10.9284029006958
0e6fa77a90234c0d46c75321c22c4e918e7e52b597a7483e1a933bde9fba9a8e,MIXED_FRONTIER,40,23,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0e99667b210dee513b1563943acdd6a1ceb2aa6e939551f14265bf8c1710c135,MIXED_FRONTIER,36,28,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0eea669ee971651439060c8b375be68da207add71dc387c4307a905866d99d27,MIXED_FRONTIER,4,59,0,120,0.04,564,0.010912195329985552,0.0028573232849291377,0.0012795163245186494,0.010912195329985552,0.0012795163245186494,0.0,0.0,True,AdamW,0.0,False,True,1.2929524183273315,1.156829833984375,1.2387391328811646,0.7145090103149414,0.6197957396507263,1.0403777360916138,0.6189473271369934,0.9870350360870361,1.0,0.6596442461013794,0.5737800002098083,0.3003711700439453,0.8648799061775208,0.9998021125793457,10.68578815460205
0f0b4a03a2990634405874986cc8f4e5fa3c5b5f833014b6e81968ea3d28d1f0,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0f13a3a3a4cb0c1c332bb531fcfb68d133fa9faa9c5f330b19874d44b02c4f24,MIXED_FRONTIER,29,35,0,120,0.04,564,0.000946228373637184,0.0,0.0,0.000946228373637184,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2314003705978394,1.1341620683670044,1.2435201406478882,0.7156999111175537,0.7609615921974182,1.0622968673706055,0.6327788829803467,0.9817274212837219,1.0,0.6788859367370605,0.6369728446006775,0.3105453848838806,0.9344786405563354,1.0,10.683030128479004
0f196584bf8d13eb9f33704db2405a1103611bd04320a557875f5946377ae337,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0f3056dc0770b549bce5be4dda2fc7f4f2c7dd77282a8baa43a3f54866f0cb1f,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0f4576a6f4c8d8dc031865b72ec1ccfed0b109bfd68199d4fe08b4f6828d27ec,MIXED_FRONTIER,4,59,0,120,0.04,564,0.05560908908490371,0.005223217731635879,0.0029551660483486675,0.05170230823103618,0.0029551660483486675,0.003906780853867531,0.0,True,AdamW,0.0,False,True,0.8810358643531799,1.3207439184188843,1.2514591217041016,0.8746161460876465,0.8963904976844788,0.9852004647254944,0.540172278881073,0.9613381624221802,1.0,0.5407021641731262,0.5963120460510254,0.44832998514175415,0.903681218624115,0.8966889977455139,11.429747581481934
0f5a538c1227796db838ed929ca051a4236739c60f008871e13ae6636af2d851,MIXED_FRONTIER,2,62,0,120,0.04,564,0.17449201752814522,0.011704156128928618,0.005181687649669579,0.13923932721289864,0.005181687649669579,0.03525269031524658,0.0,True,AdamW,0.0,False,True,1.2922629117965698,1.1874390840530396,1.011983036994934,0.7410505414009094,0.8601216673851013,0.8030766248703003,0.025138908997178078,0.9897593259811401,1.0,0.8723868131637573,1.3384788036346436,0.19005173444747925,0.8654267191886902,0.9456369280815125,11.493974685668945
0f6794624d294c368c28d8d3a14291beb9cd9fe6767bcdb13cc5cf52ca1de554,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0f894ede59230cbece2d9bf03c2835f851875c72b7b9d9d21e455941268b50bc,MIXED_FRONTIER,35,26,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0f8ffef9e811e4d3859aa270548614b2a7bc72882f44cd4378743edac79415fb,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0f977f8b4f8dfcb98ffeab7fad76f9a72f20e4107ac16e3ecc505e77d37338e3,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0f9cdf7c113ef3a03ebd6e2168ff1d1bf08528b7a843100d545e355260968bba,MIXED_FRONTIER,22,40,0,120,0.04,564,0.0009209473991591416,0.0,0.0,0.0009209473991591416,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2533823251724243,1.1743059158325195,1.2228658199310303,0.7463799715042114,0.7680708169937134,1.0617698431015015,0.7506663203239441,0.9831132888793945,1.0,0.6428635120391846,0.6411207914352417,0.33331188559532166,0.8964394927024841,0.9981953501701355,10.703160285949707
0fac6d7d2bfa44cc33ee32d881c6d9b56fe94ddcbda929592132484e6b6e6ef5,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0fb34e1a4dbbc7c03c49787ddd096cf33b405ec70366536a92302c2e0fc56a3f,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0fd17704f8346ba6ccebf5349c1e0649e6eedf9e86294424093f4c959567e041,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
0ffc9e3dc0798931d0b0caf077f0cebdebe74494e6a1925402faa8096704c559,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
101fd0beb01770e01d7535d5c4299a45e687a7b0c2aabf671f62025125e23b45,MIXED_FRONTIER,20,42,0,120,0.04,564,0.006548659086824768,0.0003245006929994687,0.0,0.006548659086824768,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.1843922138214111,1.1344529390335083,1.3283631801605225,0.7467043399810791,0.7844394445419312,0.9930548071861267,0.6558746099472046,0.9696897864341736,0.9966121912002563,0.649193525314331,0.7068536877632141,0.3075507879257202,0.9079278707504272,0.9747278690338135,11.054523468017578
103122a99bf32ae1b3be23379886c95131a2b5bf7d682463f9b0a6143cad8457,MIXED_FRONTIER,31,32,0,120,0.04,564,0.006377707620280587,0.0020225777321387917,0.0,0.006377707620280587,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2347774505615234,1.1482789516448975,1.321045994758606,0.6517749428749084,0.8268972039222717,1.017960786819458,0.6505654454231262,0.9797831177711487,0.9999457001686096,0.6497241258621216,0.689055860042572,0.3041054606437683,0.9697427749633789,0.9994758367538452,10.909866333007812
10534f283b374634bb0bc7a79578baec708874920842cb797e893bf6f23fe462,MIXED_FRONTIER,26,38,0,120,0.04,564,0.008433235883208628,0.0007219570910900197,0.0,0.008433235883208628,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2429925203323364,1.0714111328125,1.30755615234375,0.6923975348472595,0.8343116044998169,1.0010210275650024,0.7731459736824036,0.9862412810325623,1.0,0.6142889857292175,0.5821284055709839,0.3355977535247803,0.8719466328620911,0.9919200539588928,10.654068946838379
1053d532d32369dd241858693ea837016e3239dff9d6f1f9371d7bb8964194c4,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1065416af0744300ecb6300aff5229cef2109a13ed9681e74dfbce5c8e59a5b3,MIXED_FRONTIER,30,34,0,120,0.04,564,0.0008053623518298608,0.00040648883547636516,0.0,0.0008053623518298608,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2940244674682617,1.0748827457427979,1.2600831985473633,0.705746054649353,0.7581866979598999,1.0780898332595825,0.7153370976448059,0.9847380518913269,1.0,0.7029027938842773,0.7219642996788025,0.30279308557510376,0.8239114284515381,1.0,10.7782621383667
1066a8d73b6bb56b0c0efdba8a0bdc75fac85f48800631b8ef0a2a841f203608,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
10827113e3692e586494c6a205e3d46ddd3322197ac3273df0961b49ecf43b0d,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
10b2c80e4e24058a1c38995193366c01a0dd90ef8034ef038086d57986a90012,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
10cafa64c11c9b49a3fa2ebbff2a383a2a2856f1e23b988c3e273aa22469309c,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
10d452bcfef85d3a74f2de726558d1a4cb23efaac4b885fd42d53e280c7745be,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
10fe5c935dea2d011e809e4927ddd1ffb203ef4d1e42756b38935865df4e21d2,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
10febb3e86ed316dd4474d8d7877ef517121be7d1403cc874ab2b6ca4bc73ff5,MIXED_FRONTIER,29,35,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
11063f74e809f8d000c5448b8915a261e3084c1237dd28fb368f78be5b403a96,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
11247471386792bf4fee68fbdc2c7c67661251b0e42946619e990061a5522237,MIXED_FRONTIER,16,47,0,120,0.04,564,0.0004779256887300354,0.0,0.0,0.0004779256887300354,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.258549690246582,1.17499840259552,1.30228590965271,0.6637045741081238,0.7689918279647827,1.047931432723999,0.7236820459365845,0.9817488193511963,1.0,0.6584411859512329,0.7294894456863403,0.3002340495586395,0.878420352935791,1.0,10.80385971069336
11406c5ec42d317e7465b60f64190e2ec9ff39ef63b6d15a06b4d944509398dc,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
116bca9b7e2ec56b9c081ae84ef988f485b85f51847c9f400eef81137b2905ef,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
116dceabf91b872a741a23e00596487140b103792ed1c4ab525ce9b7e056c73b,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1174fd141450537ca6fcde7383ba32623e0bf298f8e01a934860cd41515ecd5c,MIXED_FRONTIER,12,45,0,120,0.04,564,0.01221821343062443,0.001546566426672974,0.0011087668315569593,0.01221821343062443,0.0011087668315569593,0.0,0.0,True,AdamW,0.0,False,True,1.2503122091293335,1.0713058710098267,1.2352105379104614,0.6665447950363159,0.8364293575286865,1.0092525482177734,0.8193299174308777,0.9851329922676086,1.0,0.6283360719680786,0.5609224438667297,0.3309754729270935,0.8669506311416626,1.0,10.645707130432129
1198ff393e623bc2fafbcebe5b821480325f6ff29ee86289323bbfa2ee541487,MIXED_FRONTIER,38,26,0,120,0.04,564,0.0013437001449991548,0.0,0.0,0.0013437001449991548,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2602840662002563,1.1833864450454712,1.291206955909729,0.7246153950691223,0.767613410949707,1.0626347064971924,0.7679545283317566,0.9820912480354309,0.9989632368087769,0.6720176935195923,0.5713353753089905,0.3321651816368103,0.854551374912262,1.0,10.954084396362305
11a1cfb2d84b56a72132ce123a0491c1ab0a9a5f5c323f409f4582ff9c5d496d,MIXED_FRONTIER,28,35,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
11b8b26a8c2781f11ace55348037ffb19f5beae7929779cb3d013d1e75e8f762,MIXED_FRONTIER,14,50,0,120,0.04,564,0.00524478416605427,7.65903570340426e-05,0.0,0.00524478416605427,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2578136920928955,1.0904569625854492,1.217664122581482,0.6998018622398376,0.8294841647148132,1.0175180435180664,0.8061189651489258,0.9801662564277649,1.0,0.6175942420959473,0.6390315890312195,0.3437793254852295,0.7746025323867798,1.0,10.641755104064941
11fc52aed14394445740090b6618e8f34dfa8e4b09e55e90d7f284893ec71baf,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1223379e38baef9929d20371c13cbb41ef55b69b66efcbdd9791a3027d3318c5,MIXED_FRONTIER,18,46,0,120,0.04,564,0.003248259643315113,0.0,0.0,0.003248259643315113,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.3335368633270264,1.0803238153457642,1.1891318559646606,0.769731342792511,0.7467148900032043,1.0602130889892578,0.7084551453590393,0.9714158177375793,1.0,0.6102092862129211,0.5890549421310425,0.3158625066280365,0.9772074222564697,0.9943946599960327,10.913355827331543
1243a82a31181c5dc83f2cde658d4c221db40b148fb8a9087d97a0de93209520,MIXED_FRONTIER,54,10,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
125162d1b5a7378444b5adcf0b064e0a94062befde8fbde9f1c45c498fe72779,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
125ada23ab68e2c11ec34c4795e68cb646259a03386776d5b7470742b9ef1350,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
125ef9a663b8473902e561e85d83412681a5c1b15162320de960cbe4ffe059e8,MIXED_FRONTIER,36,28,0,120,0.04,564,0.002156763375250878,0.0,0.0,0.002156763375250878,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2639944553375244,1.1903713941574097,1.2494369745254517,0.706518292427063,0.6993827223777771,1.0626996755599976,0.6704483032226562,0.9826844334602356,0.9969648718833923,0.6614087224006653,0.5943858623504639,0.3019736707210541,0.8937333226203918,0.9988041520118713,10.72079086303711
12607bd789469b42532712b8f1ca3a6e55aa2d2318856151175e6e2beb54ff8d,MIXED_FRONTIER,25,38,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
127c04d013d74f6f7a071b415f44595d391d932b585df3d034a366c26a1c8d13,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
12de8b5426f49bd602df23c9e898325c6f6d07404a975e6c7024555705e8de41,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1353cabc4089f69f2a8ef5fbfeb42ba016c05222388a1ebaa92f0eceaf57ec23,MIXED_FRONTIER,1,63,0,120,0.04,564,0.20820787362754345,0.004568768199533224,0.002871947828680277,0.16317550837993622,0.002871947828680277,0.04503236524760723,0.0,True,AdamW,0.0,False,True,1.5,0.9216523170471191,1.4359426498413086,0.2470269799232483,0.6441248655319214,0.8776382803916931,0.6879022121429443,0.9896289706230164,1.0,0.8252394199371338,0.5171089172363281,0.260893851518631,0.8346148133277893,0.5490437150001526,9.33344841003418
136a3a7e783d70c2cf393818495add8f2d9ad94025896b1da86d634ab1a6457d,POSITIVE_SUPPORTED,29,0,35,120,0.04,564,0.002127832752690628,0.0005298542120713012,0.0,0.002127832752690628,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.1825408935546875,1.1815736293792725,1.3102052211761475,0.7293503880500793,0.7619491219520569,1.069033145904541,0.7386637330055237,0.978691041469574,1.0,0.6555144786834717,0.6654226183891296,0.35738110542297363,0.8908282518386841,1.0,11.085169792175293
137b2abcc9662f5700212efd2036ff6cdd039fa90b9d52a9246b48742ea903cb,MIXED_FRONTIER,58,5,0,120,0.04,564,0.0004137339577950233,0.0011034202961501816,0.0,0.0004137339577950233,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2553790807724,1.1665376424789429,1.3672395944595337,0.7640717029571533,0.8213431239128113,1.0222047567367554,0.6714715361595154,0.9780709147453308,1.0,0.6533843278884888,0.661024272441864,0.31086453795433044,0.8859205842018127,0.9882472157478333,10.911836624145508
139ebe95ae169647e4d0f6c3c04582c5b3e0ed6a5f9f917bd99744cda0ce8493,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
13e6c9ac9c212b7eda2bdc38d646cd7ee84a5e4c1da1dffd1c5190a6cabb9319,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
140887b2219eeb4df0d2e0f24ce1844634808668b4d4ec8d455750fb96591f38,MIXED_FRONTIER,27,36,0,120,0.04,564,0.006451152762819712,0.0,0.0,0.0017552734673513815,0.0,0.00469587929546833,0.0,True,AdamW,0.0,False,True,1.2248339653015137,1.2480154037475586,1.0699443817138672,0.7368130683898926,0.7602211833000183,1.0647097826004028,0.8070653080940247,0.9886232018470764,0.9967106580734253,0.6345750689506531,0.6039906740188599,0.3432408273220062,0.9435581564903259,0.9893654584884644,10.591163635253906
