split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,defer_reason,selection_stage,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,safety_threshold_by_rule,safety_mask,best_safe_nonadditive_rule,best_safe_nonadditive_score,margin_vs_additive,margin_vs_defer,top3_rules,harmful_labels
train,random-32-32-20__a50__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a50__i21__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-20,50,21,1,use_nonadditive,defer_ltm,decay_090,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0136752136752,True,False,0.0136752136752,0.01,"[-0.36009817399626626, 1.1022801661491395, 1.073335767388344, -0.02729331910610199, 0.8229474568367005, 0.8110983419418335, 1.1136356484889984, 1.1001140199601651]","[1.74234537553275e-05, 0.30560362339019775, 0.45613643527030945, 0.4689720571041107, 0.5229793787002563, 0.359433650970459, 0.08968764543533325, 0.11107761412858963]",0.2439102977514267,0.5574063062667847,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, true, false, false, false, true, true, true]",decay_095,1.1136356484889984,1.4737338224852647,-0.31349600851535797,"[""decay_095"", ""commit_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,random-32-32-20__a50__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a50__i21__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-20,50,21,2,use_nonadditive,use_nonadditive,decay_090,block_heavy,selected,,select_safe_nonadditive,False,True,True,0.0376068376068,0.0,0.0376068376068,0.0376068376068,0.0,0.0376068376068,False,0.0769230769231,True,True,0.0769230769231,0.01,"[0.4811788909261668, 1.0644913095235824, 1.0792230075597764, 1.0431254452466965, 1.065653186440468, 1.0668485790491105, 1.0679964798688888, 1.0677621203660965]","[1.7321977793471888e-05, 0.26835015416145325, 0.19474175572395325, 0.4132184088230133, 0.31653735041618347, 0.3021030128002167, 0.4300307333469391, 0.42741379141807556]",0.6015493273735046,0.23863157629966736,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, true, true, false, false, true, false, false]",block_heavy,1.0792230075597764,0.5980441166336097,0.3629177510738373,"[""block_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-20__a50__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a50__i21__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-20,50,21,3,use_nonadditive,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0119658119658,True,False,0.0119658119658,0.01,"[0.8255745490271511, 1.0507776868343353, 1.044976236820221, 1.0549766856431961, 1.0454064422845841, 1.0391486698389054, 1.0511815351247789, 1.0519071239233018]","[3.11937001242768e-05, 0.40131741762161255, 0.4009484052658081, 0.2963610589504242, 0.41673871874809265, 0.3961810767650604, 0.44525960087776184, 0.43940237164497375]",0.38529878854751587,0.43045946955680847,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, true, false, true, false, false]",block_light,1.0549766856431961,0.22940213661604503,-0.0451606810092926,"[""block_light"", ""decay_090"", ""decay_095""]","[0, 0, 1, 0, 1, 1, 0, 0]"
train,random-32-32-20__a100__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a100__i21__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-20,100,21,0,use_nonadditive,use_nonadditive,wait_light,block_heavy,selected,,select_safe_nonadditive,False,True,True,0.0338461538462,0.0,0.0338461538462,0.0338461538462,0.0,0.0338461538462,False,0.0452747252747,True,True,0.0452747252747,0.01,"[-0.569072113850998, -1.0622137379646301, 1.0595598554611205, -0.6396100330352783, 0.9499289101362228, -0.6374503970146179, -0.4306539540414815, -0.4106069673184538]","[3.806845779763535e-05, 0.6246486902236938, 0.33214521408081055, 0.5446394681930542, 0.38552430272102356, 0.526970624923706, 0.00024261536600533873, 0.0002288276155013591]",0.5051043033599854,0.30592307448387146,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, true, false, false, false, true, true]",block_heavy,1.0595598554611205,1.6286319693121185,0.1991812288761139,"[""block_heavy"", ""wait_light"", ""decay_090""]","[0, 0, 0, 1, 0, 0, 0, 0]"
train,random-32-32-20__a100__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a100__i21__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-20,100,21,1,defer_ltm,defer_ltm,decay_090,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.00351648351648,False,False,-0.00351648351648,0.01,"[1.1016893150348914, -1.5937076890468598, -1.4141366481781006, -1.371592401266098, -1.1560447192192078, -1.2559419465065003, -0.14953644514083864, -0.2509558939933777]","[0.000323047541314736, 0.9509508013725281, 0.9321451187133789, 0.9177982211112976, 0.9312270879745483, 0.9115139245986938, 0.7830626964569092, 0.8073396682739258]",0.152913898229599,0.6847869157791138,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,-0.5318730175495148,"[""additive_ltm"", ""decay_095"", ""decay_090""]","[0, 1, 1, 1, 1, 0, 0, 0]"
train,random-32-32-20__a100__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a100__i21__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-20,100,21,2,use_nonadditive,use_nonadditive,commit_heavy,decay_090,selected,,select_safe_nonadditive,False,True,True,0.0175824175824,0.0,0.0175824175824,0.0175824175824,0.0,0.0175824175824,False,0.0369230769231,True,True,0.0369230769231,0.01,"[0.7750011780185013, 1.055448791384697, 1.0473400717973709, 1.0376064932346345, 1.0447606992721559, 0.9677360194921494, 1.0345419812202454, 1.028375772833824]","[3.527441367623396e-05, 0.41345253586769104, 0.42543825507164, 0.47709864377975464, 0.42853379249572754, 0.46944549679756165, 0.45022284984588623, 0.39437273144721985]",0.6067792773246765,0.2551071047782898,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, true]",decay_090,1.028375772833824,0.25337459481532276,0.3516721725463867,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-20__a100__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a100__i21__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-20,100,21,3,defer_ltm,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.00043956043956,False,False,0.00043956043956,0.01,"[0.9210456062026787, 1.0535735100507737, 1.052092592716217, 0.9398173332214356, 1.0394337964057923, 0.9748588514328003, 1.0015133070945739, 1.006825180053711]","[8.916523074731231e-05, 0.40144816040992737, 0.4347482919692993, 0.6016004085540771, 0.5179842710494995, 0.5284234285354614, 0.5597976446151733, 0.5314483642578125]",0.2362689971923828,0.6249313950538635,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,-0.3886623978614807,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 1, 0, 0, 1, 1, 0]"
train,random-32-32-20__a200__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a200__i21__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-20,200,21,0,use_nonadditive,use_nonadditive,block_heavy,decay_095,selected,,select_safe_nonadditive,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0112721417069,True,False,0.0112721417069,0.01,"[-0.711603690668344, 1.0558182394504547, 1.0652348870038986, -1.7884079885482789, 1.087215050458908, -0.7157513737678528, -0.6063027822917502, -0.6392080122411425]","[5.3121864766580984e-05, 0.46573084592819214, 0.4428988993167877, 0.695655107498169, 0.35726505517959595, 0.6294381618499756, 0.00010651323100319132, 0.00011292189446976408]",0.6931148767471313,0.12719200551509857,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, true, true]",decay_095,-0.6063027822917502,0.10530090837659378,0.5659228712320328,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 1, 0, 1, 0, 1, 0, 0]"
train,random-32-32-20__a200__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a200__i21__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-20,200,21,1,use_nonadditive,defer_ltm,decay_095,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.031746031746,True,True,0.031746031746,0.01,"[0.7741629365733388, 0.5205488729476929, 0.470864360332489, 1.0459498423337936, 1.0753573620319365, -0.7534724688529968, 0.6408071994781495, 0.5023425364494324]","[2.7400001272326335e-05, 0.6454828977584839, 0.6264013648033142, 0.38371554017066956, 0.14629143476486206, 0.6672124862670898, 0.5348658561706543, 0.552829384803772]",0.11878813058137894,0.6034591794013977,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, true, true, false, false, false]",wait_light,1.0753573620319365,0.30119442545859776,-0.48467104882001877,"[""wait_light"", ""block_light"", ""additive_ltm""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,random-32-32-20__a200__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a200__i21__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-20,200,21,2,use_nonadditive,use_nonadditive,block_light,block_light,selected,,select_safe_nonadditive,True,True,True,0.0618817575339,0.0,0.0618817575339,0.0618817575339,0.0,0.0618817575339,False,0.0618817575339,True,True,0.0618817575339,0.01,"[0.6189797442404233, 1.0544857680797577, 1.04449837744236, 1.0510043978691102, 1.035107194185257, 0.8745819348096847, 0.9970243752002717, 1.0097365605831146]","[3.0193488782970235e-05, 0.4679456353187561, 0.4715118110179901, 0.3549760580062866, 0.40648287534713745, 0.4822104275226593, 0.47443121671676636, 0.44784432649612427]",0.681832492351532,0.22009588778018951,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, true, false, false, false, false]",block_light,1.0510043978691102,0.4320246536286868,0.46173660457134247,"[""commit_heavy"", ""block_light"", ""block_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,random-32-32-20__a200__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a200__i21__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-20,200,21,3,defer_ltm,defer_ltm,,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[1.0340272082533921, 0.6551172947883606, 0.49178327322006227, 0.8192922389507293, 0.554383648633957, 0.12567797422409058, -0.04738028049468994, 0.35427738189697267]","[0.00029259102302603424, 0.8291412591934204, 0.8647376298904419, 0.8343045115470886, 0.8938514590263367, 0.8721842765808105, 0.9097045660018921, 0.8614505529403687]",0.15327799320220947,0.6534214615821838,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,-0.5001434683799744,"[""additive_ltm"", ""block_light"", ""commit_heavy""]","[0, 1, 1, 1, 1, 1, 1, 1]"
train,random-32-32-20__a400__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a400__i21__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-20,400,21,0,use_nonadditive,defer_ltm,wait_light,additive_ltm,low_confidence,low_confidence,defer_insufficient_margin,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.188612505705,True,True,0.1,0.01,"[-0.6272242246468522, 1.0600470685958863, 1.0532347559928894, -1.1249283003807067, 1.093238211274147, -0.9251328456401825, -0.6923911075107754, -0.7371413071639836]","[5.751053322455846e-05, 0.5131106376647949, 0.4704684019088745, 0.6958993673324585, 0.38169142603874207, 0.6535487771034241, 0.011808178387582302, 0.0149903679266572]",0.6570971012115479,0.1749020665884018,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, true, true]",decay_095,-0.6923911075107754,-0.06516688286392314,0.48219503462314606,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 0, 1, 0, 1, 0, 0]"
train,random-32-32-20__a400__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a400__i21__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-20,400,21,1,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,unsafe,defer_unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.13030579644,True,True,0.1,0.01,"[0.6408369174213294, 1.0348216891288757, 1.019461475610733, 0.9952464711666107, 1.0520533365011215, 0.8036821472644806, 0.9804277288913726, 0.9450989258289337]","[7.79523907112889e-06, 0.5857616662979126, 0.5402047038078308, 0.6011753678321838, 0.4651842415332794, 0.598102867603302, 0.5686110854148865, 0.6085311770439148]",0.9007680416107178,0.0663900226354599,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.8343780189752579,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 1, 0]"
train,random-32-32-20__a400__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a400__i21__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-20,400,21,2,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,unsafe,defer_unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0661798265632,True,True,0.0661798265632,0.01,"[-0.27394376474989257, 1.0428808492422104, 1.0352038449048997, 0.854801664352417, 1.0507610136270522, 0.44672896027565, 0.9609402316808701, 0.9097619646787644]","[2.0006484191981144e-05, 0.48153021931648254, 0.48301663994789124, 0.5056346654891968, 0.3679976165294647, 0.5234278440475464, 0.42276731133461, 0.45828524231910706]",0.7938214540481567,0.07496141642332077,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.718860037624836,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 0, 1, 1, 1, 0, 1]"
train,random-32-32-20__a400__i21__phase4_phase4-full-repair5-expand5000,random-32-32-20__a400__i21__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-20,400,21,3,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,unsafe,defer_unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0758785942492,True,True,0.0758785942492,0.01,"[0.09904004311247264, 1.0513437294960022, 1.0410073441267014, 0.7656240022182464, 0.9892649686336518, 1.0362325131893158, 0.9689296972751618, 1.018592904806137]","[4.1139282984659076e-05, 0.5188738107681274, 0.49540677666664124, 0.6165109276771545, 0.5737183690071106, 0.5035081505775452, 0.5572533011436462, 0.5261803269386292]",0.9311597943305969,0.05591981112957001,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.8752399832010269,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 1, 0]"
train,random-32-32-20__a50__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a50__i22__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-20,50,22,0,use_nonadditive,defer_ltm,wait_heavy,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0137931034483,True,False,0.0137931034483,0.01,"[-0.5029844415432307, 0.5803521132469177, 1.0533776652812958, 0.05054360270500183, 0.6243080246448517, 1.086538890004158, -0.3313128391072678, -0.26224380554704113]","[2.8671056497842073e-05, 0.6017006635665894, 0.52841717004776, 0.48777180910110474, 0.579799473285675, 0.3305445611476898, 7.768057548673823e-05, 7.739759894320741e-05]",0.4244754910469055,0.404646635055542,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, true, true, true]",wait_heavy,1.086538890004158,1.5895233315473887,0.019828855991363525,"[""wait_heavy"", ""block_heavy"", ""wait_light""]","[0, 1, 0, 1, 1, 0, 0, 0]"
train,random-32-32-20__a50__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a50__i22__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-20,50,22,1,use_nonadditive,use_nonadditive,block_heavy,block_heavy,selected,,select_safe_nonadditive,True,True,True,0.0318965517241,0.0,0.0318965517241,0.0318965517241,0.0,0.0318965517241,False,0.0318965517241,True,True,0.0318965517241,0.01,"[0.636613495079746, 1.1105797749757766, 1.1172714784741402, 0.22347490787506102, 0.8119626861810684, 1.0932781514525414, 1.0276484236121177, 1.0807132622599602]","[1.1576807992241811e-05, 0.182316392660141, 0.06930552423000336, 0.5641496181488037, 0.4605282247066498, 0.12681575119495392, 0.23543961346149445, 0.2110605388879776]",0.607880175113678,0.24338175356388092,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, true, true, false, false, true, true, true]",block_heavy,1.1172714784741402,0.48065798339439425,0.36449842154979706,"[""block_heavy"", ""commit_heavy"", ""wait_heavy""]","[0, 0, 0, 1, 1, 0, 0, 0]"
train,random-32-32-20__a50__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a50__i22__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-20,50,22,2,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,unsafe,defer_unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0103448275862,True,False,0.0103448275862,0.01,"[0.9959709799539996, 0.5887593352794647, 1.026693023443222, 1.0239663779735566, 1.0412489265203475, 1.0307910430431366, 1.0460324466228486, 1.0482446980476379]","[0.0001541959645692259, 0.8128686547279358, 0.5385618805885315, 0.5251136422157288, 0.472455769777298, 0.5049348473548889, 0.5202165246009827, 0.5026646852493286]",0.630959153175354,0.25602662563323975,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.37493252754211426,"[""decay_090"", ""decay_095"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-20__a50__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a50__i22__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-20,50,22,3,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0163793103448,True,False,0.0163793103448,0.01,"[1.0477832390228285, 0.24698296070098877, 0.9971834874153137, 0.8517938148975372, 0.9823635601997376, -0.3849020862579346, 0.959297446012497, 0.9863959562778473]","[0.001473062438890338, 0.8659974336624146, 0.6500877141952515, 0.7126455903053284, 0.6995807886123657, 0.8459938764572144, 0.6451593041419983, 0.6161242127418518]",0.4775700569152832,0.37537914514541626,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.10219091176986694,"[""additive_ltm"", ""block_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,random-32-32-20__a100__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a100__i22__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-20,100,22,0,defer_ltm,use_nonadditive,decay_095,block_heavy,selected,,select_safe_nonadditive,False,False,False,-0.016495764601,0.0,-0.016495764601,-0.016495764601,0.0,-0.016495764601,False,0.0,False,False,0.0,0.01,"[-0.7643163494010514, -0.6701833295822144, 1.1033086159825325, -0.6620076251029968, 0.9901225823163986, 0.2048652082681656, -0.5326259923281031, -0.45816679732481136]","[5.2113035053480417e-05, 0.6282433271408081, 0.15735934674739838, 0.5339858531951904, 0.29716065526008606, 0.32887205481529236, 9.632260480429977e-05, 0.0001142106848419644]",0.666329026222229,0.1496061384677887,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, true, false, true, true, true, true]",block_heavy,1.1033086159825325,1.867624965383584,0.5167228877544403,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,random-32-32-20__a100__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a100__i22__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-20,100,22,1,use_nonadditive,use_nonadditive,decay_095,block_heavy,selected,,select_safe_nonadditive,False,False,True,0.025412394115,0.0,0.025412394115,0.025412394115,0.0,0.025412394115,False,0.0280873829692,True,True,0.0280873829692,0.01,"[-0.24820856793128768, 1.046819880604744, 1.0967133042216302, -0.0837343180179596, 1.0696484014391898, 1.0798403856158256, 0.4306585919857025, 0.14690309166908264]","[3.503928746795282e-05, 0.3073953092098236, 0.1877904087305069, 0.44885796308517456, 0.17997540533542633, 0.18037737905979156, 0.3814184069633484, 0.4254552721977234]",0.7082875370979309,0.16640132665634155,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, true, true, false, true, true, true, false]",block_heavy,1.0967133042216302,1.344921872152918,0.5418862104415894,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-20__a100__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a100__i22__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-20,100,22,2,use_nonadditive,use_nonadditive,decay_090,wait_light,selected,,select_safe_nonadditive,False,False,True,0.00757913508694,0.0,0.00757913508694,0.00757913508694,0.0,0.00757913508694,False,0.032991529202,True,True,0.032991529202,0.01,"[0.7605827831186616, 1.0826587933301925, 1.0668796572089194, 0.9863252753019333, 1.0827210080623626, 0.7982227820158004, 1.0566415482759475, 0.9728629183769226]","[4.280131179257296e-05, 0.21039119362831116, 0.21718008816242218, 0.3175103962421417, 0.128864586353302, 0.301462322473526, 0.20000490546226501, 0.1886686086654663]",0.5695067048072815,0.2360466718673706,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, true, true, true, true, true, true, true]",wait_light,1.0827210080623626,0.32213822494370103,0.3334600329399109,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-20__a100__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a100__i22__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-20,100,22,3,defer_ltm,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.00267498885421,False,False,-0.00267498885421,0.01,"[0.9146813004277646, 1.0736977696418761, 1.0703087389469146, 0.8297825145721436, 1.0639370423555374, 0.7079077237844467, 0.525290902853012, 0.4892983412742615]","[0.004858528263866901, 0.4196363687515259, 0.2514275908470154, 0.503750205039978, 0.3082943856716156, 0.41813018918037415, 0.6038280129432678, 0.5468637943267822]",0.17273032665252686,0.6595180630683899,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, true, false, false, false, false, false]",block_heavy,1.0703087389469146,0.15562743851914995,-0.48678773641586304,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 1, 1]"
train,random-32-32-20__a200__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a200__i22__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-20,200,22,0,use_nonadditive,defer_ltm,block_heavy,additive_ltm,low_confidence,low_confidence,defer_insufficient_margin,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0343069077422,True,True,0.0343069077422,0.01,"[-0.4573027665445625, 1.0584524673223497, 1.0613891637325288, -1.3958480250835419, 1.0966987764835359, -0.6117903208732605, -0.5454324883858499, -0.5020881814975291]","[2.471123843861278e-05, 0.45635202527046204, 0.45063120126724243, 0.6521338820457458, 0.31442564725875854, 0.5851547718048096, 7.650574116269127e-05, 8.604535833001137e-05]",0.6621401309967041,0.13141393661499023,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, true, true]",decay_090,-0.5020881814975291,-0.04478541495296662,0.5307261943817139,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-20__a200__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a200__i22__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-20,200,22,1,use_nonadditive,defer_ltm,wait_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0287436254057,True,True,0.0287436254057,0.01,"[0.6213576605108392, -0.33679473519325254, 0.5609519171714783, 0.34492242336273193, 0.9945123732089997, -0.6444556879997253, -0.49764053225517274, -0.7309380078315735]","[1.882420474430546e-05, 0.8660227656364441, 0.6433144807815552, 0.7299691438674927, 0.5696746706962585, 0.7088162899017334, 0.8022835850715637, 0.8496279716491699]",0.10815387219190598,0.6840089559555054,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,-0.5758550837635994,"[""wait_light"", ""additive_ltm"", ""block_heavy""]","[0, 0, 1, 1, 0, 1, 0, 0]"
train,random-32-32-20__a200__i22__phase4_phase4-full-repair5-expand5000,random-32-32-20__a200__i22__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-20,200,22,2,use_nonadditive,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0310616597126,True,True,0.0310616597126,0.01,"[0.546163062795149, 1.0278848552703856, 0.8626176810264587, 0.9194422078132629, 1.0489208894968032, -0.38074209690093996, 0.7857264363765717, 0.8569111508131028]","[1.2887311640952248e-05, 0.5273275375366211, 0.5687798261642456, 0.5122020244598389, 0.37047168612480164, 0.6004554033279419, 0.5228932499885559, 0.462789922952652]",0.23451265692710876,0.5664875507354736,"[1.01, 0.4, 0.4, 0.4, 0.3, 0.4, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,-0.33197489380836487,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 0, 1, 0, 1, 1, 0, 0]"
