candidate_id,source_round,map_family,agents,seed,nominal_budget_ms,horizon_id,static_flow_success,candidate_success,candidate_minus_static_ratio_delta,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549000887,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000891,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000892,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000893,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000894,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000895,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000896,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000897,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000898,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000899,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000903,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000904,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000905,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000906,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000907,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000910,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000914,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000916,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000917,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000918,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000921,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000922,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000925,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000926,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000928,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000931,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000935,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000937,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000942,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000943,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000944,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000947,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000954,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000956,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000959,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000961,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000966,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000967,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000969,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000973,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000976,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000977,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000979,g549_fulltheta,random,100,1428,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001181,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001182,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001183,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001184,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001186,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001187,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001192,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001193,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001199,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001202,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001207,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001209,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001210,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001211,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001214,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001216,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001217,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001218,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001219,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001222,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001224,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001226,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001232,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001236,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001237,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001239,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001246,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001252,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001258,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001260,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001269,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001271,g549_fulltheta,random,100,1431,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001310,g549_fulltheta,random,100,1434,2000,c0_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000141,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000142,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000144,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000145,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000146,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000147,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000150,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000151,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000153,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000154,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000156,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000158,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000162,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000163,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000174,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000182,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000188,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000192,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000193,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000194,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000197,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000198,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000202,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000203,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000210,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000212,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000223,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000226,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000228,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000233,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000235,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000237,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000238,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000239,g549_fulltheta,random,100,1441,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000060,g549_fulltheta,random,100,1442,2000,c0_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000641,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000642,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000646,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000647,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000667,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000668,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000674,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000684,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000687,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000688,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000689,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000692,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000698,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000702,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000703,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000707,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000708,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000709,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000711,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000712,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000717,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000718,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000720,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000722,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000723,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000724,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000726,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000729,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000731,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000736,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000737,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000738,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000739,g549_fulltheta,random,100,1446,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000841,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000843,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000846,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000847,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000849,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000854,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000858,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000873,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000881,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000883,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000884,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000885,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000889,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000890,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000891,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000894,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000896,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000899,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000903,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000904,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000905,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000906,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000907,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000916,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000917,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000918,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000919,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000921,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000926,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000928,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000929,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000931,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000934,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000939,g549_fulltheta,random,100,1448,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000944,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000948,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000949,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000955,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000967,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000968,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000969,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000975,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000976,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000977,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000978,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000979,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000984,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000985,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000991,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000993,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000994,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000995,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549000997,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001002,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001003,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001006,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001011,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001019,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001020,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001021,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001025,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001027,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001032,g549_fulltheta,random,100,1449,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001141,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001144,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001145,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001152,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001153,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001162,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001164,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001165,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001174,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001176,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001181,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001182,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001183,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001184,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001191,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001196,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001203,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001205,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g549_theta_549001212,g549_fulltheta,random,100,1451,2000,c0_short1000_t050_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000034,g550_generated_targeted,random,50,1848,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000035,g550_generated_targeted,random,50,1848,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000035,g550_generated_targeted,random,50,1846,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
repair5g550_theta_550000036,g550_generated_targeted,random,50,1846,2000,generated_theta_targeted_short2000_t050_i2,True,False,,False,False,False,False,False
