comparator,target_rule,map_name,agents,opportunity_bucket,decision_target,sample_count,use_nonadditive_target_count,matched_oracle_count,rule_top1,rule_top3,safe_utility_top1,safe_utility_top3,utility_regret_to_oracle,selected_delta,additive_delta,selected_vs_additive_delta,selected_vs_additive_utility,high_margin_nonadditive_capture,avoidable_additive_or_defer,harmful_false_negative_selected_count,harmful_false_negative_selected_rate,harmful_false_positive_proxy_count,harmful_false_positive_proxy_rate,decision_accuracy
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,,maze-32-32-4,100,,,100,70,100,0.07142857142857142,0.5285714285714286,0.12,0.47,0.02836295724969077,-0.0006646248450169792,0.0,-0.0006646248450169792,-0.00154584509599098,0.2222222222222222,0.5555555555555556,8,0.08,17,0.17,0.43
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,,maze-32-32-4,200,,,100,82,100,0.012195121951219513,0.6097560975609756,0.13,0.54,0.07491865724601897,0.00100179533214,0.0,0.00100179533214,0.001,0.012658227848101266,0.9620253164556962,0,0.0,61,0.61,0.21
phase4f_repair5_expand5000_followup_ex5000_follow_target_ce2_margin1_hm3,,maze-32-32-4,400,,,62,43,62,0.0,0.6976744186046512,0.0967741935483871,0.5,0.08620709871239578,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0,0.0,30,0.4838709677419355,0.3225806451612903
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,empty-48-48,50,,,100,49,100,0.40816326530612246,0.8775510204081632,0.34,0.67,0.008906730061798249,0.006592498741982831,0.0,0.006592498741982831,0.005092498741982829,0.7777777777777778,0.14814814814814814,3,0.03,0,0.0,0.64
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,empty-48-48,100,,,100,57,100,0.38596491228070173,0.8596491228070176,0.31,0.72,0.00800918531379089,0.007955841478827008,0.0,0.007955841478827008,0.007455841478827008,0.75,0.17857142857142858,1,0.01,0,0.0,0.67
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,empty-48-48,200,,,100,47,100,0.1276595744680851,0.7659574468085106,0.12,0.57,0.009484369369256802,0.0017690449526254104,0.0,0.0017690449526254104,0.0017690449526254104,0.42857142857142855,0.5,0,0.0,0,0.0,0.61
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,empty-48-48,400,,,100,59,100,0.22033898305084745,0.7457627118644068,0.2,0.65,0.010363471962901107,0.0037418128393049,0.0,0.0037418128393049,0.0037418128393049,0.5882352941176471,0.35294117647058826,0,0.0,0,0.0,0.61
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,maze-32-32-4,50,,,100,76,100,0.15789473684210525,0.5394736842105263,0.2,0.52,0.020258245060795918,0.00456449030292579,0.0,0.00456449030292579,0.0022225396566277916,0.4583333333333333,0.3125,5,0.05,9,0.09,0.64
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,maze-32-32-4,100,,,100,70,100,0.14285714285714285,0.5428571428571428,0.14,0.45,0.030275768990009503,-0.0203868992927947,0.0,-0.0203868992927947,-0.0034586568363097103,0.4444444444444444,0.2222222222222222,14,0.14,0,0.0,0.59
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,maze-32-32-4,200,,,100,82,100,0.0,0.5853658536585366,0.09,0.49,0.07691865724601897,-0.0008353192023079999,0.0,-0.0008353192023079999,-0.001,0.0,0.8481012658227848,1,0.01,61,0.61,0.26
phase4f_repair5_expand5000_followup_ex5000_follow_target_margin2_rank3_safe5,,maze-32-32-4,400,,,62,43,62,0.0,0.627906976744186,0.0967741935483871,0.43548387096774194,0.08620709871239578,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0,0.0,30,0.4838709677419355,0.3225806451612903
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,empty-48-48,50,,,100,49,100,0.40816326530612246,0.8775510204081632,0.35,0.64,0.009395059900939947,0.006604168902841131,0.0,0.006604168902841131,0.00460416890284113,0.8148148148148148,0.14814814814814814,4,0.04,0,0.0,0.62
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,empty-48-48,100,,,100,57,100,0.43859649122807015,0.8421052631578947,0.34,0.74,0.008256590041225288,0.008208436751392607,0.0,0.008208436751392607,0.007208436751392608,0.75,0.17857142857142858,2,0.02,0,0.0,0.71
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,empty-48-48,200,,,100,47,100,0.1276595744680851,0.723404255319149,0.12,0.56,0.009443834914970702,0.00180957940691151,0.0,0.00180957940691151,0.00180957940691151,0.42857142857142855,0.5,0,0.0,0,0.0,0.62
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,empty-48-48,400,,,100,59,100,0.15254237288135594,0.7796610169491526,0.16,0.7,0.010832940607320598,0.0032723441948854094,0.0,0.0032723441948854094,0.0032723441948854094,0.35294117647058826,0.5882352941176471,0,0.0,0,0.0,0.52
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,maze-32-32-4,50,,,100,76,100,0.27631578947368424,0.5394736842105263,0.26,0.5,0.023122848144433047,0.0031246350350266575,0.0,0.0031246350350266575,-0.0006420634270093403,0.6041666666666666,0.0625,11,0.11,4,0.04,0.73
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,maze-32-32-4,100,,,100,70,100,0.04285714285714286,0.4857142857142857,0.09,0.43,0.030824648353953713,-0.0015503232004839198,0.0,-0.0015503232004839198,-0.004007536200253919,0.12962962962962962,0.5,6,0.06,32,0.32,0.49
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,maze-32-32-4,200,,,100,82,100,0.0,0.6219512195121951,0.08,0.55,0.07591865724601898,0.0,0.0,0.0,0.0,0.0,0.7468354430379747,0,0.0,62,0.62,0.33
phase4f_repair5_expand5000_hightoken_ht_linear_target_global,,maze-32-32-4,400,,,62,43,62,0.0,0.6046511627906976,0.0967741935483871,0.41935483870967744,0.08620709871239578,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0,0.0,30,0.4838709677419355,0.3225806451612903
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,empty-48-48,50,,,100,49,100,0.22448979591836735,0.8775510204081632,0.25,0.64,0.012065278577893747,0.0034339502258873304,0.0,0.0034339502258873304,0.0019339502258873304,0.4444444444444444,0.5185185185185185,3,0.03,0,0.0,0.56
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,empty-48-48,100,,,100,57,100,0.3157894736842105,0.8421052631578947,0.27,0.72,0.00885887119516559,0.007106155597452309,0.0,0.007106155597452309,0.00660615559745231,0.6785714285714286,0.25,1,0.01,0,0.0,0.62
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,empty-48-48,200,,,100,47,100,0.1276595744680851,0.7659574468085106,0.12,0.61,0.009540397571731501,0.0017130167501507104,0.0,0.0017130167501507104,0.0017130167501507104,0.42857142857142855,0.42857142857142855,0,0.0,0,0.0,0.61
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,empty-48-48,400,,,100,59,100,0.1864406779661017,0.8305084745762712,0.19,0.72,0.010359785095684628,0.0037454997065213807,0.0,0.0037454997065213807,0.0037454997065213807,0.35294117647058826,0.5294117647058824,0,0.0,0,0.0,0.59
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,maze-32-32-4,50,,,100,76,100,0.19736842105263158,0.618421052631579,0.2,0.59,0.022206304150812893,0.002988309328116812,0.0,0.002988309328116812,0.00027448056661081124,0.5625,0.16666666666666666,7,0.07,3,0.03,0.64
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,maze-32-32-4,100,,,100,70,100,0.12857142857142856,0.5285714285714286,0.14,0.47,0.029604264686504785,-0.011925284117809994,0.0,-0.011925284117809994,-0.00278715253280499,0.3333333333333333,0.35185185185185186,9,0.09,17,0.17,0.57
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,maze-32-32-4,200,,,100,82,100,0.0,0.6219512195121951,0.1,0.55,0.07591865724601898,0.0,0.0,0.0,0.0,0.0,0.8227848101265823,0,0.0,62,0.62,0.29
phase4f_repair5_expand5000_hightoken_ht_mlp_target_global,,maze-32-32-4,400,,,62,43,62,0.0,0.627906976744186,0.2903225806451613,0.43548387096774194,0.08620709871239578,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,30,0.4838709677419355,0.3064516129032258
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,empty-48-48,50,,,100,49,100,0.40816326530612246,0.8775510204081632,0.32,0.69,0.009666175652018348,0.006333053151762731,0.0,0.006333053151762731,0.004333053151762729,0.8518518518518519,0.07407407407407407,4,0.04,0,0.0,0.62
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,empty-48-48,100,,,100,57,100,0.43859649122807015,0.8596491228070176,0.36,0.77,0.00819629332340609,0.008268733469211807,0.0,0.008268733469211807,0.007268733469211808,0.75,0.17857142857142858,2,0.02,0,0.0,0.67
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,empty-48-48,200,,,100,47,100,0.1276595744680851,0.723404255319149,0.11,0.55,0.009633516467629201,0.00161989785425301,0.0,0.00161989785425301,0.00161989785425301,0.42857142857142855,0.5,0,0.0,0,0.0,0.6
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,empty-48-48,400,,,100,59,100,0.3050847457627119,0.7457627118644068,0.26,0.64,0.008574553768040666,0.0055307310341653395,0.0,0.0055307310341653395,0.0055307310341653395,0.6470588235294118,0.23529411764705882,0,0.0,0,0.0,0.63
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,maze-32-32-4,50,,,100,76,100,0.11842105263157894,0.5921052631578947,0.15,0.55,0.023446317108519906,0.0026578686055178003,0.0,0.0026578686055178003,-0.0009655323910962008,0.3333333333333333,0.3333333333333333,8,0.08,19,0.19,0.58
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,maze-32-32-4,100,,,100,70,100,0.04285714285714286,0.45714285714285713,0.13,0.41,0.027699056328537693,0.00011805582516209997,0.0,0.00011805582516209997,-0.0008819441748379001,0.037037037037037035,0.7592592592592593,2,0.02,45,0.45,0.41
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,maze-32-32-4,200,,,100,82,100,0.0,0.5853658536585366,0.08,0.52,0.07591865724601898,0.0,0.0,0.0,0.0,0.0,0.7468354430379747,0,0.0,62,0.62,0.33
phase4f_repair5_expand5000_nextwave_hightoken_attn_linear_head_candidate_safe_lh6,,maze-32-32-4,400,,,62,43,62,0.0,0.6046511627906976,0.0967741935483871,0.41935483870967744,0.08620709871239578,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0,0.0,30,0.4838709677419355,0.3225806451612903
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,empty-48-48,50,,,100,49,100,0.40816326530612246,0.8775510204081632,0.34,0.63,0.009722078264931247,0.006277150538849831,0.0,0.006277150538849831,0.00427715053884983,0.7777777777777778,0.18518518518518517,4,0.04,0,0.0,0.61
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,empty-48-48,100,,,100,57,100,0.40350877192982454,0.8596491228070176,0.33,0.73,0.007909360684739889,0.008055666107878008,0.0,0.008055666107878008,0.007555666107878008,0.7142857142857143,0.21428571428571427,1,0.01,0,0.0,0.67
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,empty-48-48,200,,,100,47,100,0.1276595744680851,0.7659574468085106,0.11,0.57,0.009650762565270803,0.00160265175661141,0.0,0.00160265175661141,0.00160265175661141,0.42857142857142855,0.42857142857142855,0,0.0,0,0.0,0.61
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,empty-48-48,400,,,100,59,100,0.1864406779661017,0.7627118644067796,0.18,0.65,0.010556527048938629,0.0035487577532673804,0.0,0.0035487577532673804,0.0035487577532673804,0.35294117647058826,0.5294117647058824,0,0.0,0,0.0,0.58
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,maze-32-32-4,50,,,100,76,100,0.07894736842105263,0.5263157894736842,0.1,0.52,0.022452481508508662,0.0022114116314380407,0.0,0.0022114116314380407,2.8303208915039043e-05,0.3958333333333333,0.16666666666666666,5,0.05,2,0.02,0.67
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,maze-32-32-4,100,,,100,70,100,0.22857142857142856,0.4714285714285714,0.2,0.43,0.028709554368540974,-0.009644913759962195,0.0,-0.009644913759962195,-0.0018924422148411909,0.5555555555555556,0.14814814814814814,15,0.15,1,0.01,0.65
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,maze-32-32-4,200,,,100,82,100,0.024390243902439025,0.6219512195121951,0.1,0.55,0.07605122459680097,0.000229724700974,0.0,0.000229724700974,-0.00013256735078200007,0.0379746835443038,0.7468354430379747,1,0.01,61,0.61,0.33
phase4f_repair5_expand5000_nextwave_hightoken_attn_mlp_head_candidate_safe_lh5,,maze-32-32-4,400,,,62,43,62,0.0,0.6511627906976745,0.0967741935483871,0.46774193548387094,0.08620709871239578,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0,0.0,30,0.4838709677419355,0.3225806451612903
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,empty-48-48,50,,,100,49,100,0.40816326530612246,0.8775510204081632,0.33,0.68,0.009745958007685348,0.006253270796095731,0.0,0.006253270796095731,0.004253270796095729,0.7777777777777778,0.14814814814814814,4,0.04,0,0.0,0.61
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,empty-48-48,100,,,100,57,100,0.42105263157894735,0.8771929824561403,0.33,0.69,0.0076719691949947,0.008293057597623199,0.0,0.008293057597623199,0.007793057597623198,0.7857142857142857,0.17857142857142858,1,0.01,0,0.0,0.71
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,empty-48-48,200,,,100,47,100,0.10638297872340426,0.8297872340425532,0.13,0.71,0.009813145133488401,0.0014402691883938104,0.0,0.0014402691883938104,0.0014402691883938104,0.2857142857142857,0.5714285714285714,0,0.0,0,0.0,0.63
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,empty-48-48,400,,,100,59,100,0.3050847457627119,0.7966101694915254,0.25,0.75,0.008183958001694339,0.005921326800511668,0.0,0.005921326800511668,0.005921326800511668,0.8235294117647058,0.11764705882352941,0,0.0,0,0.0,0.62
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,maze-32-32-4,50,,,100,76,100,0.05263157894736842,0.5263157894736842,0.09,0.49,0.023065018106957255,0.00162904461748745,0.0,0.00162904461748745,-0.0005842333895335497,0.2708333333333333,0.5416666666666666,5,0.05,33,0.33,0.52
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,maze-32-32-4,100,,,100,70,100,0.04285714285714286,0.5857142857142857,0.16,0.51,0.026505226611559397,0.0005231214971963995,0.0,0.0005231214971963995,0.0003118855421403999,0.1111111111111111,0.7407407407407407,4,0.04,32,0.32,0.36
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,maze-32-32-4,200,,,100,82,100,0.0,0.6341463414634146,0.08,0.55,0.07591865724601898,0.0,0.0,0.0,0.0,0.0,0.810126582278481,0,0.0,62,0.62,0.29
phase4f_repair5_expand5000_nextwave_normal_attn_linear_head_rank_safe,,maze-32-32-4,400,,,62,43,62,0.0,0.7906976744186046,0.0967741935483871,0.5645161290322581,0.08620709871239578,0.0,0.0,0.0,0.0,0.0,0.6744186046511628,0,0.0,29,0.46774193548387094,0.3387096774193548
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,empty-48-48,50,,,100,49,100,0.2857142857142857,0.8979591836734694,0.28,0.66,0.011187135287271747,0.0043120935165093304,0.0,0.0043120935165093304,0.002812093516509331,0.5555555555555556,0.4074074074074074,3,0.03,0,0.0,0.56
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,empty-48-48,100,,,100,57,100,0.2982456140350877,0.8771929824561403,0.26,0.74,0.00938103264921109,0.006583994143406809,0.0,0.006583994143406809,0.00608399414340681,0.6428571428571429,0.2857142857142857,1,0.01,0,0.0,0.59
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,empty-48-48,200,,,100,47,100,0.10638297872340426,0.7446808510638298,0.12,0.58,0.009472757326778512,0.0017806569951037,0.0,0.0017806569951037,0.0017806569951037,0.2857142857142857,0.6428571428571429,0,0.0,0,0.0,0.63
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,empty-48-48,400,,,100,59,100,0.3220338983050847,0.7796610169491526,0.25,0.69,0.008293874683339489,0.005811410118866519,0.0,0.005811410118866519,0.005811410118866519,0.7058823529411765,0.23529411764705882,0,0.0,0,0.0,0.61
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,maze-32-32-4,50,,,100,76,100,0.11842105263157894,0.6447368421052632,0.13,0.57,0.02390653533311189,0.0020065434745868203,0.0,0.0020065434745868203,-0.00142575061568818,0.3958333333333333,0.3958333333333333,7,0.07,20,0.2,0.52
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,maze-32-32-4,100,,,100,70,100,0.11428571428571428,0.5428571428571428,0.17,0.45,0.03097909780522061,-0.019133279689499825,0.0,-0.019133279689499825,-0.00416198565152082,0.2962962962962963,0.42592592592592593,12,0.12,22,0.22,0.53
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,maze-32-32-4,200,,,100,82,100,0.0975609756097561,0.6097560975609756,0.16,0.53,0.07007763296445899,0.021326734294474993,0.0,0.021326734294474993,0.005841024281560001,0.1518987341772152,0.7468354430379747,3,0.03,60,0.6,0.34
phase4f_repair5_expand5000_nextwave_normal_attn_mlp_head_highcap_candidate_safe,,maze-32-32-4,400,,,62,43,62,0.0,0.6046511627906976,0.12903225806451613,0.43548387096774194,0.08782000193820223,0.016582335975193548,0.0,0.016582335975193548,-0.0016129032258064516,0.046511627906976744,0.7209302325581395,3,0.04838709677419355,30,0.4838709677419355,0.3387096774193548
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,empty-48-48,50,,,100,49,100,0.40816326530612246,0.8775510204081632,0.33,0.65,0.009567434334963248,0.006431794468817831,0.0,0.006431794468817831,0.004431794468817829,0.8518518518518519,0.07407407407407407,4,0.04,0,0.0,0.62
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,empty-48-48,100,,,100,57,100,0.43859649122807015,0.8421052631578947,0.37,0.73,0.008232265854969008,0.008232760937648888,0.0,0.008232760937648888,0.007232760937648888,0.75,0.17857142857142858,2,0.02,0,0.0,0.65
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,empty-48-48,200,,,100,47,100,0.2127659574468085,0.7659574468085106,0.15,0.57,0.0089667891670951,0.0022866251547871102,0.0,0.0022866251547871102,0.0022866251547871102,0.5714285714285714,0.2857142857142857,0,0.0,0,0.0,0.6
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,empty-48-48,400,,,100,59,100,0.423728813559322,0.711864406779661,0.31,0.63,0.007031819640221171,0.007073465161984838,0.0,0.007073465161984838,0.007073465161984838,0.8823529411764706,0.0,0,0.0,0,0.0,0.68
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,maze-32-32-4,50,,,100,76,100,0.14473684210526316,0.5921052631578947,0.14,0.56,0.026096918191273858,0.0026430875522188606,0.0,0.0026430875522188606,-0.00361613347385014,0.5208333333333334,0.125,13,0.13,3,0.03,0.68
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,maze-32-32-4,100,,,100,70,100,0.02857142857142857,0.5142857142857142,0.16,0.45,0.027369386562912993,0.0004477255907868001,0.0,0.0004477255907868001,-0.0005522744092132001,0.05555555555555555,0.7222222222222222,2,0.02,42,0.42,0.46
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,maze-32-32-4,200,,,100,82,100,0.0,0.6097560975609756,0.08,0.54,0.07591865724601898,0.0,0.0,0.0,0.0,0.0,0.7468354430379747,0,0.0,62,0.62,0.33
phase4f_repair5_expand5000_postnext_hightoken_attn_linear_head_rank_recall_lowanti,,maze-32-32-4,400,,,62,43,62,0.0,0.6046511627906976,0.0967741935483871,0.41935483870967744,0.08620709871239578,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0,0.0,30,0.4838709677419355,0.3225806451612903
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,empty-48-48,50,,,100,49,100,0.3877551020408163,0.8775510204081632,0.34,0.64,0.009638872534088348,0.006360356269692731,0.0,0.006360356269692731,0.004360356269692728,0.7777777777777778,0.14814814814814814,4,0.04,0,0.0,0.62
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,empty-48-48,100,,,100,57,100,0.38596491228070173,0.8596491228070176,0.32,0.76,0.008345047540112789,0.007619979252505108,0.0,0.007619979252505108,0.007119979252505109,0.6785714285714286,0.25,1,0.01,0,0.0,0.65
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,empty-48-48,200,,,100,47,100,0.10638297872340426,0.7659574468085106,0.12,0.59,0.009365435015990312,0.0018879793058918998,0.0,0.0018879793058918998,0.0018879793058918998,0.35714285714285715,0.5714285714285714,0,0.0,0,0.0,0.61
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,empty-48-48,400,,,100,59,100,0.15254237288135594,0.8305084745762712,0.16,0.75,0.01107101636856795,0.00303426843363806,0.0,0.00303426843363806,0.00303426843363806,0.35294117647058826,0.5882352941176471,0,0.0,0,0.0,0.51
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,maze-32-32-4,50,,,100,76,100,0.13157894736842105,0.631578947368421,0.11,0.57,0.02338131409173423,0.00264961253675947,0.0,0.00264961253675947,-0.0009005293743105302,0.3958333333333333,0.125,7,0.07,6,0.06,0.71
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,maze-32-32-4,100,,,100,70,100,0.014285714285714285,0.5857142857142857,0.12,0.51,0.02666109722535922,0.009656014928340579,0.0,0.009656014928340579,0.00015601492834058024,0.09259259259259259,0.5185185185185185,3,0.03,37,0.37,0.5
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,maze-32-32-4,200,,,100,82,100,0.0,0.5853658536585366,0.08,0.53,0.07591865724601898,0.0,0.0,0.0,0.0,0.0,0.759493670886076,0,0.0,63,0.63,0.33
phase4f_repair5_expand5000_postnext_hightoken_attn_mlp_head_rank_recall_perrule,,maze-32-32-4,400,,,62,43,62,0.0,0.627906976744186,0.0967741935483871,0.43548387096774194,0.08620709871239578,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0,0.0,30,0.4838709677419355,0.3225806451612903
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,empty-48-48,50,,,100,49,100,0.30612244897959184,0.8775510204081632,0.29,0.67,0.01001233134081725,0.00548689746296383,0.0,0.00548689746296383,0.00398689746296383,0.6666666666666666,0.2962962962962963,3,0.03,0,0.0,0.6
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,empty-48-48,100,,,100,57,100,0.3157894736842105,0.8245614035087719,0.27,0.74,0.00885887119516559,0.007106155597452309,0.0,0.007106155597452309,0.00660615559745231,0.6785714285714286,0.25,1,0.01,0,0.0,0.62
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,empty-48-48,200,,,100,47,100,0.0,0.8085106382978723,0.08,0.61,0.011168160138112107,8.525418377009999e-05,0.0,8.525418377009999e-05,8.525418377009999e-05,0.0,0.9285714285714286,0,0.0,0,0.0,0.54
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,empty-48-48,400,,,100,59,100,0.23728813559322035,0.7966101694915254,0.22,0.7,0.010436900880988849,0.0036683839212171606,0.0,0.0036683839212171606,0.0036683839212171606,0.5294117647058824,0.47058823529411764,0,0.0,0,0.0,0.52
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,maze-32-32-4,50,,,100,76,100,0.039473684210526314,0.618421052631579,0.08,0.56,0.019789680657383305,0.0031911040600403995,0.0,0.0031911040600403995,0.0026911040600404003,0.25,0.5208333333333334,1,0.01,0,0.0,0.47
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,maze-32-32-4,100,,,100,70,100,0.0,0.5285714285714286,0.12,0.44,0.0267553048807919,6.180727290789999e-05,0.0,6.180727290789999e-05,6.180727290789999e-05,0.018518518518518517,0.9629629629629629,0,0.0,31,0.31,0.3
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,maze-32-32-4,200,,,100,82,100,0.0,0.5975609756097561,0.12,0.52,0.07591865724601898,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,62,0.62,0.18
phase4f_repair5_expand5000_postnext_normal_attn_mlp_head_top1_focus_perrule,,maze-32-32-4,400,,,62,43,62,0.0,0.813953488372093,0.2903225806451613,0.5806451612903226,0.08620709871239578,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,29,0.46774193548387094,0.3064516129032258
phase4f_repair5_rawtrace_edge,,empty-48-48,50,,,60,27,0,0.4074074074074074,0.8888888888888888,,,,0.005001444960749,0.0,0.005001444960749,0.004168111627415666,0.75,0.08333333333333333,1,0.016666666666666666,0,0.0,0.5333333333333333
phase4f_repair5_rawtrace_edge,,empty-48-48,100,,,60,35,0,0.42857142857142855,0.8285714285714286,,,,0.008347647278359118,0.0,0.008347647278359118,0.008347647278359118,0.6666666666666666,0.2222222222222222,0,0.0,0,0.0,0.5333333333333333
phase4f_repair5_rawtrace_edge,,empty-48-48,200,,,60,29,0,0.13793103448275862,0.7241379310344828,,,,0.002340855416977168,0.0,0.002340855416977168,0.002340855416977168,0.5,0.375,0,0.0,0,0.0,0.5666666666666667
phase4f_repair5_rawtrace_edge,,empty-48-48,400,,,60,39,0,0.46153846153846156,0.717948717948718,,,,0.006782870894000314,0.0,0.006782870894000314,0.006782870894000314,1.0,0.0,0,0.0,0,0.0,0.7
phase4f_repair5_rawtrace_edge,,maze-32-32-4,50,,,60,46,0,0.13043478260869565,0.5,,,,0.004306309864870333,0.0,0.004306309864870333,0.0034729765315369998,0.3548387096774194,0.5161290322580645,1,0.016666666666666666,0,0.0,0.5333333333333333
phase4f_repair5_rawtrace_edge,,maze-32-32-4,100,,,60,43,0,0.13953488372093023,0.5813953488372093,,,,-0.017734491657075423,0.0,-0.017734491657075423,-0.00605293757170875,0.4411764705882353,0.17647058823529413,11,0.18333333333333332,0,0.0,0.6666666666666666
phase4f_repair5_rawtrace_edge,,maze-32-32-4,200,,,60,48,0,0.1875,0.5625,,,,0.021129846194251987,0.0,0.021129846194251987,0.007128308820498672,0.6304347826086957,0.08695652173913043,16,0.26666666666666666,0,0.0,0.7333333333333333
