candidate_id,topology_id,rows,success_regression_count_vs_g556_c063174,quality_delta_mean_vs_g556_c063174,better_count_vs_g556_c063174,worse_count_vs_g556_c063174,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_gcst_00335,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00336,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00337,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00338,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00339,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00340,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00341,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00342,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00343,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00344,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00345,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00346,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00347,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00348,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00349,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00350,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00351,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00352,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00353,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00354,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00355,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00356,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00357,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00358,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00359,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00360,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00361,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00362,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00363,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00364,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00365,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00366,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00367,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00368,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00369,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00370,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00371,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00372,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00373,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00374,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00375,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00376,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00377,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00378,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00379,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00380,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00381,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00382,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00383,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00384,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00385,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00386,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00387,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00388,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00389,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00390,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00391,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00392,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00393,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00394,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00395,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00396,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00397,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00398,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00399,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00400,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00401,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00402,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00403,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00404,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00405,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00406,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00407,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00408,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00409,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00410,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00411,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00412,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00413,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00414,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00415,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00416,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00417,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00418,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00419,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00420,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00421,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00422,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00423,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00424,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00425,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00426,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00427,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00428,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00429,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00430,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00431,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00432,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00433,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00434,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00435,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00436,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00437,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00438,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00439,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00440,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00441,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00442,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00443,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00444,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00445,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00446,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00447,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00448,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00449,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00450,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00451,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00452,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00453,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00454,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00455,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00456,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00457,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00458,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00459,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00460,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00461,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00462,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00463,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00464,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00465,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00466,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00467,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00468,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00469,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00470,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00471,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00472,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00473,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00474,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00475,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00476,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00477,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00478,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00479,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00480,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00481,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00482,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00483,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00484,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00485,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00486,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00487,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00488,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00489,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00490,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00491,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00492,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00493,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00494,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00495,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00496,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00497,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00498,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00499,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00500,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00501,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00502,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00503,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00504,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00505,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00506,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00507,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00508,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00509,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00510,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00511,g557_topology_010_maze,159,0,,0,0,False,False,False,False,False
g557_gcst_00000,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00001,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00002,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00003,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00004,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00005,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00006,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00007,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00008,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00009,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00010,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00011,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00012,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00013,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00014,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00015,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00016,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00017,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00018,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00019,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00020,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00021,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00022,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00023,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00024,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00025,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00026,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00027,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00028,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00029,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00030,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00031,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00032,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00033,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00034,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00035,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00036,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00037,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00038,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00039,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00040,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00041,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00042,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00043,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00044,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00045,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00046,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00047,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00048,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00049,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00050,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00051,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00052,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00053,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00054,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00055,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00056,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00057,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00058,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00059,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00060,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00061,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00062,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00063,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00064,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00065,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00066,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00067,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00068,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00069,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00070,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00071,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00072,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00073,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00074,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00075,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00076,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00077,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00078,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00079,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00080,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00081,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00082,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00083,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00084,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00085,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00086,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00087,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00088,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00089,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00090,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00091,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00092,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00093,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00094,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00095,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00096,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00097,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00098,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00099,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00100,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00101,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00102,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00103,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00104,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00105,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00106,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00107,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00108,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00109,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00110,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00111,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00112,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00113,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00114,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00115,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00116,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00117,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00118,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00119,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00120,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00121,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00122,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00123,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00124,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00125,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00126,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00127,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00128,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00129,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00130,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00131,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00132,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00133,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00134,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00135,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00136,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00137,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00138,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00139,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00140,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00141,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00142,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00143,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00144,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00145,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00146,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00147,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00148,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00149,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00150,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00151,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00152,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00153,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00154,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00155,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
g557_gcst_00156,g557_topology_044_qd_maze,155,0,,0,0,False,False,False,False,False
