evaluation_uid,label_state,positive_rows,safe_rows,harmful_rows,censored_rows,softmin_tau,positive_softmin_floor,baseline_positive_softmin_loss,baseline_floor_corrected_positive_loss,baseline_wta_positive_loss,baseline_nearest_harmful_distance,requested_harmful_margin,adaptive_harmful_margin,nearest_positive_harmful_distance,adaptive_margin_feasible,conflicting_theta_pair_count,has_conflicting_near_duplicate,censored_rows_are_negative
3c52a9b87d76a8125059915939a5062b070a0ea49d10478d6fddd091e66e2cb8,MIXED_FRONTIER,33,34,31,0,0.05,0.09736835793478382,0.09665980271281337,-0.0007085552219704555,0.03020586632192135,0.03483496978878975,0.12,0.01990903541445732,0.03981807082891464,True,0,False,False
3c629d3042d630ca47d4f7d802b8ba46122281cd58fb41247f82d043f4526907,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
3c7e6eeaa6473325026f6959fdbf40d5ce6608b19f8ddb4a7f516665ccc1c2a0,MIXED_FRONTIER,18,19,46,0,0.05,0.07581239785300553,0.0790471322251038,0.003234734372098272,0.03020586632192135,0.041547294706106186,0.12,0.025741184130311012,0.051482368260622025,True,0,False,False
3c857af20b6226b5f4a15f92fc521f3398e2dbb482e30216ffd77331c9fbe75f,MIXED_FRONTIER,49,51,14,0,0.05,0.10270800487638776,0.10065808635232452,-0.002049918524063235,0.01965135522186756,0.09184661507606506,0.12,0.035293977707624435,0.07058795541524887,True,0,False,False
3cbaf550309334f17a8c8745229dfdba0c787c9f679bcc066c15d5996fa1f4f1,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
3cd4c6c9ece4944f9e0b73299ccfe82e1bc29695043b45f64e1979376ae70257,MIXED_FRONTIER,28,30,35,0,0.05,0.0989180120676321,0.10521767428632277,0.006299662218690674,0.03378749638795853,0.036757972091436386,0.12,0.021688036620616913,0.043376073241233826,True,0,False,False
3d111cfacbdb601f528f8a3b43bb8b8392c66d7f5582c3c731845073031007ee,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
3d2d8ad7f73f539f6a1e7207293563ec2da6673910be29fb7ba56c13883475a2,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
3d9539f70e02863ca991a670f7feab53b9f75708d4aff5896db226c79077e174,POSITIVE_SUPPORTED,33,34,0,31,0.05,0.09759950943834511,0.09631145607496971,-0.0012880533633753966,0.029715538024902344,,0.12,0.12,,True,0,False,False
3daa0e8905996d865a672209cd899bf6adb7a8f14271c93ddfee82bb8519abc3,MIXED_FRONTIER,32,33,32,0,0.05,0.0889152253568698,0.0886803601324368,-0.00023486522443300073,0.032010599970817566,0.03784060850739479,0.12,0.021242791786789894,0.04248558357357979,True,0,False,False
3dc09fd0531d33a329511caf431e6247b4421a931ea426a8f83bd2a900c890cc,MIXED_FRONTIER,28,30,35,0,0.05,0.09066601981203298,0.08709315165284176,-0.0035728681591912226,0.02462431974709034,0.03711789846420288,0.12,0.019342558458447456,0.03868511691689491,True,0,False,False
3dcfcc76ba00c37943ba07a74c2b896bb290d4cb2c0d30fb25546f80f002143a,MIXED_FRONTIER,18,21,44,0,0.05,0.09571156451795203,0.1036139666280124,0.007902402110060366,0.03152505308389664,0.03595155104994774,0.12,0.022534240037202835,0.04506848007440567,True,0,False,False
3dd4271e80d001d2d13af7782cb6af558fa21f3c293bd703206874e80bf758b7,MIXED_FRONTIER,50,52,13,0,0.05,0.11339880361540447,0.10897502622254812,-0.004423777392856348,0.03670482710003853,0.0270512904971838,0.12,0.019695905968546867,0.039391811937093735,True,0,False,False
3dee918720b41e7ff2706354fc2651e7c74bfd6d6c0867450b65ef76d67751ae,MIXED_FRONTIER,9,10,55,0,0.05,0.07450963776016127,0.08171617358858738,0.0072065358284261055,0.029323957860469818,0.01965135522186756,0.12,0.017704255878925323,0.03540851175785065,True,0,False,False
3e111c8e06d775e3ba588f8d3c925ce94628401dc0e4610a9313268b21d49eb8,MIXED_FRONTIER,40,42,23,0,0.05,0.09289443060616669,0.09286720647168292,-2.7224134483763707e-05,0.03020586632192135,0.06433672457933426,0.12,0.02662077359855175,0.0532415471971035,True,0,False,False
3e5903c3b7aa99b9d4600045044c56fa6fcbac5d221fd06d81435c9824019d3e,MIXED_FRONTIER,16,17,48,0,0.05,0.07649624360749785,0.07760160722921565,0.0011053636217178003,0.029610270634293556,0.03670482710003853,0.12,0.023104572668671608,0.046209145337343216,True,0,False,False
3e8884ffd9ed5c9db158767e8e077fa3207e24969a1772533bdb1173658c9335,MIXED_FRONTIER,9,10,55,0,0.05,0.07442471550709699,0.09284719607581776,0.01842248056872077,0.05264012888073921,0.03378749638795853,0.12,0.02004622481763363,0.04009244963526726,True,0,False,False
3e8e223e3068997331e6cdffb8cf0275fee0cab88ce7c516b19e33fc633161d2,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
3e92cae0244e4e1b2f49650b6eccf55eb826d2501176ddd3c161f14ae26c0a6d,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
3e9e6a17751bbabe33b7aa74668e7285e29f21dfc0f9f8e06f89524a9f667b34,MIXED_FRONTIER,10,14,51,0,0.05,0.10391967173830446,0.14055724083499854,0.03663756909669408,0.07693565636873245,0.036757972091436386,0.12,0.02788609452545643,0.05577218905091286,True,0,False,False
3ea6fd680ef9ac1a6a11b88ba0387049457ea8ca2def4b837f15d9f6a6764236,MIXED_FRONTIER,12,14,51,0,0.05,0.07297561230855125,0.0785255977910384,0.005549985482487155,0.03750823438167572,0.033506426960229874,0.12,0.024088101461529732,0.048176202923059464,True,0,False,False
3eac6c2dd39fd19374c791ba97c0fdd5eec6df559e5f6cea6a11e043e7ddddfe,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
3eb7ed402d7a365af203d9d8b61ae65616db01ae909811ae8777bbafd965223f,MIXED_FRONTIER,23,24,41,0,0.05,0.10970405974561351,0.11230308503431977,0.002599025288706258,0.035635463893413544,0.0270512904971838,0.12,0.017424987629055977,0.034849975258111954,True,0,False,False
3ed6ca51faa2e27c03756ebdfb2c8d84da3f21d5681f66556adbea2743d2b486,MIXED_FRONTIER,26,27,38,0,0.05,0.10450195294200304,0.10750427422145697,0.0030023212794539345,0.024084972217679024,0.033506426960229874,0.12,0.024380823597311974,0.04876164719462395,True,0,False,False
3ed87235f6139ce770d71512dc4afcb74a7914050493937189e71394564c73db,MIXED_FRONTIER,18,19,46,0,0.05,0.07985094400421015,0.08194198387805635,0.0020910398738461927,0.032010599970817566,0.017419569194316864,0.12,0.016262516379356384,0.03252503275871277,True,0,False,False
3ef6684f93af68a93e4259ca971b3fab42ef14e16ea879caa792d0fbea057e3b,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
3f56931a95ce064423885b2471d95aec9755f55b3692dde1ed6f900ddbeddf05,MIXED_FRONTIER,24,26,39,0,0.05,0.09903282691037646,0.10517469288592723,0.006141865975550775,0.03750620037317276,0.03389947861433029,0.12,0.028295906260609627,0.056591812521219254,True,0,False,False
3f578c0a95aaf8f6dfeddbdd6391af5f41db14b6281989dff746d9f60e190c4f,MIXED_FRONTIER,22,23,42,0,0.05,0.08104934221353213,0.08275857177956683,0.0017092295660346979,0.024084972217679024,0.04943148046731949,0.12,0.02406231500208378,0.04812463000416756,True,0,False,False
3f8d3798f35ecfd7c70a6441b42433ee3e3716a7192f55635aff58407cff0643,MIXED_FRONTIER,49,50,15,0,0.05,0.10230203310248519,0.10076320949887213,-0.001538823603613057,0.03152505308389664,0.05085273087024689,0.12,0.02782030962407589,0.05564061924815178,True,0,False,False
3f906a193fb006bc49e5f856f2c7663b6ef27b4857b9ce568b17f9e7f6d5953f,MIXED_FRONTIER,40,41,24,0,0.05,0.09789576413560691,0.09791260209371888,1.683795811197042e-05,0.033506426960229874,0.06018771976232529,0.12,0.024088101461529732,0.048176202923059464,True,0,False,False
3fac8362659410c7085f1b43f03a87edd374b714cd35ab8cb05b177c80298173,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
3fd3c3203f7171932ef92196bf2439286860c58aaefadb97ea933da0f1db6c01,MIXED_FRONTIER,22,23,42,0,0.05,0.0833044683299895,0.08159046994902829,-0.0017139983809612153,0.035187993198633194,0.032599058002233505,0.12,0.022279419004917145,0.04455883800983429,True,0,False,False
401da7b6c4a8df215c1c0c87e0bca8ce7c43d941b3d9cae0bcb13a16b265c988,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
402179d4db2cf62139c811b839e40678020ae5ab5e9429894bdd26a7b08e6937,MIXED_FRONTIER,33,36,29,0,0.05,0.08808415863442988,0.08762486719558227,-0.0004592914388476116,0.01931232586503029,0.03898954018950462,0.12,0.02461150847375393,0.04922301694750786,True,0,False,False
40b6be2581c7433e18fa786c62c472c8d8dcf6bf73cd95583a360329af3bf3dc,MIXED_FRONTIER,3,4,61,0,0.05,0.05336571486404591,0.15291737143021614,0.09955165656617022,0.10410532355308533,0.030592428520321846,0.12,0.04380645602941513,0.08761291205883026,True,0,False,False
4132a30cf1bd7e9ba9232f54bbe0e05677cb0fccbbadd142386c08b6c7304254,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
418f14ed8553e3416965cb19f3921aaca63132516c15448d7362cb47f5e00561,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
41b1f569310b90eaed024c187bedb35ccdcbfb4818f4594d0e226496ca869621,MIXED_FRONTIER,14,15,50,0,0.05,0.09052696923012243,0.09669598595817819,0.006169016728055754,0.03845622017979622,0.029715538024902344,0.12,0.020998496562242508,0.041996993124485016,True,0,False,False
41c55491098eb51796994541d16b13ceb649a156d77135f6a57a35c45af8eb8f,MIXED_FRONTIER,30,32,33,0,0.05,0.08957845496843096,0.0886871033779127,-0.0008913515905182579,0.029715538024902344,0.0639796108007431,0.12,0.03163134679198265,0.0632626935839653,True,0,False,False
41ec6c0ba6cbec563df3e070f1c63617d3bd3a6732d11664d9f6246b771e7736,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
4233f2c1e53328d3c09766b6dfff50d9f0964aabfa37df50d34e2fd4c85301ca,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
425093520bd21b8465d1dae107d317548a126ea08d2f4326d1bd1ff8ed9774ca,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
426af34e8e7ff71a2cf2b954d8c01646232044479f32910e2edebcab1e03de39,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
427c56a5034c54475d9d3500f60307ee86559b608586e687c633105832ffb6b6,MIXED_FRONTIER,23,24,41,0,0.05,0.09832316468483648,0.10531279028963701,0.006989625604800528,0.030002839863300323,0.01965135522186756,0.12,0.018947863951325417,0.03789572790265083,True,0,False,False
429275b2a72516a483b87c2611c3d6c5ce6d6c8f017266ea829c2ebad6cc1690,MIXED_FRONTIER,14,15,50,0,0.05,0.09566747035263137,0.10520481208025607,0.009537341727624701,0.044696927070617676,0.03711789846420288,0.12,0.02126375585794449,0.04252751171588898,True,0,False,False
42edd430b6ad84dc8dd462584ece4279779132a4df7bbd147195e30261dfc88f,MIXED_FRONTIER,20,25,40,0,0.05,0.08993662504539551,0.09287692717885859,0.0029403021334630797,0.030002839863300323,0.01965135522186756,0.12,0.018947863951325417,0.03789572790265083,True,0,False,False
4304357a1eb7589a4183d261e60334c065fea5e552ea8dfc43bfa46e6fe1651b,MIXED_FRONTIER,8,11,54,0,0.05,0.07011678538960646,0.08285414572110503,0.012737360331498568,0.042899180203676224,0.0270512904971838,0.12,0.021410005167126656,0.04282001033425331,True,0,False,False
430632fc46c57d530b2556791f94a3e03345bbeac55cbfd6a03710a46f5e1dc7,MIXED_FRONTIER,14,15,50,0,0.05,0.09209110842771565,0.09944078674777031,0.007349678320054662,0.03378749638795853,0.036757972091436386,0.12,0.02004622481763363,0.04009244963526726,True,0,False,False
435bfdac859815544e3d0ed4909404e9c3e801319107874cd03e5c6fae556734,MIXED_FRONTIER,4,5,60,0,0.05,0.05666395541906819,0.0871028668295723,0.03043891141050411,0.04432205855846405,0.029323957860469818,0.12,0.02366950735449791,0.04733901470899582,True,0,False,False
4389266306cc271926024c69f423523f0e1d42562c64660a6e6702543595a393,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
43a622b7fc708da9135a5fbbebea381564772664d094a08638bd1391dbeb6a4b,MIXED_FRONTIER,5,6,59,0,0.05,0.05333830546839714,0.08842064043834932,0.03508233496995218,0.0644516795873642,0.03711789846420288,0.12,0.03278184309601784,0.06556368619203568,True,0,False,False
43c89b2c3344e2a3158cfcd107076a66d710537b3ce0e867f20fb22820adb521,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
43d0e0e67b961ad4704cecdf45adcc936d54ecdb8bf0bd9acd5d824108bb4e17,MIXED_FRONTIER,32,34,31,0,0.05,0.10795949165213439,0.1089372163444637,0.0009777246923293043,0.029610270634293556,0.03933513164520264,0.12,0.021770352497696877,0.04354070499539375,True,0,False,False
43f7aa8eabb4300bb795b30b8a54193508c21ab70a3060a97eed403d3db80d36,MIXED_FRONTIER,5,6,59,0,0.05,0.07135692485472715,0.11062610588499676,0.039269181030269606,0.0624605193734169,0.03057197853922844,0.12,0.029877103865146637,0.059754207730293274,True,0,False,False
44236b3e57d76523a4120131818788649422a1cfc2ffb81918768192130a6f56,MIXED_FRONTIER,34,36,29,0,0.05,0.09773855289302319,0.09728353371292381,-0.0004550191800993808,0.03152505308389664,0.03595155104994774,0.12,0.022534240037202835,0.04506848007440567,True,0,False,False
444f93b01185c1041601f6267b49a5fb8bfb7a36aa8dcbc551ae14e4e20b07ef,MIXED_FRONTIER,3,4,61,0,0.05,0.05230377522736632,0.10917086752887205,0.05686709230150573,0.08587869256734848,0.03020586632192135,0.12,0.041998572647571564,0.08399714529514313,True,0,False,False
445cbb12851644f692dec62af07a084cc748618d9b1333263f11bb4a8ef1316e,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
44bf3d4f960298d5b13be7ce8024b43becbdc88c2a4fae38fe229aa434a3663b,MIXED_FRONTIER,29,30,35,0,0.05,0.10312932496330306,0.10636987528985012,0.003240550326547062,0.029323957860469818,0.01965135522186756,0.12,0.017704255878925323,0.03540851175785065,True,0,False,False
44f26dd244e98ec98b11bb00fe901b8ddfea38f97003101029d53ca05f406a67,MIXED_FRONTIER,3,4,61,0,0.05,0.04905766792875732,0.10194435294465914,0.052886685015901824,0.0729677677154541,0.017419569194316864,0.12,0.025022489950060844,0.05004497990012169,True,0,False,False
4507f2a0dbfcf3bea1cca6c187177bdb43108c2f9c4031fadf0944f40ba4d24b,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
45108d69d9ab1c74d4dc4eeaf92e98e0146d18c82a53ed17d9d843972f3c34c8,MIXED_FRONTIER,24,35,30,0,0.05,0.10163936417234419,0.10243000638790863,0.0007906422155644355,0.041547294706106186,0.08576305210590363,0.12,0.045543912798166275,0.09108782559633255,True,0,False,False
4511dc1d6d3b5d377b8b96d34d4a04764ff2a4bee5f0362aeca0083fdaa5d522,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
4528527fed8e2e7c4fc842598b09ccfd190c1e14a8722df190a171d446968c46,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
452c5a3a8977576dfa81fa66138a69fb680402fe72b89e222286a3ebec28f23b,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
4545f263105805c3d2e31f668eb513a466f5aa1de53dda32d5bd65aeb61194fb,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
457fac74ae56ca127c7c284d8ed12d3baecdcd8daa651fb36cd39460a02f108a,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
45d2f631c3535469bf99b91fc224153677ab7a4bd5f0b76bae5879a76a401865,MIXED_FRONTIER,31,32,33,0,0.05,0.09232937331434335,0.09550313351220488,0.0031737601978615304,0.03711789846420288,0.03057197853922844,0.12,0.019883418455719948,0.039766836911439896,True,0,False,False
45e9a28c1c21c35378f887c8ffde25278d34ea295cfe5d151b7a157742b039ea,MIXED_FRONTIER,1,2,63,0,0.05,-0.0,0.25249508023262024,0.25249508023262024,0.25249508023262024,0.024084972217679024,0.12,0.10952448844909668,0.21904897689819336,True,0,False,False
45f491055355ba8640d5b6997a7726c81c005ef27f102c51671cd19bff575249,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
45fed75acbca31ce939d8043c97830a69db9a85b6341742fba2f75610d4285bc,MIXED_FRONTIER,5,6,59,0,0.05,0.05850123992662194,0.07796875939393444,0.019467519467312497,0.033506426960229874,0.03750823438167572,0.12,0.024940049275755882,0.049880098551511765,True,0,False,False
46050f345c8cbddfafd2d758bc27c6db58633392b2c8bf10dadc9067c7757d87,MIXED_FRONTIER,6,7,58,0,0.05,0.07517836827006136,0.12009753117629074,0.04491916290622938,0.06980492919683456,0.032546523958444595,0.12,0.033831048756837845,0.06766209751367569,True,0,False,False
4637caa6d2c05bec92db8203dba76c50b330e410cdd913fa0494ebc1ccd42493,MIXED_FRONTIER,14,20,45,0,0.05,0.09555391851410666,0.1027377495692423,0.007183831055135634,0.05755738914012909,0.01931232586503029,0.12,0.026059167459607124,0.05211833491921425,True,0,False,False
463a4bcbcde310032b8cb71702c14748b7a6f191b2004b943059eeb8ae65e387,MIXED_FRONTIER,12,13,52,0,0.05,0.06788308407373926,0.06818276157420648,0.0002996775004672214,0.02462431974709034,0.044696927070617676,0.12,0.02126375585794449,0.04252751171588898,True,0,False,False
46724f583914dd95a0242389badff044fa90542d83a58abf3710bde4a2db30b5,MIXED_FRONTIER,21,23,42,0,0.05,0.08268226622115621,0.08224201516666968,-0.000440251054486529,0.03020586632192135,0.033506426960229874,0.12,0.021745966747403145,0.04349193349480629,True,0,False,False
46e48d461f6427b0a090f5a8fa7775808ca47dbbb7929af1871da86bf26eb846,MIXED_FRONTIER,27,28,37,0,0.05,0.10249060299405832,0.10484925191077497,0.002358648916716652,0.029715538024902344,0.03845622017979622,0.12,0.019267598167061806,0.03853519633412361,True,0,False,False
46fd621408c45ce222933cc2990ccb3de2e0998037fcb1a22a479434f25b76d0,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
4703dccaf6d690b64f94c617e6dc4a1bc71b40b8e40c46915e77755c7264526e,HARMFUL_SUPPORTED,0,1,64,0,0.05,0.0,0.0,0.0,0.0,0.03711789846420288,0.12,0.12,,True,0,False,False
472a7caa974d30ce61faad170bb37994a4bf339efc7e067b6f76c1373dddefa6,POSITIVE_SUPPORTED,42,43,0,22,0.05,0.104222785124599,0.1049478401087582,0.0007250549841592013,0.030592428520321846,,0.12,0.12,,True,0,False,False
472e78ddbc6127e00dc1d9604eebbe692ed1db273f4858005f66bb88c2a4c5b8,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
4746cace515896ee02038d16dfbba199191e0620a3fe5e8886c32a96c76ac0f2,MIXED_FRONTIER,16,17,48,0,0.05,0.10077200247483356,0.11550819372508299,0.014736191250249428,0.047824859619140625,0.032546523958444595,0.12,0.025539368391036987,0.051078736782073975,True,0,False,False
4762d30fb858813238bc8b04dfa1610faceef9f4baeecf1d01eab9a67f0d2a99,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
478341a29e96c4853144c136a3f75ccf049206778a2f089fd99cc785b59bfdd4,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
47a99c2fb6c9c0fa4e0b05c5dcbf999c8568874a0dc16cd8f81434d2421212e4,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
47a9b77eb1ef305913775eb464c9cf958f3f400f9d5cf16d0eb1d2f847bf90b1,MIXED_FRONTIER,30,31,34,0,0.05,0.0974890361313182,0.1009935512000602,0.003504515068742012,0.029715538024902344,0.03476783260703087,0.12,0.018332604318857193,0.036665208637714386,True,0,False,False
47c4c246698d95f49d4a36d1b54f44fc81a3dad63fa5580cd9bd9223216d59a8,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
47e89a7c18e17a0de8996a6b93b25dd1e999dac69937e2a0f49d313bcb2b2783,MIXED_FRONTIER,45,47,18,0,0.05,0.10322936688344615,0.10137096209726588,-0.0018584047861802677,0.02462431974709034,0.08089758455753326,0.12,0.030060891062021255,0.06012178212404251,True,0,False,False
47f0de414d50e0da1fe7a030aa4b939759ac65896904358ccd3b7e0cd7ff2f2d,MIXED_FRONTIER,47,49,16,0,0.05,0.10400070947171709,0.10263116714073527,-0.0013695423309818266,0.03389947861433029,0.07206544280052185,0.12,0.034790437668561935,0.06958087533712387,True,0,False,False
47fa5dc38a6ca71f634ebb7562697bdd453bec9980aa25c835c8082467e8c59c,MIXED_FRONTIER,36,38,27,0,0.05,0.09298279346939187,0.09203816528575144,-0.0009446281836404252,0.029715538024902344,0.08745884895324707,0.12,0.04111851006746292,0.08223702013492584,True,0,False,False
486267af7176eca60555807a73ff9b492ea94ce40adc5bd02e56b8632f24d83a,MIXED_FRONTIER,13,14,51,0,0.05,0.08987064904253723,0.10177495752421482,0.011904308481677589,0.041547294706106186,0.03020586632192135,0.12,0.02384806238114834,0.04769612476229668,True,0,False,False
489e376b1b32485e68e257ac47fc93f1bff57e5e10b3a5a9cf4f575178fbfc7c,MIXED_FRONTIER,13,17,48,0,0.05,0.07383882121381823,0.08137694054244064,0.007538119328622417,0.03064984455704689,0.0270512904971838,0.12,0.018853753805160522,0.037707507610321045,True,0,False,False
48a199b5dbc60ffea75591e6587690b2e5eab4e2a7c6d534a1b2f6393b534a2d,MIXED_FRONTIER,17,19,46,0,0.05,0.09490510125483932,0.10407073308033837,0.009165631825499052,0.061645448207855225,0.03215451538562775,0.12,0.027722319588065147,0.055444639176130295,True,0,False,False
48b5c569e7d18426cb27755dfc65da070d0e7ec1073d8485a4350ac7b8e1049e,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
48bc6ba47f6db47db529a964719e8ab5b7bee9f82526224abc844554209b8c4a,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
48db46bb4ce79d6183eeee503918f510c238799ab7553e855d951df4137a87ea,MIXED_FRONTIER,12,13,52,0,0.05,0.07804049667105284,0.08564563996470345,0.0076051432936506125,0.03057197853922844,0.03215451538562775,0.12,0.019883418455719948,0.039766836911439896,True,0,False,False
48e0fc81d6f0bbf5d8ebdb77549a276edf10b388fe6117b2c96ee502feaa77e8,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
48f313fa6dd25f2c9332e922cb5cc57c4992d9efe8d1e1eb0cf8d13603ccdb8d,MIXED_FRONTIER,18,19,46,0,0.05,0.0711105265076329,0.06923530797543105,-0.00187521853220185,0.032546523958444595,0.06441525369882584,0.12,0.02799493446946144,0.05598986893892288,True,0,False,False
49597f11627ade670c72a671a1b8d02d314a95dc0c73ef974b4e6afc8e8a5bc7,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
49627f21012a8b1baf47d1b98c56d9f92fbd4fa77d496e092e3fab07f7ca5901,MIXED_FRONTIER,10,11,54,0,0.05,0.08286144620074348,0.0914543092995624,0.008592863098818918,0.01931232586503029,0.03128833323717117,0.12,0.018429221585392952,0.036858443170785904,True,0,False,False
4967bcae49d0ac1df0712d303561d40d151fbda40bd841aaf5f4e9cf9db2e80a,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
49b258b0b72fd865bb4f873e302bcc54ffcbb8c685853dceb239c5e7c869fee8,MIXED_FRONTIER,19,20,45,0,0.05,0.09813385718709762,0.10874924653614759,0.010615389349049972,0.05123535171151161,0.01965135522186756,0.12,0.0295158289372921,0.0590316578745842,True,0,False,False
4a0655a28ce6a388f6463898f28d9d900361eb4b7e6f9accb711d1fe622629f6,MIXED_FRONTIER,25,26,39,0,0.05,0.09451736787987935,0.09940914237299461,0.0048917744931152585,0.035187993198633194,0.032599058002233505,0.12,0.022279419004917145,0.04455883800983429,True,0,False,False
4a48b1fccdd18fb1167f3af19be2c981b13e890a74f68904fe9cd951a796a1fa,MIXED_FRONTIER,2,3,62,0,0.05,0.03331033067990419,0.08242143271377317,0.04911110203386898,0.04894419386982918,0.029610270634293556,0.12,0.025621891021728516,0.05124378204345703,True,0,False,False
4a5c735f1f8f1683d2070ced48d2d73a491a7e7daf46f24ef946f0452e16c5b4,MIXED_FRONTIER,27,28,37,0,0.05,0.08116588105395238,0.08391935314306923,0.0027534720891168457,0.0270512904971838,0.04773624986410141,0.12,0.024056339636445045,0.04811267927289009,True,0,False,False
4a7246f0a8f6e98e3b47f397121f051c5629636df23050aa1810355606831c36,MIXED_FRONTIER,20,21,44,0,0.05,0.08626277763411189,0.09097348620220719,0.004710708568095301,0.03020586632192135,0.041547294706106186,0.12,0.025741184130311012,0.051482368260622025,True,0,False,False
4aa73cfd9362efaac0a265e8b948852fedbc8dc646456ec36e2e7ca30863bb95,MIXED_FRONTIER,23,27,38,0,0.05,0.09407626952224385,0.09536101293513609,0.0012847434128922391,0.030592428520321846,0.03125963732600212,0.12,0.015529543161392212,0.031059086322784424,True,0,False,False
4acc7b1cbecdf5d243a875a45b910dcaad671dd11303f6b4f9028c5647da37ea,MIXED_FRONTIER,43,44,21,0,0.05,0.10196008972620847,0.10252660515834496,0.0005665154321364829,0.024084972217679024,0.03595155104994774,0.12,0.024960314854979515,0.04992062970995903,True,0,False,False
4aeef100eb01f43ac9a804d2a66cd712c8b302356b7333d1c83e9b8421e9508c,MIXED_FRONTIER,37,38,27,0,0.05,0.09866054325930042,0.09841184086049343,-0.00024870239880699085,0.029610270634293556,0.046737100929021835,0.12,0.020753849297761917,0.041507698595523834,True,0,False,False
