case_id,map,map_family,agents,seed,scen,split_bucket,source_update_method,source_update_iteration,source_feature_available,map_width,map_height,obstacle_ratio,free_cells,density,iteration,time_remaining_sec,max_iterations,has_solution_before,best_ratio_before,improved_last_iteration,returned_solutions_count_so_far,committed_count,blocked_count,wait_event_count,goal_wait_ignored_count,blocked_per_committed,wait_per_committed,blocked_per_agent,committed_per_agent,nonzero_edges_before,max_raw_before,mean_topk_raw_before,max_weight_before,topk_raw_delta_mean,topk_raw_delta_max,new_nonzero_edges_count,topk_blocked_edge_concentration,entropy_edge_usage,local_degree_mean_topk,current_additive_max_normalized_weight,weight_entropy,saturated_edge_count
random-32-32-20|a50|s17,random-32-32-20,random,50.0,17,random-32-32-20-random-17.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.603,4.0,1.0,1.10219594595,0.0,1.0,3800.0,215.0,92.0,2170.0,0.0565789473684,0.0242105263158,4.3,76.0,914.0,7.0,6.1875,10.0,2.15205913411,44.0,691.0,0.0883720930233,6.49184508997,3.1875,10.0,6.65032902997,6.0
random-32-32-20|a50|s18,random-32-32-20,random,50.0,18,random-32-32-20-random-18.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.628,4.0,1.0,1.15500794913,0.0,1.0,2950.0,124.0,47.0,1442.0,0.0420338983051,0.0159322033898,2.48,59.0,974.0,13.0,8.5625,10.0,1.81970649895,11.0,639.0,0.0322580645161,6.67448743137,3.03125,10.0,6.64756834937,1.0
random-32-32-20|a50|s19,random-32-32-20,random,50.0,19,random-32-32-20-random-19.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.622,4.0,1.0,1.08993766696,0.0,1.0,2800.0,94.0,40.0,1425.0,0.0335714285714,0.0142857142857,1.88,56.0,911.0,8.0,5.6875,10.0,1.70581778266,8.0,672.0,0.0212765957447,6.64759827356,3.4375,10.0,6.6651572369,1.0
random-32-32-20|a50|s20,random-32-32-20,random,50.0,20,random-32-32-20-random-20.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.0610500610501,1.0,2.628,4.0,1.0,1.12404418012,0.0,1.0,2250.0,183.0,88.0,779.0,0.0813333333333,0.0391111111111,3.66,45.0,950.0,11.0,7.8125,10.0,2.02290076336,16.0,589.0,0.0491803278689,6.44717769896,3.28125,10.0,6.64357696089,1.0
random-32-32-20|a100|s1,random-32-32-20,random,100.0,1,random-32-32-20-random-1.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.341,4.0,1.0,1.28865058088,0.0,1.0,5800.0,591.0,287.0,2820.0,0.101896551724,0.0494827586207,5.91,58.0,1464.0,27.0,17.0,10.0,2.91499654457,25.0,560.0,0.0118443316413,6.94231862826,3.0,10.0,6.95181274089,1.0
random-32-32-20|a100|s2,random-32-32-20,random,100.0,2,random-32-32-20-random-2.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.334,4.0,1.0,1.2982134677,0.0,1.0,6000.0,765.0,342.0,2779.0,0.1275,0.057,7.65,60.0,1406.0,23.0,18.1875,10.0,3.62671755725,35.0,537.0,0.0183006535948,6.74560210999,3.09375,10.0,6.85656938852,1.0
random-32-32-20|a100|s3,random-32-32-20,random,100.0,3,random-32-32-20-random-3.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.336,4.0,1.0,1.25046210721,0.0,1.0,6100.0,677.0,303.0,3006.0,0.110983606557,0.0496721311475,6.77,61.0,1418.0,18.0,14.0625,10.0,3.30074626866,39.0,543.0,0.0236336779911,6.78222516948,3.125,10.0,6.95293464512,2.0
random-32-32-20|a100|s4,random-32-32-20,random,100.0,4,random-32-32-20-random-4.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.337,4.0,1.0,1.26863504356,0.0,1.0,5600.0,603.0,258.0,2828.0,0.107678571429,0.0460714285714,6.03,56.0,1415.0,23.0,15.375,10.0,2.90353460972,31.0,536.0,0.016583747927,6.87983054735,3.125,10.0,6.93473948203,1.0
random-32-32-20|a100|s5,random-32-32-20,random,100.0,5,random-32-32-20-random-5.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.332,4.0,1.0,1.31547889242,0.0,1.0,5600.0,688.0,298.0,2517.0,0.122857142857,0.0532142857143,6.88,56.0,1426.0,26.0,21.125,10.0,3.15136650315,22.0,604.0,0.0101744186047,6.92624054817,3.15625,10.0,6.83045406001,1.0
random-32-32-20|a100|s6,random-32-32-20,random,100.0,6,random-32-32-20-random-6.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.328,4.0,1.0,1.28178243775,0.0,1.0,5200.0,594.0,261.0,2187.0,0.114230769231,0.0501923076923,5.94,52.0,1464.0,31.0,21.6875,10.0,2.91707317073,33.0,551.0,0.023569023569,6.90872020782,3.15625,10.0,6.88847518061,1.0
random-32-32-20|a100|s7,random-32-32-20,random,100.0,7,random-32-32-20-random-7.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.317,4.0,1.0,1.25130146711,0.0,1.0,6600.0,518.0,209.0,3800.0,0.0784848484848,0.0316666666667,5.18,66.0,1444.0,19.0,14.4375,10.0,2.77598828697,17.0,578.0,0.019305019305,6.90775431429,2.90625,10.0,6.97613675404,1.0
random-32-32-20|a100|s8,random-32-32-20,random,100.0,8,random-32-32-20-random-8.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.292,4.0,1.0,1.39115199299,0.0,1.0,6000.0,645.0,271.0,2835.0,0.1075,0.0451666666667,6.45,60.0,1421.0,28.0,21.125,10.0,3.15351506456,20.0,573.0,0.0139534883721,6.91065071301,3.15625,10.0,6.81692979142,1.0
random-32-32-20|a100|s9,random-32-32-20,random,100.0,9,random-32-32-20-random-9.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.31,4.0,1.0,1.25793991416,0.0,1.0,6900.0,557.0,246.0,3679.0,0.0807246376812,0.035652173913,5.57,69.0,1464.0,18.0,15.25,10.0,3.14879649891,23.0,625.0,0.0233393177738,6.88648335828,3.46875,10.0,6.96432828512,1.0
random-32-32-20|a100|s10,random-32-32-20,random,100.0,10,random-32-32-20-random-10.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,1.966,4.0,1.0,1.30522617479,0.0,1.0,54400.0,941.0,509.0,50104.0,0.0172977941176,0.00935661764706,9.41,544.0,1447.0,23.0,16.5,10.0,4.32896551724,172.0,650.0,0.0371944739639,6.56247623698,2.96875,10.0,6.92756094504,1.0
random-32-32-20|a100|s11,random-32-32-20,random,100.0,11,random-32-32-20-random-11.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.251,4.0,1.0,1.34214876033,0.0,1.0,6200.0,857.0,378.0,2709.0,0.138225806452,0.0609677419355,8.57,62.0,1506.0,21.0,18.625,10.0,3.67844522968,26.0,583.0,0.0105017502917,6.89416847675,3.03125,10.0,6.95343547649,1.0
random-32-32-20|a100|s12,random-32-32-20,random,100.0,12,random-32-32-20-random-12.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.299,4.0,1.0,1.30999578237,0.0,1.0,5900.0,538.0,228.0,2835.0,0.091186440678,0.0386440677966,5.38,59.0,1446.0,35.0,22.75,10.0,2.91493924232,25.0,540.0,0.0130111524164,6.89234579016,2.9375,10.0,6.84358041039,1.0
random-32-32-20|a100|s13,random-32-32-20,random,100.0,13,random-32-32-20-random-13.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.282,4.0,1.0,1.23203194321,0.0,1.0,7400.0,733.0,329.0,4223.0,0.0990540540541,0.0444594594595,7.33,74.0,1434.0,17.0,12.8125,10.0,3.36724386724,27.0,607.0,0.012278308322,6.84691819866,3.125,10.0,6.98098776287,1.0
random-32-32-20|a100|s14,random-32-32-20,random,100.0,14,random-32-32-20-random-14.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.216,4.0,1.0,1.24914529915,0.0,1.0,6900.0,928.0,456.0,3501.0,0.134492753623,0.0660869565217,9.28,69.0,1472.0,24.0,15.4375,10.0,3.85017921147,49.0,592.0,0.0215517241379,6.73936130832,3.0,10.0,6.9581963482,1.0
random-32-32-20|a100|s15,random-32-32-20,random,100.0,15,random-32-32-20-random-15.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.208,4.0,1.0,1.29776785714,0.0,1.0,6600.0,649.0,288.0,3523.0,0.0983333333333,0.0436363636364,6.49,66.0,1373.0,26.0,20.4375,10.0,3.10623229462,25.0,628.0,0.0154083204931,6.87606396576,2.90625,10.0,6.82660647338,2.0
random-32-32-20|a100|s16,random-32-32-20,random,100.0,16,random-32-32-20-random-16.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.224,4.0,1.0,1.25229157573,0.0,1.0,5400.0,681.0,291.0,2273.0,0.126111111111,0.0538888888889,6.81,54.0,1443.0,23.0,15.5625,10.0,3.21423436377,30.0,578.0,0.0132158590308,6.88099928337,3.28125,10.0,6.95534651237,1.0
random-32-32-20|a100|s17,random-32-32-20,random,100.0,17,random-32-32-20-random-17.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.139,4.0,1.0,1.21801727684,0.0,1.0,10900.0,811.0,377.0,7174.0,0.0744036697248,0.0345871559633,8.11,109.0,1537.0,15.0,12.6875,10.0,3.77291960508,67.0,649.0,0.0369913686806,6.82063530475,3.0,10.0,7.06301578881,2.0
random-32-32-20|a100|s18,random-32-32-20,random,100.0,18,random-32-32-20-random-18.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.285,4.0,1.0,1.24097397145,0.0,1.0,6200.0,701.0,320.0,2984.0,0.113064516129,0.0516129032258,7.01,62.0,1519.0,23.0,16.625,10.0,3.14276002719,28.0,574.0,0.0128388017118,6.93392677108,3.28125,10.0,6.99993429337,1.0
random-32-32-20|a100|s19,random-32-32-20,random,100.0,19,random-32-32-20-random-19.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.226,4.0,1.0,1.25097698654,0.0,1.0,7400.0,829.0,355.0,4021.0,0.112027027027,0.047972972973,8.29,74.0,1511.0,22.0,14.6875,10.0,3.49930264993,58.0,579.0,0.0289505428227,6.81325386184,2.96875,10.0,7.01328461941,1.0
random-32-32-20|a100|s20,random-32-32-20,random,100.0,20,random-32-32-20-random-20.scen,support_train,repair5f_candidate_additive_ltm,1,True,32.0,32.0,0.2001953125,819.0,0.1221001221,1.0,2.218,4.0,1.0,1.32389937107,0.0,1.0,5400.0,717.0,328.0,2346.0,0.132777777778,0.0607407407407,7.17,54.0,1446.0,27.0,18.875,10.0,3.26806358382,28.0,552.0,0.0167364016736,6.84838181139,2.96875,10.0,6.9117575324,1.0
warehouse-10-20-10-2-1|a50|s1,warehouse-10-20-10-2-1,warehouse,50.0,1,warehouse-10-20-10-2-1-random-1.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.08573801121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968.0,11.0,9.6875,10.0,0.0,0.0,0.0,0.0,0.0,2.25,10.0,8.10219070748,1.0
warehouse-10-20-10-2-1|a50|s2,warehouse-10-20-10-2-1,warehouse,50.0,2,warehouse-10-20-10-2-1-random-2.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.10683012259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.0,10.0,9.8125,10.0,0.0,0.0,0.0,0.0,0.0,2.1875,10.0,8.06745378373,13.0
warehouse-10-20-10-2-1|a50|s3,warehouse-10-20-10-2-1,warehouse,50.0,3,warehouse-10-20-10-2-1-random-3.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.04062585781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183.0,7.0,5.3125,10.0,0.0,0.0,0.0,0.0,0.0,2.3125,10.0,7.96533689868,1.0
warehouse-10-20-10-2-1|a50|s4,warehouse-10-20-10-2-1,warehouse,50.0,4,warehouse-10-20-10-2-1-random-4.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.11305434104,0.0,1.0,350.0,1.0,1.0,0.0,0.00285714285714,0.00285714285714,0.02,7.0,3652.0,13.0,12.6875,10.0,1.05074626866,3.0,212.0,1.0,5.79519295889,2.125,10.0,7.98479996233,11.0
warehouse-10-20-10-2-1|a50|s5,warehouse-10-20-10-2-1,warehouse,50.0,5,warehouse-10-20-10-2-1-random-5.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.12828864946,0.0,1.0,6950.0,290.0,141.0,2715.0,0.041726618705,0.0202877697842,5.8,139.0,3374.0,12.0,10.9375,10.0,1.59891598916,10.0,2524.0,0.0103448275862,7.8056125503,2.25,10.0,7.89834638571,3.0
warehouse-10-20-10-2-1|a50|s6,warehouse-10-20-10-2-1,warehouse,50.0,6,warehouse-10-20-10-2-1-random-6.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.1079618655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3132.0,8.0,7.625,10.0,0.0,0.0,0.0,0.0,0.0,2.375,10.0,7.8536280951,10.0
warehouse-10-20-10-2-1|a50|s7,warehouse-10-20-10-2-1,warehouse,50.0,7,warehouse-10-20-10-2-1-random-7.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.086,4.0,1.0,1.07830612728,0.0,1.0,9500.0,145.0,72.0,4841.0,0.0152631578947,0.00757894736842,2.9,190.0,3486.0,10.0,7.375,10.0,1.82350760104,11.0,2439.0,0.0206896551724,7.66873330223,2.5625,10.0,8.00456772774,2.0
warehouse-10-20-10-2-1|a50|s8,warehouse-10-20-10-2-1,warehouse,50.0,8,warehouse-10-20-10-2-1-random-8.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.09024031388,0.0,1.0,2900.0,97.0,50.0,402.0,0.0334482758621,0.0172413793103,1.94,58.0,3536.0,7.0,7.0,10.0,1.59107142857,8.0,1510.0,0.0309278350515,7.24486113341,2.25,10.0,8.01995075592,27.0
warehouse-10-20-10-2-1|a50|s9,warehouse-10-20-10-2-1,warehouse,50.0,9,warehouse-10-20-10-2-1-random-9.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.09871763852,0.0,1.0,8450.0,415.0,213.0,3872.0,0.0491124260355,0.0252071005917,8.3,169.0,3277.0,9.0,8.125,10.0,2.06789638932,22.0,2371.0,0.0168674698795,7.4588355779,2.0625,10.0,7.88507610652,2.0
warehouse-10-20-10-2-1|a50|s10,warehouse-10-20-10-2-1,warehouse,50.0,10,warehouse-10-20-10-2-1-random-10.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.03320053121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035.0,8.0,5.375,10.0,0.0,0.0,0.0,0.0,0.0,2.3125,10.0,7.89182648684,1.0
warehouse-10-20-10-2-1|a50|s11,warehouse-10-20-10-2-1,warehouse,50.0,11,warehouse-10-20-10-2-1-random-11.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.083,4.0,1.0,1.07704691812,0.0,1.0,8900.0,459.0,221.0,3840.0,0.0515730337079,0.0248314606742,9.18,178.0,3471.0,9.0,8.0625,10.0,2.08927285817,13.0,2442.0,0.0108932461874,7.6427443059,2.1875,10.0,7.98986189528,2.0
warehouse-10-20-10-2-1|a50|s12,warehouse-10-20-10-2-1,warehouse,50.0,12,warehouse-10-20-10-2-1-random-12.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.111165524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3370.0,11.0,9.5,10.0,0.0,0.0,0.0,0.0,0.0,2.3125,10.0,7.90013369096,1.0
warehouse-10-20-10-2-1|a50|s13,warehouse-10-20-10-2-1,warehouse,50.0,13,warehouse-10-20-10-2-1-random-13.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.06147934678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532.0,8.0,6.3125,10.0,0.0,0.0,0.0,0.0,0.0,2.375,10.0,8.03516361685,1.0
warehouse-10-20-10-2-1|a50|s14,warehouse-10-20-10-2-1,warehouse,50.0,14,warehouse-10-20-10-2-1-random-14.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.05831739962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528.0,7.0,5.875,10.0,0.0,0.0,0.0,0.0,0.0,2.25,10.0,8.04602615364,1.0
warehouse-10-20-10-2-1|a50|s15,warehouse-10-20-10-2-1,warehouse,50.0,15,warehouse-10-20-10-2-1-random-15.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.04423221915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,8.0,5.375,10.0,0.0,0.0,0.0,0.0,0.0,2.34375,10.0,8.01363422352,1.0
warehouse-10-20-10-2-1|a50|s16,warehouse-10-20-10-2-1,warehouse,50.0,16,warehouse-10-20-10-2-1-random-16.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.08364398882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3688.0,12.0,7.1875,10.0,0.0,0.0,0.0,0.0,0.0,2.375,10.0,8.05570910815,1.0
warehouse-10-20-10-2-1|a50|s17,warehouse-10-20-10-2-1,warehouse,50.0,17,warehouse-10-20-10-2-1-random-17.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.08567208272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3326.0,10.0,7.5625,10.0,0.0,0.0,0.0,0.0,0.0,2.375,10.0,7.93822069663,1.0
warehouse-10-20-10-2-1|a50|s18,warehouse-10-20-10-2-1,warehouse,50.0,18,warehouse-10-20-10-2-1-random-18.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.156680932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3480.0,13.0,10.125,10.0,0.0,0.0,0.0,0.0,0.0,2.1875,10.0,7.92177406929,1.0
warehouse-10-20-10-2-1|a50|s19,warehouse-10-20-10-2-1,warehouse,50.0,19,warehouse-10-20-10-2-1-random-19.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.11827178373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3485.0,10.0,7.875,10.0,0.0,0.0,0.0,0.0,0.0,2.09375,10.0,7.97650233235,1.0
warehouse-10-20-10-2-1|a50|s20,warehouse-10-20-10-2-1,warehouse,50.0,20,warehouse-10-20-10-2-1-random-20.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.00877346902965,1.0,0.0,4.0,1.0,1.13074743953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3586.0,14.0,11.125,10.0,0.0,0.0,0.0,0.0,0.0,2.4375,10.0,7.94775903948,1.0
warehouse-10-20-10-2-1|a100|s1,warehouse-10-20-10-2-1,warehouse,100.0,1,warehouse-10-20-10-2-1-random-1.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,1.0,0.0,4.0,1.0,1.13446381658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5768.0,13.0,11.875,10.0,0.0,0.0,0.0,0.0,0.0,2.125,10.0,8.41759284349,2.0
warehouse-10-20-10-2-1|a100|s2,warehouse-10-20-10-2-1,warehouse,100.0,2,warehouse-10-20-10-2-1-random-2.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,1.0,0.0,4.0,1.0,1.14913225613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5818.0,14.0,11.5,10.0,0.0,0.0,0.0,0.0,0.0,2.5,10.0,8.39489185392,1.0
warehouse-10-20-10-2-1|a100|s3,warehouse-10-20-10-2-1,warehouse,100.0,3,warehouse-10-20-10-2-1-random-3.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,1.0,0.0,4.0,1.0,1.13555640731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5528.0,13.0,11.625,10.0,0.0,0.0,0.0,0.0,0.0,2.375,10.0,8.36321803432,3.0
warehouse-10-20-10-2-1|a100|s4,warehouse-10-20-10-2-1,warehouse,100.0,4,warehouse-10-20-10-2-1-random-4.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,1.0,0.0,4.0,1.0,1.16312520432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5956.0,17.0,13.0625,10.0,0.0,0.0,0.0,0.0,0.0,2.3125,10.0,8.4175593883,1.0
warehouse-10-20-10-2-1|a100|s5,warehouse-10-20-10-2-1,warehouse,100.0,5,warehouse-10-20-10-2-1-random-5.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,1.0,0.0,4.0,1.0,1.19897716461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5998.0,16.0,13.875,10.0,0.0,0.0,0.0,0.0,0.0,2.25,10.0,8.41734482823,1.0
warehouse-10-20-10-2-1|a100|s6,warehouse-10-20-10-2-1,warehouse,100.0,6,warehouse-10-20-10-2-1-random-6.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,1.0,0.0,4.0,1.0,1.15311182742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5729.0,32.0,18.625,10.0,0.0,0.0,0.0,0.0,0.0,2.125,10.0,8.3772117252,1.0
warehouse-10-20-10-2-1|a100|s7,warehouse-10-20-10-2-1,warehouse,100.0,7,warehouse-10-20-10-2-1-random-7.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,1.0,0.0,4.0,1.0,1.19269178393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5844.0,14.0,12.1875,10.0,0.0,0.0,0.0,0.0,0.0,2.4375,10.0,8.39639675893,3.0
warehouse-10-20-10-2-1|a100|s8,warehouse-10-20-10-2-1,warehouse,100.0,8,warehouse-10-20-10-2-1-random-8.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,1.0,0.0,4.0,1.0,1.15344180225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5652.0,16.0,12.625,10.0,0.0,0.0,0.0,0.0,0.0,2.625,10.0,8.38030171934,2.0
warehouse-10-20-10-2-1|a100|s9,warehouse-10-20-10-2-1,warehouse,100.0,9,warehouse-10-20-10-2-1-random-9.scen,support_train,repair5f_candidate_additive_ltm,0,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
warehouse-10-20-10-2-1|a100|s10,warehouse-10-20-10-2-1,warehouse,100.0,10,warehouse-10-20-10-2-1-random-10.scen,support_train,repair5f_candidate_c075_b075_w125_d095,1,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,1.0,0.0,4.0,1.0,1.11454122259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5903.0,16.0,12.5625,10.0,0.0,0.0,0.0,0.0,0.0,2.3125,10.0,8.458208474,1.0
warehouse-10-20-10-2-1|a100|s11,warehouse-10-20-10-2-1,warehouse,100.0,11,warehouse-10-20-10-2-1-random-11.scen,support_train,repair5f_candidate_additive_ltm,1,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,1.0,0.0,4.0,1.0,1.13874788494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5279.0,18.0,14.0625,10.0,0.0,0.0,0.0,0.0,0.0,2.5625,10.0,8.29506743336,1.0
warehouse-10-20-10-2-1|a100|s12,warehouse-10-20-10-2-1,warehouse,100.0,12,warehouse-10-20-10-2-1-random-12.scen,support_train,repair5f_candidate_additive_ltm,0,True,161.0,63.0,0.43813467416,5699.0,0.0175469380593,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7600.0,606.0,306.0,1340.0,0.0797368421053,0.0402631578947,6.06,76.0,0.0,0.0,0.0,0.0,1.72655878153,11.0,4202.0,0.00660066006601,8.13621429197,0.0,10.0,0.0,0.0
