row_type,g567_evaluation_uid,context_id,map,map_family,agents,target_candidate_count,mean_L1_target_distance_to_g556,mean_L1_target_distance_to_static_flow,mean_L1_actor_prediction_distance_to_g556,mean_L1_actor_prediction_distance_to_static_flow
label_train_target_set,549f989397c586c1cad718ad804c9ea6b92614f1c33b38ba35caab9e9e7f6ca2,g567_gate3b_calibration_00314,maze_128_128_1,maze,48,1.0,0.06752333188340778,0.022973581330170738,,
label_train_target_set,54c527f0332dbc1fc855dbc267bdb1dd526958ee75915c8035934c9c69d0d1a3,g567_gate3b_calibration_00003,ht_chantry,game,12,21.0,0.010774806338958654,0.0855989924703957,,
label_train_target_set,54cfaa61ca561bada96aaf618e5a3bb88b4335991597fe7ec3a3713dd0ca44dd,g567_gate3b_label_train_00741,g567-large-room-128x128-a-v2,large_room,3000,1.0,0.00180509103669071,0.0904402485820983,,
label_train_target_set,54d917261b306db637aadecb78b77546bf7eb7e7f1f0130f2c49ace2f14a1233,g567_gate3b_label_train_01970,g567-large-maze-128x128-a-v0,large_maze,3000,1.0,0.0018142475022209917,0.09045642806424038,,
label_train_target_set,54da803c06945698796ed1a568cb026b70dfdbcbd8d0169a6bbd1badc26a822c,g567_gate3b_label_train_00150,den312d,game,48,1.0,0.02814614968640472,0.11453445491336652,,
label_train_target_set,54dae3a448cac11f552fe0e751cfda98205e76dd1bfbe287a0e21d728ed030b3,g567_gate3b_label_train_01707,g567-room-64x48-b-v3,room,384,1.0,0.0036331043640772916,0.08889045516649884,,
label_train_target_set,54eab997e9058f193865878c3e914fc28216a6f45f33e06da7adc9563bfa4ab5,g567_gate3b_label_train_00844,g567-large-empty-128x128-a-v3,large_empty,1000,1.0,0.04524087415801153,0.045753057863977244,,
label_train_target_set,54f8107e251fc0a8c8a7b33ae94e97c2caa829e990800d1803c27453c34ba551,g567_gate3b_label_train_01360,maze_128_128_2,maze,64,1.0,0.003706824878851609,0.08891502966483436,,
label_train_target_set,552897c832c9a83d66fffa86cac8994dee4778bc92958bf64dff1c89a342e840,g567_gate3b_label_train_00065,random_64_64_20,random,1500,21.0,0.010840790599291753,0.08562583894596262,,
label_train_target_set,553136b0dcbc8f4e3e2d6a438063d2de4b2c2e4833adee38d9d1a4c56ab8bc92,g567_gate3b_label_train_00491,room_64_64_8,room,64,1.0,0.011017485398148733,0.09348954134990302,,
label_train_target_set,5577658d76d6058c77cbfb60e0424a06b8eabfa06ec90cf5bb56ae988a6b0013,g567_gate3b_calibration_00024,ht_chantry,game,64,2.0,0.005464449487035261,0.09103178974181897,,
label_train_target_set,55918282a01995b1396b2358d3de8703ba54578c77c001fd2248f8ee1c6d1d8e,g567_gate3b_label_train_00053,random_64_64_20,random,32,1.0,0.028421015975967315,0.11471717242210631,,
label_train_target_set,55abc1a2e6866f002633aa7c96fd346efb2f1c1727a6e7d8ea87ec2e387ab74b,g567_gate3b_label_train_00301,g567-string-64x32-a-v2,irregular_bottleneck,384,21.0,0.010850478947297789,0.08564298192074332,,
label_train_target_set,55c2418112b10652ae021f43a37055144b8ca22571f0ef652035113a53cd4987,g567_gate3b_label_train_00081,sortation_small,public_other,48,1.0,0.0018208221594492664,0.08948728342851008,,
label_train_target_set,55d409890915cd154634dae7607bf204bab50eb54d0dcc05319d3b435b5a6a02,g567_gate3b_label_train_01403,maze_128_128_2,maze,256,1.0,0.06762725441228772,0.022885005757922326,,
label_train_target_set,55fcfef374417eaedc211c16d23da8dea7210213eafffae7f0ed2f18d0cab997,g567_gate3b_label_train_00012,random_64_64_20,random,12,4.0,0.010724421743126152,0.09761143406586993,,
label_train_target_set,55ffbd32d77ff5db2c0f825e74e1689bc2309d4aa1a16bda69d906061e3707f7,g567_gate3b_label_train_01194,g567-warehouse-20x10-a-v3,warehouse,16,3.0,0.006413268730753978,0.09098585594268073,,
label_train_target_set,56323fd11b2055fe37455431c4bc427750d58975f0fd01bca57b37db65375d17,g567_gate3b_label_train_01630,warehouse_10_20_10_2_1,warehouse,48,1.0,0.005480081836382556,0.08950614372889204,,
label_train_target_set,565d3e04315de431dfaab184ec9383fdf38402314389628ef2d0dc09f1c79f87,g567_gate3b_label_train_01152,g567-room-48x48-a-v1,room,512,1.0,0.0010023117065429787,0.09042832195758824,,
label_train_target_set,568686079445b3e402be8e05fc01ff6b78e79a3af8de7b981f6a9f6ff99cbf76,g567_gate3b_label_train_00997,g567-large-empty-128x128-a-v3,large_empty,3000,1.0,0.0013567061651320682,0.09054645949885962,,
label_train_target_set,56a7f07106f26a51d5a0c20a763d1177c682a138ac9c70cb5d2c20461be546f4,g567_gate3b_label_train_00880,g567-large-empty-128x128-a-v3,large_empty,1000,1.0,0.00145294431656126,0.09057853444228098,,
label_train_target_set,56b618b9cc3cd586767837b57ebe79ab4402af1c5e895588407b3d29e5cc9904,g567_gate3b_label_train_00279,g567-tunnel-64x32-a-v0,tunnel,256,1.0,0.0009093239193870823,0.09039732300099873,,
label_train_target_set,56c1303c4ed065cf8d53ba0632418876590598f53ebf3d78f03e31f0ca6f302a,g567_gate3b_label_train_00444,room_64_64_8,room,8,21.0,0.010877770223540075,0.08565468837682355,,
label_train_target_set,571da649d2f5d34747a1558e4fbb6c7fa44c8fabca297ddddea069c7ae149ed0,g567_gate3b_label_train_00769,g567-random-24x24-a-v3,random,128,1.0,0.011358217653774112,0.09406632071449644,,
label_train_target_set,5756b9cc65a94504823dfe69ebd86f722f2ab8a39f4b446aeff5dc61b7a47424,g567_gate3b_label_train_00111,den312d,game,12,21.0,0.010903478964701441,0.0856820164626508,,
label_train_target_set,57888f9676fc3f38b2c94935f8eab981c59fec0675b0e1d5c0de69109eb07130,g567_gate3b_label_train_01722,g567-room-64x48-b-v1,room,512,1.0,0.028605600595474328,0.11476728896300009,,
label_train_target_set,57a61774754fe4f1b3f32b19f219c387b3aee584cae380006a7b36a01629c94c,g567_gate3b_calibration_00131,empty_16_16,empty,32,2.0,0.007412981135504581,0.09162869070257465,,
label_train_target_set,57eb9b433786721ec0e9fd2969fecf2c83c84bde806b1f15a0080fc226f72bbd,g567_gate3b_label_train_01052,g567-large-empty-128x128-a-v1,large_empty,3000,1.0,0.06766519403646855,0.02286965909458352,,
label_train_target_set,57f08565bd002b30a006378fa621d22b602cfefd8d679e5721262161ea1d5473,g567_gate3b_calibration_00301,maze_128_128_1,maze,16,1.0,0.04492695693931883,0.045930261195652106,,
label_train_target_set,57f514f04c276d2da41a5fece02114d9207a4b6bfc54c2a3100c2d16574ea8e9,g567_gate3b_label_train_00971,g567-large-empty-128x128-a-v0,large_empty,2500,1.0,0.0013563958425370573,0.09054633991112788,,
label_train_target_set,57fe1d77e93460f3a0d60ef2a4d67b4c784a336fada7e8e373006dc580647042,g567_gate3b_label_train_00287,g567-tunnel-64x32-a-v2,tunnel,256,21.0,0.010916180337863004,0.08571040215157961,,
label_train_target_set,58015bb2021544c0969f1cec3927998d5d447c32821e866ad9323ff7ffba9a86,g567_gate3b_label_train_01326,room_64_64_16,room,384,1.0,0.00904275750357011,0.09249884640413615,,
label_train_target_set,5809f6930fe5cb4d48132e0c6236c320958676c3743f2b7480b1f77786b1acfc,g567_gate3b_label_train_01508,g567-large-maze-192x128-a-v1,large_maze,2000,1.0,0.04514688447354329,0.04578500458172396,,
label_train_target_set,5816db54eb952dbd50a3edcfbbe93e5d270641816e3c1885ba3914cd10918c1a,g567_gate3b_label_train_00445,room_64_64_8,room,8,2.0,0.01605708798482303,0.10182602147970884,,
label_train_target_set,5838a1e38676a9fe15f3b68ffc7d7dee4800440b5a31529eacb0ac49c971bc44,g567_gate3b_label_train_00817,g567-large-empty-128x128-a-v1,large_empty,64,1.0,0.001879000635374086,0.0904990158194587,,
label_train_target_set,584384a82ff84e8e9e1569ba0b6740c74ee72458c070a8dcaf97d8ada4d8da20,g567_gate3b_calibration_00318,maze_128_128_1,maze,48,1.0,0.06752333188340778,0.022973581330170738,,
label_train_target_set,5843eb3a30f56f206f3de7f8fe9cfadc069ee3e4b99f98935ec612e8a12ab72d,g567_gate3b_label_train_00407,warehouse_10_20_10_2_2,warehouse,192,1.0,1.1842378929335004e-17,0.09009421805540724,,
label_train_target_set,584f2b926e3fb92e708420fed3dc4a999692826115afdcde15c8de54e3465953,g567_gate3b_label_train_01254,room_64_64_16,room,32,1.0,0.003684351652387515,0.09084692638071752,,
label_train_target_set,58518296ccd2e2d1401aa3839efa5bc37ad5a79d1f93ccfa15ff711c5d5964e3,g567_gate3b_label_train_00855,g567-large-empty-128x128-a-v2,large_empty,1000,1.0,0.04531535888002033,0.04590256284626707,,
label_train_target_set,58a7555506abdfe02e028b51586492dd8c6ac428654d641d50625c21d2892b73,g567_gate3b_label_train_00882,g567-large-empty-128x128-a-v3,large_empty,1000,1.0,0.04523179591648163,0.045746709780087574,,
label_train_target_set,58b0a47d16b46f89cff9975b57f971c2ff0eaa7930728f2a6b11599eb1a5b14a,g567_gate3b_calibration_00122,empty_16_16,empty,24,4.0,0.0011875932178800335,0.09088163363555125,,
label_train_target_set,58ea269b558b7642fdef08c5e994a395b56135ef5081dbc8a041a53de37fb63e,g567_gate3b_label_train_00120,den312d,game,24,2.0,0.03661159809856191,0.057100270454372666,,
label_train_target_set,591028c95bdc308ad68701f18d74373bef5a0e503f1bebbbbc01d650f6544504,g567_gate3b_label_train_00984,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.04523725398949214,0.045744913040645575,,
label_train_target_set,5916450c85aa93f45340c44dbc23082d151b673260e2220d6fcae0e2cac047e7,g567_gate3b_label_train_01909,g567-large-maze-128x128-a-v3,large_maze,1000,1.0,0.0012306104387555803,0.09050442698455993,,
label_train_target_set,592f8ee737bb3bece4bfb6638695a4a26dd9840e4760668d09ba8c0104fb1177,g567_gate3b_calibration_00343,maze_128_128_1,maze,128,1.0,0.0013689994812011838,0.09146321753660841,,
label_train_target_set,594d803b695b13bd2859f5ffebdd396a396698f78459b579f5d6f824bb7c0db1,g567_gate3b_calibration_00242,empty_32_32,empty,384,1.0,0.0017156442006429154,0.09180986225605015,,
label_train_target_set,595466be9d1c2c60c535f9933224b1de5038d2dad78b7dda1f5cd2037d0525e9,g567_gate3b_calibration_00411,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.010919122043110076,0.09354406470344184,,
label_train_target_set,598862a2ea6b63331ff9c8a37a01fa345f70de8e819242122f4106bbf8d76ea7,g567_gate3b_calibration_00175,empty_32_32,empty,16,3.0,0.005605369194474757,0.09139580460137164,,
label_train_target_set,5991ee8b8dd372ebc9909afc33b2b6949f57ba8fc3f85a108d50560c263b2ee7,g567_gate3b_label_train_01810,room_32_32_4,room,16,1.0,0.04510429358671583,0.0459291007405236,,
label_train_target_set,59949d34fa207163b9e01ed1daf83c7e94391b80ce97bc3c0844fa9dc4d7cefd,g567_gate3b_calibration_00453,g567-large-lanes-192x128-a-v2,large_lanes,2500,1.0,0.028731983616238615,0.11485597005912249,,
label_train_target_set,59a84d386a608d0964b22c4ddc8cd0c6e1c75db87a64b6dc41ae71cc7cdf3c1c,g567_gate3b_label_train_01275,room_64_64_16,room,80,1.0,0.001412510871887219,0.09150672892729445,,
label_train_target_set,59db2ba32fee3bdf0650bb2fc8722f08d0bec49696d3965ec2c4544533c2c43e,g567_gate3b_label_train_01698,g567-room-64x48-b-v0,room,384,1.0,0.04523017002476582,0.04576236128807077,,
label_train_target_set,59ed254c86fe2f73d622cdccf2ed633697979c61b936dd34dd71194932db4455,g567_gate3b_label_train_01923,g567-large-maze-128x128-a-v2,large_maze,2500,21.0,0.010958565098943803,0.08575829983140518,,
label_train_target_set,5a11b7f31676be57fa5c3cda93d99e7b0e00738a5f6a7556c8187127615d9a86,g567_gate3b_label_train_00941,g567-large-empty-128x128-a-v0,large_empty,2500,1.0,0.0007973114649454873,0.09089152952035272,,
label_train_target_set,5a123d5da44bd989ee9395bab9b1164c417865ca1bcfa0601ae3995a2b1376c3,g567_gate3b_label_train_00503,room_64_64_8,room,80,1.0,0.0018224988381067985,0.08948671301205957,,
label_train_target_set,5a3bb7f73f15cdac0423f651738ff8ab137233971991b83b7c5c96b57668f48f,g567_gate3b_calibration_00063,ht_chantry,game,1000,1.0,0.06764886098248608,0.022887877396174976,,
label_train_target_set,5a5b123a6da81e1bcd27c1cc962fd6a0b224215aa1a47bc5fc7c73be46f82556,g567_gate3b_label_train_01288,room_64_64_16,room,192,1.0,0.0009834127577524336,0.0904220242254318,,
label_train_target_set,5a7f333d5169226487b41faa4ebbe23240f0f35601dcfbdd83f5b3ee105a9f61,g567_gate3b_label_train_01089,g567-room-48x48-a-v1,room,32,1.0,0.011069306494697688,0.09354973570695004,,
label_train_target_set,5aa20a840e8f47fe17a1608c273e4ffe08c5af272d99b8ebb8f6b767063fd8d8,g567_gate3b_label_train_01019,g567-large-empty-128x128-a-v1,large_empty,3000,1.0,0.06766468992308966,0.022870071170822053,,
label_train_target_set,5ab57b135571b77bcf91b254208c08a17c8b1f66b3efdb597706f44f66f1f4ab,g567_gate3b_label_train_01301,room_64_64_16,room,256,2.0,0.007269589432648245,0.09151527616239732,,
label_train_target_set,5b3528c8c6af7a5d9bb68dec93807ffb85acc1204e9e95a56256f36abf2acd09,g567_gate3b_label_train_01903,g567-large-maze-128x128-a-v2,large_maze,1000,1.0,0.06763984272404334,0.022886682446040734,,
label_train_target_set,5b4c6f64e57ebf432a0fab498dc12759526fbbf9cd02c31cb44aab156d81a3e0,g567_gate3b_label_train_00850,g567-large-empty-128x128-a-v3,large_empty,1000,1.0,0.06766653247295865,0.022873205552025468,,
label_train_target_set,5b58d120936031f09454d594272485b2460260af6d014c7513582c468b77a78b,g567_gate3b_calibration_00379,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.01095609896712837,0.09350745611720616,,
label_train_target_set,5b682905b8120c3c74d3e3297aa6df54dceb1268ddee7abf55db47e3a9033cc5,g567_gate3b_calibration_00407,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.010913782479271052,0.0935333464164583,,
label_train_target_set,5b6b986e7e4643c109a6f6be10ebb9eff204d10d5e7e33fea202083a13c34ee0,g567_gate3b_label_train_00331,warehouse_10_20_10_2_2,warehouse,16,2.0,0.007250361319572174,0.09100050615885902,,
label_train_target_set,5b7543946999333b60eb1111db3b2e5a6829564e7e9fab3c7a36e63479416b23,g567_gate3b_label_train_01140,g567-room-48x48-a-v1,room,384,1.0,0.003715455972012945,0.09086588784342715,,
label_train_target_set,5b7cf68bf5b44d28d469272a357581adbe5f734419feecfe199045de0f28dd78,g567_gate3b_label_train_01834,room_32_32_4,room,24,1.0,0.0019367588890923512,0.09203097694449958,,
label_train_target_set,5b7dc0b00426828ab336497331cde2cc4e49792e7333c1e70a881559e7473324,g567_gate3b_label_train_00387,warehouse_10_20_10_2_2,warehouse,80,1.0,0.00911346841899175,0.09244111646262429,,
label_train_target_set,5b7f2beea800c3017f7bf903d8f0f3398567ea3a1553ef4e5860d8102ae63290,g567_gate3b_label_train_00695,g567-large-room-128x128-a-v1,large_room,3000,3.0,0.0007658269670274641,0.09086004502243468,,
label_train_target_set,5b82a72d0c9788ca03a670bf0a465e91d9ddf9719cb2d7e6839b0e00d3c65cdb,g567_gate3b_label_train_00100,den312d,game,12,21.0,0.010974101258198263,0.08578165234509333,,
label_train_target_set,5baf6efb6dbe5b95fbb9ad238987c944be28d72d385ec221918f924e5470e361,g567_gate3b_label_train_00258,random_32_32_10,random,384,1.0,0.06764354917265128,0.022873390179777884,,
label_train_target_set,5bb90bf827141bf797f63a3930a48f2f57d76def98bea21b5c5ea6b2027fc301,g567_gate3b_label_train_01472,g567-large-maze-192x128-a-v1,large_maze,1500,1.0,0.0018158661940741903,0.09046004708797223,,
label_train_target_set,5bd9d04b6434c1be1bfc967f70790ceded8b00496ee964db129c19b6c0206b02,g567_gate3b_calibration_00123,empty_16_16,empty,24,1.0,0.009260162356354015,0.09258605563924437,,
label_train_target_set,5c1defa7f0b6eb90f2f0b56772dc820fb82733a05819b9851c7b87b5e0f31cdb,g567_gate3b_label_train_00303,g567-string-64x32-a-v2,irregular_bottleneck,384,1.0,0.0018208922564036966,0.09046996987055225,,
label_train_target_set,5c914d7fedd5f867c009267407aac7c876a03e23748a57c8d2fc8aa3844aa171,g567_gate3b_label_train_00107,den312d,game,12,1.0,0.02821309332809752,0.11460357213777213,,
label_train_target_set,5c926e5f3de8b9ae050037bd6d06402f86b2746ff51508e5a3909ec01ebcfab7,g567_gate3b_label_train_01503,g567-large-maze-192x128-a-v1,large_maze,2000,21.0,0.010960409837019605,0.08576091336217331,,
label_train_target_set,5c92898dd7881a6b9dd548126213362a180ab726a276c9394c32541dcb5fdc88,g567_gate3b_label_train_00106,den312d,game,12,2.0,0.01483319572040015,0.10258686990964988,,
label_train_target_set,5ca318919f41560288a346773fb67dadc4f523ec793df84038577a359a8957c3,g567_gate3b_calibration_00413,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.009137676490677652,0.09254672381612986,,
label_train_target_set,5cc0234732edfe51fd1acdcc07ac97b92a0583e49835a5eadc24892b6e4fafb8,g567_gate3b_label_train_01847,room_32_32_4,room,48,1.0,0.0054240718483924985,0.08948745419581734,,
label_train_target_set,5ccf0539f3eeadfe54ed568e7ed1e16f27ee898e471aea7e45a64af1db0e37e0,g567_gate3b_label_train_00336,warehouse_10_20_10_2_2,warehouse,16,1.0,0.005594558025163303,0.09127498259620062,,
label_train_target_set,5ce4b79ccf5ce33e55fbeac8f7a72b56e48a3ca026478fb9449cf8f07da16814,g567_gate3b_label_train_00669,g567-large-room-128x128-a-v1,large_room,3000,1.0,0.001505411844404929,0.09059602119619886,,
label_train_target_set,5ce85ab72e7813935bab963d8b31286614eba41dc4fcd54152cd4b5903c11865,g567_gate3b_label_train_00645,g567-large-room-128x128-a-v2,large_room,2000,1.0,0.06763971120119093,0.02287908265988036,,
label_train_target_set,5cecdc1e02b1a44fc5372e19e7e9c0d2fa3c8873c590a799c77ec5626962b325,g567_gate3b_label_train_00328,g567-tunnel-64x32-a-v0,tunnel,384,21.0,0.010872266170254092,0.08566566117293713,,
label_train_target_set,5cf3e8e8eaecddc974fe970735f470d9d0eb0df235dddb4faa27cf1960d4d895,g567_gate3b_label_train_01952,g567-large-maze-128x128-a-v3,large_maze,2500,21.0,0.010958368275666545,0.08575831890624311,,
label_train_target_set,5cf679776548c9aba1b21e103bc5affffeb96cd34f619882447ec97579a69e8b,g567_gate3b_label_train_00063,random_64_64_20,random,48,3.0,0.012416702570423271,0.09764017674184988,,
label_train_target_set,5d2f5c2ff9020ff0e9caa6d13ce310b81dc413d0c5fa98a532c6fa27699fe6c9,g567_gate3b_label_train_01612,sortation_medium,public_other,2500,1.0,0.045067266159587456,0.04582729127671985,,
label_train_target_set,5d4a939199322ccd07df104713dd38fcbeb8f28943e9a6edf15208dadac07dc5,g567_gate3b_calibration_00369,maze_128_128_1,maze,2500,21.0,0.01090633399925356,0.08572486327776657,,
label_train_target_set,5d733d50562dd623ff397a717f91e3319aca3fea7948b3d572c65d26542828d6,g567_gate3b_label_train_01831,room_32_32_4,room,24,1.0,0.0676065010494656,0.022969739370875916,,
label_train_target_set,5d8a62a089d88da012369d260cc093de798065db6e826a7a8161eca11ae8b9ee,g567_gate3b_calibration_00038,ht_chantry,game,128,1.0,0.0009855854700482082,0.09042274735276663,,
label_train_target_set,5db04750dee85d38fcb22396daa3726ace359ccf2e996585b7381a807269d333,g567_gate3b_label_train_01964,g567-large-maze-128x128-a-v3,large_maze,3000,21.0,0.010958392868326719,0.08575815371014547,,
label_train_target_set,5dc9f34feb2084b88c69ea0108a26cbade0bca8e9ad36727ae660c20325df4e8,g567_gate3b_label_train_01637,warehouse_10_20_10_2_1,warehouse,80,1.0,0.005585486576670693,0.09125895727248423,,
label_train_target_set,5ddcc5d357d74c7ec8627b4ede9cfd735cbe17a9f65e507ea63f791670fbe75f,g567_gate3b_calibration_00460,g567-spiral-40x40-a-v3,spiral,32,1.0,0.005740925981884993,0.0913748815797625,,
label_train_target_set,5ddd4531047cbb26688f28c2858cc3e850194eff0b0bdd21d7b9f1af4f764ce0,g567_gate3b_label_train_01447,maze_128_128_2,maze,2000,21.0,0.010830661006615372,0.08562624276179938,,
label_train_target_set,5de1732aa2e06d6fc56d8494626b267f054c40b1c3ee3b4fe29139d782f3afd8,g567_gate3b_label_train_00201,random_32_32_10,random,8,16.0,0.0062159937262416965,0.0911064658742694,,
label_train_target_set,5df2723c2ada87b904d3eda51305f7ee6d4255b03f96a2470a39766829e1a387,g567_gate3b_label_train_01808,room_32_32_4,room,16,4.0,0.0025351804731384,0.09009040298442994,,
label_train_target_set,5df8631ca62e598bbc7fadcca2511906458252436a06f945157966f20583f66f,g567_gate3b_calibration_00312,maze_128_128_1,maze,32,1.0,0.06749594265033328,0.022996592195261126,,
label_train_target_set,5e12bb893446332165a8acf425161a8cf1b238a84fdedaf7e73dd190322bde7b,g567_gate3b_label_train_00190,g567-random-24x24-a-v1,random,32,1.0,0.00957462609760346,0.09308705807678287,,
label_train_target_set,5e16cea7a2ba5e37c7be0b0c7f7329068e7309cad1f693f43a571c954ff57ac3,g567_gate3b_label_train_00325,g567-tunnel-64x32-a-v3,tunnel,384,21.0,0.0108401668902968,0.08563087065496504,,
label_train_target_set,5e33a45fdea24b14d4e7de61ca33828a1b2a8bbaded7aca9e11d9e3daf5bee3f,g567_gate3b_label_train_01539,g567-large-maze-192x128-a-v1,large_maze,3000,1.0,0.0013845975058419363,0.09055574783257078,,
label_train_target_set,5ea65a2b08ccc06567247bb87a5befedd6d35f1e05295e77f8281e66e30d293a,g567_gate3b_label_train_00458,room_64_64_8,room,24,1.0,0.028238791303029146,0.114612227157941,,
label_train_target_set,5eacede8797a5649ecde8bc320d502730f7578a928471d808e7fbb1898f1334a,g567_gate3b_calibration_00377,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.0018200452885929366,0.09046180325368093,,
label_train_target_set,5eec983ae9c691c2226d631aab4a08d8104e515774ec78dea28d5f65b49e5b73,g567_gate3b_label_train_01203,g567-warehouse-20x10-a-v2,warehouse,16,2.0,0.002796294727022735,0.09018256489246618,,
label_train_target_set,5f4df56233e08f383a6633e649d72378045aa97765de8c326296a916bbfdeab8,g567_gate3b_label_train_01278,room_64_64_16,room,80,1.0,0.001832709932138045,0.090461351696461,,
label_train_target_set,5f643edbb91d1caa3689969ff80ed666df6d35aaa71791c3eb0c6f9a17f94255,g567_gate3b_label_train_00473,room_64_64_8,room,32,1.0,0.0055575704101532095,0.09123130495586095,,
label_train_target_set,5f75218d73dcbbd76159ae5533151f2a2ee4fdada9ef8a62600768896b668687,g567_gate3b_calibration_00119,empty_16_16,empty,24,1.0,0.001440646459185888,0.09057443818402672,,
label_train_target_set,5f816f0ff6981e74a2f1cdcbaa3c1f669b8facdca0fd145fd9fb5e27b3955dbf,g567_gate3b_label_train_00333,warehouse_10_20_10_2_2,warehouse,16,3.0,0.014712979224308415,0.0991258974475836,,
label_train_target_set,5f83af2ee5f09253998ee1151422c371f057dd07fcc5d79bc360c8bdaef59aa1,g567_gate3b_calibration_00148,empty_16_16,empty,64,1.0,1.1842378929335004e-17,0.09009421805540724,,
label_train_target_set,5f86e57bcd9f9b6f3f084ecb2516875e78775e17ad63a3a1b97764d389f7e531,g567_gate3b_calibration_00425,g567-large-lanes-192x128-a-v2,large_lanes,2500,1.0,0.06763736709242767,0.0228946315343419,,
label_train_target_set,5f9aa353814ddbdd201531ec2d77a4013c8c289a386016187810f142a8f8be59,g567_gate3b_calibration_00434,g567-large-lanes-192x128-a-v2,large_lanes,2500,1.0,0.028730835687546485,0.11485514002186913,,
label_train_target_set,5fa308f51cfd7a007ec76a97e5c52de0423a901e665f262edf0171f4568dcce7,g567_gate3b_calibration_00067,ht_chantry,game,1000,1.0,0.00110699600643583,0.09120121406184306,,
label_train_target_set,5fbf5289d2cb19431659bc98642213fd6ac1da7c7d25612bd1d114657794c8ad,g567_gate3b_label_train_01149,g567-room-48x48-a-v2,room,512,1.0,0.0009885787963867187,0.09042374432086947,,
label_train_target_set,5fbfc0b8da7d4ada19fa0f547d467cf2e68f522f2708f53e522f8d22af96061c,g567_gate3b_label_train_00402,warehouse_10_20_10_2_2,warehouse,192,1.0,0.0009719317299979075,0.09041819802352363,,
label_train_target_set,6012eb2cb769533623895bbc5a2b8627f5b9eeb6a9f6f5aa924f0829bae3d984,g567_gate3b_label_train_01504,g567-large-maze-192x128-a-v3,large_maze,2000,1.0,0.06764125382616397,0.022884487599607598,,
label_train_target_set,601541d2834e9fde0223e5346899d0ea77bb93feaf76511400cd61df382f9b09,g567_gate3b_label_train_01014,g567-large-empty-128x128-a-v3,large_empty,3000,21.0,0.010824572495997905,0.0855828345815341,,
label_train_target_set,602841acefebba5792ffec2128a9112e0c90ba86d905614224ae6e52bae98092,g567_gate3b_calibration_00010,ht_chantry,game,24,1.0,0.003529112835725156,0.08891784518957142,,
label_train_target_set,6033d927b4fa892a62665c5f157773a083b1d50e4621e99ffe3a085adbb7b972,g567_gate3b_label_train_01956,g567-large-maze-128x128-a-v3,large_maze,2500,21.0,0.01095844209892498,0.08575786892766771,,
label_train_target_set,6038137a3f15c4cff5aed81ba87777f180b3aa6501645d9446c70d2e0b3fb41f,g567_gate3b_label_train_01173,g567-room-48x48-a-v1,room,1000,1.0,0.0036337375640869214,0.08889067510763808,,
label_train_target_set,60398d090dae3d293bd302f6ab24c9b97bdd05e43de87191b9ff2c2f30b6dc4f,g567_gate3b_label_train_01212,room_64_64_16,room,12,8.0,0.0012244523269316734,0.09092298281216438,,
label_train_target_set,6040ca749bf1678ecb3b3321614bdcb2ce92688bc282afdfff24d966f2c5ffcf,g567_gate3b_label_train_00035,random_64_64_20,random,24,2.0,0.007510928331859523,0.09176468950415417,,
label_train_target_set,6045d8b98f0d4e78daaf868afc5c80b7f751d8b644aec8308ee0ca36013e8795,g567_gate3b_label_train_00673,g567-large-room-128x128-a-v1,large_room,3000,1.0,0.06770312557144773,0.022950121060250326,,
label_train_target_set,604fd45e7d289e992ce913d8e69dd2997666d03714b22ff2becf501d45191115,g567_gate3b_calibration_00177,empty_32_32,empty,24,1.0,0.005591145952542635,0.08954313913981124,,
label_train_target_set,606c484d8c994b7448afccc79a22d7ccd8f1a760f5faf47558f16bae67af002c,g567_gate3b_label_train_00005,random_64_64_20,random,12,21.0,0.010920724929370218,0.08570203585982414,,
label_train_target_set,6080dfeb4195a514f6f136d669c9872770a71932504ddddffb0e64c9659b1a42,g567_gate3b_calibration_00101,empty_16_16,empty,12,4.0,0.008357286715791324,0.0846300849957126,,
label_train_target_set,60833f43248b49906edf0801396977661a24ca23b821e12e9986f856c7c73cf6,g567_gate3b_label_train_00670,g567-large-room-128x128-a-v0,large_room,3000,1.0,0.0036081325440178997,0.09078494960353485,,
label_train_target_set,60c435299dd1ec57d5cbe1932b811c042d39db3fc058f0d0e33a627b68ee0a40,g567_gate3b_label_train_00613,maze_32_32_2,maze,64,1.0,0.009228121624106448,0.09256130733660292,,
label_train_target_set,613c437b225d588f7d4fe373e1e67acebcde55554f5bc59e4847f7f1b1235fb7,g567_gate3b_label_train_01195,g567-warehouse-20x10-a-v1,warehouse,16,1.0,0.02834441041189525,0.11468459482230839,,
label_train_target_set,61509185b03bce3c9e8e45efc968c828996bfc0675df37081137cccc5d7cd210,g567_gate3b_label_train_01646,warehouse_10_20_10_2_1,warehouse,384,1.0,0.028290989767937546,0.1145956021263487,,
label_train_target_set,6155116c8e18d8d68c016e126f83926e236f77dffbebb3826c29ab4e58120e3b,g567_gate3b_label_train_00189,g567-random-24x24-a-v1,random,32,1.0,0.00933569160245709,0.0926641534481729,,
