context_id,g567_evaluation_uid,split,map,map_family,ltm_target_map,ltm_target_match_type,agent_count,official_scenario,map_source_type,scenario_source_type,complete_triple,ltm_30s_present,ltm_30s_success,ltm_30s_ratio,ltm_30s_solver_wall_ms,ltm_30s_actor_inference_ms,ltm_30s_total_method_ms,ltm_30s_hard_timeout,ltm_30s_infrastructure_failure,static_flow_30s_present,static_flow_30s_success,static_flow_30s_ratio,static_flow_30s_solver_wall_ms,static_flow_30s_actor_inference_ms,static_flow_30s_total_method_ms,static_flow_30s_hard_timeout,static_flow_30s_infrastructure_failure,gate3b_actor_30s_present,gate3b_actor_30s_success,gate3b_actor_30s_ratio,gate3b_actor_30s_solver_wall_ms,gate3b_actor_30s_actor_inference_ms,gate3b_actor_30s_total_method_ms,gate3b_actor_30s_hard_timeout,gate3b_actor_30s_infrastructure_failure,actor_vs_ltm_both_success,actor_vs_ltm_success_gain,actor_vs_ltm_success_regression,actor_vs_ltm_relative_quality_improvement,actor_vs_ltm_harmful_quality_delta,actor_vs_ltm_runtime_change_ms,actor_vs_static_flow_both_success,actor_vs_static_flow_success_gain,actor_vs_static_flow_success_regression,actor_vs_static_flow_relative_quality_improvement,actor_vs_static_flow_harmful_quality_delta,actor_vs_static_flow_runtime_change_ms,static_flow_vs_ltm_both_success,static_flow_vs_ltm_success_gain,static_flow_vs_ltm_success_regression,static_flow_vs_ltm_relative_quality_improvement,static_flow_vs_ltm_harmful_quality_delta,static_flow_vs_ltm_runtime_change_ms
g567_gate3b_calibration_00232,f922c45d6be2eb8b000293a1b400d87fb4878736ad457c98d839b4b92e1109f0,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,256,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.23257430906,409.8120853304863,0.0,409.8120853304863,False,False,True,True,1.23639840083,562.5839494168758,0.0,562.5839494168758,False,False,True,True,1.24682774205,547.4337982013822,15.325724667705158,562.7595228690873,False,False,True,False,False,-0.011563954307038934,0.011563954307038934,152.94743753860098,True,False,False,-0.008435259389690888,0.008435259389690888,0.17557345221143805,True,False,False,-0.0031025243199464736,0.0031025243199464736,152.77186408638954
g567_gate3b_calibration_00233,d02c32655ea881db36ea725c9675a0232767e1dd83a9ad4a776b82c9e6b125b5,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,256,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.2497291441,403.59614603221416,0.0,403.59614603221416,False,False,True,True,1.24810400867,539.1353257000446,0.0,539.1353257000446,False,False,True,True,1.26345250993,557.2530906647444,15.325724667705158,572.5788153324495,False,False,True,False,False,-0.010981072094532104,0.010981072094532104,168.98266930023533,True,False,False,-0.01229745370047782,0.01229745370047782,33.44348963240486,True,False,False,0.0013003901186688272,0.0,135.53917966783047
g567_gate3b_calibration_00234,65fc24c441778128df5dfa2ca95e2cff67a6a346c6b36bf6217433b41b7d40ac,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,256,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.21024308777,407.09161292761564,0.0,407.09161292761564,False,False,True,True,1.21599554648,542.3870403319597,0.0,542.3870403319597,False,False,True,True,1.23919094452,598.1165813282132,15.325724667705158,613.4423059959183,False,False,True,False,False,-0.023919043242246134,0.023919043242246134,206.3506930683027,True,False,False,-0.019075232723626944,0.019075232723626944,71.05526566395861,True,False,False,-0.0047531432057998325,0.0047531432057998325,135.29542740434408
g567_gate3b_calibration_00235,b856f165f613985b2ad4f99c78628bba4f7dee766f80010d940bda9fcad3541c,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,256,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.22711864407,425.27465615421534,0.0,425.27465615421534,False,False,True,True,1.21902071563,551.2088676914573,0.0,551.2088676914573,False,False,True,True,1.2252354049,534.9246459081769,15.325724667705158,550.250370575882,False,False,True,False,False,0.0015346838540026748,0.0,124.97571442166668,True,False,False,-0.0050980998028309354,0.0050980998028309354,-0.9584971155752555,True,False,False,0.006599140579546172,0.0,125.93421153724194
g567_gate3b_calibration_00236,1a2aaadedfd52a26e28e65110a5360b69de242c0cb6425e121c719503fb06be8,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,256,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.25578871201,457.31486566364765,0.0,457.31486566364765,False,False,True,True,1.22829232996,678.9147378876805,0.0,678.9147378876805,False,False,True,True,1.25271345876,557.0932263508439,15.325724667705158,572.418951018549,False,False,True,False,False,0.0024488619945291657,0.0,115.10408535490137,True,False,False,-0.01988217967688141,0.01988217967688141,-106.4957868691315,True,False,False,0.021895707285017458,0.0,221.59987222403288
g567_gate3b_calibration_00237,9c482b0e26c033cf7c9763ba39abb7a0abb8cb7ebe541db22a177ccfae42cdb5,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,384,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.41753726963,603.4098993986845,0.0,603.4098993986845,False,False,True,True,1.39957741519,793.9591929316521,0.0,793.9591929316521,False,False,True,True,1.43913604883,890.5421141535044,15.325724667705158,905.8678388212095,False,False,True,False,False,-0.015236833388964591,0.015236833388964591,302.457939422525,True,False,False,-0.028264698480169256,0.028264698480169256,111.90864588955742,True,False,False,0.012669758195978674,0.0,190.54929353296757
g567_gate3b_calibration_00238,b727ed1bfa8692fdb683952435141d2fa16ade93046f5b63b6a830f21c6b7f75,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,384,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.38454871858,626.0554557666183,0.0,626.0554557666183,False,False,True,True,1.39073913582,796.6288095340133,0.0,796.6288095340133,False,False,True,True,1.43332920639,923.3844839036465,15.325724667705158,938.7102085713516,False,False,True,False,False,-0.03523204864905693,0.03523204864905693,312.65475280473333,True,False,False,-0.03062405412564179,0.03062405412564179,142.08139903733831,True,False,False,-0.00447107216736219,0.00447107216736219,170.57335376739502
g567_gate3b_calibration_00239,64815d131d7e1cba455e8f721e1538c3e00be78008e32c2bc29793e5d11b73eb,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,384,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.38513109063,603.677649050951,0.0,603.677649050951,False,False,True,True,1.39446905303,800.3366496413946,0.0,800.3366496413946,False,False,True,True,1.43122231534,929.0339183062315,15.325724667705158,944.3596429739366,False,False,True,False,False,-0.033275713051128135,0.033275713051128135,340.6819939229856,True,False,False,-0.026356456050523416,0.026356456050523416,144.022993332542,True,False,False,-0.006741573027396744,0.006741573027396744,196.6590005904436
g567_gate3b_calibration_00240,ef7be9d1d382798508d942f67263a1b1d3a7c8224218d380cb469efccd081542,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,384,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.40607353495,601.8442744389176,0.0,601.8442744389176,False,False,True,True,1.41523403187,798.1952540576458,0.0,798.1952540576458,False,False,True,True,1.44974275317,881.4317621290684,15.325724667705158,896.7574867967735,False,False,True,False,False,-0.031057563587208053,0.031057563587208053,294.91321235785585,True,False,False,-0.024383755988684294,0.024383755988684294,98.5622327391277,True,False,False,-0.0065149486796406,0.0065149486796406,196.35097961872816
g567_gate3b_calibration_00241,3e49ea895bd133b3d1d355be2a1883677ae36d35b65bd9470e9767dde8039f16,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,384,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.37594951502,620.2500145882368,0.0,620.2500145882368,False,False,True,True,1.38237700129,796.3940780609846,0.0,796.3940780609846,False,False,True,True,1.40843753652,807.8851103782654,15.325724667705158,823.2108350459705,False,False,True,False,False,-0.0236113470337083,0.0236113470337083,202.9608204577337,True,False,False,-0.01885197395911593,0.01885197395911593,26.816756984985886,True,False,False,-0.004671309666406313,0.004671309666406313,176.1440634727478
g567_gate3b_calibration_00242,594d803b695b13bd2859f5ffebdd396a396698f78459b579f5d6f824bb7c0db1,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,384,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.36493975904,601.3712221756577,0.0,601.3712221756577,False,False,True,True,1.38831325301,798.3164330944419,0.0,798.3164330944419,False,False,True,True,1.41144578313,838.8630514964461,15.325724667705158,854.1887761641512,False,False,True,False,False,-0.0340718509970791,0.0340718509970791,252.8175539884935,True,False,False,-0.016662327518552778,0.016662327518552778,55.87234306970936,True,False,False,-0.01712419454059944,0.01712419454059944,196.94521091878414
g567_gate3b_calibration_00243,10217557b0331e87d43f6d060690a4ae2e95cfdcbf71e19c0f20761cd0cd7056,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,384,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.36755356722,620.5108724534512,0.0,620.5108724534512,False,False,True,True,1.37096774194,791.8183710426092,0.0,791.8183710426092,False,False,True,True,1.39698610784,804.1788935661316,15.325724667705158,819.5046182338367,False,False,True,False,False,-0.021522038569817246,0.021522038569817246,198.99374578038555,True,False,False,-0.018978102185819964,0.018978102185819964,27.686247191227494,True,False,False,-0.0024965564800070363,0.0024965564800070363,171.30749858915806
g567_gate3b_calibration_00244,ce10a1844d8dbd599c2ebc6c0ae1498901ba8c4d43b2c7dd328ef7e57c9b192b,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,384,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.39689550732,600.6592251360416,0.0,600.6592251360416,False,False,True,True,1.41178697627,792.121927253902,0.0,792.121927253902,False,False,True,True,1.43841494195,828.3540941774845,15.325724667705158,843.6798188451896,False,False,True,False,False,-0.02972264883982394,0.02972264883982394,243.020593709148,True,False,False,-0.018861178157594524,0.018861178157594524,51.55789159128767,True,False,False,-0.010660402923458327,0.010660402923458327,191.46270211786032
g567_gate3b_calibration_00245,d6540e2322a63689211212921f0deed566a4e7c52ce08e03a3fb273f7543e968,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,512,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.56415514935,804.7015266492963,0.0,804.7015266492963,False,False,True,True,1.59411502452,1074.8588349670172,0.0,1074.8588349670172,False,False,True,True,1.65385644226,1242.2018703073263,15.325724667705158,1257.5275949750314,False,False,True,False,False,-0.05734807889567482,0.05734807889567482,452.82606832573515,True,False,False,-0.037476227763419113,0.037476227763419113,182.66876000801426,True,False,False,-0.019154030329056545,0.019154030329056545,270.1573083177209
g567_gate3b_calibration_00246,425662bc5204f24526d90f222e7364184d69e035778d46f0d68e88804281626a,CALIBRATION,empty_32_32,empty,empty-32-32,normalized,512,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.56118479222,814.4745761528611,0.0,814.4745761528611,False,False,True,True,1.59328028294,1064.4362876191735,0.0,1064.4362876191735,False,False,True,True,1.65039787798,1150.7683163508773,15.325724667705158,1166.0940410185824,False,False,True,False,False,-0.05714447527581872,0.05714447527581872,351.6194648657213,True,False,False,-0.035849056598255144,0.035849056598255144,101.65775339940888,True,False,False,-0.020558418759870356,0.020558418759870356,249.9617114663124
g567_gate3b_calibration_00272,4b3571cf1a5bbe16f269eeba462f6f1c921addcbf95b8478f05b72bfcfef392f,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,16,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.01809954751,56.55500665307045,0.0,56.55500665307045,False,False,True,True,1.00452488688,65.01647178083658,0.0,65.01647178083658,False,False,True,False,nan,10.486268438398838,15.325724667705158,25.811993106103998,False,False,False,False,True,nan,nan,-30.743013546966452,False,False,True,nan,nan,-39.204478674732584,True,False,False,0.013333333329928308,0.0,8.461465127766132
g567_gate3b_calibration_00273,e9284d833aec398269f493e2e99e3d0051014f14d55130299e043886a9b26b35,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,16,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.01683501684,57.02198203653097,0.0,57.02198203653097,False,False,True,True,1.02188552189,66.25002902001143,0.0,66.25002902001143,False,False,True,False,nan,29.51080072671175,15.325724667705158,44.83652539441691,False,False,False,False,True,nan,nan,-12.185456642114062,False,False,True,nan,nan,-21.413503625594515,True,False,False,-0.0049668874166975555,0.0049668874166975555,9.228046983480453
g567_gate3b_calibration_00274,958603223ca31c7005e47f27d9412ea891dfb3fbd70c41bb285e3cc275bfa818,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,16,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.04355400697,58.80758631974459,0.0,58.80758631974459,False,False,True,True,1.02613240418,77.47989427298307,0.0,77.47989427298307,False,False,True,False,nan,33.33650901913643,15.325724667705158,48.66223368684159,False,False,False,False,True,nan,nan,-10.145352632902998,False,False,True,nan,nan,-28.817660586141486,True,False,False,0.01669449082044575,0.0,18.672307953238487
g567_gate3b_calibration_00275,c3c85e05727d6e7cf8ba590c5146b16091a4650a07de35623a50c390b6a79e3f,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,80,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.12025052192,200.18052123486996,0.0,200.18052123486996,False,False,True,True,1.0764091858,243.09650715440512,0.0,243.09650715440512,False,False,True,True,1.07682672234,240.32132141292095,15.325724667705158,255.6470460806261,False,False,True,False,False,0.03876257920020945,0.0,55.46652484575614,True,False,False,-0.00038789760019539247,0.00038789760019539247,12.55053892622098,True,False,False,0.039135296312882144,0.0,42.91598591953516
g567_gate3b_calibration_00276,273a1ff413bb62df0814872fb6025bcd1d49011df11599db1f99ea04e886b09d,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,80,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.1316925734,194.46864072233438,0.0,194.46864072233438,False,False,True,True,1.10751295337,242.96921584755182,0.0,242.96921584755182,False,False,True,True,1.11139896373,238.40428423136473,15.325724667705158,253.73000889906987,False,False,True,False,False,0.017932086988104074,0.0,59.26136817673549,True,False,False,-0.0035087719273849045,0.0035087719273849045,10.76079305151805,True,False,False,0.021365890877374876,0.0,48.50057512521744
g567_gate3b_calibration_00277,155baaea3fb6e33512240af887bf921c383e822edf310ba8c75b34227864820a,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,80,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.12494341331,185.5188114568591,0.0,185.5188114568591,False,False,True,True,1.11543684925,241.07448104768991,0.0,241.07448104768991,False,False,True,True,1.14576731553,239.2873028293252,15.325724667705158,254.61302749703034,False,False,True,False,False,-0.01851106639997869,0.01851106639997869,69.09421604017123,True,False,False,-0.027191558446714222,0.027191558446714222,13.53854644934043,True,False,False,0.008450704228782694,0.0,55.5556695908308
g567_gate3b_calibration_00278,c0dbdab58f928eb4266bc6233f99e7b01a7b4ea0825515e0f9bd5d37488bbe81,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,80,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.14169867691,196.46545685827732,0.0,196.46545685827732,False,False,True,True,1.11011523688,246.05276808142662,0.0,246.05276808142662,False,False,True,True,1.12846777636,240.65058957785368,15.325724667705158,255.97631424555883,False,False,True,False,False,0.011588785042485401,0.0,59.510857387281504,True,False,False,-0.01653210303786127,0.01653210303786127,9.923546164132205,True,False,False,0.02766355139823783,0.0,49.5873112231493
g567_gate3b_calibration_00279,bdb461ed37105fc0034703e259276af610ba356eec58c3d86f8b274a19872429,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,80,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.11157894737,196.25615049153566,0.0,196.25615049153566,False,False,True,True,1.10863157895,243.950049392879,0.0,243.950049392879,False,False,True,True,1.10063157895,240.47392513602972,15.325724667705158,255.79964980373487,False,False,True,False,False,0.009848484847523783,0.0,59.5434993121992,True,False,False,0.0072161033041986,0.0,11.849600410855857,True,False,False,0.002651515150564302,0.0,47.693898901343346
g567_gate3b_calibration_00286,00eea862ecc93b24493459a9b2bb75c99b90c49809907dc46b83242704799788,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,512,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.85327090477,1292.9989425465465,0.0,1292.9989425465465,False,False,True,True,1.90391717225,1543.5561314225197,0.0,1543.5561314225197,False,False,True,True,2.12041677658,1816.452844068408,15.325724667705158,1831.7785687361131,False,False,True,False,False,-0.1441483115730207,0.1441483115730207,538.7796261895667,True,False,False,-0.11371272211077671,0.11371272211077671,288.22243731359345,True,False,False,-0.027328043271841764,0.027328043271841764,250.55718887597322
g567_gate3b_calibration_00287,6f2c13c48c813cd337d3f53aec980120c16713828043bb20e4b0216dc84daff7,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,512,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.86653360804,1493.415717035532,0.0,1493.415717035532,False,False,True,True,2.05253669843,1580.036150291562,0.0,1580.036150291562,False,False,True,True,2.16121555498,1838.5115275159478,15.325724667705158,1853.837252183653,False,False,True,False,False,-0.1578765823828044,0.1578765823828044,360.42153514812094,True,False,False,-0.05294855708700815,0.05294855708700815,273.80110189209086,True,False,False,-0.09965161601634231,0.09965161601634231,86.62043325603008
g567_gate3b_calibration_00288,5631809afcefbb814e7271ec3650cd98a806efeebe73634ec55ffb811954b62c,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,512,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.97362332254,1585.7684249058366,0.0,1585.7684249058366,False,False,True,True,2.0412507437,1579.3007612228394,0.0,1579.3007612228394,False,False,True,True,2.14113836187,1699.5889889076352,15.325724667705158,1714.9147135753403,False,False,True,False,False,-0.0848769050390085,0.0848769050390085,129.14628866950375,True,False,False,-0.04893451648617269,0.04893451648617269,135.61395235250097,True,False,False,-0.034265617145710164,0.034265617145710164,-6.467663682997227
g567_gate3b_calibration_00289,28fcda82d54b510a876dff95f5d2c5b6875213aaedf505c7e3885330f84d300d,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,512,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.83451726481,1352.272655814886,0.0,1352.272655814886,False,False,True,True,2.06177033788,1588.2448833435774,0.0,1588.2448833435774,False,False,True,True,2.11106306751,1640.5078982934356,15.325724667705158,1655.8336229611407,False,False,True,False,False,-0.15074581635438658,0.15074581635438658,303.5609671462546,True,False,False,-0.02390796332858525,0.02390796332858525,67.5887396175633,True,False,False,-0.12387622478632625,0.12387622478632625,235.9722275286913
g567_gate3b_calibration_00290,351dcf8b3dfa18933bc0611e528232f07f4793b70c5e36704969d7f6783be28e,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,512,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.88360655738,1386.7441527545452,0.0,1386.7441527545452,False,False,True,True,1.98656998739,1576.7871420830488,0.0,1576.7871420830488,False,False,True,True,2.12263556116,1647.2475370392203,15.325724667705158,1662.5732617069255,False,False,True,False,False,-0.12689964517456187,0.12689964517456187,275.82910895238024,True,False,False,-0.06849271590414292,0.06849271590414292,85.78611962387663,True,False,False,-0.054662917585728096,0.054662917585728096,190.0429893285036
g567_gate3b_calibration_00291,e2ce1b86219b9410c2cdae46d779e9fc96912c3791e125c1127ed89341dd705c,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,768,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,2.93357136926,2580.9104526415467,0.0,2580.9104526415467,False,False,True,True,3.24786182845,2943.221965804696,0.0,2943.221965804696,False,False,True,True,3.49468570954,2983.30644890666,15.325724667705158,2998.6321735743654,False,False,True,False,False,-0.1912734580653964,0.1912734580653964,417.7217209328187,True,False,False,-0.07599580712699025,0.07599580712699025,55.41020776966934,True,False,False,-0.10713578080402403,0.10713578080402403,362.31151316314936
g567_gate3b_calibration_00292,6ea9d3226121f127e8d71f9a9896c7782880bd59d0c2c556f9c4565340168151,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,768,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,2.80962196299,2613.032864406705,0.0,2613.032864406705,False,False,True,True,3.18318568547,2817.546457052231,0.0,2817.546457052231,False,False,True,True,3.24633804052,2725.3999300301075,15.325724667705158,2740.725654697813,False,False,True,False,False,-0.1554358854261114,0.1554358854261114,127.69279029110794,True,False,False,-0.019839356321017028,0.019839356321017028,-76.82080235441799,True,False,False,-0.1329587138059147,0.1329587138059147,204.51359264552593
g567_gate3b_calibration_00293,b691ae2b757560c398c9c5136768ef486a4c18566fa94b5544e39768556da54d,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,768,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,2.95021863438,2653.2200751826167,0.0,2653.2200751826167,False,False,True,True,3.18617558022,2781.7348018288612,0.0,2781.7348018288612,False,False,True,True,3.46972754793,2898.188790306449,15.325724667705158,2913.5145149741543,False,False,True,False,False,-0.17609166571452306,0.17609166571452306,260.29443979153757,True,False,False,-0.08899445764078734,0.08899445764078734,131.77971314529304,True,False,False,-0.0799794778225266,0.0799794778225266,128.51472664624453
g567_gate3b_calibration_00294,bf17908ef70aebdde192ac5efa1c7b1f7cac99abdada1896ebe6eda9484e5363,CALIBRATION,warehouse_small,warehouse,warehouse-10-20-10-2-2,fallback_same_family,768,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,2.95623888624,3347.522900439799,0.0,3347.522900439799,False,False,True,True,3.18861950818,2730.255687609315,0.0,2730.255687609315,False,False,True,True,3.62809558919,2829.1045911610126,15.325724667705158,2844.430315828718,False,False,True,False,False,-0.2272673923874012,0.2272673923874012,-503.09258461108084,True,False,False,-0.1378264417822759,0.1378264417822759,114.17462821940308,True,False,False,-0.07860684839159318,0.07860684839159318,-617.2672128304839
g567_gate3b_calibration_00499,82ef180ddfc974c70ba4da90d4fca3464bccef8e1e81e17977fe7fec9b297af2,CALIBRATION,g567-warehouse-64x40-b-v2,warehouse,warehouse-10-20-10-2-1,fallback_same_family,12,False,synthetic_stress_map,czr004_synthetic_derived_scenario,True,True,True,1.04691358025,55.173332802951336,0.0,55.173332802951336,False,False,True,True,1.02469135802,68.59345734119415,0.0,68.59345734119415,False,False,True,True,1.0049382716,66.49123691022396,15.325724667705158,81.81696157792912,False,False,True,False,False,0.04009433963018849,0.0,26.643628774977785,True,False,False,0.01927710843406433,0.0,13.223504236734968,True,False,False,0.021226415101706215,0.0,13.420124538242817
g567_gate3b_development_00228,f735b5c42eb84aaf77e2c29ac09986bdbdf6771e5446c42be0bed57f264a30a0,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.05522682446,34.438470378518105,0.0,34.438470378518105,False,False,True,True,1.0315581854,41.41349531710148,0.0,41.41349531710148,False,False,True,True,1.02958579882,42.48427972197533,15.325724667705158,57.810004389680486,False,False,True,False,False,0.024299065419533514,0.0,23.37153401116238,True,False,False,0.0019120458815760138,0.0,16.396509072579008,True,False,False,0.022429906548397497,0.0,6.975024938583374
g567_gate3b_development_00229,e398f117240b315185ce443e173f28226fb52f47a0821cd07daa3e224083824e,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.11401869159,36.564975045621395,0.0,36.564975045621395,False,False,True,True,1.12710280374,45.23450694978237,0.0,45.23450694978237,False,False,True,True,1.07663551402,44.82919257134199,15.325724667705158,60.15491723904715,False,False,True,False,False,0.03355704697974546,0.0,23.589942193425756,True,False,False,0.04477611940324995,0.0,14.92041028926478,True,False,False,-0.011744966443359518,0.011744966443359518,8.669531904160976
g567_gate3b_development_00230,30b62225a3abf16e5e2c28871e28e852d17967d2b021b0e497a3ec777dab59f0,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.07683741648,37.01620735228062,0.0,37.01620735228062,False,False,True,True,1.070155902,46.661537140607834,0.0,46.661537140607834,False,False,True,True,1.06681514477,43.65996550768614,15.325724667705158,58.9856901753913,False,False,True,False,False,0.009307135465965833,0.0,21.96948282311068,True,False,False,0.0031217481712304154,0.0,12.324153034783464,True,False,False,0.006204756983501594,0.0,9.645329788327217
g567_gate3b_development_00231,85a410cede2b1b30ef8e3882b5afeeba13ca31cdf1bb1e31efbe071e5acd504d,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.03587443946,37.04540524631739,0.0,37.04540524631739,False,False,True,True,1.01943198804,43.01238805055618,0.0,43.01238805055618,False,False,True,True,1.02242152466,42.340015061199665,15.325724667705158,57.665739728904825,False,False,True,False,False,0.012987012988768197,0.0,20.620334482587438,True,False,False,-0.002932551317864471,0.002932551317864471,14.653351678348642,True,False,False,0.01587301587301577,0.0,5.966982804238796
g567_gate3b_development_00232,2b840d886b4581afb0ed85bbf97974583c93e292404b2db02bd3485918145dd8,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.01777777778,35.8738973736763,0.0,35.8738973736763,False,False,True,True,1.01555555556,47.72551450878382,0.0,47.72551450878382,False,False,True,True,1.00666666667,40.27979914098978,15.325724667705158,55.60552380869494,False,False,True,False,False,0.010917030566570013,0.0,19.73162643501864,True,False,False,0.008752735230815142,0.0,7.880009299911123,True,False,False,0.0021834061113488496,0.0,11.851617135107517
g567_gate3b_development_00233,b7907d7167aa89fd6088c44b484f5d30335b7fce9d19a6c0bb4b88bd098d010a,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.05900151286,38.6850917711854,0.0,38.6850917711854,False,False,True,True,1.02874432678,41.828847490251064,0.0,41.828847490251064,False,False,True,True,1.04689863843,43.952224776148796,15.325724667705158,59.277949443853956,False,False,True,False,False,0.011428571426035365,0.0,20.592857672668558,True,False,False,-0.017647058824444322,0.017647058824444322,17.44910195360289,True,False,False,0.028571428569809845,0.0,3.143755719065666
g567_gate3b_development_00234,04117118e8cb67c18e12420ae1b5ed0683875105e262f401bc2a8f9b4fbe8d51,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.04229607251,34.7664300352335,0.0,34.7664300352335,False,False,True,True,1.03474320242,42.21994150429964,0.0,42.21994150429964,False,False,True,True,1.02265861027,43.01300551742315,15.325724667705158,58.33873018512831,False,False,True,False,False,0.01884057971427457,0.0,23.572300149894815,True,False,False,0.011678832121571182,0.0,16.118788680828672,True,False,False,0.007246376810968332,0.0,7.453511469066143
