fold,size_label,size,seed,model_kind,stage_label,hidden_dim,train_contexts,validation_contexts,validation_manifest_sha256,epochs,min_epochs,early_stop_patience,amp_bf16,validation_risk,checkpoint_path,checkpoint_sha256,loss_config_sha256,epochs_run,best_epoch,stopped_early,initial_validation_risk,best_validation_risk,final_validation_risk,final_train_risk,output_parameterization,anchor,residual_scale,theta_bounds_low,theta_bounds_high,theta_columns,step_zero_outputs_g556,weight_decay,topology_grad_norm,c0_grad_norm,f0_grad_norm,od_grad_norm,scalar_grad_norm,fusion_grad_norm,theta_head_grad_norm,trust_head_grad_norm
0,64,64,566,E1,screening,64,64,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012716963089752703,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_64_seed566.pt,0c183be21ea1622fd7d42fb0d986a22c8ba77a9a6d39b5f185511d0d658ecb7b,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,2,True,0.012838442149542838,0.012716962350058288,0.012716962693211048,0.005821883678436279,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0028069431928088306,0.0,0.0,0.0027542049137991853,0.00020427073718565225,0.002058043384749908,0.01287204644177109,0.0005199641091166995
0,64,64,566,E2,screening,64,64,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012720021976957284,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e2_fold0_64_seed566.pt,73a3ad8ba9aaeb084addde25119232ffe3e18fbae134e03d876bf043aba83bc1,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,3,True,0.012838442149542838,0.012720022682633612,0.012720022150522701,0.005735599756008014,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0007373969831974136,0.0016697768633662236,0.001177670542119813,0.0040361692908845725,9.349449908313545e-05,0.0019388956534385215,0.006663061794824898,0.00042953831871272996
0,64,64,567,B0_always_g556,screening,64,64,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,0,30,10,True,0.012838442149542838,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_b0_fold0_64_seed567.pt,9484e8b1892fdbe764cce916355289ac77888a04a6933e3ee30792cb14d5e3cc,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0,0,False,0.012838442149542838,0.012838442149542838,0.012838442149542838,0.012838442149542838,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,,,,,,,,,
0,64,64,567,B1,screening,64,64,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012723972419770302,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_b1_fold0_64_seed567.pt,4bfa0b760d7cb5a679f95eaeb49161c5b4a09389dd4a9d5660b75a9fbfe4eb33,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,67,57,True,0.012838442149542838,0.012723972419770302,0.012723972419770302,0.006314319034572691,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3539501348277554e-05
0,64,64,567,B2,screening,64,64,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012787933980003394,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_b2_fold0_64_seed567.pt,e1308fe64e8e534966eeb01bcb1e325ea3d237da97f47e6f39f9b215bc4bbfcd,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,5,True,0.012838442149542838,0.012787933980003394,0.012787933980003394,0.006055762816686183,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.00030164889176376164,0.0,0.004576861741952598,0.000176647437911015
0,64,64,567,E0,screening,64,64,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012719867350340015,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e0_fold0_64_seed567.pt,d968f9f402bf27200d5aa889985174c09d82232c932aa7c0c63138916a40ce7d,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,3,True,0.012838442149542838,0.012719869049208101,0.012719868395449224,0.005839749297592789,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.001619266927264107,0.0010275642001431606,0.0014529139006072,0.010967970527417492,0.0003715094239851169,0.0029687069327337667,0.011608627391979098,0.00042190362728433684
0,64,64,567,E1,screening,64,64,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012725191730401722,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_64_seed567.pt,af848d5c8dc681c9c3f444c36ea01235c5a635edf74fca632e68e3bebc23371f,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,2,True,0.012838442149542838,0.012725192026206518,0.012725191980633613,0.005644110729917884,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.002857308884813392,0.0,0.0,0.005663832493155496,0.0002982418100145878,0.0023561716297990642,0.011565440683625638,0.0005205127963563427
0,64,64,567,E2,screening,64,64,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012723589790157502,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e2_fold0_64_seed567.pt,189caca20609a0707589ab80182be7971c8073d144331b6014b195bb511adf25,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,3,True,0.012838442149542838,0.012723590172491013,0.012723589212309191,0.005793919815914705,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0009013845410663635,0.0006180223304852461,0.0011079092426200532,0.004168744248090661,0.00023834759349483647,0.0019543808593880385,0.010142109589651227,0.00039038126851664856
0,128,128,565,B0_always_g556,screening,64,128,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,0,30,10,True,0.012838442149542838,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_b0_fold0_128_seed565.pt,0adcacc47fdec72d9a381cf802a901f7a46ba9a671f2124297a23c9f70f25d40,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0,0,False,0.012838442149542838,0.012838442149542838,0.012838442149542838,0.012838442149542838,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,,,,,,,,,
0,128,128,565,B1,screening,64,128,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012669352104182036,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_b1_fold0_128_seed565.pt,698e9ec4bc338df82a44c3f131ce04f30f2bdaae456d5f2c4dfae71d6e0877f3,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,48,38,True,0.012838442149542838,0.012669352104182036,0.012669352104182036,0.009151341335382313,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83266911841929e-05
0,128,128,565,B2,screening,64,128,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012692463101242522,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_b2_fold0_128_seed565.pt,e0b5179c2bb5420952ca7b46a341a380da1da5e189ad98ff8e5169c5aae8f7b5,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,4,True,0.012838442149542838,0.012692463101242522,0.012692463101242522,0.008822871517622843,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.003935498156351969,0.0,0.019676436204463243,0.001652301027206704
0,128,128,565,E0,screening,64,128,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012662692532577784,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e0_fold0_128_seed565.pt,225e8bec896f969012f31201c731727850d92ddea98170fc6d30688d12766eda,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,5,True,0.012838442149542838,0.012662691584142845,0.012662691891809012,0.008551642880775034,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.002546869674915797,0.0010145131660692641,0.001449583243129382,0.005181822005397407,0.00034985042714197334,0.00436209182953462,0.01821183320134878,0.0009868114138953388
0,128,128,565,E1,screening,64,128,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012664836018391868,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_128_seed565.pt,854e7bcadc8275d4d173f7bca2069172ab7436d569416191b095cab7e79abbad,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,1,True,0.012838442149542838,0.012664835478217883,0.012664835928927799,0.008248290716437623,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.00988511479954468,0.0,0.0,0.011513062549056485,0.00026449488859725534,0.0038940298691159114,0.0278162257745862,0.001254445844097063
0,128,128,565,E2,screening,64,128,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012653061621490465,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e2_fold0_128_seed565.pt,cfb9c90ce13176852a6acfb12f41f2701a70608831d1723c8bf683da4fea8864,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,5,True,0.012838442149542838,0.012653061682141888,0.012653062613769025,0.008604898408520967,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.004872870104009053,0.0017228738144581257,0.0038724003472907498,0.005811713213915937,0.0004852062211284647,0.007167305389884859,0.023765218444168568,0.001374565763399005
0,128,128,566,B0_always_g556,screening,64,128,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,0,30,10,True,0.012838442149542838,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_b0_fold0_128_seed566.pt,3a03d6d22db82a65e462023469d31ca9180efe8039d7af2f07969a3368d7bee1,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0,0,False,0.012838442149542838,0.012838442149542838,0.012838442149542838,0.012838442149542838,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,,,,,,,,,
0,128,128,566,B1,screening,64,128,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.01267568314443924,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_b1_fold0_128_seed566.pt,c4a855fe06ac3b4803a3e3394415432341a9a7db5d6b3824ddac04ab546a5ec2,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,47,37,True,0.012838442149542838,0.01267568314443924,0.01267568314443924,0.00915545885800384,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019286169845145196
0,128,128,566,B2,screening,64,128,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012694451255265183,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_b2_fold0_128_seed566.pt,76fed8c2a79185a485d97e672ff5feaeef53177d05247aa0f1e48875a8e08b68,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,4,True,0.012838442149542838,0.012694451255265183,0.012694451255265183,0.008797471004072577,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.00207218254217878,0.0,0.00885820109397173,0.0008525146695319563
0,128,128,566,E0,screening,64,128,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012635563773581233,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e0_fold0_128_seed566.pt,9dbf2835485d0a43c1fb3724041fe453b5dd590d598458aab77dd90d50f5b015,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,30,9,True,0.012838442149542838,0.012635563506953884,0.012635563012417307,0.008474220987409353,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0010123321205242064,0.0023852171942735367,0.0014231647545273063,0.0032712906922824914,0.0002928237011019519,0.0049314882344333455,0.015538344625383615,0.001202023442601785
