split,run_id,checkpoint_id,map_name,agents,seed,iteration,target_rule_original,target_rule_executable,predicted_rule,top1_correct,top3_correct,raw_original_top1_correct,target_family,predicted_family,family_top1_correct,harmful_update,harmful_update_probability,harmful_prediction,selected_rule_harmful,predicted_rule_delta_ratio_vs_additive,target_delta_ratio_vs_additive,neutral,top3_rules,predicted_score
train,maze-32-32-2__a200__i12__phase4_phase4-full-repair1,maze-32-32-2__a200__i12__phase4_phase4-full-repair1__iter1,maze-32-32-2,200,12,1,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.5275671482086182,1,0,0.0,0.0166697197289,0,"[""additive_ltm""]",0.09093020856380463
train,maze-32-32-2__a200__i12__phase4_phase4-full-repair1,maze-32-32-2__a200__i12__phase4_phase4-full-repair1__iter2,maze-32-32-2,200,12,2,wait_heavy,wait_heavy,additive_ltm,0,0,0,wait,additive,0,0,0.5234073400497437,1,0,0.0,0.110459791171,0,"[""additive_ltm""]",0.20159608125686646
train,maze-32-32-2__a200__i12__phase4_phase4-full-repair1,maze-32-32-2__a200__i12__phase4_phase4-full-repair1__iter3,maze-32-32-2,200,12,3,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,0,0.5256183743476868,1,0,0.0,0.091408682909,0,"[""additive_ltm""]",0.32218050956726074
train,maze-32-32-2__a400__i12__phase4_phase4-full-repair1,maze-32-32-2__a400__i12__phase4_phase4-full-repair1__iter0,maze-32-32-2,400,12,0,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.42435306310653687,1,0,0.0,0.0,1,"[""additive_ltm"", ""decay_095"", ""decay_090""]",0.3008449077606201
train,maze-32-32-2__a50__i13__phase4_phase4-full-repair1,maze-32-32-2__a50__i13__phase4_phase4-full-repair1__iter0,maze-32-32-2,50,13,0,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.31465545296669006,1,0,0.0,0.0639232920495,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.33756083250045776
train,maze-32-32-2__a50__i13__phase4_phase4-full-repair1,maze-32-32-2__a50__i13__phase4_phase4-full-repair1__iter1,maze-32-32-2,50,13,1,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,0,0.3777286410331726,1,0,0.0,0.0319616460248,0,"[""additive_ltm""]",0.1790343075990677
train,maze-32-32-2__a50__i13__phase4_phase4-full-repair1,maze-32-32-2__a50__i13__phase4_phase4-full-repair1__iter2,maze-32-32-2,50,13,2,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,0,0.32405638694763184,1,0,0.0,0.00519376747903,0,"[""additive_ltm""]",0.21293024718761444
train,maze-32-32-2__a50__i13__phase4_phase4-full-repair1,maze-32-32-2__a50__i13__phase4_phase4-full-repair1__iter3,maze-32-32-2,50,13,3,decay_095,decay_095,additive_ltm,0,0,0,decay,additive,0,0,0.24492482841014862,1,0,0.0,0.0127846584099,0,"[""additive_ltm"", ""block_light""]",0.2982173264026642
train,maze-32-32-2__a100__i13__phase4_phase4-full-repair1,maze-32-32-2__a100__i13__phase4_phase4-full-repair1__iter0,maze-32-32-2,100,13,0,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,1,0.41678932309150696,1,0,0.0,0.0382775119617,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.3597097396850586
train,maze-32-32-2__a100__i13__phase4_phase4-full-repair1,maze-32-32-2__a100__i13__phase4_phase4-full-repair1__iter1,maze-32-32-2,100,13,1,block_light,block_light,additive_ltm,0,0,0,block,additive,0,0,0.43272754549980164,1,0,0.0,0.0690909090909,0,"[""additive_ltm""]",0.23594075441360474
train,maze-32-32-2__a100__i13__phase4_phase4-full-repair1,maze-32-32-2__a100__i13__phase4_phase4-full-repair1__iter2,maze-32-32-2,100,13,2,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.43075910210609436,1,0,0.0,0.0,1,"[""additive_ltm""]",0.2042560577392578
train,maze-32-32-2__a100__i13__phase4_phase4-full-repair1,maze-32-32-2__a100__i13__phase4_phase4-full-repair1__iter3,maze-32-32-2,100,13,3,decay_095,decay_095,additive_ltm,0,0,0,decay,additive,0,0,0.37111935019493103,1,0,0.0,0.0214354066986,0,"[""additive_ltm""]",0.22680754959583282
train,maze-32-32-2__a200__i13__phase4_phase4-full-repair1,maze-32-32-2__a200__i13__phase4_phase4-full-repair1__iter0,maze-32-32-2,200,13,0,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,1,0.48351261019706726,1,0,0.0,0.13890736342,0,"[""additive_ltm""]",0.07725029438734055
train,maze-32-32-2__a200__i13__phase4_phase4-full-repair1,maze-32-32-2__a200__i13__phase4_phase4-full-repair1__iter1,maze-32-32-2,200,13,1,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,1,0.5189074873924255,1,0,0.0,0.0405700712589,0,"[""additive_ltm""]",0.04285777360200882
train,maze-32-32-2__a200__i13__phase4_phase4-full-repair1,maze-32-32-2__a200__i13__phase4_phase4-full-repair1__iter2,maze-32-32-2,200,13,2,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.5243262052536011,1,0,0.0,0.0,1,"[""additive_ltm""]",0.20864683389663696
train,maze-32-32-2__a200__i13__phase4_phase4-full-repair1,maze-32-32-2__a200__i13__phase4_phase4-full-repair1__iter3,maze-32-32-2,200,13,3,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.5226761102676392,1,0,0.0,0.0,1,"[""additive_ltm""]",0.3150171637535095
train,maze-32-32-2__a400__i13__phase4_phase4-full-repair1,maze-32-32-2__a400__i13__phase4_phase4-full-repair1__iter0,maze-32-32-2,400,13,0,block_light,block_light,additive_ltm,0,0,0,block,additive,0,1,0.40075579285621643,1,0,0.0,0.270635205455,0,"[""additive_ltm"", ""decay_095"", ""decay_090""]",0.2779642343521118
train,maze-32-32-2__a50__i14__phase4_phase4-full-repair1,maze-32-32-2__a50__i14__phase4_phase4-full-repair1__iter0,maze-32-32-2,50,14,0,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.3170523941516876,1,0,0.0,0.0084061869536,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.3052282929420471
train,maze-32-32-2__a50__i14__phase4_phase4-full-repair1,maze-32-32-2__a50__i14__phase4_phase4-full-repair1__iter1,maze-32-32-2,50,14,1,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.33802270889282227,1,0,0.0,0.0134498991258,0,"[""additive_ltm""]",0.1547633558511734
train,maze-32-32-2__a50__i14__phase4_phase4-full-repair1,maze-32-32-2__a50__i14__phase4_phase4-full-repair1__iter2,maze-32-32-2,50,14,2,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,0,0.25402918457984924,1,0,0.0,0.0151311365165,0,"[""additive_ltm""]",0.08064389228820801
train,maze-32-32-2__a50__i14__phase4_phase4-full-repair1,maze-32-32-2__a50__i14__phase4_phase4-full-repair1__iter3,maze-32-32-2,50,14,3,wait_light,wait_light,additive_ltm,0,1,0,wait,additive,0,0,0.22711439430713654,1,0,0.0,0.0144586415602,0,"[""additive_ltm"", ""wait_light""]",0.3120635151863098
train,maze-32-32-2__a100__i14__phase4_phase4-full-repair1,maze-32-32-2__a100__i14__phase4_phase4-full-repair1__iter0,maze-32-32-2,100,14,0,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.40925028920173645,1,0,0.0,0.0138349924076,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.28930121660232544
train,maze-32-32-2__a100__i14__phase4_phase4-full-repair1,maze-32-32-2__a100__i14__phase4_phase4-full-repair1__iter1,maze-32-32-2,100,14,1,block_light,block_light,additive_ltm,0,0,0,block,additive,0,0,0.44645991921424866,1,0,0.0,0.0096170069175,0,"[""additive_ltm""]",0.25633704662323
train,maze-32-32-2__a100__i14__phase4_phase4-full-repair1,maze-32-32-2__a100__i14__phase4_phase4-full-repair1__iter2,maze-32-32-2,100,14,2,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,0,0.44015657901763916,1,0,0.0,0.0413362578033,0,"[""additive_ltm""]",0.20351064205169678
train,maze-32-32-2__a100__i14__phase4_phase4-full-repair1,maze-32-32-2__a100__i14__phase4_phase4-full-repair1__iter3,maze-32-32-2,100,14,3,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.4153405427932739,1,0,0.0,0.0,1,"[""additive_ltm""]",0.2552661895751953
train,maze-32-32-2__a200__i14__phase4_phase4-full-repair1,maze-32-32-2__a200__i14__phase4_phase4-full-repair1__iter0,maze-32-32-2,200,14,0,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.4698539972305298,1,0,0.0,0.0365949978061,0,"[""additive_ltm"", ""decay_095"", ""decay_090""]",0.12522363662719727
train,maze-32-32-2__a200__i14__phase4_phase4-full-repair1,maze-32-32-2__a200__i14__phase4_phase4-full-repair1__iter1,maze-32-32-2,200,14,1,block_light,block_light,additive_ltm,0,0,0,block,additive,0,0,0.49119311571121216,1,0,0.0,0.0776656428258,0,"[""additive_ltm""]",0.014269441366195679
train,maze-32-32-2__a200__i14__phase4_phase4-full-repair1,maze-32-32-2__a200__i14__phase4_phase4-full-repair1__iter2,maze-32-32-2,200,14,2,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.513543426990509,1,0,0.0,0.0,1,"[""additive_ltm""]",0.09345743060112
train,maze-32-32-2__a200__i14__phase4_phase4-full-repair1,maze-32-32-2__a200__i14__phase4_phase4-full-repair1__iter3,maze-32-32-2,200,14,3,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,0,0.5082367658615112,1,0,0.0,0.0731899956121,0,"[""additive_ltm""]",0.30562710762023926
train,maze-32-32-2__a400__i14__phase4_phase4-full-repair1,maze-32-32-2__a400__i14__phase4_phase4-full-repair1__iter0,maze-32-32-2,400,14,0,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,0,0.46303439140319824,1,0,0.0,1.0,0,"[""additive_ltm""]",0.028811722993850708
train,maze-32-32-2__a400__i14__phase4_phase4-full-repair1,maze-32-32-2__a400__i14__phase4_phase4-full-repair1__iter1,maze-32-32-2,400,14,1,decay_095,decay_095,additive_ltm,0,0,0,decay,additive,0,1,0.49040356278419495,1,0,0.0,0.277942046127,0,"[""additive_ltm""]",-0.3356568217277527
train,maze-32-32-2__a400__i14__phase4_phase4-full-repair1,maze-32-32-2__a400__i14__phase4_phase4-full-repair1__iter2,maze-32-32-2,400,14,2,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,0,0.3412366509437561,1,0,0.0,1.0,0,"[""additive_ltm""]",-0.5070032477378845
train,maze-32-32-2__a400__i14__phase4_phase4-full-repair1,maze-32-32-2__a400__i14__phase4_phase4-full-repair1__iter3,maze-32-32-2,400,14,3,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,1,0.37539660930633545,1,0,0.0,0.626848018924,0,"[""additive_ltm""]",-0.48452603816986084
train,maze-32-32-2__a50__i15__phase4_phase4-full-repair1,maze-32-32-2__a50__i15__phase4_phase4-full-repair1__iter0,maze-32-32-2,50,15,0,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,0,0.30702635645866394,1,0,0.0,0.0187477891758,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.3857133984565735
train,maze-32-32-2__a50__i15__phase4_phase4-full-repair1,maze-32-32-2__a50__i15__phase4_phase4-full-repair1__iter1,maze-32-32-2,50,15,1,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.34303656220436096,1,0,0.0,0.0,1,"[""additive_ltm""]",0.12274574488401413
train,maze-32-32-2__a50__i15__phase4_phase4-full-repair1,maze-32-32-2__a50__i15__phase4_phase4-full-repair1__iter2,maze-32-32-2,50,15,2,block_light,block_light,additive_ltm,0,0,0,block,additive,0,0,0.30537471175193787,1,0,0.0,0.010258224266,0,"[""additive_ltm""]",0.3256479501724243
train,maze-32-32-2__a50__i15__phase4_phase4-full-repair1,maze-32-32-2__a50__i15__phase4_phase4-full-repair1__iter3,maze-32-32-2,50,15,3,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,0,0.25423964858055115,1,0,0.0,0.00530597806862,0,"[""additive_ltm"", ""block_light""]",0.26734083890914917
train,maze-32-32-2__a100__i15__phase4_phase4-full-repair1,maze-32-32-2__a100__i15__phase4_phase4-full-repair1__iter0,maze-32-32-2,100,15,0,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.4249635934829712,1,0,0.0,0.0455049944506,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.3620506525039673
train,maze-32-32-2__a100__i15__phase4_phase4-full-repair1,maze-32-32-2__a100__i15__phase4_phase4-full-repair1__iter1,maze-32-32-2,100,15,1,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,1,0.4272622764110565,1,0,0.0,0.0205327413984,0,"[""additive_ltm""]",0.16131523251533508
train,maze-32-32-2__a100__i15__phase4_phase4-full-repair1,maze-32-32-2__a100__i15__phase4_phase4-full-repair1__iter2,maze-32-32-2,100,15,2,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.41030368208885193,1,0,0.0,0.0,1,"[""additive_ltm""]",0.221884086728096
train,maze-32-32-2__a100__i15__phase4_phase4-full-repair1,maze-32-32-2__a100__i15__phase4_phase4-full-repair1__iter3,maze-32-32-2,100,15,3,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,1,0.38963910937309265,1,0,0.0,0.0299667036626,0,"[""additive_ltm""]",0.2794803977012634
train,maze-32-32-2__a200__i15__phase4_phase4-full-repair1,maze-32-32-2__a200__i15__phase4_phase4-full-repair1__iter0,maze-32-32-2,200,15,0,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,1,0.46889176964759827,1,0,0.0,0.0228366518826,0,"[""additive_ltm"", ""decay_095"", ""decay_090""]",0.11306984722614288
train,maze-32-32-2__a200__i15__phase4_phase4-full-repair1,maze-32-32-2__a200__i15__phase4_phase4-full-repair1__iter1,maze-32-32-2,200,15,1,wait_heavy,wait_heavy,additive_ltm,0,0,0,wait,additive,0,1,0.4898212254047394,1,0,0.0,0.0207605926206,0,"[""additive_ltm""]",0.17538204789161682
train,maze-32-32-2__a200__i15__phase4_phase4-full-repair1,maze-32-32-2__a200__i15__phase4_phase4-full-repair1__iter2,maze-32-32-2,200,15,2,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.3985333740711212,1,0,0.0,0.10116070586,0,"[""additive_ltm""]",-0.10054968297481537
train,maze-32-32-2__a200__i15__phase4_phase4-full-repair1,maze-32-32-2__a200__i15__phase4_phase4-full-repair1__iter3,maze-32-32-2,200,15,3,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.41352036595344543,1,0,0.0,0.0685099556478,0,"[""additive_ltm""]",0.05167084187269211
train,maze-32-32-2__a400__i15__phase4_phase4-full-repair1,maze-32-32-2__a400__i15__phase4_phase4-full-repair1__iter0,maze-32-32-2,400,15,0,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.4542004466056824,1,0,0.0,0.0,1,"[""additive_ltm""]",0.07666611671447754
train,maze-32-32-2__a400__i15__phase4_phase4-full-repair1,maze-32-32-2__a400__i15__phase4_phase4-full-repair1__iter1,maze-32-32-2,400,15,1,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,0,0.46948838233947754,1,0,0.0,0.0,1,"[""additive_ltm""]",-0.224277064204216
train,maze-32-32-2__a400__i15__phase4_phase4-full-repair1,maze-32-32-2__a400__i15__phase4_phase4-full-repair1__iter2,maze-32-32-2,400,15,2,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,0,0.2959415316581726,1,0,0.0,0.286181075562,0,"[""additive_ltm""]",-0.5958178639411926
train,random-32-32-10__a50__i1__phase4_phase4-full-repair1,random-32-32-10__a50__i1__phase4_phase4-full-repair1__iter0,random-32-32-10,50,1,0,wait_heavy,wait_heavy,wait_heavy,1,1,1,wait,wait,1,1,0.18572166562080383,1,0,0.0774315391879,0.0774315391879,0,"[""wait_heavy"", ""block_heavy"", ""additive_ltm""]",1.2644354104995728
train,random-32-32-10__a50__i1__phase4_phase4-full-repair1,random-32-32-10__a50__i1__phase4_phase4-full-repair1__iter1,random-32-32-10,50,1,1,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.27384722232818604,1,0,0.0,0.0,1,"[""additive_ltm"", ""decay_095"", ""decay_090""]",0.7917473912239075
train,random-32-32-10__a50__i1__phase4_phase4-full-repair1,random-32-32-10__a50__i1__phase4_phase4-full-repair1__iter2,random-32-32-10,50,1,2,decay_095,decay_095,additive_ltm,0,1,0,decay,additive,0,0,0.1762235462665558,1,0,0.0,0.0160528800755,0,"[""additive_ltm"", ""decay_095"", ""decay_090""]",1.1090914011001587
train,random-32-32-10__a50__i1__phase4_phase4-full-repair1,random-32-32-10__a50__i1__phase4_phase4-full-repair1__iter3,random-32-32-10,50,1,3,decay_095,decay_095,additive_ltm,0,1,0,decay,additive,0,1,0.160492405295372,1,0,0.0,0.0273843248347,0,"[""additive_ltm"", ""decay_095"", ""decay_090""]",0.9626296162605286
train,random-32-32-10__a100__i1__phase4_phase4-full-repair1,random-32-32-10__a100__i1__phase4_phase4-full-repair1__iter0,random-32-32-10,100,1,0,block_heavy,block_heavy,block_heavy,1,1,1,block,block,1,1,0.3618757724761963,1,0,0.0346358792185,0.0346358792185,0,"[""block_heavy"", ""additive_ltm"", ""decay_090""]",1.3494645357131958
train,random-32-32-10__a100__i1__phase4_phase4-full-repair1,random-32-32-10__a100__i1__phase4_phase4-full-repair1__iter1,random-32-32-10,100,1,1,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.2957149147987366,1,0,0.0,0.0,1,"[""additive_ltm"", ""decay_095"", ""decay_090""]",0.5775807499885559
train,random-32-32-10__a100__i1__phase4_phase4-full-repair1,random-32-32-10__a100__i1__phase4_phase4-full-repair1__iter2,random-32-32-10,100,1,2,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.31152182817459106,1,0,0.0,0.0261989342806,0,"[""additive_ltm"", ""decay_095"", ""decay_090""]",0.4268495440483093
train,random-32-32-10__a100__i1__phase4_phase4-full-repair1,random-32-32-10__a100__i1__phase4_phase4-full-repair1__iter3,random-32-32-10,100,1,3,block_light,block_light,additive_ltm,0,1,0,block,additive,0,0,0.2491709142923355,1,0,0.0,0.0195381882771,0,"[""additive_ltm"", ""wait_light"", ""block_light""]",0.5018877387046814
train,random-32-32-10__a200__i1__phase4_phase4-full-repair1,random-32-32-10__a200__i1__phase4_phase4-full-repair1__iter0,random-32-32-10,200,1,0,block_light,block_light,additive_ltm,0,0,0,block,additive,0,1,0.42502009868621826,1,0,0.0,0.041546961326,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.47257310152053833
train,random-32-32-10__a200__i1__phase4_phase4-full-repair1,random-32-32-10__a200__i1__phase4_phase4-full-repair1__iter1,random-32-32-10,200,1,1,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,1,0.4067418575286865,1,0,0.0,0.0240883977901,0,"[""additive_ltm""]",0.2514971196651459
train,random-32-32-10__a200__i1__phase4_phase4-full-repair1,random-32-32-10__a200__i1__phase4_phase4-full-repair1__iter2,random-32-32-10,200,1,2,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,0,0.3972415626049042,1,0,0.0,0.0570165745856,0,"[""additive_ltm""]",0.1955486536026001
train,random-32-32-10__a200__i1__phase4_phase4-full-repair1,random-32-32-10__a200__i1__phase4_phase4-full-repair1__iter3,random-32-32-10,200,1,3,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,1,0.3485957980155945,1,0,0.0,0.00618784530387,0,"[""additive_ltm""]",0.23690161108970642
train,random-32-32-10__a400__i1__phase4_phase4-full-repair1,random-32-32-10__a400__i1__phase4_phase4-full-repair1__iter0,random-32-32-10,400,1,0,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.4464430510997772,1,0,0.0,0.0799599644128,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.23721837997436523
train,random-32-32-10__a400__i1__phase4_phase4-full-repair1,random-32-32-10__a400__i1__phase4_phase4-full-repair1__iter1,random-32-32-10,400,1,1,decay_095,decay_095,additive_ltm,0,0,0,decay,additive,0,0,0.4862213134765625,1,0,0.0,0.0610542704626,0,"[""additive_ltm""]",0.05731314420700073
train,random-32-32-10__a400__i1__phase4_phase4-full-repair1,random-32-32-10__a400__i1__phase4_phase4-full-repair1__iter2,random-32-32-10,400,1,2,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.42178648710250854,1,0,0.0,0.0227980427046,0,"[""additive_ltm""]",-0.014935500919818878
train,random-32-32-10__a400__i1__phase4_phase4-full-repair1,random-32-32-10__a400__i1__phase4_phase4-full-repair1__iter3,random-32-32-10,400,1,3,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.4490869343280792,1,0,0.0,0.0189056939502,0,"[""additive_ltm""]",0.07207709550857544
train,random-32-32-10__a50__i2__phase4_phase4-full-repair1,random-32-32-10__a50__i2__phase4_phase4-full-repair1__iter0,random-32-32-10,50,2,0,wait_heavy,wait_heavy,wait_heavy,1,1,1,wait,wait,1,1,0.2507022023200989,1,0,0.010325655282,0.010325655282,0,"[""wait_heavy"", ""block_heavy"", ""additive_ltm""]",1.3050204515457153
train,random-32-32-10__a50__i2__phase4_phase4-full-repair1,random-32-32-10__a50__i2__phase4_phase4-full-repair1__iter1,random-32-32-10,50,2,1,wait_heavy,wait_heavy,additive_ltm,0,0,0,wait,additive,0,1,0.25228649377822876,1,0,0.0,0.0373312152502,0,"[""additive_ltm"", ""decay_095"", ""decay_090""]",0.3300585150718689
train,random-32-32-10__a50__i2__phase4_phase4-full-repair1,random-32-32-10__a50__i2__phase4_phase4-full-repair1__iter2,random-32-32-10,50,2,2,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.25674116611480713,1,0,0.0,0.0,1,"[""additive_ltm"", ""wait_light"", ""block_light""]",0.6176945567131042
train,random-32-32-10__a50__i2__phase4_phase4-full-repair1,random-32-32-10__a50__i2__phase4_phase4-full-repair1__iter3,random-32-32-10,50,2,3,neutral_additive,additive_ltm,wait_heavy,0,1,0,additive,wait,0,0,0.1829816848039627,1,0,-0.00555996822875,0.0,1,"[""wait_heavy"", ""block_heavy"", ""additive_ltm""]",0.5845670104026794
train,random-32-32-10__a100__i2__phase4_phase4-full-repair1,random-32-32-10__a100__i2__phase4_phase4-full-repair1__iter0,random-32-32-10,100,2,0,block_heavy,block_heavy,block_heavy,1,1,1,block,block,1,1,0.38863661885261536,1,0,0.0319051959891,0.0319051959891,0,"[""block_heavy"", ""additive_ltm"", ""decay_090""]",1.2993453741073608
train,random-32-32-10__a100__i2__phase4_phase4-full-repair1,random-32-32-10__a100__i2__phase4_phase4-full-repair1__iter1,random-32-32-10,100,2,1,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.2910425364971161,1,0,0.0,0.0,1,"[""additive_ltm"", ""decay_095""]",0.1653306633234024
train,random-32-32-10__a100__i2__phase4_phase4-full-repair1,random-32-32-10__a100__i2__phase4_phase4-full-repair1__iter2,random-32-32-10,100,2,2,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.2490897923707962,1,0,0.0,0.0,1,"[""additive_ltm"", ""wait_light"", ""block_light""]",0.48023635149002075
train,random-32-32-10__a100__i2__phase4_phase4-full-repair1,random-32-32-10__a100__i2__phase4_phase4-full-repair1__iter3,random-32-32-10,100,2,3,block_heavy,block_heavy,additive_ltm,0,1,0,block,additive,0,0,0.19623874127864838,1,0,0.0,0.0159525979945,0,"[""additive_ltm"", ""wait_light"", ""block_heavy""]",0.3194701671600342
train,random-32-32-10__a200__i2__phase4_phase4-full-repair1,random-32-32-10__a200__i2__phase4_phase4-full-repair1__iter0,random-32-32-10,200,2,0,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.40594691038131714,1,0,0.0,0.0634746321107,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.5551124215126038
train,random-32-32-10__a200__i2__phase4_phase4-full-repair1,random-32-32-10__a200__i2__phase4_phase4-full-repair1__iter1,random-32-32-10,200,2,1,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.44666433334350586,1,0,0.0,0.0256973424116,0,"[""additive_ltm""]",0.2590489983558655
train,random-32-32-10__a200__i2__phase4_phase4-full-repair1,random-32-32-10__a200__i2__phase4_phase4-full-repair1__iter2,random-32-32-10,200,2,2,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,0,0.3352043926715851,1,0,0.0,0.0,1,"[""additive_ltm""]",0.21115779876708984
train,random-32-32-10__a200__i2__phase4_phase4-full-repair1,random-32-32-10__a200__i2__phase4_phase4-full-repair1__iter3,random-32-32-10,200,2,3,decay_090,decay_090,wait_light,0,0,0,decay,wait,0,1,0.28712740540504456,1,0,-0.0109817702614,0.00593015594114,0,"[""wait_light"", ""additive_ltm""]",0.5551520586013794
train,random-32-32-10__a400__i2__phase4_phase4-full-repair1,random-32-32-10__a400__i2__phase4_phase4-full-repair1__iter0,random-32-32-10,400,2,0,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.4478377401828766,1,0,0.0,0.00809764112193,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.288457453250885
train,random-32-32-10__a400__i2__phase4_phase4-full-repair1,random-32-32-10__a400__i2__phase4_phase4-full-repair1__iter1,random-32-32-10,400,2,1,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,0,0.49124225974082947,1,0,0.0,0.0700621992724,0,"[""additive_ltm""]",0.3031976819038391
train,random-32-32-10__a400__i2__phase4_phase4-full-repair1,random-32-32-10__a400__i2__phase4_phase4-full-repair1__iter2,random-32-32-10,400,2,2,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.521289050579071,1,0,0.0,0.0347377068419,0,"[""additive_ltm""]",0.13443930447101593
train,random-32-32-10__a400__i2__phase4_phase4-full-repair1,random-32-32-10__a400__i2__phase4_phase4-full-repair1__iter3,random-32-32-10,400,2,3,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,1,0.498440146446228,1,0,0.0,0.0384931346086,0,"[""additive_ltm""]",0.15259689092636108
train,random-32-32-10__a50__i3__phase4_phase4-full-repair1,random-32-32-10__a50__i3__phase4_phase4-full-repair1__iter0,random-32-32-10,50,3,0,wait_heavy,wait_heavy,wait_heavy,1,1,1,wait,wait,1,0,0.2589402496814728,1,0,0.0415300546448,0.0415300546448,0,"[""wait_heavy"", ""block_heavy"", ""additive_ltm""]",1.2376149892807007
train,random-32-32-10__a50__i3__phase4_phase4-full-repair1,random-32-32-10__a50__i3__phase4_phase4-full-repair1__iter1,random-32-32-10,50,3,1,commit_heavy,commit_heavy,block_heavy,0,0,0,commit,block,0,1,0.2037302553653717,1,0,0.0174863387978,0.0174863387978,0,"[""block_heavy"", ""additive_ltm"", ""decay_095""]",0.927501380443573
train,random-32-32-10__a50__i3__phase4_phase4-full-repair1,random-32-32-10__a50__i3__phase4_phase4-full-repair1__iter2,random-32-32-10,50,3,2,wait_heavy,wait_heavy,additive_ltm,0,0,0,wait,additive,0,0,0.17302992939949036,1,0,0.0,0.016393442623,0,"[""additive_ltm"", ""block_heavy"", ""block_light""]",0.29147201776504517
