theta_id,theta_family,support_strata,safe_positive_support,hard_negative_support,hard_negative_regression_count_vs_static_flow,hard_negative_regression_count_vs_additive,fingerprint_match_rate,support_distance_threshold,utility_mean,utility_CI,forbidden_reason,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549000093,alpha_flow_wait_progress_sweep,2,10,0,0,0,1,0.05,0.02255460058,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.282729434541,0.95,1,1,0.33836482327,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000094,edge_cost_clamp_sweep,2,8,0,0,0,1,0.05,0.0169407285825,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.32824509351,9.4879010242,1,0,0,False,False,False,False,False
repair5g549_theta_549000095,goal_projection_mode_ablation,2,16,0,0,0,1,0.05,0.0293769475075,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.17806764386,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549000096,alpha_cong_commit_nonprogress_sweep,2,18,0,0,0,1,0.05,0.0199793611383,compact_audit_not_claim,,1.25,1.2739509521,1.25,0.75,0.75,1,1,0.95,1,0.703714592571,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000097,g543_true_near_signal_neighborhood,2,16,2,0,2,1,0.05,0.0398327720431,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.482243235514,0.405330589339,1.09498431003,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000098,g546_g548_safe_no_gain_neighborhood,2,10,2,0,2,1,0.05,0.021854972346,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.226511246978,0.95,1,0.791716916566,1,0.35,0.75,0.255751338497,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000099,surrogate_guided_theta_if_model_exists,2,4,0,0,0,1,0.05,0.021148213455,compact_audit_not_claim,,1.25,0.913991622017,1.25,0.75,0.75,1,1,0.95,1,1.34207701585,0.596078707843,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000100,negative_control,2,2,0,0,0,1,0.05,0.01100836635,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.782752434495,0.0128384743231,0.35,0.75,1,8.28781942436,0,0,1,False,False,False,False,False
repair5g549_theta_549000101,static_flow_local_perturbation_fulltheta,2,4,0,0,0,1,0.05,0.041109947005,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1.16135527729,0.95,1,1.21834496331,0.821206357587,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000102,lambda_flow_lambda_cong_sweep,2,8,0,0,0,1,0.05,0.0064820694925,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.3704022592,1.13501772996,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000103,alpha_flow_wait_progress_sweep,2,6,2,0,2,1,0.05,0.02256537227,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.334163081674,0.95,1,1,0.922987154026,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000104,edge_cost_clamp_sweep,2,10,2,0,2,1,0.05,0.019901949314,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.314958870082,11.9022521955,1,0,0,False,False,False,False,False
repair5g549_theta_549000105,goal_projection_mode_ablation,2,0,0,0,0,1,0.05,,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.0305429389141,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000106,alpha_cong_commit_nonprogress_sweep,2,14,0,0,0,1,0.05,0.0311242884971,compact_audit_not_claim,,1.25,1.17354615291,1.25,0.75,0.75,1,1,0.95,1,0.769323461353,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000107,g543_true_near_signal_neighborhood,2,2,2,0,2,1,0.05,0.01807802093,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.104860790278,0.662328075344,0.56052487895,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000108,g546_g548_safe_no_gain_neighborhood,2,14,2,0,2,1,0.05,0.0207335260029,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.281910636179,0.95,1,0.759365831268,1,0.35,0.75,0.318301613397,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000109,surrogate_guided_theta_if_model_exists,2,8,2,0,2,1,0.05,0.0169518585775,compact_audit_not_claim,success_regression_vs_additive,1.25,1.46559121882,1.25,0.75,0.75,1,1,0.95,1,1.06985996028,0.976638746723,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000110,negative_control,2,10,0,0,0,1,0.05,0.007364426454,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.41817616365,1.19312461375,0.35,0.75,1,11.830524339,0,0,1,False,False,False,False,False
repair5g549_theta_549000111,static_flow_local_perturbation_fulltheta,2,16,2,0,2,1,0.05,0.025321435125,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.875701848596,0.95,1,0.797952804094,1.01410777178,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000112,lambda_flow_lambda_cong_sweep,2,12,0,0,0,1,0.05,0.0203261181183,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.901794196412,1.38843022314,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000113,alpha_flow_wait_progress_sweep,2,6,2,0,2,1,0.05,0.02256537227,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.352526794946,0.95,1,1,0.805039389921,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000114,edge_cost_clamp_sweep,2,10,0,0,0,1,0.05,0.019901949314,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.37763999472,10.349523301,1,0,0,False,False,False,False,False
repair5g549_theta_549000115,goal_projection_mode_ablation,2,10,0,0,0,1,0.05,0.019901949314,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.716019067962,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000116,alpha_cong_commit_nonprogress_sweep,2,16,2,0,2,1,0.05,0.0276877656087,compact_audit_not_claim,success_regression_vs_additive,1.25,1.4846980306,1.25,0.75,0.75,1,1,0.95,1,0.627862744275,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000117,g543_true_near_signal_neighborhood,2,16,2,0,2,1,0.05,0.0320537244613,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.557564684871,0.476743446513,0.958081083838,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000118,g546_g548_safe_no_gain_neighborhood,2,10,2,0,2,1,0.05,0.023506423602,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.769460361079,0.95,1,1.01476072048,1,0.35,0.75,0.262353525293,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000119,surrogate_guided_theta_if_model_exists,2,8,0,0,0,1,0.05,0.01837907194,compact_audit_not_claim,,1.25,1.38596337807,1.25,0.75,0.75,1,1,0.95,1,1.09181991636,0.562682774634,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000120,negative_control,2,0,0,0,0,1,0.05,,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.29903440193,0.20254009492,0.35,0.75,1,8.13575972848,0,0,1,False,False,False,False,False
repair5g549_theta_549000121,static_flow_local_perturbation_fulltheta,2,10,4,2,4,1,0.05,0.035226038552,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.13826612347,0.95,1,0.802621994756,1.08757762484,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000122,lambda_flow_lambda_cong_sweep,2,0,0,0,0,1,0.05,,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.41849116302,1.12366125268,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000123,alpha_flow_wait_progress_sweep,2,8,2,2,2,1,0.05,0.02009355558,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.916139417721,0.95,1,1,0.259275981448,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000124,edge_cost_clamp_sweep,2,10,2,2,2,1,0.05,0.019035275478,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.367641014718,9.83655632689,1,0,0,False,False,False,False,False
repair5g549_theta_549000125,goal_projection_mode_ablation,2,14,0,0,0,1,0.05,0.0429810831571,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.38197723605,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549000126,alpha_cong_commit_nonprogress_sweep,2,20,0,0,0,1,0.05,0.024718966885,compact_audit_not_claim,,1.25,1.66814141372,1.25,0.75,0.75,1,1,0.95,1,0.54462491075,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000127,g543_true_near_signal_neighborhood,2,18,0,0,0,1,0.05,0.0319823307711,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.314702770594,0.503901892196,1.04410516179,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000128,g546_g548_safe_no_gain_neighborhood,2,14,0,0,0,1,0.05,0.0251177832471,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.970342659315,0.95,1,0.846803006394,1,0.35,0.75,0.272347555305,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000129,surrogate_guided_theta_if_model_exists,2,8,0,0,0,1,0.05,0.0136888317675,compact_audit_not_claim,,1.25,1.46167442665,1.25,0.75,0.75,1,1,0.95,1,0.933054633891,0.281032537935,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000130,negative_control,2,2,2,2,2,1,0.05,0.02862175253,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.42322815354,0.961396077208,0.35,0.75,1,8.45884308231,0,0,1,False,False,False,False,False
repair5g549_theta_549000131,static_flow_local_perturbation_fulltheta,2,8,0,0,0,1,0.05,0.01687525176,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1.09121361757,0.95,1,1.09601120798,1.16729406541,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000132,lambda_flow_lambda_cong_sweep,2,2,2,0,2,1,0.05,0.06472919418,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.48551302897,0.808535882928,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000133,alpha_flow_wait_progress_sweep,2,6,2,2,2,1,0.05,0.02295896831,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.0388999222002,0.95,1,1,1.11782476435,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000134,edge_cost_clamp_sweep,2,10,0,0,0,1,0.05,0.019035275478,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.328758842482,11.8248283503,1,0,0,False,False,False,False,False
repair5g549_theta_549000135,goal_projection_mode_ablation,2,2,0,0,0,1,0.05,0.02245706737,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.446369107262,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000136,alpha_cong_commit_nonprogress_sweep,2,2,2,2,2,1,0.05,0.00352267723,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.778701942596,1.25,0.75,0.75,1,1,0.95,1,1.34907430185,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000137,g543_true_near_signal_neighborhood,2,18,2,0,2,1,0.05,0.0412419106722,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.257266085468,0.592979214042,1.10038654923,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000138,g546_g548_safe_no_gain_neighborhood,2,8,0,0,0,1,0.05,0.0289857736175,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.408574582851,0.95,1,1.0253010994,1,0.35,0.75,0.557321785356,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000139,surrogate_guided_theta_if_model_exists,2,10,2,0,2,1,0.05,0.01548801951,compact_audit_not_claim,success_regression_vs_additive,1.25,0.711865426269,1.25,0.75,0.75,1,1,0.95,1,0.833129233742,0.660651778696,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000140,negative_control,2,16,0,0,0,1,0.05,0.0333852137012,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.599830800338,1.45042959914,0.35,0.75,1,11.7305725389,0,0,1,False,False,False,False,False
repair5g549_theta_549000141,static_flow_local_perturbation_fulltheta,2,14,2,2,2,1,0.05,0.0193721535543,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.19820780358,0.95,1,0.962180875638,1.08096443807,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000142,lambda_flow_lambda_cong_sweep,2,6,2,2,2,1,0.05,0.00821725665,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.21176557647,0.953674092652,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000143,alpha_flow_wait_progress_sweep,2,14,0,0,0,1,0.05,0.0229588905229,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.937933124134,0.95,1,1,1.06615286769,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000144,edge_cost_clamp_sweep,2,14,4,4,4,1,0.05,0.0189070058271,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.667846664307,8.24987150026,1,0,0,False,False,False,False,False
repair5g549_theta_549000145,goal_projection_mode_ablation,2,14,4,4,4,1,0.05,0.0189070058271,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.437804124392,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000146,alpha_cong_commit_nonprogress_sweep,2,4,2,2,2,1,0.05,0.00430065694,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.67443265113,1.25,0.75,0.75,1,1,0.95,1,1.43747212506,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000147,g543_true_near_signal_neighborhood,2,14,2,2,2,1,0.05,0.0221713367586,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.473031253937,0.649997600005,0.741380267239,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000148,g546_g548_safe_no_gain_neighborhood,2,4,0,0,0,1,0.05,0.010477336775,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.852073895852,0.95,1,1.33466278067,1,0.35,0.75,0.646839606321,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000149,surrogate_guided_theta_if_model_exists,2,14,2,2,2,1,0.05,0.0154388571814,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.20921388157,1.25,0.75,0.75,1,1,0.95,1,1.00669528661,0.871209357581,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000150,negative_control,2,14,2,2,2,1,0.05,0.0311878940243,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.38213123574,1.37166175668,0.35,0.75,1,8.86696226608,0,0,1,False,False,False,False,False
repair5g549_theta_549000151,static_flow_local_perturbation_fulltheta,2,10,2,2,2,1,0.05,0.016313495556,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.830462539075,0.95,1,1.12500734999,0.711401777196,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000152,lambda_flow_lambda_cong_sweep,2,12,2,2,2,1,0.05,0.02110008172,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.0482489035,0.683374633251,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000153,alpha_flow_wait_progress_sweep,2,10,4,4,4,1,0.05,0.014629534514,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.419825410349,0.95,1,1,0.198416603167,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000154,edge_cost_clamp_sweep,2,14,4,4,4,1,0.05,0.0189070058271,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.535427679145,11.1208937582,1,0,0,False,False,False,False,False
repair5g549_theta_549000155,goal_projection_mode_ablation,2,18,0,0,0,1,0.05,0.0419170932289,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.992624514751,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549000156,alpha_cong_commit_nonprogress_sweep,2,18,2,2,2,1,0.05,0.0300162053733,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.69927635145,1.25,0.75,0.75,1,1,0.95,1,0.637211725577,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000157,g543_true_near_signal_neighborhood,2,12,0,0,0,1,0.05,0.02644615072,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.533197533605,0.293357313285,0.818289613421,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000158,g546_g548_safe_no_gain_neighborhood,2,12,2,2,2,1,0.05,0.0265997401817,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.332967534065,0.95,1,0.950416049168,1,0.35,0.75,0.268998062004,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000159,surrogate_guided_theta_if_model_exists,2,6,0,0,0,1,0.05,0.0103338338133,compact_audit_not_claim,,1.25,0.975562948874,1.25,0.75,0.75,1,1,0.95,1,1.31492027016,1.13513922972,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000160,negative_control,2,6,0,0,0,1,0.05,0.00525342231,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.21782656435,0.872440255119,0.35,0.75,1,11.7673324653,0,0,1,False,False,False,False,False
repair5g549_theta_549000161,static_flow_local_perturbation_fulltheta,2,12,0,0,0,1,0.05,0.0200923963767,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1.03837172326,0.95,1,0.989388421223,0.949929500141,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000162,lambda_flow_lambda_cong_sweep,2,8,2,2,2,1,0.05,0.01621643018,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.03053693893,0.320802858394,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000163,alpha_flow_wait_progress_sweep,2,8,2,2,2,1,0.05,0.0213836680525,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.0386161727677,0.95,1,1,0.804475391049,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000164,edge_cost_clamp_sweep,2,14,2,2,2,1,0.05,0.01712822298,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.857991534017,11.8357683285,1,0,0,False,False,False,False,False
repair5g549_theta_549000165,goal_projection_mode_ablation,2,8,0,0,0,1,0.05,0.0433639143675,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.864416771166,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000166,alpha_cong_commit_nonprogress_sweep,2,4,4,4,4,1,0.05,0.013465700965,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.49892175216,1.25,0.75,0.75,1,1,0.95,1,1.16752866494,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000167,g543_true_near_signal_neighborhood,2,16,0,0,0,1,0.05,0.0369892184187,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.317237965524,0.4583999832,1.03317243366,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000168,g546_g548_safe_no_gain_neighborhood,2,8,0,0,0,1,0.05,0.0197080545425,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.398470303059,0.95,1,1.09570895858,1,0.35,0.75,0.295416159168,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000169,surrogate_guided_theta_if_model_exists,2,2,2,2,2,1,0.05,0.00278293135,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.899636850726,1.25,0.75,0.75,1,1,0.95,1,1.39969130062,0.71943486113,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000170,negative_control,2,10,0,0,0,1,0.05,0.024462337562,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.863629272741,0.622251255497,0.35,0.75,1,9.50346899306,0,0,1,False,False,False,False,False
repair5g549_theta_549000171,static_flow_local_perturbation_fulltheta,2,6,2,2,2,1,0.05,0.0182652205833,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.751757696485,0.95,1,1.12098435803,0.859023081954,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000172,lambda_flow_lambda_cong_sweep,2,14,0,0,0,1,0.05,0.0164329051886,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.988134023732,1.14960670079,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000173,alpha_flow_wait_progress_sweep,2,10,2,2,2,1,0.05,0.02256541215,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.803360893278,0.95,1,1,0.493376013248,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000174,edge_cost_clamp_sweep,2,14,2,2,2,1,0.05,0.01712822298,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.848808552383,11.9460321079,1,0,0,False,False,False,False,False
repair5g549_theta_549000175,goal_projection_mode_ablation,2,14,0,0,0,1,0.05,0.01712822298,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.01571396857,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000176,alpha_cong_commit_nonprogress_sweep,2,10,0,0,0,1,0.05,0.013192937404,compact_audit_not_claim,,1.25,0.750756998486,1.25,0.75,0.75,1,1,0.95,1,1.08045383909,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
