teacher_row_id,teacher_type,deployed_optimizer,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,positive_rank,observed_quality_delta_vs_g556,safe_subspace_coordinates,requires_exact_materialization_before_claim,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_teacher_00000152,bounded_safe_subspace_real_label_teacher,False,0f5a538c1227796db838ed929ca051a4236739c60f008871e13ae6636af2d851,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8766,2000,1,-0.04574042310000004,-0.16961165;-0.22721761;-0.10164288;-0.010482579;-0.23910886;0.27608758,False,0.5662878751754761,1.159198522567749,1.4236828088760376,0.0,1.0455647706985474,0.28031980991363525,1.25,0.9951515197753906,0.963819146156311,0.8012630343437195,0.05467456579208374,0.4953877925872803,0.5967432856559753,1.0,12.0,1,0,0,False,False,False,False,False
g562_teacher_00000153,bounded_safe_subspace_real_label_teacher,False,0f5a538c1227796db838ed929ca051a4236739c60f008871e13ae6636af2d851,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8766,2000,2,-0.004574042310000026,-0.056974214;0.054633886;-0.44904339;0.0043584108;0.43460998;0.12359248,False,1.2905009984970093,1.193230390548706,1.0033501386642456,0.7449455857276917,0.8643221855163574,0.8096027374267578,0.02591603994369507,0.9886526465415955,1.0,0.8705608248710632,1.3328144550323486,0.1892491579055786,0.8609539866447449,0.9425008893013,11.489446640014648,1,0,0,False,False,False,False,False
g562_teacher_00000154,bounded_safe_subspace_real_label_teacher,False,0f894ede59230cbece2d9bf03c2835f851875c72b7b9d9d21e455941268b50bc,validation,empty-16-16,empty,32,8105,1000,1,-0.07012987012999994,-0.043349385;0.036442399;-0.081102937;-0.0059404075;0.044425994;0.06424547,False,1.182092308998108,1.1505849361419678,1.1952787637710571,0.7107185125350952,0.8621662855148315,0.9811044931411743,0.5902951955795288,0.983928382396698,0.984126627445221,0.7415879964828491,0.681419312953949,0.282655268907547,0.9360243678092957,1.0,11.026082992553711,1,0,0,False,False,False,False,False
g562_teacher_00000155,bounded_safe_subspace_real_label_teacher,False,0f894ede59230cbece2d9bf03c2835f851875c72b7b9d9d21e455941268b50bc,validation,empty-16-16,empty,32,8105,1000,2,-0.05194805194999996,0.023584524;0.20968542;0.23922941;-0.0017954111;0.14909738;-0.13086721,False,1.3359856605529785,1.134501576423645,1.258270502090454,0.9631133675575256,0.9562574625015259,1.0552496910095215,1.156814694404602,0.9880542159080505,0.9882907867431641,0.8382284641265869,0.7941216230392456,0.36865103244781494,1.4793518781661987,0.9852150082588196,9.631093978881836,1,0,0,False,False,False,False,False
g562_teacher_00000156,bounded_safe_subspace_real_label_teacher,False,0f9cdf7c113ef3a03ebd6e2168ff1d1bf08528b7a843100d545e355260968bba,train,g559-synth-game-brc-32,game,32,7619,5000,1,-0.06279434850999999,0.037041228;0.011449069;0.13396674;0.00038573146;-0.13077873;-0.034893222,False,1.2604074478149414,1.1294033527374268,1.379317045211792,0.7185216546058655,0.804376482963562,1.2260605096817017,0.7754785418510437,0.9807072877883911,1.0,0.5,0.572597861289978,0.2778569757938385,0.921829104423523,0.9469436407089233,10.701578140258789,1,0,0,False,False,False,False,False
g562_teacher_00000157,bounded_safe_subspace_real_label_teacher,False,0f9cdf7c113ef3a03ebd6e2168ff1d1bf08528b7a843100d545e355260968bba,train,g559-synth-game-brc-32,game,32,7619,5000,2,-0.04238618525000004,0.29719961;-0.28230843;-0.24404678;-0.0245184;-0.025397003;0.16489573,False,1.5,1.586036205291748,1.463566780090332,0.5992040634155273,0.33617907762527466,0.7230592966079712,0.522452712059021,0.9308990240097046,1.0,0.9369744062423706,0.3463869094848633,0.40717363357543945,1.0361671447753906,0.9248108863830566,11.27921199798584,1,0,0,False,False,False,False,False
g562_teacher_00000158,bounded_safe_subspace_real_label_teacher,False,101fd0beb01770e01d7535d5c4299a45e687a7b0c2aabf671f62025125e23b45,validation,maze-32-32-2,maze,16,7534,2000,1,-0.03834355828000002,-0.2729682;0.18642394;-0.39320806;-0.029010504;0.24377263;0.18050523,False,0.48817920684814453,1.1824545860290527,1.1684657335281372,0.32087382674217224,1.5519740581512451,0.7612897157669067,0.1858997344970703,0.9576697945594788,0.9642450213432312,1.2146148681640625,0.6070857048034668,0.5192939639091492,0.9705618023872375,1.0,11.219945907592773,1,0,0,False,False,False,False,False
g562_teacher_00000159,bounded_safe_subspace_real_label_teacher,False,101fd0beb01770e01d7535d5c4299a45e687a7b0c2aabf671f62025125e23b45,validation,maze-32-32-2,maze,16,7534,2000,2,-0.02607361962999999,-0.058163326;-0.077978581;-0.026014775;-0.0055253804;0.025593102;-0.05123806,False,1.1861515045166016,1.1425907611846924,1.1547719240188599,0.6327215433120728,0.7113212943077087,0.9999964237213135,0.68157958984375,0.9702229499816895,0.9986621141433716,0.6676537990570068,0.717687726020813,0.3611908555030823,0.9266242980957031,0.980774998664856,10.514238357543945,1,0,0,False,False,False,False,False
g562_teacher_00000160,bounded_safe_subspace_real_label_teacher,False,103122a99bf32ae1b3be23379886c95131a2b5bf7d682463f9b0a6143cad8457,validation,g559-synth-game-den-32,game,16,8002,2000,1,-0.046875,0.18845491;-0.47238433;0.16021582;-0.014247864;0.066170871;-0.34473386,False,0.935471773147583,1.2624258995056152,2.0254712104797363,0.5552313327789307,0.0,0.8040372133255005,1.25,0.9985078573226929,0.9529322385787964,0.5542372465133667,0.9122598171234131,0.3196023404598236,1.0218956470489502,1.0,9.26734733581543,1,0,0,False,False,False,False,False
g562_teacher_00000161,bounded_safe_subspace_real_label_teacher,False,103122a99bf32ae1b3be23379886c95131a2b5bf7d682463f9b0a6143cad8457,validation,g559-synth-game-den-32,game,16,8002,2000,2,-0.0434027777699999,-0.068068944;0.022982478;-0.042859063;0.0081412196;0.17254388;0.11916108,False,1.2913633584976196,1.172000527381897,0.9904334545135498,0.5964110493659973,0.949553906917572,1.1629425287246704,0.4849449098110199,1.0,0.9962182641029358,0.7664848566055298,0.9127582311630249,0.4339723587036133,1.1713258028030396,0.9201000928878784,10.939026832580566,1,0,0,False,False,False,False,False
g562_teacher_00000162,bounded_safe_subspace_real_label_teacher,False,10534f283b374634bb0bc7a79578baec708874920842cb797e893bf6f23fe462,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7446,2000,1,-1.20090548953,-0.25240073;-0.26230276;0.064447552;-0.047481775;-0.17998666;0.28354561,False,0.3891516923904419,0.5,2.011650323867798,0.40992555022239685,0.5654689073562622,1.225518822669983,0.6369818449020386,0.9275512099266052,0.957421064376831,0.5,0.47418200969696045,0.08327460289001465,1.2956541776657104,1.0,11.743034362792969,1,0,0,False,False,False,False,False
g562_teacher_00000163,bounded_safe_subspace_real_label_teacher,False,10534f283b374634bb0bc7a79578baec708874920842cb797e893bf6f23fe462,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7446,2000,2,-1.0956423316400001,-0.15501066;0.28982919;-0.22619161;-0.004042834;-0.25050378;-0.22249186,False,1.3635793924331665,0.9288609623908997,0.9005318284034729,1.0013160705566406,1.078342318534851,0.6205691695213318,0.6606531739234924,0.9946757555007935,0.9771744012832642,0.5779165625572205,0.25523120164871216,0.1417902261018753,0.897042989730835,0.919129490852356,10.139850616455078,1,0,0,False,False,False,False,False
g562_teacher_00000164,bounded_safe_subspace_real_label_teacher,False,1065416af0744300ecb6300aff5229cef2109a13ed9681e74dfbce5c8e59a5b3,train,room-32-32-4,room,64,7560,500,1,-0.06261288380999996,-0.063848339;0.11195162;-0.0097684711;-0.021337658;0.074250281;0.10525772,False,1.381503939628601,0.7157816886901855,1.369173526763916,0.4954143166542053,1.2284889221191406,1.3782038688659668,0.33586475253105164,0.9608739614486694,0.976386547088623,0.7405183911323547,0.7421374917030334,0.36774855852127075,1.1754891872406006,1.0,10.86557388305664,1,0,0,False,False,False,False,False
g562_teacher_00000165,bounded_safe_subspace_real_label_teacher,False,1065416af0744300ecb6300aff5229cef2109a13ed9681e74dfbce5c8e59a5b3,train,room-32-32-4,room,64,7560,500,2,-0.06080674292999988,0.03059574;0.38002244;0.50819719;-0.036925316;-0.41707766;-0.18730316,False,1.5,0.5038809776306152,1.745910406112671,0.5100448727607727,1.75,1.5,1.25,0.955968976020813,0.9501162171363831,0.5,0.0,0.5435224175453186,1.0447943210601807,1.0,9.650251388549805,1,0,0,False,False,False,False,False
g562_teacher_00000166,bounded_safe_subspace_real_label_teacher,False,10febb3e86ed316dd4474d8d7877ef517121be7d1403cc874ab2b6ca4bc73ff5,train,random-32-32-10,random,128,7028,500,1,-0.06002791996999979,-0.018729648;0.1532315;0.098023325;0.0018340349;0.13970643;-0.034206957,False,1.1563441753387451,1.2638076543807983,1.1816633939743042,0.9735748171806335,0.8328881859779358,1.0650969743728638,0.8645552396774292,0.9836038947105408,1.0,1.0569393634796143,0.5566288232803345,0.33416807651519775,0.9422294497489929,1.0,10.574555397033691,1,0,0,False,False,False,False,False
g562_teacher_00000167,bounded_safe_subspace_real_label_teacher,False,10febb3e86ed316dd4474d8d7877ef517121be7d1403cc874ab2b6ca4bc73ff5,train,random-32-32-10,random,128,7028,500,2,-0.05397859469999999,-0.032036383;0.22650093;-0.21515977;0.0077906251;0.027340323;0.03362067,False,1.2236608266830444,1.3107812404632568,1.0274529457092285,0.929936408996582,1.023065447807312,1.006008267402649,0.2972777485847473,1.0,0.9955170750617981,0.6162543296813965,0.7725816369056702,0.47200703620910645,0.9002954959869385,1.0,10.749960899353027,1,0,0,False,False,False,False,False
g562_teacher_00000168,bounded_safe_subspace_real_label_teacher,False,11247471386792bf4fee68fbdc2c7c67661251b0e42946619e990061a5522237,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7086,2000,1,-0.7913544668600001,0.031903427;-0.20774138;0.24746102;-0.00059980154;0.35001144;-0.13778716,False,1.5,1.187883973121643,1.0658304691314697,0.9995243549346924,0.08499288558959961,1.5,0.7285276055335999,0.9827144742012024,0.9960217475891113,0.9106938242912292,1.1234843730926514,0.23689576983451843,0.8433276414871216,0.7704054117202759,10.586003303527832,1,0,0,False,False,False,False,False
g562_teacher_00000169,bounded_safe_subspace_real_label_teacher,False,11247471386792bf4fee68fbdc2c7c67661251b0e42946619e990061a5522237,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7086,2000,2,-0.5435158501500004,0.041734617;-0.043242335;-0.14031193;0.0014955103;0.0065889657;-0.16382068,False,1.4669787883758545,0.8998174667358398,1.4164117574691772,0.624546468257904,0.7889688611030579,0.8379218578338623,0.6150598526000977,0.9829268455505371,1.0,0.6050944924354553,0.7422387599945068,0.3663714528083801,1.0282649993896484,0.9568721055984497,9.980989456176758,1,0,0,False,False,False,False,False
g562_teacher_00000170,bounded_safe_subspace_real_label_teacher,False,1174fd141450537ca6fcde7383ba32623e0bf298f8e01a934860cd41515ecd5c,validation,g559-synth-game-den-32,game,16,7090,2000,1,-0.021739130429999864,0.094971456;-0.19173014;0.18172863;-0.022577196;-0.16012335;0.33498663,False,1.220168113708496,1.0907392501831055,1.6320111751556396,0.4295799136161804,0.6869598031044006,0.8470628261566162,1.25,0.9347814321517944,1.0,0.5391097664833069,0.47479885816574097,0.2918427288532257,1.5,0.854594886302948,11.681289672851562,1,0,0,False,False,False,False,False
g562_teacher_00000171,bounded_safe_subspace_real_label_teacher,False,1174fd141450537ca6fcde7383ba32623e0bf298f8e01a934860cd41515ecd5c,validation,g559-synth-game-den-32,game,16,7090,2000,2,-0.021739130429999864,-0.072661519;-0.11623281;0.23506835;0.0080056787;-0.39859578;0.11198516,False,1.5,1.1025946140289307,0.8374249935150146,0.8339402675628662,0.43359410762786865,0.953742265701294,1.25,1.0,0.9959471821784973,0.5,0.03696376085281372,0.2903006076812744,1.1566846370697021,1.0,10.988736152648926,1,0,0,False,False,False,False,False
g562_teacher_00000172,bounded_safe_subspace_real_label_teacher,False,1198ff393e623bc2fafbcebe5b821480325f6ff29ee86289323bbfa2ee541487,train,empty-8-8,empty,16,7840,500,1,-0.24770642202000004,0.23068754;0.20702472;0.02619487;0.00017082691;0.01443845;0.23321222,False,1.408347249031067,1.24837327003479,1.6933462619781494,0.6840031743049622,1.230046272277832,0.9687556028366089,0.8172397017478943,0.9802774786949158,1.0,0.8561804294586182,0.5068517923355103,0.4124630093574524,1.0355819463729858,0.9953593611717224,11.477225303649902,1,0,0,False,False,False,False,False
g562_teacher_00000173,bounded_safe_subspace_real_label_teacher,False,1198ff393e623bc2fafbcebe5b821480325f6ff29ee86289323bbfa2ee541487,train,empty-8-8,empty,16,7840,500,2,-0.18348623853,-0.37012377;0.42365944;0.35652074;-0.0031436384;0.1631335;-0.12929831,False,1.5,0.5476328730583191,0.5,1.022552490234375,1.3247663974761963,1.5,0.946647047996521,1.0,0.9736485481262207,0.5,1.1604223251342773,0.5377089977264404,1.5,1.0,9.432878494262695,1,0,0,False,False,False,False,False
g562_teacher_00000174,bounded_safe_subspace_real_label_teacher,False,11a1cfb2d84b56a72132ce123a0491c1ab0a9a5f5c323f409f4582ff9c5d496d,train,g559-synth-corners-34,irregular_bottleneck,32,8309,1000,1,-0.09999999999999987,-0.052192926;-0.046741873;-0.058208585;-0.0074213445;0.02663058;0.022160672,False,1.1479777097702026,1.1234452724456787,1.2300024032592773,0.6582933664321899,0.7482228875160217,0.9268365502357483,0.6903518438339233,0.9736970067024231,0.9913961291313171,0.6746309995651245,0.7127854824066162,0.339714914560318,0.8636521100997925,1.0,10.873056411743164,1,0,0,False,False,False,False,False
g562_teacher_00000175,bounded_safe_subspace_real_label_teacher,False,11a1cfb2d84b56a72132ce123a0491c1ab0a9a5f5c323f409f4582ff9c5d496d,train,g559-synth-corners-34,irregular_bottleneck,32,8309,1000,2,-0.07499999999999996,-0.092581153;0.020998597;-0.058558077;-0.00017985702;-0.060386479;0.029707715,False,1.117870569229126,1.3086103200912476,0.9537798166275024,0.5316646099090576,1.0103325843811035,0.9662349820137024,0.6502544283866882,0.9812608361244202,0.9983152747154236,0.7098597884178162,0.5035225749015808,0.5704177021980286,0.7475147843360901,1.0,10.788679122924805,1,0,0,False,False,False,False,False
g562_teacher_00000176,bounded_safe_subspace_real_label_teacher,False,11b8b26a8c2781f11ace55348037ffb19f5beae7929779cb3d013d1e75e8f762,validation,g559-synth-warehouse-a-32,warehouse,128,8810,2000,1,-0.06809406809999996,0.49457288;0.14753887;-0.039780796;-0.021070898;-0.41707766;-0.10005781,False,1.5,1.3917227983474731,2.25,1.25,0.5450777411460876,0.404043972492218,1.25,0.9573521018028259,0.9804419279098511,0.5,0.0,0.19264155626296997,0.9637117385864258,1.0,10.431196212768555,1,0,0,False,False,False,False,False
g562_teacher_00000177,bounded_safe_subspace_real_label_teacher,False,11b8b26a8c2781f11ace55348037ffb19f5beae7929779cb3d013d1e75e8f762,validation,g559-synth-warehouse-a-32,warehouse,128,8810,2000,2,-0.04914004913999981,-0.046141583;-0.30187222;0.082811624;-0.003908366;-0.059141904;-0.26186094,False,1.3121960163116455,1.1360639333724976,1.0713194608688354,0.5039071440696716,0.39234840869903564,1.0912331342697144,0.8079956769943237,0.9782550930976868,0.9938639998435974,0.7219393253326416,0.49393218755722046,0.2784866988658905,0.7757659554481506,0.9857499599456787,9.900334358215332,1,0,0,False,False,False,False,False
g562_teacher_00000178,bounded_safe_subspace_real_label_teacher,False,1223379e38baef9929d20371c13cbb41ef55b69b66efcbdd9791a3027d3318c5,validation,maze-36-32-4,maze,32,7391,5000,1,-0.06244424621000011,-0.15083873;-0.26660094;0.19112295;0.010032088;-0.19836549;-0.24092913,False,1.2212802171707153,0.8943629264831543,1.089844822883606,0.6032434701919556,0.3635546565055847,0.8658514618873596,1.25,1.0,1.0,0.5,0.43742433190345764,0.44189023971557617,0.949967086315155,1.0,9.632206916809082,1,0,0,False,False,False,False,False
g562_teacher_00000179,bounded_safe_subspace_real_label_teacher,False,1223379e38baef9929d20371c13cbb41ef55b69b66efcbdd9791a3027d3318c5,validation,maze-36-32-4,maze,32,7391,5000,2,-0.05619982159000014,-0.0068394742;0.040431768;-0.036681026;0.0056171119;-0.039751142;0.11579528,False,1.2988784313201904,1.0835243463516235,1.2550829648971558,0.7416394352912903,0.839224100112915,0.936234712600708,0.7240087985992432,0.9911700487136841,1.0,0.6769434213638306,0.5777096152305603,0.34112030267715454,1.0814144611358643,1.0,11.028427124023438,1,0,0,False,False,False,False,False
g562_teacher_00000180,bounded_safe_subspace_real_label_teacher,False,1243a82a31181c5dc83f2cde658d4c221db40b148fb8a9087d97a0de93209520,validation,empty-16-16,empty,32,7457,1000,1,-0.11195445920000013,0.094763719;0.015303433;-0.24479416;-0.0097495615;0.0008674264;-0.093283169,False,1.2097023725509644,1.209393858909607,1.5231990814208984,0.7587853670120239,0.7718214988708496,0.8398700952529907,0.4041471481323242,0.9692314863204956,0.9912052154541016,0.7335287928581238,0.6023613810539246,0.3065911829471588,0.8457228541374207,0.9244197607040405,10.537914276123047,1,0,0,False,False,False,False,False
g562_teacher_00000181,bounded_safe_subspace_real_label_teacher,False,1243a82a31181c5dc83f2cde658d4c221db40b148fb8a9087d97a0de93209520,validation,empty-16-16,empty,32,7457,1000,2,-0.10436432637000004,-0.22907418;0.12459883;-0.065572083;0.0055427849;-0.18947916;0.15655307,False,0.4778197407722473,1.3376630544662476,1.1552988290786743,0.884513258934021,0.8646844029426575,1.018819808959961,0.5836415886878967,0.9910213947296143,1.0,0.5431393384933472,0.41205766797065735,0.38030576705932617,0.5779427289962769,1.0,11.655744552612305,1,0,0,False,False,False,False,False
g562_teacher_00000182,bounded_safe_subspace_real_label_teacher,False,125ef9a663b8473902e561e85d83412681a5c1b15162320de960cbe4ffe059e8,heldout,g559-synth-string-40,irregular_bottleneck,128,8000,500,1,-0.1419410004299999,0.1223683;0.020740613;0.15598187;-0.0066718459;0.23982871;0.06792812,False,1.475943922996521,1.1424448490142822,1.4067202806472778,0.48693403601646423,1.0545471906661987,0.8966164588928223,1.148952841758728,0.9665921330451965,1.0,0.9376482963562012,0.876164436340332,0.37435877323150635,0.7499407529830933,0.846704363822937,11.28848934173584,1,0,0,False,False,False,False,False
g562_teacher_00000183,bounded_safe_subspace_real_label_teacher,False,125ef9a663b8473902e561e85d83412681a5c1b15162320de960cbe4ffe059e8,heldout,g559-synth-string-40,irregular_bottleneck,128,8000,500,2,-0.13766566909,0.049791813;-0.025917858;0.055175871;0.0013817549;-0.048849314;0.023096211,False,1.3037114143371582,1.2584741115570068,1.2451940774917603,0.7372612953186035,0.710902988910675,1.0799509286880493,0.7640063762664795,0.9876978397369385,0.995001494884491,0.6489695906639099,0.5874871015548706,0.2501852214336395,0.8396878838539124,0.9426783919334412,11.047614097595215,1,0,0,False,False,False,False,False
g562_teacher_00000184,bounded_safe_subspace_real_label_teacher,False,12607bd789469b42532712b8f1ca3a6e55aa2d2318856151175e6e2beb54ff8d,train,g559-synth-game-brc-32,game,32,8195,5000,1,-0.08510638298000006,0.27872697;0.068557292;-0.093213975;0.0069486201;0.0809533;0.065884605,False,1.5,1.4264779090881348,1.5677071809768677,0.5811355710029602,1.0559790134429932,1.1303181648254395,0.4168594479560852,0.993833065032959,1.0,0.9086781740188599,0.5873837471008301,0.33817601203918457,1.5,1.0,10.413143157958984,1,0,0,False,False,False,False,False
g562_teacher_00000185,bounded_safe_subspace_real_label_teacher,False,12607bd789469b42532712b8f1ca3a6e55aa2d2318856151175e6e2beb54ff8d,train,g559-synth-game-brc-32,game,32,8195,5000,2,-0.07384230287999993,0.023584524;0.20968542;0.23922941;-0.0017954111;0.14909738;-0.13086721,False,1.3359856605529785,1.134501576423645,1.258270502090454,0.9631133675575256,0.9562574625015259,1.0552496910095215,1.156814694404602,0.9880542159080505,0.9882907867431641,0.8382284641265869,0.7941216230392456,0.36865103244781494,1.4793518781661987,0.9852150082588196,9.631093978881836,1,0,0,False,False,False,False,False
g562_teacher_00000186,bounded_safe_subspace_real_label_teacher,False,1353cabc4089f69f2a8ef5fbfeb42ba016c05222388a1ebaa92f0eceaf57ec23,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8886,2000,1,-0.10284718186999986,0.065692544;-0.30272999;-0.082702845;0.0044446588;0.0038336813;-0.5009203,False,1.5,0.9195950031280518,1.4354867935180664,0.2480735182762146,0.6464664936065674,0.8762444257736206,0.6919554471969604,0.9888251423835754,1.0,0.8325626254081726,0.5092600584030151,0.26244205236434937,0.8250867128372192,0.5483146905899048,9.34825611114502,1,0,0,False,False,False,False,False
g562_teacher_00000187,bounded_safe_subspace_real_label_teacher,False,136a3a7e783d70c2cf393818495add8f2d9ad94025896b1da86d634ab1a6457d,validation,random-32-32-20,random,256,8973,1000,1,0.0,0.16721606;0.53368062;0.057603031;0.010032088;0.17344987;0.14300154,False,1.3549444675445557,1.3103842735290527,1.4943236112594604,1.25,1.3173612356185913,0.7745239734649658,1.0742876529693604,1.0,1.0,0.657299280166626,1.0237557888031006,0.7089477777481079,0.9639363288879395,1.0,10.886902809143066,1,0,0,False,False,False,False,False
g562_teacher_00000188,bounded_safe_subspace_real_label_teacher,False,136a3a7e783d70c2cf393818495add8f2d9ad94025896b1da86d634ab1a6457d,validation,random-32-32-20,random,256,8973,1000,2,0.0,0.036974628;-0.046963811;0.02053982;-0.0049539208;-0.0058686435;-0.012775503,False,1.2368354797363281,1.1918482780456543,1.3402442932128906,0.7598504424095154,0.646221935749054,1.0920383930206299,0.6826468110084534,0.9748442769050598,0.9951837062835693,0.6604904532432556,0.6619275808334351,0.3861338198184967,0.8067046999931335,1.0,10.743840217590332,1,0,0,False,False,False,False,False
g562_teacher_00000189,bounded_safe_subspace_real_label_teacher,False,137b2abcc9662f5700212efd2036ff6cdd039fa90b9d52a9246b48742ea903cb,train,g559-synth-connector-32,irregular_bottleneck,16,7708,500,1,-0.15762273902,-0.3853161;0.33675843;0.30947831;-0.0019692183;0.14983398;0.032928057,False,0.44092416763305664,0.5,1.5611317157745361,1.0047637224197388,1.1687531471252441,1.4433019161224365,0.9092602729797363,0.9923776984214783,0.9836196899414062,1.1997442245483398,0.43407905101776123,0.39417704939842224,0.8953779935836792,1.0,10.829937934875488,1,0,0,False,False,False,False,False
g562_teacher_00000190,bounded_safe_subspace_real_label_teacher,False,137b2abcc9662f5700212efd2036ff6cdd039fa90b9d52a9246b48742ea903cb,train,g559-synth-connector-32,irregular_bottleneck,16,7708,500,2,-0.15245478037000004,0.019297361;0.10547543;0.0031674802;0.010032088;-0.20782858;-0.26088703,False,1.0454168319702148,1.1706432104110718,1.4998362064361572,0.639729380607605,1.0712214708328247,0.795857310295105,0.9440832138061523,1.0,1.0,0.5,0.418498158454895,0.5053517818450928,0.9321826100349426,0.8383937478065491,9.668304443359375,1,0,0,False,False,False,False,False
g562_teacher_00000191,bounded_safe_subspace_real_label_teacher,False,140887b2219eeb4df0d2e0f24ce1844634808668b4d4ec8d455750fb96591f38,train,empty-32-32,empty,64,8346,2000,1,-0.03408029878999996,-0.12122438;-0.2287533;0.24644375;0.0073784888;0.15427545;-0.14832117,False,0.9646304249763489,1.2521191835403442,1.0775814056396484,0.5036734938621521,0.5388199090957642,1.2724559307098389,0.9540371298789978,0.9946928024291992,1.0,0.6186298727989197,1.0240763425827026,0.5391383171081543,0.9770653247833252,0.9665893316268921,9.911703109741211,1,0,0,False,False,False,False,False
g562_teacher_00000192,bounded_safe_subspace_real_label_teacher,False,140887b2219eeb4df0d2e0f24ce1844634808668b4d4ec8d455750fb96591f38,train,empty-32-32,empty,64,8346,2000,2,-0.01914098972999989,-0.00033768019;-0.037461996;0.10422948;0.0012414157;0.055060416;0.041592881,False,1.2562084197998047,1.2373738288879395,1.163408875465393,0.7688401937484741,0.6562358140945435,1.0783343315124512,0.8637301921844482,0.9849324822425842,0.9974861741065979,0.7967847585678101,0.6474913954734802,0.2468697428703308,0.9628245234489441,1.0,10.9444580078125,1,0,0,False,False,False,False,False
g562_teacher_00000193,bounded_safe_subspace_real_label_teacher,False,144ed4abdf29bbc9342e22b13e5949e82bd36c7f0e9cb9bd21f6a700678ed0b8,validation,empty-16-16,empty,32,8825,1000,1,-0.02102102101999992,-0.39075431;-0.16481808;0.024668157;-0.0016824305;-0.10667878;-0.13487813,False,1.3107284307479858,0.6750127673149109,0.5,0.8259612917900085,0.344402551651001,0.9673464894294739,0.8155953884124756,0.9765709638595581,1.0,0.5,0.6207977533340454,0.3468210697174072,0.8619480729103088,1.0,10.23949909210205,1,0,0,False,False,False,False,False
g562_teacher_00000194,bounded_safe_subspace_real_label_teacher,False,1460b130b08014b22c121b30b880120f990e7fdcbe16b84a914fecab9a05fdb9,train,g559-synth-corners-34,irregular_bottleneck,32,7613,1000,1,-0.07308160779000006,-0.15501066;0.28982919;-0.22619161;-0.004042834;-0.25050378;-0.22249186,False,1.3635793924331665,0.9288609623908997,0.9005318284034729,1.0013160705566406,1.078342318534851,0.6205691695213318,0.6606531739234924,0.9946757555007935,0.9771744012832642,0.5779165625572205,0.25523120164871216,0.1417902261018753,0.897042989730835,0.919129490852356,10.139850616455078,1,0,0,False,False,False,False,False
g562_teacher_00000195,bounded_safe_subspace_real_label_teacher,False,1460b130b08014b22c121b30b880120f990e7fdcbe16b84a914fecab9a05fdb9,train,g559-synth-corners-34,irregular_bottleneck,32,7613,1000,2,-0.0572472594400002,-0.13732745;-0.40396106;-0.24338579;-0.0048420131;0.013633758;0.16636042,False,1.5,0.8337152600288391,0.912306547164917,0.28494030237197876,0.40713754296302795,0.4123033285140991,0.8345306515693665,0.9719325304031372,0.9983192682266235,0.5,0.8614228367805481,0.38819849491119385,0.8577878475189209,1.0,11.407236099243164,1,0,0,False,False,False,False,False
g562_teacher_00000196,bounded_safe_subspace_real_label_teacher,False,147346f73ff45ed622a7650af7bfa4e5b2d8cc91c79d1835f00b068b9b7f1b2f,validation,g559-synth-warehouse-a-32,warehouse,128,8858,2000,1,-0.002526992880000023,0.062595725;-0.051178157;0.031693131;-0.011428505;-0.016037345;0.15237281,False,1.3950955867767334,1.1439672708511353,1.306728482246399,0.6365276575088501,0.7611160278320312,1.1402426958084106,0.6567491292953491,0.9753820300102234,0.9816967844963074,0.7653722763061523,0.5367083549499512,0.5633371472358704,0.8968527317047119,1.0,11.13708209991455,1,0,0,False,False,False,False,False
g562_teacher_00000197,bounded_safe_subspace_real_label_teacher,False,147346f73ff45ed622a7650af7bfa4e5b2d8cc91c79d1835f00b068b9b7f1b2f,validation,g559-synth-warehouse-a-32,warehouse,128,8858,2000,2,-0.0009189064999999275,0.52900201;-0.30157626;0.14642835;0.0034517348;0.073899731;-0.6767869,False,1.2450101375579834,1.75,2.25,0.8968474864959717,0.0,1.332351565361023,0.6941106915473938,0.9868392944335938,1.0,1.0367810726165771,0.4451737105846405,0.21829688549041748,0.45375004410743713,0.8125989437103271,8.795987129211426,1,0,0,False,False,False,False,False
