model,sample_id,top3_safe_oracle_capture_rate,region_top2_capture_rate,safe_policy_sim_utility,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
map_family_specialist_rank_effect_mixture,150,0.013888888888888888,0.4027777777777778,0.05088618313947366,False,False,False,False,False
map_family_specialist_rank_effect_mixture,151,0.027777777777777776,0.4583333333333333,0.059670695465128196,False,False,False,False,False
map_family_specialist_rank_effect_mixture,152,0.041666666666666664,0.375,0.05366689414574469,False,False,False,False,False
map_family_specialist_rank_effect_mixture,153,0.05555555555555555,0.375,0.05917068661579998,False,False,False,False,False
map_family_specialist_rank_effect_mixture,154,0.013888888888888888,0.375,0.053825032861458365,False,False,False,False,False
map_family_specialist_rank_effect_mixture,155,0.041666666666666664,0.375,0.043568757656304344,False,False,False,False,False
map_family_specialist_rank_effect_mixture,156,0.041666666666666664,0.2638888888888889,0.06746238373576925,False,False,False,False,False
map_family_specialist_rank_effect_mixture,157,0.041666666666666664,0.3333333333333333,0.063820128466,False,False,False,False,False
map_family_specialist_rank_effect_mixture,158,0.041666666666666664,0.2361111111111111,0.05521080322482142,False,False,False,False,False
map_family_specialist_rank_effect_mixture,159,0.013888888888888888,0.2777777777777778,0.05097211019660376,False,False,False,False,False
map_family_specialist_rank_effect_mixture,160,0.05555555555555555,0.3611111111111111,0.06774538842059999,False,False,False,False,False
map_family_specialist_rank_effect_mixture,161,0.041666666666666664,0.2916666666666667,0.04515321703019608,False,False,False,False,False
map_family_specialist_rank_effect_mixture,162,0.041666666666666664,0.2361111111111111,0.044105280542321434,False,False,False,False,False
map_family_specialist_rank_effect_mixture,163,0.013888888888888888,0.2777777777777778,0.04049807694365383,False,False,False,False,False
map_family_specialist_rank_effect_mixture,164,0.041666666666666664,0.2916666666666667,0.06138638882148939,False,False,False,False,False
map_family_specialist_rank_effect_mixture,165,0.08333333333333333,0.3194444444444444,0.04765444098450981,False,False,False,False,False
map_family_specialist_rank_effect_mixture,166,0.013888888888888888,0.2916666666666667,0.05601746728979592,False,False,False,False,False
map_family_specialist_rank_effect_mixture,167,0.013888888888888888,0.3611111111111111,0.06484202758377779,False,False,False,False,False
map_family_specialist_rank_effect_mixture,168,0.0,0.2361111111111111,0.04316692457750001,False,False,False,False,False
map_family_specialist_rank_effect_mixture,169,0.08333333333333333,0.3333333333333333,0.06921811201551022,False,False,False,False,False
map_family_specialist_rank_effect_mixture,170,0.041666666666666664,0.3472222222222222,0.04965290357153845,False,False,False,False,False
map_family_specialist_rank_effect_mixture,171,0.041666666666666664,0.25,0.03969096940963635,False,False,False,False,False
map_family_specialist_rank_effect_mixture,172,0.013888888888888888,0.2638888888888889,0.05077555621102041,False,False,False,False,False
map_family_specialist_rank_effect_mixture,173,0.027777777777777776,0.3611111111111111,0.05884339404708334,False,False,False,False,False
map_family_specialist_rank_effect_mixture,174,0.041666666666666664,0.3194444444444444,0.04680151439568627,False,False,False,False,False
map_family_specialist_rank_effect_mixture,175,0.0,0.3888888888888889,0.04754360951125001,False,False,False,False,False
map_family_specialist_rank_effect_mixture,176,0.06944444444444445,0.375,0.061525299563600006,False,False,False,False,False
map_family_specialist_rank_effect_mixture,177,0.041666666666666664,0.3333333333333333,0.05474038576937498,False,False,False,False,False
map_family_specialist_rank_effect_mixture,178,0.013888888888888888,0.2916666666666667,0.06022553262410718,False,False,False,False,False
map_family_specialist_rank_effect_mixture,179,0.041666666666666664,0.4166666666666667,0.07704662332302326,False,False,False,False,False
map_family_specialist_rank_effect_mixture,180,0.013888888888888888,0.3055555555555556,0.05726720829425531,False,False,False,False,False
map_family_specialist_rank_effect_mixture,181,0.027777777777777776,0.2916666666666667,0.05407694115142857,False,False,False,False,False
map_family_specialist_rank_effect_mixture,182,0.027777777777777776,0.3194444444444444,0.05600720726877552,False,False,False,False,False
map_family_specialist_rank_effect_mixture,183,0.05555555555555555,0.375,0.05625642626061224,False,False,False,False,False
map_family_specialist_rank_effect_mixture,184,0.0,0.2916666666666667,0.045993924874999995,False,False,False,False,False
map_family_specialist_rank_effect_mixture,185,0.0,0.3055555555555556,0.05031820887130434,False,False,False,False,False
map_family_specialist_rank_effect_mixture,186,0.0,0.3888888888888889,0.05267864439333335,False,False,False,False,False
map_family_specialist_rank_effect_mixture,187,0.013888888888888888,0.25,0.0521021492670909,False,False,False,False,False
map_family_specialist_rank_effect_mixture,188,0.013888888888888888,0.3333333333333333,0.05234193212425533,False,False,False,False,False
map_family_specialist_rank_effect_mixture,189,0.027777777777777776,0.4166666666666667,0.05392784084723405,False,False,False,False,False
map_family_specialist_rank_effect_mixture,190,0.027777777777777776,0.3611111111111111,0.06641427817934782,False,False,False,False,False
map_family_specialist_rank_effect_mixture,191,0.027777777777777776,0.375,0.05839740368729166,False,False,False,False,False
map_family_specialist_rank_effect_mixture,192,0.0,0.2777777777777778,0.05963253654711541,False,False,False,False,False
map_family_specialist_rank_effect_mixture,193,0.013888888888888888,0.3333333333333333,0.04709042531673912,False,False,False,False,False
map_family_specialist_rank_effect_mixture,194,0.0,0.2916666666666667,0.043636252077173907,False,False,False,False,False
map_family_specialist_rank_effect_mixture,195,0.013888888888888888,0.2222222222222222,0.044552236953035715,False,False,False,False,False
map_family_specialist_rank_effect_mixture,196,0.027777777777777776,0.3055555555555556,0.04890913217369564,False,False,False,False,False
map_family_specialist_rank_effect_mixture,197,0.041666666666666664,0.4583333333333333,0.06534936954341464,False,False,False,False,False
map_family_specialist_rank_effect_mixture,198,0.027777777777777776,0.3472222222222222,0.0484240917482222,False,False,False,False,False
map_family_specialist_rank_effect_mixture,199,0.027777777777777776,0.4305555555555556,0.05258915900125,False,False,False,False,False
map_family_specialist_rank_effect_mixture,200,0.041666666666666664,0.3611111111111111,0.0458754510471739,False,False,False,False,False
map_family_specialist_rank_effect_mixture,201,0.0,0.375,0.04866111729369566,False,False,False,False,False
map_family_specialist_rank_effect_mixture,202,0.027777777777777776,0.3472222222222222,0.045971510785918365,False,False,False,False,False
map_family_specialist_rank_effect_mixture,203,0.013888888888888888,0.3055555555555556,0.04766488291916665,False,False,False,False,False
map_family_specialist_rank_effect_mixture,204,0.027777777777777776,0.3472222222222222,0.057872019088260875,False,False,False,False,False
map_family_specialist_rank_effect_mixture,205,0.027777777777777776,0.2777777777777778,0.047019606821320774,False,False,False,False,False
map_family_specialist_rank_effect_mixture,206,0.08333333333333333,0.375,0.05819127774056605,False,False,False,False,False
map_family_specialist_rank_effect_mixture,207,0.013888888888888888,0.4305555555555556,0.05310033214931817,False,False,False,False,False
map_family_specialist_rank_effect_mixture,208,0.013888888888888888,0.2916666666666667,0.0420243010966,False,False,False,False,False
map_family_specialist_rank_effect_mixture,209,0.041666666666666664,0.2361111111111111,0.047552701568620695,False,False,False,False,False
map_family_specialist_rank_effect_mixture,210,0.013888888888888888,0.3194444444444444,0.059607472428125,False,False,False,False,False
map_family_specialist_rank_effect_mixture,211,0.041666666666666664,0.3888888888888889,0.042279448215227264,False,False,False,False,False
map_family_specialist_rank_effect_mixture,212,0.0,0.375,0.05553227065558139,False,False,False,False,False
map_family_specialist_rank_effect_mixture,213,0.013888888888888888,0.4444444444444444,0.057081343625500006,False,False,False,False,False
map_family_specialist_rank_effect_mixture,214,0.027777777777777776,0.375,0.05417313635400003,False,False,False,False,False
map_family_specialist_rank_effect_mixture,215,0.027777777777777776,0.4027777777777778,0.05323557607311111,False,False,False,False,False
map_family_specialist_rank_effect_mixture,216,0.027777777777777776,0.3333333333333333,0.05437960357387755,False,False,False,False,False
map_family_specialist_rank_effect_mixture,217,0.027777777777777776,0.3611111111111111,0.053152725094,False,False,False,False,False
map_family_specialist_rank_effect_mixture,218,0.013888888888888888,0.3055555555555556,0.05872939806865384,False,False,False,False,False
map_family_specialist_rank_effect_mixture,219,0.0,0.2638888888888889,0.05770694159659999,False,False,False,False,False
map_family_specialist_rank_effect_mixture,220,0.041666666666666664,0.3194444444444444,0.04893948617779999,False,False,False,False,False
map_family_specialist_rank_effect_mixture,221,0.027777777777777776,0.3333333333333333,0.04802641477959183,False,False,False,False,False
map_family_specialist_rank_effect_mixture,222,0.027777777777777776,0.375,0.056483662138000025,False,False,False,False,False
map_family_specialist_rank_effect_mixture,223,0.027777777777777776,0.3472222222222222,0.0592375578880851,False,False,False,False,False
map_family_specialist_rank_effect_mixture,224,0.06944444444444445,0.3888888888888889,0.05577502456142857,False,False,False,False,False
map_family_specialist_rank_effect_mixture,225,0.027777777777777776,0.3472222222222222,0.07335706095124998,False,False,False,False,False
map_family_specialist_rank_effect_mixture,226,0.027777777777777776,0.4027777777777778,0.04488480539300001,False,False,False,False,False
map_family_specialist_rank_effect_mixture,227,0.041666666666666664,0.3611111111111111,0.06716439918333333,False,False,False,False,False
map_family_specialist_rank_effect_mixture,228,0.027777777777777776,0.2916666666666667,0.04143934634312498,False,False,False,False,False
map_family_specialist_rank_effect_mixture,229,0.027777777777777776,0.2638888888888889,0.06784631911074074,False,False,False,False,False
map_family_specialist_rank_effect_mixture,230,0.0,0.3472222222222222,0.05003622562644444,False,False,False,False,False
map_family_specialist_rank_effect_mixture,231,0.05555555555555555,0.3055555555555556,0.05412799521557692,False,False,False,False,False
map_family_specialist_rank_effect_mixture,232,0.08333333333333333,0.3611111111111111,0.059203871472499996,False,False,False,False,False
map_family_specialist_rank_effect_mixture,233,0.027777777777777776,0.2777777777777778,0.06273744851999999,False,False,False,False,False
map_family_specialist_rank_effect_mixture,234,0.027777777777777776,0.3611111111111111,0.05106015499591837,False,False,False,False,False
map_family_specialist_rank_effect_mixture,235,0.0,0.3472222222222222,0.06389317778487179,False,False,False,False,False
map_family_specialist_rank_effect_mixture,236,0.027777777777777776,0.3055555555555556,0.049772816638571415,False,False,False,False,False
map_family_specialist_rank_effect_mixture,237,0.0,0.375,0.04909843779177776,False,False,False,False,False
map_family_specialist_rank_effect_mixture,238,0.013888888888888888,0.3055555555555556,0.055874620139803925,False,False,False,False,False
map_family_specialist_rank_effect_mixture,239,0.027777777777777776,0.3055555555555556,0.038890323855098025,False,False,False,False,False
map_family_specialist_rank_effect_mixture,240,0.027777777777777776,0.4027777777777778,0.03780520148533333,False,False,False,False,False
map_family_specialist_rank_effect_mixture,241,0.027777777777777776,0.4166666666666667,0.051328612589999996,False,False,False,False,False
map_family_specialist_rank_effect_mixture,242,0.027777777777777776,0.3333333333333333,0.05427209273555555,False,False,False,False,False
map_family_specialist_rank_effect_mixture,243,0.0,0.2916666666666667,0.053927132275476186,False,False,False,False,False
map_family_specialist_rank_effect_mixture,244,0.0,0.3333333333333333,0.049767047082325586,False,False,False,False,False
map_family_specialist_rank_effect_mixture,245,0.027777777777777776,0.2361111111111111,0.05309647405000001,False,False,False,False,False
map_family_specialist_rank_effect_mixture,246,0.027777777777777776,0.4027777777777778,0.06265650188888887,False,False,False,False,False
map_family_specialist_rank_effect_mixture,247,0.05555555555555555,0.3472222222222222,0.05472085928000001,False,False,False,False,False
map_family_specialist_rank_effect_mixture,248,0.013888888888888888,0.3611111111111111,0.05085616998,False,False,False,False,False
map_family_specialist_rank_effect_mixture,249,0.027777777777777776,0.2777777777777778,0.039231200963018846,False,False,False,False,False
map_family_specialist_rank_effect_mixture,250,0.05555555555555555,0.3333333333333333,0.047914164482156865,False,False,False,False,False
map_family_specialist_rank_effect_mixture,251,0.013888888888888888,0.3194444444444444,0.053896587865918374,False,False,False,False,False
map_family_specialist_rank_effect_mixture,252,0.027777777777777776,0.4027777777777778,0.05406874204978261,False,False,False,False,False
map_family_specialist_rank_effect_mixture,253,0.027777777777777776,0.3472222222222222,0.0628027457591837,False,False,False,False,False
map_family_specialist_rank_effect_mixture,254,0.041666666666666664,0.3194444444444444,0.058438381402549006,False,False,False,False,False
map_family_specialist_rank_effect_mixture,255,0.041666666666666664,0.2361111111111111,0.06051703103763636,False,False,False,False,False
map_family_specialist_rank_effect_mixture,256,0.041666666666666664,0.4444444444444444,0.054316757916666666,False,False,False,False,False
map_family_specialist_rank_effect_mixture,257,0.027777777777777776,0.2638888888888889,0.050453723723333344,False,False,False,False,False
map_family_specialist_rank_effect_mixture,258,0.013888888888888888,0.375,0.040825306019565216,False,False,False,False,False
map_family_specialist_rank_effect_mixture,259,0.027777777777777776,0.3611111111111111,0.04424082321955555,False,False,False,False,False
map_family_specialist_rank_effect_mixture,260,0.0,0.3611111111111111,0.06139249927659089,False,False,False,False,False
map_family_specialist_rank_effect_mixture,261,0.05555555555555555,0.375,0.05577572395937499,False,False,False,False,False
map_family_specialist_rank_effect_mixture,262,0.027777777777777776,0.2916666666666667,0.04956066916739999,False,False,False,False,False
map_family_specialist_rank_effect_mixture,263,0.027777777777777776,0.3472222222222222,0.05362525008529412,False,False,False,False,False
map_family_specialist_rank_effect_mixture,264,0.0,0.3333333333333333,0.039186383379333306,False,False,False,False,False
map_family_specialist_rank_effect_mixture,265,0.0,0.3333333333333333,0.05098200391170214,False,False,False,False,False
map_family_specialist_rank_effect_mixture,266,0.041666666666666664,0.375,0.05788256038636364,False,False,False,False,False
map_family_specialist_rank_effect_mixture,267,0.027777777777777776,0.3333333333333333,0.06222744896437501,False,False,False,False,False
map_family_specialist_rank_effect_mixture,268,0.027777777777777776,0.375,0.05114900268608695,False,False,False,False,False
map_family_specialist_rank_effect_mixture,269,0.013888888888888888,0.3472222222222222,0.05942298365510639,False,False,False,False,False
map_family_specialist_rank_effect_mixture,270,0.0,0.3333333333333333,0.04849768120441861,False,False,False,False,False
map_family_specialist_rank_effect_mixture,271,0.013888888888888888,0.3333333333333333,0.043978971202083335,False,False,False,False,False
map_family_specialist_rank_effect_mixture,272,0.041666666666666664,0.375,0.04676399133380952,False,False,False,False,False
map_family_specialist_rank_effect_mixture,273,0.013888888888888888,0.2777777777777778,0.051806346460400006,False,False,False,False,False
map_family_specialist_rank_effect_mixture,274,0.041666666666666664,0.2916666666666667,0.055708554690754725,False,False,False,False,False
map_family_specialist_rank_effect_mixture,275,0.027777777777777776,0.3194444444444444,0.05059096844829788,False,False,False,False,False
map_family_specialist_rank_effect_mixture,276,0.05555555555555555,0.19444444444444445,0.057446506382166654,False,False,False,False,False
map_family_specialist_rank_effect_mixture,277,0.0,0.3333333333333333,0.04653117720181819,False,False,False,False,False
map_family_specialist_rank_effect_mixture,278,0.041666666666666664,0.2777777777777778,0.05130035046018183,False,False,False,False,False
map_family_specialist_rank_effect_mixture,279,0.027777777777777776,0.2638888888888889,0.05641121706945453,False,False,False,False,False
map_family_specialist_rank_effect_mixture,280,0.041666666666666664,0.25,0.056138619403620686,False,False,False,False,False
map_family_specialist_rank_effect_mixture,281,0.0,0.3472222222222222,0.0419475814465,False,False,False,False,False
map_family_specialist_rank_effect_mixture,282,0.013888888888888888,0.3194444444444444,0.06089479151431373,False,False,False,False,False
map_family_specialist_rank_effect_mixture,283,0.027777777777777776,0.2361111111111111,0.04692982657771929,False,False,False,False,False
map_family_specialist_rank_effect_mixture,284,0.027777777777777776,0.3055555555555556,0.06589218928235294,False,False,False,False,False
map_family_specialist_rank_effect_mixture,285,0.0,0.375,0.06468919680195652,False,False,False,False,False
map_family_specialist_rank_effect_mixture,286,0.013888888888888888,0.3055555555555556,0.06152690747119048,False,False,False,False,False
map_family_specialist_rank_effect_mixture,287,0.05555555555555555,0.2916666666666667,0.055798813905192306,False,False,False,False,False
map_family_specialist_rank_effect_mixture,288,0.027777777777777776,0.375,0.05254863765255319,False,False,False,False,False
map_family_specialist_rank_effect_mixture,289,0.013888888888888888,0.4444444444444444,0.04723297263027025,False,False,False,False,False
map_family_specialist_rank_effect_mixture,290,0.013888888888888888,0.375,0.05198924918311111,False,False,False,False,False
map_family_specialist_rank_effect_mixture,291,0.0,0.2777777777777778,0.051123648490192304,False,False,False,False,False
map_family_specialist_rank_effect_mixture,292,0.0,0.2361111111111111,0.053053516922352925,False,False,False,False,False
map_family_specialist_rank_effect_mixture,293,0.041666666666666664,0.3888888888888889,0.064002517064375,False,False,False,False,False
map_family_specialist_rank_effect_mixture,294,0.0,0.2916666666666667,0.05572155837283017,False,False,False,False,False
map_family_specialist_rank_effect_mixture,295,0.05555555555555555,0.4166666666666667,0.05409829277877551,False,False,False,False,False
map_family_specialist_rank_effect_mixture,296,0.041666666666666664,0.2777777777777778,0.0695781279387037,False,False,False,False,False
map_family_specialist_rank_effect_mixture,297,0.027777777777777776,0.4305555555555556,0.05325397807377777,False,False,False,False,False
map_family_specialist_rank_effect_mixture,298,0.013888888888888888,0.375,0.04909266148590908,False,False,False,False,False
map_family_specialist_rank_effect_mixture,299,0.041666666666666664,0.4444444444444444,0.06435717360055555,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,0,0.013888888888888888,0.5277777777777778,0.03882784899880952,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,1,0.0,0.4583333333333333,0.04093029723404254,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,2,0.05555555555555555,0.4444444444444444,0.03415098052666667,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,3,0.041666666666666664,0.5138888888888888,0.02668637502849056,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,4,0.027777777777777776,0.375,0.03550806903404254,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,5,0.027777777777777776,0.4305555555555556,0.03593998813043477,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,6,0.013888888888888888,0.375,0.03304569957571429,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,7,0.027777777777777776,0.4722222222222222,0.033107293819347836,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,8,0.013888888888888888,0.4027777777777778,0.03400170566839999,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,9,0.027777777777777776,0.4444444444444444,0.021828951816326533,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,10,0.041666666666666664,0.4861111111111111,0.03480164174979999,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,11,0.027777777777777776,0.3888888888888889,0.03155025113816326,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,12,0.027777777777777776,0.5277777777777778,0.030815929207959187,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,13,0.0,0.3333333333333333,0.03620755482867924,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,14,0.027777777777777776,0.3888888888888889,0.04138126230732142,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,15,0.05555555555555555,0.4166666666666667,0.027160682328163276,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,16,0.027777777777777776,0.3194444444444444,0.02873564935862744,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,17,0.0,0.5277777777777778,0.034907461378409096,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,18,0.013888888888888888,0.3194444444444444,0.030651744959038465,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,19,0.027777777777777776,0.4166666666666667,0.030587074829803912,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,20,0.027777777777777776,0.4166666666666667,0.03990323424869564,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,21,0.013888888888888888,0.3055555555555556,0.027915392138958325,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,22,0.027777777777777776,0.3055555555555556,0.03396119137603773,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,23,0.027777777777777776,0.5416666666666666,0.03189063153071428,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,24,0.041666666666666664,0.375,0.03417344505423076,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,25,0.0,0.3055555555555556,0.029670830188048787,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,26,0.041666666666666664,0.5555555555555556,0.026223041690588235,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,27,0.0,0.5277777777777778,0.035932377426078424,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,28,0.027777777777777776,0.4583333333333333,0.029023890786851844,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,29,0.027777777777777776,0.4444444444444444,0.03227731398744681,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,30,0.041666666666666664,0.4722222222222222,0.029406265881521735,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,31,0.027777777777777776,0.4027777777777778,0.0368541314574468,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,32,0.027777777777777776,0.4305555555555556,0.03232479376245282,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,33,0.041666666666666664,0.3888888888888889,0.02796155880702128,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,34,0.013888888888888888,0.5138888888888888,0.028394989126363644,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,35,0.013888888888888888,0.4027777777777778,0.035107625804799994,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,36,0.041666666666666664,0.4166666666666667,0.030403365348936177,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,37,0.05555555555555555,0.5138888888888888,0.024769779008627445,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,38,0.041666666666666664,0.4166666666666667,0.03469319770749999,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,39,0.0,0.4027777777777778,0.024628301596999996,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,40,0.027777777777777776,0.4583333333333333,0.030416372347499998,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,41,0.0,0.4722222222222222,0.02776372165609756,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,42,0.013888888888888888,0.4027777777777778,0.040726489865909085,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,43,0.027777777777777776,0.4861111111111111,0.030211639651632656,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,44,0.05555555555555555,0.4305555555555556,0.039073561422400004,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,45,0.05555555555555555,0.4027777777777778,0.041772777703043454,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,46,0.0,0.4444444444444444,0.027833411308125,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,47,0.041666666666666664,0.4444444444444444,0.026567138845833338,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,48,0.013888888888888888,0.4444444444444444,0.03236355926137254,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,49,0.041666666666666664,0.4166666666666667,0.03344370148767442,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,50,0.027777777777777776,0.4444444444444444,0.024728971181041667,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,51,0.06944444444444445,0.5555555555555556,0.027244959090192308,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,52,0.06944444444444445,0.4305555555555556,0.02567912552520833,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,53,0.0,0.4583333333333333,0.03207708015702128,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,54,0.013888888888888888,0.4444444444444444,0.0236411405811111,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,55,0.027777777777777776,0.4861111111111111,0.030757690415777774,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,56,0.0,0.4444444444444444,0.03521639848431817,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,57,0.027777777777777776,0.3611111111111111,0.03312106245428571,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,58,0.041666666666666664,0.5555555555555556,0.02343261354025641,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,59,0.013888888888888888,0.4166666666666667,0.027352488589399995,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,60,0.041666666666666664,0.4305555555555556,0.03692380908911111,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,61,0.013888888888888888,0.4583333333333333,0.03754215185289474,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,62,0.0,0.4861111111111111,0.043816150640434766,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,63,0.041666666666666664,0.4861111111111111,0.027446966282391308,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,64,0.041666666666666664,0.4861111111111111,0.028278594229803923,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,65,0.013888888888888888,0.4444444444444444,0.03488023948244444,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,66,0.027777777777777776,0.3611111111111111,0.034715747321960776,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,67,0.041666666666666664,0.5833333333333334,0.028165827008750005,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,68,0.06944444444444445,0.4583333333333333,0.03106068677415095,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,69,0.027777777777777776,0.4583333333333333,0.027313889414791667,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,70,0.041666666666666664,0.4166666666666667,0.025648404218048773,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,71,0.013888888888888888,0.4583333333333333,0.031009235674000005,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,72,0.041666666666666664,0.4722222222222222,0.028953296248399995,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,73,0.05555555555555555,0.4722222222222222,0.03818872877159998,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,74,0.013888888888888888,0.4583333333333333,0.03259193366282608,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,75,0.013888888888888888,0.4305555555555556,0.029947915979999993,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,76,0.0,0.4861111111111111,0.030287932236000008,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,77,0.0,0.4583333333333333,0.034923082017954535,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,78,0.013888888888888888,0.375,0.0284208485732,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,79,0.027777777777777776,0.5138888888888888,0.03214156979906977,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,80,0.013888888888888888,0.3472222222222222,0.036408066719999986,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,81,0.027777777777777776,0.4861111111111111,0.034051320801,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,82,0.013888888888888888,0.3888888888888889,0.03337594446352939,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,83,0.027777777777777776,0.4027777777777778,0.03627566023536585,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,84,0.041666666666666664,0.4444444444444444,0.03148776803644444,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,85,0.041666666666666664,0.5,0.033483784420869564,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,86,0.027777777777777776,0.4305555555555556,0.030822997084166654,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,87,0.027777777777777776,0.5972222222222222,0.037547441766530604,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,88,0.0,0.4305555555555556,0.03340383542224999,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,89,0.013888888888888888,0.4166666666666667,0.0327797863432653,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,90,0.027777777777777776,0.4444444444444444,0.029142362358043475,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,91,0.041666666666666664,0.4444444444444444,0.035832096519622644,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,92,0.027777777777777776,0.4583333333333333,0.02917710776148936,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,93,0.027777777777777776,0.4166666666666667,0.029643706437045447,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,94,0.027777777777777776,0.4861111111111111,0.030180875377115373,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,95,0.05555555555555555,0.5,0.03358559203372092,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,96,0.027777777777777776,0.5555555555555556,0.03771086815685714,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,97,0.013888888888888888,0.4027777777777778,0.026765969237333324,False,False,False,False,False
