row_type,eval_scope,policy,contexts,mean_delta_vs_static,mean_solution_quality_delta_vs_static,solution_quality_harmful_rate,no_solution_rate,total_harmful_rate,false_positive_count,solution_quality_false_positive_count,no_solution_count,helpful_vs_static_rate,coverage,fallback_rate,new_candidate_selection_rate,new_candidate_selection_count,new_candidate_helpful_selection_count,new_candidate_harmful_selection_count,new_candidate_selection_harmful_rate,new_candidate_opportunity_contexts,new_candidate_opportunity_capture_count,new_candidate_opportunity_capture_rate,oracle_regret_vs_old14,oracle_regret_vs_new22,finite_delta_contexts,risk_adjusted_utility_lambda_0p05,solution_quality_utility_lambda_0p05,risk_adjusted_utility_lambda_0p10,solution_quality_utility_lambda_0p10,risk_adjusted_utility_lambda_0p20,solution_quality_utility_lambda_0p20,group_type,group_key
group_summary,group_candidate_family,new_opportunity_binary_gate_then_ranker,59,0.0,0.0,0.0,0.3898305084745763,0.3898305084745763,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,16,0,0.0,0.041172206761794866,0.04360865876820511,39,0.019491525423728815,0.0,0.03898305084745763,0.0,0.07796610169491526,0.0,candidate_family,static
group_summary,group_map_agent,no_new_candidate_ablation,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,no_new_candidate_ablation,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.029597387546999997,0.034340399367,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,no_new_candidate_ablation,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,no_new_candidate_ablation,10,-0.003794258322,-0.003794258322,0.0,0.0,0.0,0,0,0,0.2,0.2,0.8,0.0,0,0,0,0.0,5,0,0.0,0.043910103638,0.047357674673,10,-0.003794258322,-0.003794258322,-0.003794258322,-0.003794258322,-0.003794258322,-0.003794258322,map_agent,random-32-32-20|a50
group_summary,group_map_agent,no_new_candidate_ablation,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,no_new_candidate_ablation,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,no_new_candidate_ablation,20,0.0,0.0,0.0,0.15,0.15,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,7,0,0.0,0.0388004044805,0.041171910390500006,20,0.0075,0.0,0.015,0.0,0.03,0.0,map_family,maze
group_summary,group_map_family,no_new_candidate_ablation,20,-0.001897129161,-0.001897129161,0.0,0.0,0.0,0,0,0,0.1,0.1,0.9,0.0,0,0,0,0.0,9,0,0.0,0.043964988150999994,0.046344563653499996,20,-0.001897129161,-0.001897129161,-0.001897129161,-0.001897129161,-0.001897129161,-0.001897129161,map_family,random
group_summary,group_map_family,no_new_candidate_ablation,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,no_new_candidate_ablation,2,-0.01897129161,-0.01897129161,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,2,0,0.0,0.006329113925,0.0163069647,2,-0.01897129161,-0.01897129161,-0.01897129161,-0.01897129161,-0.01897129161,-0.01897129161,candidate_family,block_heavy
group_summary,group_candidate_family,no_new_candidate_ablation,58,0.0,0.0,0.0,0.39655172413793105,0.39655172413793105,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,14,0,0.0,0.04322762170473684,0.04520304082842104,38,0.019827586206896553,0.0,0.039655172413793106,0.0,0.07931034482758621,0.0,candidate_family,static
group_summary,group_map_agent,no_rich_x_candidate_interaction_ablation,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,no_rich_x_candidate_interaction_ablation,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.029597387546999997,0.034340399367,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,no_rich_x_candidate_interaction_ablation,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,no_rich_x_candidate_interaction_ablation,10,-0.00028890291800000024,-0.00028890291800000024,0.1,0.0,0.1,1,1,0,0.1,0.2,0.8,0.1,1,0,1,1.0,5,1,0.2,0.047415459041999994,0.05086303007699999,10,0.004711097082000001,0.004711097082000001,0.009711097082000002,0.009711097082000002,0.019711097082000004,0.019711097082000004,map_agent,random-32-32-20|a50
group_summary,group_map_agent,no_rich_x_candidate_interaction_ablation,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,no_rich_x_candidate_interaction_ablation,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,no_rich_x_candidate_interaction_ablation,20,0.0,0.0,0.0,0.15,0.15,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,7,0,0.0,0.0388004044805,0.041171910390500006,20,0.0075,0.0,0.015,0.0,0.03,0.0,map_family,maze
group_summary,group_map_family,no_rich_x_candidate_interaction_ablation,20,-0.00014445145900000012,-0.00014445145900000012,0.05,0.0,0.05,1,1,0,0.05,0.1,0.9,0.05,1,0,1,1.0,9,1,0.1111111111111111,0.045717665853,0.048097241355499996,20,0.0023555485410000003,0.0023555485410000003,0.004855548541000001,0.004855548541000001,0.009855548541000002,0.009855548541000002,map_family,random
group_summary,group_map_family,no_rich_x_candidate_interaction_ablation,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,no_rich_x_candidate_interaction_ablation,1,-0.01944209636,-0.01944209636,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,1,0,0.0,0.0,0.01606086222,1,-0.01944209636,-0.01944209636,-0.01944209636,-0.01944209636,-0.01944209636,-0.01944209636,candidate_family,block_heavy
group_summary,group_candidate_family,no_rich_x_candidate_interaction_ablation,1,0.01655306718,0.01655306718,1.0,0.0,1.0,1,1,0,0.0,1.0,0.0,1.0,1,0,1,1.0,1,1,1.0,0.04771178189,0.05160662122,1,0.06655306718000001,0.06655306718000001,0.11655306718,0.11655306718,0.21655306718,0.21655306718,candidate_family,high_beta
group_summary,group_candidate_family,no_rich_x_candidate_interaction_ablation,58,0.0,0.0,0.0,0.39655172413793105,0.39655172413793105,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,14,0,0.0,0.04322762170473684,0.04520304082842104,38,0.019827586206896553,0.0,0.039655172413793106,0.0,0.07931034482758621,0.0,candidate_family,static
group_summary,group_map_agent,old14_only_ranker_corrected,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,old14_only_ranker_corrected,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.029597387546999997,0.034340399367,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,old14_only_ranker_corrected,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,old14_only_ranker_corrected,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.04770436196,0.051151932995,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a50
group_summary,group_map_agent,old14_only_ranker_corrected,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,old14_only_ranker_corrected,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,old14_only_ranker_corrected,20,0.0,0.0,0.0,0.15,0.15,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,7,0,0.0,0.0388004044805,0.041171910390500006,20,0.0075,0.0,0.015,0.0,0.03,0.0,map_family,maze
group_summary,group_map_family,old14_only_ranker_corrected,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,9,0,0.0,0.045862117311999996,0.0482416928145,20,0.0,0.0,0.0,0.0,0.0,0.0,map_family,random
group_summary,group_map_family,old14_only_ranker_corrected,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,old14_only_ranker_corrected,60,0.0,0.0,0.0,0.38333333333333336,0.38333333333333336,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,16,0,0.0,0.04233126089624999,0.04470680160249999,40,0.01916666666666667,0.0,0.03833333333333334,0.0,0.07666666666666667,0.0,candidate_family,static
group_summary,group_map_agent,oracle_new22_upper_bound,10,-0.048003421414,-0.048003421414,0.0,0.1,0.1,1,0,1,0.9,1.0,0.0,0.2,2,2,0,0.0,2,2,1.0,0.0,0.0,10,-0.043003421414,-0.048003421414,-0.038003421413999997,-0.048003421414,-0.028003421413999995,-0.048003421414,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,oracle_new22_upper_bound,10,-0.034340399367,-0.034340399367,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.5,5,5,0,0.0,5,5,1.0,-0.004743011819999999,0.0,10,-0.034340399367,-0.034340399367,-0.034340399367,-0.034340399367,-0.034340399367,-0.034340399367,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,oracle_new22_upper_bound,10,-0.045331452634,-0.045331452634,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.4,4,4,0,0.0,4,4,1.0,-0.00131157997,0.0,10,-0.045331452634,-0.045331452634,-0.045331452634,-0.045331452634,-0.045331452634,-0.045331452634,map_agent,random-32-32-20|a100
group_summary,group_map_agent,oracle_new22_upper_bound,10,-0.051151932995,-0.051151932995,0.0,0.0,0.0,0,0,0,0.9,1.0,0.0,0.5,5,4,0,0.0,5,5,1.0,-0.0034475710350000003,0.0,10,-0.051151932995,-0.051151932995,-0.051151932995,-0.051151932995,-0.051151932995,-0.051151932995,map_agent,random-32-32-20|a50
group_summary,group_map_agent,oracle_new22_upper_bound,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,1.0,0.0,1.0,10,0,10,1.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,oracle_new22_upper_bound,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,1.0,0.0,0.4,4,0,4,1.0,0,0,0.0,0.0,0.0,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,oracle_new22_upper_bound,20,-0.041171910390500006,-0.041171910390500006,0.0,0.05,0.05,1,0,1,0.95,1.0,0.0,0.35,7,7,0,0.0,7,7,1.0,-0.0023715059099999997,0.0,20,-0.038671910390500004,-0.041171910390500006,-0.03617191039050001,-0.041171910390500006,-0.031171910390500004,-0.041171910390500006,map_family,maze
group_summary,group_map_family,oracle_new22_upper_bound,20,-0.0482416928145,-0.0482416928145,0.0,0.0,0.0,0,0,0,0.95,1.0,0.0,0.45,9,8,0,0.0,9,9,1.0,-0.0023795755025000005,0.0,20,-0.0482416928145,-0.0482416928145,-0.0482416928145,-0.0482416928145,-0.0482416928145,-0.0482416928145,map_family,random
group_summary,group_map_family,oracle_new22_upper_bound,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,1.0,0.0,0.7,14,0,14,1.0,0,0,0.0,0.0,0.0,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,oracle_new22_upper_bound,6,inf,inf,0.0,1.0,1.0,6,0,6,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.05,0.0,0.1,0.0,0.2,0.0,candidate_family,additive
group_summary,group_candidate_family,oracle_new22_upper_bound,23,-0.044948728092222216,-0.044948728092222216,0.0,0.6086956521739131,0.6086956521739131,14,0,14,0.391304347826087,1.0,0.0,0.8260869565217391,19,5,14,0.7368421052631579,5,5,1.0,-0.006259994347777778,0.0,9,-0.01451394548352656,-0.044948728092222216,0.015920837125169097,-0.044948728092222216,0.0767904023425604,-0.044948728092222216,candidate_family,block_heavy
group_summary,group_candidate_family,oracle_new22_upper_bound,9,-0.059773296625555555,-0.059773296625555555,0.0,0.1111111111111111,0.1111111111111111,1,0,1,0.8888888888888888,1.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,9,-0.05421774107,-0.059773296625555555,-0.04866218551444444,-0.059773296625555555,-0.03755107440333333,-0.059773296625555555,candidate_family,flow_decay
group_summary,group_candidate_family,oracle_new22_upper_bound,7,-0.023446831557142857,-0.023446831557142857,0.0,0.0,0.0,0,0,0,0.8571428571428571,1.0,0.0,0.7142857142857143,5,4,0,0.0,5,5,1.0,-0.0038824530057142855,0.0,7,-0.023446831557142857,-0.023446831557142857,-0.023446831557142857,-0.023446831557142857,-0.023446831557142857,-0.023446831557142857,candidate_family,high_beta
group_summary,group_candidate_family,oracle_new22_upper_bound,6,-0.05812068650333333,-0.05812068650333333,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,6,-0.05812068650333333,-0.05812068650333333,-0.05812068650333333,-0.05812068650333333,-0.05812068650333333,-0.05812068650333333,candidate_family,low_beta_high_cap
group_summary,group_candidate_family,oracle_new22_upper_bound,1,-0.01198083067,-0.01198083067,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,-0.01198083067,-0.01198083067,-0.01198083067,-0.01198083067,-0.01198083067,-0.01198083067,candidate_family,static_boundary
group_summary,group_candidate_family,oracle_new22_upper_bound,2,-0.07276771534,-0.07276771534,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,2,-0.07276771534,-0.07276771534,-0.07276771534,-0.07276771534,-0.07276771534,-0.07276771534,candidate_family,wait_aggressive
group_summary,group_candidate_family,oracle_new22_upper_bound,6,-0.029234273394999996,-0.029234273394999996,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,1.0,6,6,0,0.0,6,6,1.0,-0.0019174180133333333,0.0,6,-0.029234273394999996,-0.029234273394999996,-0.029234273394999996,-0.029234273394999996,-0.029234273394999996,-0.029234273394999996,candidate_family,wait_conservative
group_summary,group_map_agent,oracle_old14_upper_bound,10,-0.048003421414,-0.048003421414,0.0,0.1,0.1,1,0,1,0.9,1.0,0.0,0.0,0,0,0,0.0,2,0,0.0,0.0,0.0,10,-0.043003421414,-0.048003421414,-0.038003421413999997,-0.048003421414,-0.028003421413999995,-0.048003421414,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,oracle_old14_upper_bound,10,-0.029597387546999997,-0.029597387546999997,0.0,0.0,0.0,0,0,0,0.8,1.0,0.0,0.0,0,0,0,0.0,5,0,0.0,0.0,0.004743011819999999,10,-0.029597387546999997,-0.029597387546999997,-0.029597387546999997,-0.029597387546999997,-0.029597387546999997,-0.029597387546999997,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,oracle_old14_upper_bound,10,-0.044019872663999995,-0.044019872663999995,0.0,0.0,0.0,0,0,0,0.9,1.0,0.0,0.0,0,0,0,0.0,4,0,0.0,0.0,0.00131157997,10,-0.044019872663999995,-0.044019872663999995,-0.044019872663999995,-0.044019872663999995,-0.044019872663999995,-0.044019872663999995,map_agent,random-32-32-20|a100
group_summary,group_map_agent,oracle_old14_upper_bound,10,-0.04770436196,-0.04770436196,0.0,0.0,0.0,0,0,0,0.9,1.0,0.0,0.0,0,0,0,0.0,5,0,0.0,0.0,0.0034475710350000003,10,-0.04770436196,-0.04770436196,-0.04770436196,-0.04770436196,-0.04770436196,-0.04770436196,map_agent,random-32-32-20|a50
group_summary,group_map_agent,oracle_old14_upper_bound,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,oracle_old14_upper_bound,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,oracle_old14_upper_bound,20,-0.0388004044805,-0.0388004044805,0.0,0.05,0.05,1,0,1,0.85,1.0,0.0,0.0,0,0,0,0.0,7,0,0.0,0.0,0.0023715059099999997,20,-0.036300404480499995,-0.0388004044805,-0.03380040448049999,-0.0388004044805,-0.028800404480499996,-0.0388004044805,map_family,maze
group_summary,group_map_family,oracle_old14_upper_bound,20,-0.045862117311999996,-0.045862117311999996,0.0,0.0,0.0,0,0,0,0.9,1.0,0.0,0.0,0,0,0,0.0,9,0,0.0,0.0,0.0023795755025000005,20,-0.045862117311999996,-0.045862117311999996,-0.045862117311999996,-0.045862117311999996,-0.045862117311999996,-0.045862117311999996,map_family,random
group_summary,group_map_family,oracle_old14_upper_bound,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,oracle_old14_upper_bound,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.05,0.0,0.1,0.0,0.2,0.0,candidate_family,additive
group_summary,group_candidate_family,oracle_old14_upper_bound,6,-0.03327532909333333,-0.03327532909333333,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,2,0,0.0,0.0,0.004627005388333333,6,-0.03327532909333333,-0.03327532909333333,-0.03327532909333333,-0.03327532909333333,-0.03327532909333333,-0.03327532909333333,candidate_family,block_heavy
group_summary,group_candidate_family,oracle_old14_upper_bound,2,-0.00942211055,-0.00942211055,0.0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,0,0,0,0.0,2,0,0.0,0.0,0.01715404719,2,-0.00942211055,-0.00942211055,-0.00942211055,-0.00942211055,-0.00942211055,-0.00942211055,candidate_family,commit_heavy
group_summary,group_candidate_family,oracle_old14_upper_bound,13,-0.05163987575384615,-0.05163987575384615,0.0,0.07692307692307693,0.07692307692307693,1,0,1,0.7692307692307693,1.0,0.0,0.0,0,0,0,0.0,4,0,0.0,0.0,0.0010822951176923076,13,-0.0477937219076923,-0.05163987575384615,-0.043947568061538454,-0.05163987575384615,-0.03625526036923076,-0.05163987575384615,candidate_family,flow_decay
group_summary,group_candidate_family,oracle_old14_upper_bound,3,-0.03943541583333333,-0.03943541583333333,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,1,0,0.0,0.0,0.00062160062,3,-0.03943541583333333,-0.03943541583333333,-0.03943541583333333,-0.03943541583333333,-0.03943541583333333,-0.03943541583333333,candidate_family,high_beta
group_summary,group_candidate_family,oracle_old14_upper_bound,7,-0.05426897624714285,-0.05426897624714285,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,1,0,0.0,0.0,0.0005564056185714286,7,-0.05426897624714285,-0.05426897624714285,-0.05426897624714285,-0.05426897624714285,-0.05426897624714285,-0.05426897624714285,candidate_family,low_beta_high_cap
group_summary,group_candidate_family,oracle_old14_upper_bound,1,-0.01198083067,-0.01198083067,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,-0.01198083067,-0.01198083067,-0.01198083067,-0.01198083067,-0.01198083067,-0.01198083067,candidate_family,static_boundary
group_summary,group_candidate_family,oracle_old14_upper_bound,3,-0.05003561975,-0.05003561975,0.0,0.0,0.0,0,0,0,0.6666666666666666,1.0,0.0,0.0,0,0,0,0.0,1,0,0.0,0.0,0.00038095238333333333,3,-0.05003561975,-0.05003561975,-0.05003561975,-0.05003561975,-0.05003561975,-0.05003561975,candidate_family,wait_aggressive
group_summary,group_candidate_family,oracle_old14_upper_bound,5,-0.028631816847999998,-0.028631816847999998,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,5,0,0.0,0.0,0.002395833334,5,-0.028631816847999998,-0.028631816847999998,-0.028631816847999998,-0.028631816847999998,-0.028631816847999998,-0.028631816847999998,candidate_family,wait_conservative
group_summary,group_map_agent,positive_unlabeled_new_candidate_gate,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,positive_unlabeled_new_candidate_gate,10,-0.001145737856,-0.001145737856,0.0,0.0,0.0,0,0,0,0.1,0.1,0.9,0.1,1,1,0,0.0,5,0,0.0,0.028451649690999996,0.03319466151099999,10,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,-0.001145737856,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,positive_unlabeled_new_candidate_gate,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,positive_unlabeled_new_candidate_gate,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.04770436196,0.051151932995,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a50
group_summary,group_map_agent,positive_unlabeled_new_candidate_gate,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,positive_unlabeled_new_candidate_gate,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,positive_unlabeled_new_candidate_gate,20,-0.000572868928,-0.000572868928,0.0,0.15,0.15,3,0,3,0.05,0.05,0.95,0.05,1,1,0,0.0,7,0,0.0,0.038227535552500004,0.0405990414625,20,0.006927131071999999,-0.000572868928,0.014427131071999999,-0.000572868928,0.029427131072,-0.000572868928,map_family,maze
group_summary,group_map_family,positive_unlabeled_new_candidate_gate,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,9,0,0.0,0.045862117311999996,0.0482416928145,20,0.0,0.0,0.0,0.0,0.0,0.0,map_family,random
group_summary,group_map_family,positive_unlabeled_new_candidate_gate,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,positive_unlabeled_new_candidate_gate,1,-0.01145737856,-0.01145737856,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,1.0,1,1,0,0.0,0,0,0.0,0.07607699358,0.07607699358,1,-0.01145737856,-0.01145737856,-0.01145737856,-0.01145737856,-0.01145737856,-0.01145737856,candidate_family,block_heavy
group_summary,group_candidate_family,positive_unlabeled_new_candidate_gate,59,0.0,0.0,0.0,0.3898305084745763,0.3898305084745763,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,16,0,0.0,0.041172206761794866,0.04360865876820511,39,0.019491525423728815,0.0,0.03898305084745763,0.0,0.07796610169491526,0.0,candidate_family,static
group_summary,group_map_agent,random_feature_model,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,random_feature_model,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.029597387546999997,0.034340399367,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,random_feature_model,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,random_feature_model,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.04770436196,0.051151932995,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a50
group_summary,group_map_agent,random_feature_model,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
