row_type,policy,model,eval_scope,fold_id,context_budget_pairs,selected_policy_utility,safe_policy_sim_utility,candidate_induced_no_solution_count,budget_sensitive_failure_count,safe_positive_selected_count,static_recovery_capture_count,fallback_rate,top1_safe_oracle_capture_rate,top3_safe_oracle_capture_rate,top5_safe_oracle_capture_rate,region_top1_capture_rate,region_top2_capture_rate,action_class_accuracy,selected_candidate_match_rate,region_match_rate,avoidable_risk_ece,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_071,120,0.078127127797,0.078127127797,9,3,0,1,0.0,0.0,0.066666666667,0.208333333333,0.383333333333,0.383333333333,0.291666666667,0.0,0.65,0.503323990959,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_072,120,0.084266347285,0.084266347285,7,6,0,3,0.0,0.0,0.091666666667,0.233333333333,0.375,0.375,0.366666666667,0.0,0.708333333333,0.52024439225,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_073,120,0.082091710546,0.082091710546,7,3,0,1,0.0,0.0,0.066666666667,0.225,0.35,0.35,0.341666666667,0.0,0.641666666667,0.520270367785,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_074,120,0.083112434411,0.083112434411,7,0,0,4,0.0,0.0,0.083333333333,0.25,0.358333333333,0.358333333333,0.375,0.0,0.65,0.519013643053,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_075,120,0.077678297652,0.077678297652,4,1,0,2,0.0,0.0,0.066666666667,0.191666666667,0.325,0.325,0.283333333333,0.0,0.666666666667,0.543764917363,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_076,120,0.081082051935,0.081082051935,12,4,0,2,0.0,0.0,0.116666666667,0.241666666667,0.333333333333,0.333333333333,0.408333333333,0.0,0.675,0.476678293543,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_077,120,0.078071995689,0.078071995689,11,1,0,1,0.0,0.0,0.075,0.283333333333,0.433333333333,0.433333333333,0.325,0.0,0.6,0.485763747564,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_078,120,0.074212824149,0.074212824149,10,2,0,3,0.0,0.0,0.05,0.241666666667,0.4,0.4,0.316666666667,0.0,0.666666666667,0.494270688143,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_079,120,0.077231962354,0.077231962354,8,1,0,2,0.0,0.0,0.075,0.233333333333,0.383333333333,0.383333333333,0.325,0.0,0.6,0.511679459163,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_080,120,0.086561867573,0.086561867573,7,0,0,1,0.0,0.0,0.058333333333,0.225,0.333333333333,0.333333333333,0.3,0.0,0.608333333333,0.518044335709,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_081,120,0.076995720802,0.076995720802,6,1,0,1,0.0,0.0,0.083333333333,0.216666666667,0.416666666667,0.416666666667,0.291666666667,0.0,0.6,0.528350843991,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_082,120,0.071388519625,0.071388519625,7,1,0,2,0.0,0.0,0.083333333333,0.233333333333,0.391666666667,0.391666666667,0.341666666667,0.0,0.691666666667,0.519957534042,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_083,120,0.076085181755,0.076085181755,8,2,0,1,0.0,0.0,0.075,0.25,0.408333333333,0.408333333333,0.325,0.0,0.641666666667,0.510059477752,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_084,120,0.087219241629,0.087219241629,7,1,0,0,0.0,0.0,0.066666666667,0.225,0.341666666667,0.341666666667,0.333333333333,0.0,0.633333333333,0.520670152803,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_085,120,0.087721748339,0.087721748339,15,2,0,3,0.0,0.0,0.041666666667,0.183333333333,0.325,0.325,0.341666666667,0.0,0.633333333333,0.452865700528,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_086,120,0.08089680371,0.08089680371,3,1,0,1,0.0,0.0,0.083333333333,0.241666666667,0.391666666667,0.391666666667,0.358333333333,0.0,0.683333333333,0.553100538899,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_087,120,0.073628959703,0.073628959703,5,1,0,1,0.0,0.0,0.091666666667,0.258333333333,0.433333333333,0.433333333333,0.258333333333,0.0,0.725,0.536927560442,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_088,120,0.090612432112,0.090612432112,9,1,0,3,0.0,0.0,0.083333333333,0.25,0.341666666667,0.341666666667,0.316666666667,0.0,0.683333333333,0.502122866421,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_089,120,0.077428802661,0.077428802661,6,3,0,2,0.0,0.0,0.058333333333,0.216666666667,0.341666666667,0.341666666667,0.35,0.0,0.591666666667,0.528023879351,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_090,120,0.077625413738,0.077625413738,5,0,0,0,0.0,0.0,0.075,0.225,0.366666666667,0.366666666667,0.4,0.0,0.675,0.535382383116,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_091,120,0.084759139846,0.084759139846,6,1,0,1,0.0,0.0,0.083333333333,0.283333333333,0.441666666667,0.441666666667,0.291666666667,0.0,0.65,0.527761411281,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_092,120,0.088119801238,0.088119801238,9,1,0,1,0.0,0.0,0.066666666667,0.183333333333,0.3,0.3,0.316666666667,0.0,0.616666666667,0.502299713246,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_093,120,0.081456991501,0.081456991501,3,2,0,2,0.0,0.0,0.058333333333,0.191666666667,0.383333333333,0.383333333333,0.258333333333,0.0,0.608333333333,0.553897914755,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_094,120,0.077108873428,0.077108873428,7,3,0,0,0.0,0.0,0.05,0.316666666667,0.441666666667,0.441666666667,0.283333333333,0.0,0.625,0.518052803653,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_095,120,0.077096556423,0.077096556423,1,1,0,2,0.0,0.0,0.108333333333,0.341666666667,0.45,0.45,0.3,0.0,0.683333333333,0.569012129627,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_096,120,0.071561970952,0.071561970952,6,1,0,1,0.0,0.0,0.075,0.216666666667,0.45,0.45,0.291666666667,0.0,0.708333333333,0.527875246587,False,False,False,False,False
bootstrap,bandit_teacher_region_classifier,bandit_teacher_region_classifier,bootstrap,bootstrap_097,120,0.079441779076,0.079441779076,11,1,0,0,0.0,0.0,0.075,0.2,0.375,0.375,0.408333333333,0.0,0.683333333333,0.485527604246,False,False,False,False,False
