context_set,context_id,g567_evaluation_uid,split,map,map_family,agents,budget,public_canonical_flag,official_scenario_flag,additive_ratio,static_flow_ratio,g556_ratio,trained_A5_ratio_if_available,best_primary_safe_AB_candidate_ratio,best_pareto_safe_AB_candidate_ratio,best_joint_positive_AB_candidate_ratio,best_candidate_ignoring_safety_ratio,best_candidate_family,best_safe_oracle_vs_additive_theta_id,best_safe_oracle_vs_static_flow_theta_id,selected_Label_v5_4_target_candidate,selected_target_candidate_count,target_selection_rule,target_ratio,target_family,target_theta_L1_to_g556,target_theta_L1_to_static_flow,actor_theta_L1_to_target,actor_theta_L1_to_best_safe_oracle,relative_improvement_best_safe_oracle_vs_additive,relative_improvement_best_safe_oracle_vs_static_flow,relative_improvement_selected_target_vs_additive,relative_improvement_selected_target_vs_static_flow,relative_improvement_trained_A5_vs_additive,relative_improvement_trained_A5_vs_static_flow,success_gains_vs_additive,success_regressions_vs_additive,success_gains_vs_static_flow,success_regressions_vs_static_flow,success_gains_vs_g556,success_regressions_vs_g556,finite_quality_candidate_count_vs_additive,finite_quality_candidate_count_vs_static_flow
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00230,1b3ef74b47b9432e8ebf670a12fdf5f4a406b6243bfb5778bf738f96a5d84c02,LABEL_TRAIN,random_32_32_10,random,24,30000,True,True,1.03041825095,1.03041825095,1.01330798479,,1.00570342205,1.00570342205,,1.00570342205,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p5_s566_6ed2922637d3,g567_gate3b_label_train_static_global_alpha_0p5_s566_6ed2922637d3,g567_gate3b_label_train_static_global_alpha_0p5_s566_6ed2922637d3,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.00570342205,static_flow_local,0.04513618234131071,0.04580483704805378,,,0.023985239854994705,0.023985239854994705,0.023985239854994705,0.023985239854994705,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_01427,1b687305147713aa05d73a31c6f12d08369c68887ea704035d8164c83ea551bb,LABEL_TRAIN,maze_128_128_2,maze,512,30000,True,True,1.14113049766,1.14455113915,1.15680250572,,1.14285018489,1.14285018489,,1.14285018489,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p25_s566_248f153c951a,g567_gate3b_label_train_static_global_alpha_0p25_s566_248f153c951a,g567_gate3b_label_train_static_global_alpha_0p25_s566_248f153c951a,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.14285018489,static_flow_local,0.06763691559670464,0.02289451329481037,,,-0.0015070031284995095,0.0014861321629222937,-0.0015070031284995095,0.0014861321629222937,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00464,1b8b088efd3ce54d8a570a3b1d806137adbbee426a82750c707c368ccff05d8f,LABEL_TRAIN,room_64_64_8,room,32,30000,True,True,1.03900508762,1.03900508762,1.0293951385,,1.02543810062,1.02543810062,,1.02543810062,g556_local,g567_gate3b_label_train_g556_global_alpha_1p5_s566_ad51b0fc7e10,g567_gate3b_label_train_g556_global_alpha_1p5_s566_ad51b0fc7e10,g567_gate3b_label_train_g556_global_alpha_1p5_s566_ad51b0fc7e10,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.02543810062,g556_local,0.011262975037097932,0.09386466711759572,,,0.013057671383570795,0.013057671383570795,0.013057671383570795,0.013057671383570795,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_01572,1b990b4a8d7872f06304a51c38b0ad0d0d39e4dd8a74930413b82c8bc52a4303,LABEL_TRAIN,sortation_medium,public_other,16,30000,True,False,1.0029342723,1.0029342723,1.0029342723,,1.0029342723,1.0029342723,,1.0029342723,field_group,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_6adecd5bf47e,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_6adecd5bf47e,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_00850216e313,21,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.0029342723,field_group,0.0018486919999122621,0.08947798480590188,,,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_01315,1ba533579d59737d77b8ff6433c83c9b665c2dfc0465bb58376eccd8ea9bc9e4,LABEL_TRAIN,room_64_64_16,room,256,30000,True,True,1.44798588892,1.46562474362,1.47309049143,,1.42144556567,1.42144556567,,1.42144556567,field_group,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_27bb5628a768,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_27bb5628a768,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_27bb5628a768,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.42144556567,field_group,0.0009836619240897043,0.09042210808822089,,,0.01832913114215177,0.030143580846540754,0.01832913114215177,0.030143580846540754,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_calibration_00049,1be0b0eed517b76bf91a84dc454c031d21808e409ac4bbd390b2a4801a7919cb,CALIBRATION,ht_chantry,game,128,30000,True,True,1.07099916293,1.05334449433,1.04033178601,,1.03158054943,1.03158054943,,1.03158054943,seed_actor_residual,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_0c3a5067b56d,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_0c3a5067b56d,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_0c3a5067b56d,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.03158054943,seed_actor_residual,0.0017923406759897868,0.08949677407741549,,,0.0368054568709091,0.02066175407680217,0.0368054568709091,0.02066175407680217,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00484,1be3fcc80e74f23283b73b7ac84b4ea4626d07c3a411ed02bc46fdd6da2ff2c0,LABEL_TRAIN,room_64_64_8,room,48,30000,True,True,1.06585919758,1.05071915216,1.04163512491,,1.03595760787,1.03595760787,,1.03595760787,field_group,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_7ec8baadb1a2,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_7ec8baadb1a2,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_7ec8baadb1a2,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.03595760787,field_group,0.005588086843490601,0.08954211453596754,,,0.028053977277571696,0.014048991359540904,0.028053977277571696,0.014048991359540904,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00996,1c07d2a1e98de99249e4100e807154fc40fdf7297910574d016f9e7b90fdf12b,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,3000,60000,False,False,1.39873028821,1.30719132549,1.31081983018,,1.29135833205,1.29135833205,,1.29135833205,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p75_s566_805d2d66b83b,g567_gate3b_label_train_static_global_alpha_0p75_s566_805d2d66b83b,g567_gate3b_label_train_static_global_alpha_0p75_s566_805d2d66b83b,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.29135833205,static_flow_local,0.02293010734849506,0.06885159853431917,,,0.07676387439740602,0.0121122234605291,0.07676387439740602,0.0121122234605291,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_calibration_00488,1c30d978d70b01d6056f9fb1ecf20c47186e0d46c603e4c731920675248cfd05,CALIBRATION,g567-connector-48x48-a-v0,connector,256,30000,False,False,,,,,,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_9530ed7c92de,21,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",,field_group,0.0018033482631047567,0.0894930970668793,,,,,,,,,0,0,0,0,0,0,0,0
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00835,1c320046aafc8ec0f3bfdd25a4dc30b62fdb6aedc8d4851d312d9365359ae482,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,1000,40000,False,False,1.16478406995,1.14909155232,1.15384226619,,1.1440881409,1.1440881409,,1.1440881409,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p25_s566_7348038a37ab,g567_gate3b_label_train_static_global_alpha_0p25_s566_7348038a37ab,g567_gate3b_label_train_static_global_alpha_0p25_s566_7348038a37ab,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.1440881409,static_flow_local,0.0676636332746536,0.022875055651816145,,,0.01776803923055743,0.004354232184457468,0.01776803923055743,0.004354232184457468,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00551,1c630317503cccb06c788f8ff2926a0dd2ed19659c6144a304220a9af93bee80,LABEL_TRAIN,room_64_64_8,room,1500,40000,True,False,7.19851198384,7.89969708243,8.10647818462,,7.78006058351,,,7.78006058351,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p5_s566_502641581b2d,g567_gate3b_label_train_static_global_alpha_0p5_s566_502641581b2d,g567_gate3b_label_train_static_global_alpha_0p5_s566_502641581b2d,0,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",7.78006058351,static_flow_local,0.045198551042685435,0.04576248270651654,,,-0.08078733507362687,0.015144441321185354,-0.08078733507362687,0.015144441321185354,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00614,1c7e00cbc038069d2e646767ae845bca2ba8f7b69ca35ab417df992b8d9a2272,LABEL_TRAIN,maze_32_32_2,maze,64,30000,True,True,1.17781201849,1.16055469954,1.19322033898,,1.16209553159,1.16209553159,,1.16209553159,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p5_s566_56ef51b14816,g567_gate3b_label_train_static_global_alpha_0p5_s566_56ef51b14816,g567_gate3b_label_train_static_global_alpha_0p5_s566_56ef51b14816,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.16209553159,static_flow_local,0.04514505083125735,0.045818408145791044,,,0.013343799055599122,-0.0013276686145087455,0.013343799055599122,-0.0013276686145087455,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00425,1c953d5d90e8e797b369814a0a799b542d742ad33ef6ae2db40fcc8094b01646,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,384,30000,True,False,1.06432190489,1.05048508395,1.04469134119,,1.03844318724,1.03844318724,,1.03844318724,field_group,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_225d247ce915,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_225d247ce915,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_225d247ce915,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.03844318724,field_group,0.0009436769334096757,0.09040877511577003,,,0.024314746817763338,0.01146317724447876,0.024314746817763338,0.01146317724447876,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_calibration_00055,1cc660079eb31849923061461c9cd17b8a4474cfc81f9cf670e85a81f68bc760,CALIBRATION,ht_chantry,game,192,30000,True,True,1.06396301498,1.0470505618,1.04394897004,,1.04008661049,1.04008661049,,1.04008661049,field_group,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_3a0bfd23d93b,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_3a0bfd23d93b,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_3a0bfd23d93b,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.04008661049,field_group,0.0053621958692868545,0.08946684052546822,,,0.02244100984135127,0.006651017213560449,0.02244100984135127,0.006651017213560449,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_calibration_00126,1cea30ce662b67e47a91e297fff812e3313d38b04e6972370d0e7705610c72ac,CALIBRATION,empty_16_16,empty,32,30000,True,True,1.14430379747,1.10886075949,1.10126582278,,1.06075949367,1.06075949367,1.06075949367,1.06075949367,g556_local,g567_gate3b_label_train_g556_global_alpha_0p5_s566_1144db97f555,g567_gate3b_label_train_g556_global_alpha_0p5_s566_1144db97f555,g567_gate3b_label_train_g556_global_alpha_0p5_s566_1144db97f555,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.06075949367,g556_local,0.0037064781170042735,0.09085822188665,,,0.07300884955962961,0.04337899543142211,0.07300884955962961,0.04337899543142211,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00281,1d2160f536fb27dc839b9a899ec1da5ad01668cfa8197e87afbb32920c2c4e46,LABEL_TRAIN,g567-tunnel-64x32-a-v0,tunnel,256,30000,False,False,,,,,,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_997f23780170,21,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",,field_group,0.0018030468622843424,0.08949319501717888,,,,,,,,,0,0,0,0,0,0,0,0
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00749,1d2d69414fc3855d36e539d7ec0409796d31ff2d3a95c6a939022035969f6885,LABEL_TRAIN,sortation_small,public_other,80,30000,True,False,1.28706326723,1.24881964117,1.27431539188,,1.24315391879,1.24315391879,,1.24315391879,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p25_s566_b21d56835164,g567_gate3b_label_train_static_global_alpha_0p25_s566_b21d56835164,g567_gate3b_label_train_static_global_alpha_0p25_s566_b21d56835164,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.24315391879,static_flow_local,0.06762674100815304,0.02292725881886864,,,0.03411592076161185,0.0045368620041016825,0.03411592076161185,0.0045368620041016825,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00057,1d2e5343c90ce65412dbfe2ff797c68fd6deddf272e279535bf2c2d8e52e87e0,LABEL_TRAIN,random_64_64_20,random,48,30000,True,True,1.02556818182,1.02556818182,1.02083333333,,1.0146780303,1.0146780303,,1.0146780303,static_flow_local,g567_gate3b_label_train_static_global_alpha_1p25_s566_099cd8141d4d,g567_gate3b_label_train_static_global_alpha_1p25_s566_099cd8141d4d,g567_gate3b_label_train_static_global_alpha_1p25_s566_099cd8141d4d,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.0146780303,static_flow_local,0.028159434383823758,0.11453143972726099,,,0.010618651897598851,0.010618651897598851,0.010618651897598851,0.010618651897598851,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_01274,1d56d1a0d0925add7b738f96f6ec9ba62f47039b61780f4a0d93baa7abfee534,LABEL_TRAIN,room_64_64_16,room,80,30000,True,False,1.03966627635,1.03966627635,1.0393735363,,1.03146955504,1.03146955504,,1.03146955504,field_group,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_4358e26f5dff,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_4358e26f5dff,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_4358e26f5dff,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.03146955504,field_group,0.0018151984612147015,0.08948915600776676,,,0.007883992677704827,0.007883992677704827,0.007883992677704827,0.007883992677704827,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00381,1d8092d975306567f1454fe50a4252d0b78818c0edad14a76e099219c451bef0,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,80,30000,True,True,1.02347955561,1.01477493987,1.00893368457,,1.00801740923,1.00801740923,,1.00801740923,g556_local,g567_gate3b_label_train_g556_global_alpha_0p25_s566_4398cb00d860,g567_gate3b_label_train_g556_global_alpha_0p25_s566_4398cb00d860,g567_gate3b_label_train_g556_global_alpha_0p25_s566_4398cb00d860,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.00801740923,g556_local,0.0018333992267411854,0.09045726308273894,,,0.015107430622573064,0.00665914221419927,0.015107430622573064,0.00665914221419927,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_calibration_00378,1da90ff957cc371557086933e5809e74bd0a1d317fbadf7d1efae45ad9017cff,CALIBRATION,g567-large-lanes-192x128-a-v3,large_lanes,2500,40000,False,False,1.39147479231,1.38469652947,1.29884948387,,1.29305310187,1.29305310187,1.29305310187,1.29305310187,field_group,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_e309352fedd7,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_e309352fedd7,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_e309352fedd7,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.29305310187,field_group,0.005507978200912476,0.08951541165510817,,,0.0707319248497554,0.06618304130153126,0.0707319248497554,0.06618304130153126,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00896,1db9fb3fb6cc49e89b2fe0d09dc96142e4c0a03e118465e5275d7b53c7b3d3dc,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,2000,40000,False,False,1.10834551714,1.10279795312,1.10939489695,,1.10075225204,1.10075225204,,1.10075225204,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p5_s566_10b69d9ebfb2,g567_gate3b_label_train_static_global_alpha_0p5_s566_10b69d9ebfb2,g567_gate3b_label_train_static_global_alpha_0p5_s566_10b69d9ebfb2,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.10075225204,static_flow_local,0.04523449773826296,0.045740538457083355,,,0.006850990943324216,0.001855009863060135,0.006850990943324216,0.001855009863060135,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00109,1ddac90d41b5d8873de2a724fe9bccfd3fd04183f18f6aa755c6190e243d0e8b,LABEL_TRAIN,den312d,game,12,30000,True,True,1.01846590909,1.01420454545,1.01136363636,,1.00284090909,1.00284090909,,1.00284090909,g556_local,g567_gate3b_label_train_g556_global_alpha_1p25_s566_3ba425368393,g567_gate3b_label_train_g556_global_alpha_1p25_s566_3ba425368393,g567_gate3b_label_train_g556_global_alpha_1p25_s566_3ba425368393,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.00284090909,g556_local,0.009314162206082116,0.09267723607165476,,,0.01534170153418385,0.01120448178918191,0.01534170153418385,0.01120448178918191,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_01429,1deaa6f97d5fe8b209ed235208a53af1300424a68cd90833667500af81c4ae85,LABEL_TRAIN,maze_128_128_2,maze,512,30000,True,True,1.12983317849,1.13234369876,1.14564091704,,1.13668843589,1.13668843589,,1.13668843589,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p25_s566_36fb167388e6,g567_gate3b_label_train_static_global_alpha_0p25_s566_36fb167388e6,g567_gate3b_label_train_static_global_alpha_0p25_s566_36fb167388e6,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.13668843589,static_flow_local,0.06763082788104104,0.022884699891484006,,,-0.006067495211250527,-0.003836942029842937,-0.006067495211250527,-0.003836942029842937,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00574,1e445aace552e92a04fe11ab8a4de9f73180e13952d3b18c3cba5f8273588b9f,LABEL_TRAIN,maze_32_32_2,maze,12,30000,True,True,1.03411131059,1.02333931777,1.01795332136,,1.01436265709,1.01436265709,,1.01436265709,g556_local,g567_gate3b_label_train_g556_global_alpha_0p25_s566_2efee0987d6e,g567_gate3b_label_train_g556_global_alpha_0p25_s566_2efee0987d6e,g567_gate3b_label_train_g556_global_alpha_0p25_s566_2efee0987d6e,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.01436265709,g556_local,0.0018916480929132493,0.09050463728015389,,,0.01909722222139958,0.00877192982241857,0.01909722222139958,0.00877192982241857,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_calibration_00153,1e4bef994b00b4631fd0b9e8932246c6bd83884079f99b75337cdd31b4294f63,CALIBRATION,empty_16_16,empty,80,30000,True,True,1.3686583991,1.30552423901,1.3190529876,,1.28748590755,1.28748590755,,1.28748590755,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p5_s566_85d33543b1fb,g567_gate3b_label_train_static_global_alpha_0p5_s566_85d33543b1fb,g567_gate3b_label_train_static_global_alpha_0p5_s566_85d33543b1fb,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.28748590755,static_flow_local,0.0452001044296083,0.045799241510648604,,,0.059308072491556195,0.013816925738336844,0.059308072491556195,0.013816925738336844,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_01316,1e53a7f622c90cf3acc37c8fbd7225f8e7ce1e8076e8809db0e3dc6c1bb6453c,LABEL_TRAIN,room_64_64_16,room,256,30000,True,True,1.42058413323,1.48240216589,1.44782180655,,1.39203380097,1.39203380097,,1.39203380097,static_flow_local,g567_gate3b_label_train_static_global_alpha_1p25_s566_119f696775e6,g567_gate3b_label_train_static_global_alpha_1p25_s566_119f696775e6,g567_gate3b_label_train_static_global_alpha_1p25_s566_119f696775e6,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.39203380097,static_flow_local,0.028020224017756327,0.11439410492068249,,,0.020097600411096234,0.060960761525699014,0.020097600411096234,0.060960761525699014,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00543,1e6e6c113641326c2f1e7ac4bb709ca9e37c57fc0c00c34b572a2503ad2c211c,LABEL_TRAIN,room_64_64_8,room,1000,40000,True,True,3.62323081111,4.01587166576,4.0796305117,,4.03803756124,,,4.03803756124,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p5_s566_cab9c724df2c,g567_gate3b_label_train_static_global_alpha_0p5_s566_cab9c724df2c,g567_gate3b_label_train_static_global_alpha_0p5_s566_cab9c724df2c,0,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",4.03803756124,static_flow_local,0.04519988010800074,0.045763767267030415,,,-0.11448532311495818,-0.005519572666873485,-0.11448532311495818,-0.005519572666873485,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_calibration_00183,1ea0f07fed4d6db13b89cc98a4cad0501d98b42b3922b418a392699eb56f808e,CALIBRATION,empty_32_32,empty,32,30000,True,False,1.03505154639,1.02164948454,1.02371134021,,1.01134020619,1.01134020619,,1.01134020619,g556_local,g567_gate3b_label_train_g556_global_alpha_1p5_s566_d681fe80d276,g567_gate3b_label_train_g556_global_alpha_1p5_s566_d681fe80d276,g567_gate3b_label_train_g556_global_alpha_1p5_s566_d681fe80d276,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.01134020619,g556_local,0.011068950134610372,0.09363551521112051,,,0.02290836652792722,0.010090817355662461,0.02290836652792722,0.010090817355662461,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00291,1ed36f464fb293a3b2c2b4b9928fc6ea750f36b5d5a1fa2e4dcb1c1283938be0,LABEL_TRAIN,g567-tunnel-64x32-a-v2,tunnel,256,30000,False,False,,,,,,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_30674fdb0069,21,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",,field_group,0.001888661781946818,0.08946466704209648,,,,,,,,,0,0,0,0,0,0,0,0
LABEL_TRAIN_candidate_pool,g567_gate3b_calibration_00303,1ef2b0bc3c0761c9816b8550efc99fd209fd073e537d32c9bc8a72a9281b035c,CALIBRATION,maze_128_128_1,maze,16,30000,True,True,1.04444444444,1.05128205128,1.05521367521,,1.04717948718,1.04717948718,,1.04717948718,static_flow_local,g567_gate3b_label_train_static_global_alpha_0p25_s566_821847a78c48,g567_gate3b_label_train_static_global_alpha_0p25_s566_821847a78c48,g567_gate3b_label_train_static_global_alpha_0p25_s566_821847a78c48,1,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.04717948718,static_flow_local,0.06750003739481882,0.02296642830920601,,,-0.0026186579425642536,0.0039024390219589236,-0.0026186579425642536,0.0039024390219589236,,,0,0,0,0,0,0,21,21
LABEL_TRAIN_candidate_pool,g567_gate3b_label_train_00031,1f01aa594c7f5228d439da0046209b2f56af419c39a6240a4cffbc468ac75db4,LABEL_TRAIN,random_64_64_20,random,16,30000,True,True,1.00548696845,1.00548696845,1.00548696845,,1.00548696845,1.00548696845,,1.00548696845,field_group,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_45b540a078b3,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_45b540a078b3,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_9c03ddc4a773,21,"Gate-3B actor_examples_from_labelv54: pareto-safe set, then joint-positive, then gain_ab_minus_harm_abc, then medoid penalty",1.00548696845,field_group,0.0018123975396156311,0.08949008136987689,,,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,21,21
