context_id,context_uid,topology_id,map,start_positions_sha256,goal_positions_sha256,start_goal_assignment_hash,actual_start_goal_assignment_used,actual_od_flow_computation_used,edge_use_total,edge_use_max,edge_use_mean,opposing_flow_total,opposing_flow_ratio,path_overlap_concentration,bottleneck_demand,head_on_pressure,flow_imbalance_mean,paths_computed,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_ctx_00000113,37e5c67a3e9bc83afd85cbb93b3e94bc69afb2d1ec2cd80237582f82638eefb9,g557_topology_053_qd_bottleneck,corners,a1f0cd9ac20bbf4da9d2d8fc3cdd2fad7a0bdce321d1ea31a5c924b95f0766d4,1222cd3c2b3b62e79cbc598af9447dfd7a43875701b2baaccf8a34e2039fafe1,54cf4a3895129e53fd4ffe8ea2353334bba4311efa4606694c98e3fc028e52ca,True,True,0,0,0,0,0,0,0,0,0,50,False,False,False,False,False
g557_ctx_00000114,8b9bd9cdd515e18e9c839073fa6c913a186b668f60db89e501dcd3fc5b87f6e9,g557_topology_054_qd_bottleneck,tunnel,43d323ae5f5eeca213a8628c7d2a6e76fc74678cea19ad43225e0bcadbce9e21,518bd76ff5c17000a34c52d437deda5755f531ee14394c63ae599fa8a1a726b6,21256410eebc1298c27e55d281c0716df6ee0c4d239652aece0a8716206d3e67,True,True,0,0,0,0,0,0,0,0,0,50,False,False,False,False,False
g557_ctx_00000115,4a45fb405735d5f3a4d93c0e55b555995d3ca0cc9a6611ce0ec9b3855f9f8de1,g557_topology_055_qd_bottleneck,loop-chain,be4ca05589fb0e9bb9035d500db4bb7e464db937ed5883e481cadfebadcd63ff,a4aba232c6cc7ae8f027311cd56d79f03999ee32b5ff4ca697d433b40e175514,d2785c2f171a3fadf594edd3dac6ca2d0db94d381c4427b0ba9dde9bcf2efc03,True,True,0,0,0,0,0,0,0,0,0,50,False,False,False,False,False
g557_ctx_00000116,a32f9b6d9e14e07c7957fcb84e38d8c0d81a0de73774743d3278db0531f79d4d,g557_topology_056_qd_bottleneck,string,c7aabbfa0738c386d92d9cc67bcf72abcd367a3c23ffda84af26d69c18a0cc57,a3522d790a38b0498a1a7e5b1d6957edad9ea37e2798760699279c470d27b0f3,b7abd3fdcec59758a4454c3be487c4d71b7155eed995569df8db1adfb3be47f7,True,True,0,0,0,0,0,0,0,0,0,50,False,False,False,False,False
g557_ctx_00000117,ffb78a79e040d9fc19ca0f79e50c311d54cba22a8609522fc73d8d77cc8f5782,g557_topology_057_qd_bottleneck,tree,0b789861220e159c913cfb220b96e6381495a66e096a24220af30e3efd84d753,c374c0d67c38c8071ac42ccef8d50ab26d20819f1d386c9ae4a1997219d91009,d857b9125f9be8bd8386e6c547fb0b212510ce4eb2fff7152a1e7c771ec91536,True,True,0,0,0,0,0,0,0,0,0,50,False,False,False,False,False
g557_ctx_00000118,b0b741345f18fb992e03b9c076e328cf2671efe587d78dd9ad56fe4d3d702fb0,g557_topology_058_qd_irregular,Berlin_1_256,6c0fcec31d501e94e3b97f6d704e7e626caa52435caca8bf47a8bfa569daf09c,3136e5b71c9652ba10edbdb8e8db49c8f601e6d00d7ff9cf2181e65d8025431c,e4e14b4354dc0acc79cd0be62fcc6b9382b4c0d2cb34fe144462220d9d66d635,True,True,0,0,0,0,0,0,0,0,0,50,False,False,False,False,False
g557_ctx_00000119,6bab041a43deca6a82434acfcc0195aa7e3d7acf7b9ef9f33975a7e012fb9cde,g557_topology_059_qd_irregular,Boston_0_256,de3bea29ccab603da460ec1fd5e96f213c228c94876ebd21960d951611c1acdf,05eefc8fe7fc1e0d426cf02bdc5a14672fc964279e8e005a2b4c54222d6d5b7b,fcd6759ea59e405d9dd8036cb5800e7114a90740cb91077db3e2c2f2997b4c7c,True,True,0,0,0,0,0,0,0,0,0,50,False,False,False,False,False
g557_ctx_00000120,7746d368b08e130f4c9a9ac495533321207ac73f3c091ca4bd3a25432f23b0a1,g557_topology_000_empty,empty-32-32,66188c4c4c375bd54bae9202a2d2f73ed33b8bf96798f2fc25323d1b03064d34,0bccc6e9fcdcb2943fe00603f0566929480912e2bc1ad910ba59cdfdb63a68fb,26aa876cd65e71711b40ce19db4661bc7efb7d6099d5e10635a4421853ef9655,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000121,8378faa7a430cd5ff580a8b35f4a0af2cd989fa3403158072da6188ca93cbaf3,g557_topology_001_empty,empty-48-48,6f284859432738ef0d91fe381c3b2c7c647ae69f1daa21c59825699c893b2d1c,da69b7fb2c5e2fab36039b5f06bb838d4d941ca1ad3ee6d4234f86032defbbe0,5739451ea454f8d6c3f07cc55650f387685b6bb38a482ba9502cb39bbe4ed7cb,True,True,546,6,2.90425539017,546,1,0.0109890112653,1,0.322695016861,0.322695016861,64,False,False,False,False,False
g557_ctx_00000122,0611ca3788a6a0a03a155ab3aea3c6e49824e84ffe9a91ce5bd5af7ba2f59245,g557_topology_002_empty,empty-16-16,b9ecd20e5c08fca1ddcf36de3f01d222d917cdc5d9d5273ea263013c992a0e8e,612d41c241cebba531d865878132aa7c2496d2e34b3304269ca431065e005486,2999dc818284c0a965d5a393945017d9504e988782c70ab86ca31f023eed05f7,True,True,55,2,0.3125,55,1,0.0363636352122,1,0.0568181835115,0.198863640428,64,False,False,False,False,False
g557_ctx_00000123,7208cc11e50914319c757102c1d7cb1e7d37980186854a56e8fde96ea2da7b21,g557_topology_003_random,random-32-32-20,3d86f3a97e5741d2f642f8e11594f59da7367149235140b220129fcf0042fd41,e144439379851874f99bc505b7c2303d08d04ec9ff4979a429238d2e69ac6a4b,d098657f79be72f496d87d72ac1b783dd63093aa95688e809809f80548b98499,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000124,5c45d3181df81418f0eb8f90dc94e20e0d1ebaf1171b60378c9290cee78469ad,g557_topology_004_random,random-64-64-20,2cfc93c47ecb7e1932ed4b113645c25e475d613363964b9043bad1a2832d91f0,5d0968863093ec0ff0fb0a57066c702bef9c8d54c7c3a42a97338e314adba7b6,69739d4e43ef1a581a2d93955dc54f23da71e34a3674f0d57190b4ebec40693d,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000125,80a54ca3fed01c65c9412b20f4e1f8c5d41fbf93b3fceac0171efe3687c2f005,g557_topology_005_random,random-32-32-10,dbee19bb1d0492ed82949fafbdbf710292d8a3612acdcd69a35320bde106b372,ce690a84b177b90ecdcf4ab7d34393bd31be1abbd459f489a85ae7cec9019212,73a522f34281149a70ae9ad85560d59b0cb94a4e3ab7822a04ac8448d4a9ef2a,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000126,719868d59a4555ae2b587feea10c5603c1cde9408fa6f14ef1e6ec5cc0fbe5ac,g557_topology_006_random,random-64-64-10,b6fdb0962da90bfa1d66b7e36f07aa0bafa312a907036ffbe386bb08a9c1e59c,784c70911a0c0899a5c1f287af5ce9e457ee4ce5992b33ff23c18cc0ed9d5e6e,ceb2a55f882c4878b7f130255433342bb34844067a4cf501a26f58a6a35dd0ed,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000127,656b2f29c783cb46756e9831f71a3b13d98e3dc688619d414e1fef453d79c456,g557_topology_007_maze,maze-32-32-4,8e0f17d4e4cf07b15b9a4deef31576d520a7e20f477a052d87df5005fff3851f,46c0bf43d4ad53346e55833b53437c46f8eb5d87755e09a56df038da1f146df9,b5a9291135afeb0e8c89d7bc750469fc4f2adbd90b53b634ccea85c044c2277e,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000128,dd69adc20517985f1bbcb5854eed33b7f9c808ddb785de9daf9c1ac7c2e82fa4,g557_topology_008_maze,maze-32-32-2,5a880ce37f557bb920b8af396636b50965ff04646e33b73470f179c9d07589c9,6eeb6ba57070c1bf21a9261ec9372d3a210cbc4c7e7904ffea9f91384ebe6639,a8cd0d44985f2167992607826c9e37e4dbb86a09f3fb86fa0dfef07b44835c39,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000129,fd018129debe8cee0040561ae2094e2a3b1737b2d482f90fb06031e4a8512035,g557_topology_009_maze,maze-128-128-2,63b38c1ea0042de07a2e839ee530895990fc5bc6ad3b68689d5feb34f6094722,d97bb57fe55b806db2da4cef6e94ecdea4feddc1125e5a022db2032667839439,48ec0eb66fe0095f4323cb1bf481616fe6d8244542e94e54d5093f54c29ff24d,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000130,c1e29d7d250096668c5faf2e50c4b9a31f9e9fb62e0f988c852b89f570c29413,g557_topology_010_maze,maze-128-128-10,c4c08978d7921b11e205c2f632c7e1f427162a2672273b9fecb58d1f0f81e455,0e76b7dad5d3f9742c2987653ed9d56062860c77be26e6167797c79e40f996b5,58bd51491d7ecb95bbd0fd1546d79d1b3909d41730f0314437906e2aeeedb794,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000131,a96296389fff92015d6e4a6fa2d3df741a596b86339777dd0888f1780e1a373a,g557_topology_011_room,room-32-32-4,dd481f4ca6518c60ecf24e026aa0886c55500b6f8c75aed506a3a1b66cc919b7,407b1ebcc153187838314bd5fcabfde4850c753866d815bc2f205282fb0dec42,600f317a13c64f2164506fdf10cbc198a26f2674f460159e6330e3f53271e25c,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000132,a20ddd83617de326698b958c240755fb948531f59beff7f82c0e61e40c2d6657,g557_topology_012_room,room-64-64-8,ac36021376c48fe17166508183facea746ee0ada69295ce31312ac0498a824b1,639072dd10ab3d244ba8d109a28047f3b3394a429f1845cbef13c8aa0f3664bf,55245b71db3d245ca5b1d7435bf91383630d74cf3f362cebd2d72e94e59c3e5b,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000133,ff5f33ab912aac87de62b0e5cd4ab4b01ee4d63b6e09b569e2c07fde9761b635,g557_topology_013_room,room-64-64-16,011d5f3850e5f233bd1d186145dcd718a3f74edd224921c5269fd7d6e2c892b2,3dabd881db4fb2bd46d0c0f7047350455847321ff2e75fe2b833cca9e29610dc,3b23e8faa5321aaec8e9fd8e493cc5e65df60d886af0f75c59c27a427f6a0841,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000134,ef43b7bf21f5a7f9636cdcf02b07f712c274fb3849c4f6d109f4cac2375d15f2,g557_topology_014_warehouse,warehouse-10-20-10-2-1,841d548c5442dc8e4a5404578e1e20cd34df4b3496038ae91934da90dfee01c3,1ff20107fcf36a07762087bc0d8e1fae51fac5b409d3d39d5b7959bec6ccc061,9118cf6aafb6d5f70bb0ce1b7919f323c9d6c2e0ea17d477fb9dc9ee91fe0c58,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000135,085bdc963e1db71f9ddaf40654e79c7b6d4595dbdb177f644f248e53e59e880b,g557_topology_015_warehouse,warehouse-10-20-10-2-2,5dc90fcb944233b8444fe474d9fed84a63364a55dac75c27f5602e5ebf910fbf,ac0633c13a129024c9d225d99d96f69b354b4e37c81d371badefaf45629984bb,86984bd53d3f58c814f5ea9cb456a1ef433b8c417eb1894bf7a2b2b519f9d341,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000136,0bf1c742bca37a9c0c74c94acf00aba343dfd933b655d8552b0ef75c29aa8719,g557_topology_016_warehouse,warehouse-20-40-10-2-1,8b8fc3c2b9e027b5c04a538f3b910ab1ae660335ab361f5fef4ff18f7900af2d,5543bd8a1a217eec934f3f9f837af6fb09688d3b5393025695ad93d8b4f2f338,8dbd847a42bce0a5ad059b1981840c620c67d51673590dfa36921130736c819a,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000137,50f83ff382e23cf407a34077e6c66edd6ad62e120da2eb269b908c3f48368905,g557_topology_017_warehouse,warehouse-20-40-10-2-2,7ec7abe6b5bc19e7ebb85b882312fa7c9cdedab70c7e70b3a47559daf5bf35e8,fa3afef731ca739453ebc7b0ba56934d06cde9675416cd9011be5ab64040aedd,d0ae1d8de337b9d81540b5c7535494e2ce42a1f6eebf347d63ea02e77ec58742,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000138,fc7f1e6e4c406ec862b0fc3f2c6bfe34a47286d8a91917cc588d4e592f1c6087,g557_topology_018_bottleneck,connector,6c25703663d185c009f5fb7df2328d7a23aecaa2ee49d11a50aa58edc6dd17e8,292eb3e06dfa5d6229b0b0c2ca0e6b9ede56285809dd2b26bf6b4fb7572f8554,3875130db436a16efdaf83c8f11ab3aa9d0b4f0430381188f7fbe1c71a50c1f9,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000139,9d6a37a81232b5968b1e144a68c6aa4a69847ac7411a37d490d604664cf1a439,g557_topology_019_bottleneck,corners,fd8b44551193ff49e55b5c20f93d429c7f959fc58dd119f857c17639e09c012c,df021a787fe6f462eed758f16b843027eac624a52862d43a0893984f51d5032d,6a7ba05323df2bcceacb891d18ba84fd4a785f20f6c51354da0ea222f810ef5d,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000140,2edd56bc58af5cc774c21596380a0ff7bd42c51c203dfc54f80c032687b6bf60,g557_topology_020_bottleneck,tunnel,96be15e69e8af7d4d5a56aaec34a8cb46fca77128baa729606a41545a35f131a,81da6a85cffd5ad3e69f4bda8ddb5b66ef9acbde1b6db402733bb67fb654ed30,2c6cce10d424a6eeeae802b4e92c7b919f9da2da1012a57aa46c9059117a1085,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000141,221c68d1f6145186bda1906b2b215164ea6bca7b8de66a65689899e507d99452,g557_topology_021_bottleneck,loop-chain,eabd660c4501f82b060646ae820b55da3c3ba0c35c3503979f69c8d368b0776a,93f60f81902c350b145959a96becf82221eebffa4dcf7f7b7e5896ad2259be29,105139a6b6590cfb973c9d0195d79ff34c500e42a529e103b4ffe769aada6d7f,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000142,5b0966189733e8fafbf5be61c219d6f548ad9188da6076c5cc5d452d6de2e368,g557_topology_022_bottleneck,string,26c9a07695cd25c1c9852f70f487a654a0f0df40583f98e6340f15bda3ba6d8d,4ada6c94547f3d27d5feece6a59c11490f241b92681dc9360019293242c58db0,138a99e2fa35658a3c8a01731f7a2409c28444b3cde0f921a3c51876548a0bb9,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000143,4a45539098171c190a96206e14482dae1edc52422fe9bd3eeca3e4a64488af40,g557_topology_023_bottleneck,tree,5acef7863a3ada2317f6c4adb60c07c46507a6db2001ba02f7b2bf1b77483975,316012d6e6a4dab75d3a1e2af778464e9ceb83c6f6ed0db9790a27db0be4aea7,e6dd62d2955ddd34ec02311964b6a9118f6725b62a8aeb0bd6ad2b6e6d130b54,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000144,da8013ced3f84511d17c7ca44c8e14c325fc321cdd4f59235cc810417b6f26a0,g557_topology_024_irregular,Berlin_1_256,7acacf1ebba059c3afa39d056338620f89c8e8741f570f7a42690e985552c6d9,61be9d0331f44da4720c362b9d9a57ba0d622f8cf406171ed0b0a5ae0b57bd7c,3de4a91efb54272cccd531dcc1e4e9ebe53c12d7cb4f26e073824624d46e6f31,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000145,dac95556b25996509ee425b350b5747b8bc3a3e7085ff6d3e79308f4310e48fb,g557_topology_025_irregular,Boston_0_256,0f194d33fd734c001e83c03459c68fb2e267bfc908474e0bfc5f82d897f253a2,94d9e2fbb0fdbabc7db74b428bfcbea1316efebadf308d9849c10cff5017df98,e838d5f6b3fb07c50bcdce7abb879db366afdbc672cbe0ba39ed9194eacbf0ac,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000146,75df54bc9027a19753b76fb07e1ddaf6cdc12a1acaa40c58c9a896259bac8019,g557_topology_026_irregular,Paris_1_256,188989e64701ccc5fb06831565302220e52d181d4b5a8458bcc69b2d3cbdd2dd,3788a4c101bf2136f4127f55c27ed5d37bb54d34976ccc91fde08249881aaddb,1c28546ea670aef08b80204ddb1c8918a933471de65cf944a16ab83ab572aa76,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000147,dfd95adf4b4fc8f4902f51d0888ea49b4a3c00c5706197a97fba9412a543f9f4,g557_topology_027_irregular,brc202d,90016a47ab2ee75247738cf874dc065cb1314a4100aeb3ea2b72ef7ca374b2ac,74ca7eb3865b7cfa16d1b4b30a6c3531eab148aa6df0bcdd53b33cdde05b9c7e,677cf1b019578896d1781890f14600001da7ef656bd359fee03d2f4d6d36583a,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000148,0c998ec4c85bfb270c5eed1a9f8846dccacfe047461775907ccf1e20a9c3f585,g557_topology_028_irregular,den312d,da4dd28103a1872c5c0860cd5c60651ea3962c8f5deb652a048031ef06dea9bb,36ec517f22ecc042affdc65301000b95533f7cb248f547bb68534a85f869cd5e,7ef1745e000681ceac919b5b7b7e529369316083585effc180ebe1e664b8ec4c,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000149,2708a6b9bade347d71226e33e2bb1c4bd9c3b6ba92ec5ad5ee811f4bdf1eda3b,g557_topology_029_irregular,den520d,adec04c1df5f0f4ca0d2f449537d122db43838ab8fd44b9135185aeab2c82a3f,27a3a06ec3d9c64fae43e4a2042c726fb7aeaa5a2187051f097e4b03a3a8b47a,1361b1fbee120d58973ccb4720ae92f7dbcdafbe9f676e6328d8a06d7c00d0a3,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000150,e82944e3357ff943a084214e42f01dec7a3248b4dc289fa3bcc33b75ed775b47,g557_topology_030_irregular,lak303d,24265cc8005a06c7048cc0b16fc4f7063aae99bd5a4ede967f2699f5b42a59b4,76f0da00a1e9fbb9920d14f087b37b997ed78a2852c889e0df9e5e0da3f9f754,5b6c02f73c148bbe48573cdcb9505d42eb851e4295723378eb404e8e246824db,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000151,58bfd855cbf521ce554e3a292ea5f2af2f2ad53baf01662c3c6e5bc41f95c134,g557_topology_031_irregular,orz900d,0c4836885c1cb7fb1500b739a954c5d5d1b2ec98057bd64e4e13d72962d12764,354344c28ca695ac1c60922fb35d1e6f39835024cfc947795695d06e8f808de2,e15dc05f986ad6489908103d7cd85a6a7122fdbeb87104cd3a6793c484d3f824,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000152,a2edb781dbd46d1eafb5daf0d5f10b914a60719f09cd93ad02cd9516af46646e,g557_topology_032_irregular,ost003d,ec092b05fdf07540ca4be2739586dd9d8409437c211cbcbb2fad0a82bfe19a47,282d278dc07b1b56151ba0f84d19ac87f4ace8776e47466486394e3786543b5e,b0ad41af917ee0f08dffd311ac17b7e5b2fa7437523e0cf872147e1ec6d970fb,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000153,511735d26aaaf1cb5a90aa6263a09fa15e84b9299a09e322362d41bbb42b34fa,g557_topology_033_irregular,w_woundedcoast,e52096f8dbf612f277fe16d61d407e269ba8161b5b7b14861b627a9427007cae,d8bd468d1accabd4de8f236b3920b6b5e2058512b7e1adf4b51110206a6d9d91,93631a26ee5dfeca926f054d3358b618d6be70e73fce870e2be3c95baddd74b8,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000154,d0dac147315987516c1f358f294fcad285384867a011fb9e0762837b8ed905c0,g557_topology_034_qd_empty,empty-32-32,4e6dfbf012f9a1d27c7b44789a31fda853da5168638a07c4f9252a3f1f1b18ad,b878bdea308ae70e94dc693201f50e48df70a7bb504ef61fadb693aa297c7bce,f2e46c5e9b29bbaccf5cd2d7334ea8b9f09e9ab73d637f9c9a677604bba0c44c,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000155,9bde57f4ffb6e843c7753f9ccac47e7a2a1243a3c1fedf7ef95fb49f6a0561d5,g557_topology_035_qd_empty,empty-48-48,194f93c36b522a9a13851a7797c3799729a48fdf49d232c13a36f6955af9c745,d8d5679f71a1fc02b7f23cafb89660349e2e8ff3896da749995ab98b3976db83,7d7161e6b7bc5259e41391c9d55dd39466c6205bf1cebc05f3708da1581f75ff,True,True,492,13,2.61702132225,492,1,0.026422765106,0.923076927662,0.117021277547,0.16857612133,64,False,False,False,False,False
g557_ctx_00000156,2e208dbf8a8fb5ce4dd5871f968deceede822b9ad8cbe5b254569fb43e65835e,g557_topology_036_qd_empty,empty-16-16,22800a9d0a15588accafc8f2a047a18d1ce3712904f3219e050a601680a664e2,14fc339d69177e0ec7c069c2fd4b2ac459d9bc0ddaae6e2567ed626674d8e32b,da6f9aa96e3016289fd22da7e7e7e34abf98dd7169e7d900d51f1e8ffd897021,True,True,40,2,0.227272734046,40,1,0.0500000007451,0.5,0,0.227272734046,64,False,False,False,False,False
g557_ctx_00000157,a07ccac4079d574e4d0555b52f07a7f34fe0297fbdeb29e6116d5463795dfdfc,g557_topology_037_qd_random,random-32-32-20,c3ab54dd5b00b56c43573455afe98519c5a9c6e7ed4ba0e8553746e4bbe38b2f,b11e5a78525bf9275ad2bea6a1fd2441100742471de5dd3d3b011272911e82c3,a0008db922c6438ba4340547c7c49b3e32d70dc933f44877c8782aeb4b9f6579,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000158,a24e390b3b7983d7a7408e784b58523d19cee50181c1319dfcf79b4b5d6cbf7c,g557_topology_038_qd_random,random-64-64-20,6e12cb874ee3245ed6881aea4788c6b2ae38b75f7c0eda59bdf8672e135f1a07,2d12fc902f4d784e1ddf1cb757578e14c1ed765922c99d43677d651feb9e5fc7,299209bc324bf2d2315e2a20e750f18b30e7e1f3396f42bf9c8d4836651a22fc,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000159,6444e5ab727f52e9c2bba2673469cf5eeb1e88e1f96926734a8794ee49098b9b,g557_topology_039_qd_random,random-32-32-10,fb6d09f619ecf7c776a88fb5b4d6469359108b6468a9e7e756e6210e4f917d0d,d218e25f676e89377aac9491034e3de2adeb425675dd00f32824408f81293ab1,df044bb2ac782e7e0279bf93b748ce753376c25200e6437d06f3885052a1b4b7,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000160,724c961bc950d1417680f25f43cec13dd5f622e0e05806aea9f86db10a1ce7df,g557_topology_040_qd_random,random-64-64-10,a1bcd5fef58b25e1d16ae4b4ce7367409262b4cba7461a4f4458aa6c8bffbe1d,b58543c478e4504cb74e507158305d6caa539c5fb1dea6ffe0e86972306d1b28,823d3c53a58cd4ef59f498e817a0e54eec22b61f5c926a456020e8bc3adc8f92,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000161,129790c0293970a693b1cf7baaa94ac2f6f7451412d7689a34975edaf46986be,g557_topology_041_qd_maze,maze-32-32-4,de08556affdc2c80249d27cbdee2f76c6d023dd0ba1f99803201fcfdc1c5af5d,6f42f41e5861baf3ecdfa14a71fd51eda5948417d8d92bc93bb596036e77c520,36515d921a717b737e3c79d6fb9b1d40935c5e3e52fc3a2f9ff610e302720dee,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000162,229a3fa53f352ac55f72c31b98a04b7806c8aa4b58ccfc906045053dd45ff82b,g557_topology_042_qd_maze,maze-32-32-2,7cb584bebf7a362ebc2abab7f12f3cdbc0bb2f7f961846a791c698cf4ea15f57,c9670deee8bf65e5ea50fd9e5a891f9ba2e8d58ac49315d1eb5dbdd9eb2d4e78,4badc9bb3c424d8ce2ae1239c88f8ffa355af47b108264f70ce7df7af675993e,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000163,3aa883699c570ec62b70b5b2af5060b3985531827815d34613aac9f2bbcda441,g557_topology_043_qd_maze,maze-128-128-2,63b38c1ea0042de07a2e839ee530895990fc5bc6ad3b68689d5feb34f6094722,d97bb57fe55b806db2da4cef6e94ecdea4feddc1125e5a022db2032667839439,48ec0eb66fe0095f4323cb1bf481616fe6d8244542e94e54d5093f54c29ff24d,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000164,bdcb29bb41768d0490924b1369ea01a3a7ec95c5d430e389ef7481045f81b18f,g557_topology_044_qd_maze,maze-128-128-10,c4c08978d7921b11e205c2f632c7e1f427162a2672273b9fecb58d1f0f81e455,0e76b7dad5d3f9742c2987653ed9d56062860c77be26e6167797c79e40f996b5,58bd51491d7ecb95bbd0fd1546d79d1b3909d41730f0314437906e2aeeedb794,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000165,c16bfe1bcbd194ae7f86aacf29d6428a63c446a12dd37144dd94c0632946c0da,g557_topology_045_qd_room,room-32-32-4,2c7e86ae8ce1bd07d646a6bb535e6e7c489d4c74ff9cfe618c3decf386d9ef1f,4b5d15ab6a77d6b6119f0b32f65b2c75e3e96cb4fb912f57a57a37c5bc3300bb,7a71ad7153d9273823f1cfba2657ac038b11070bbec99f8e1ae6d781109e3523,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000166,54397dc233d980a6b3b61b9117fcb0c3edbb639061d2a2bb7d5dba7189fe4490,g557_topology_046_qd_room,room-64-64-8,8ae9a5fc363e04439e57eab94f77d860b953e1069e7952cf657659ec613d0eca,32af05a4123d26a640c2fe6c8a09db01f041b4ffda6fa0f9a2c80eed3bd89ff4,bdeb127cadcf01483063427f45bd3e5dc2af1d42375efb4a214592c06668f153,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000167,d71b0acbbcccb055324135876de3c165925cc272a0db746c6a42c6e133dc1e77,g557_topology_047_qd_room,room-64-64-16,61a8842ffedf36dbc3ac3c702279ccd3dfc4033d4dc28938e6e75077f235cd3a,7918a38870612c8fdbc13ef59f31be678644a0df0bdc2e5767763560c1762878,11b7a63ea4dd5826df9af004fe7cd232d1cd6cc9c60f8e68ce3203c389d0c99a,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000168,411efa5c8a731b21f73023e3f531351c84ed59467ea074374c870d19c26110bd,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,a227010f660fed964f156eadd1c3d466fe908f9596d4b245861b18ff6974ed93,7d1e070b120da235da5aa984ee486ec980e917d4784f1749d467a6fb59d593d7,04d0764a0fd5196f5cfd989cb5f1da193cd977e62130cbb5f9250736663c7a92,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000169,d5cb0494f7fa2e810df3be9eebfdd39b51632dbdd5c480ad547949f3219fcfb6,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,411fdb9b76fffc476ae21ae940dc593c0267ea80da094fc622aeb1b1c22c27f6,3e7a4bfdf0d5f0e278e84c73bc46021e1659f9bb5ad5e9dacbda91175f5838ee,5d5bc2274c22083d7fc0981d381b52940ad9fa6e746d516542d2588dba5ed8e8,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
