source_split,g567_evaluation_uid,g567_dataset_row_id,map,map_family,agents,candidate_count,safe_AB_candidate_count,joint_positive_AB_candidate_count,trained_A5_actor_result_available,trained_A5_delta_vs_additive,trained_A5_delta_vs_static_flow,g556_result,static_flow_result,additive_result,best_safe_AB_vs_additive_theta_id,best_safe_AB_vs_additive_variant_id,best_safe_AB_vs_additive_family,best_safe_AB_vs_additive_delta_vs_additive,best_safe_AB_vs_additive_relative_improvement_vs_additive,best_safe_AB_vs_static_flow_theta_id,best_safe_AB_vs_static_flow_variant_id,best_safe_AB_vs_static_flow_family,best_safe_AB_vs_static_flow_delta_vs_static_flow,best_safe_AB_vs_static_flow_relative_improvement_vs_static_flow,best_joint_positive_AB_theta_id,best_joint_positive_AB_variant_id,best_joint_positive_AB_family,best_joint_positive_AB_delta_vs_additive,best_joint_positive_AB_relative_improvement_vs_additive,best_candidate_ignoring_safety_theta_id,best_candidate_ignoring_safety_variant_id,best_candidate_ignoring_safety_family,best_candidate_ignoring_safety_delta_vs_additive,best_candidate_ignoring_safety_relative_improvement_vs_additive
LABEL_TRAIN_candidate_pool,15f476960e5111d990f10111a374d9a7f96475ed86339f8a018b5ce898e917b2,g567_gate3b_calibration_00210,empty_32_32,empty,64,21,21,0,False,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_03b7aa3bf515,G4_decay_ONLY_ALPHA_1p0,group,-0.044015444010000015,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_03b7aa3bf515,G4_decay_ONLY_ALPHA_1p0,group,-0.013127413120000098,,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_03b7aa3bf515,G4_decay_ONLY_ALPHA_1p0,group,-0.044015444010000015,
LABEL_TRAIN_candidate_pool,15f7af3e1e068b74139740269cd606bc1672be5644e4e4cf5880aac61ec4ce4f,g567_gate3b_label_train_00815,g567-large-empty-128x128-a-v3,large_empty,64,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_8a9186c9df34,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.006797436390000078,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_8a9186c9df34,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.006797436390000078,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_8a9186c9df34,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.006797436390000078,
LABEL_TRAIN_candidate_pool,1603d1ed7eeb9f80824c8d3b2047152d686b971f0e426578035e554700d48e3f,g567_gate3b_calibration_00169,empty_16_16,empty,128,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_eb16b21170c8,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.04474431819000002,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_eb16b21170c8,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,0.00568181818000002,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_eb16b21170c8,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.04474431819000002,
LABEL_TRAIN_candidate_pool,1606f15d2c1f06e25d5c072ef70882eeec395ba0eeb7d7f1e2fd3893220f9010,g567_gate3b_label_train_01702,g567-room-64x48-b-v3,room,384,21,21,2,False,,,,,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_124266a938b9,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-0.10882701053000021,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_124266a938b9,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-0.1503768766000002,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_124266a938b9,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-0.10882701053000021,,g567_gate3b_label_train_selected_actor_primary_30s_exact_s566_124266a938b9,SELECTED_ACTOR_PRIMARY_30S_EXACT,actor_direct,-0.10882701053000021,
LABEL_TRAIN_candidate_pool,1610ac3fbcb63b8802b6a047f215c29eedc944246935e4b9863c03756ba5d2e7,g567_gate3b_label_train_00220,random_32_32_10,random,16,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_98a5ec35fa32,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.045333333330000114,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_98a5ec35fa32,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.018666666660000164,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_98a5ec35fa32,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.045333333330000114,
LABEL_TRAIN_candidate_pool,161a0905cf75f60279024068436d4b8c965dc673e1961709e1cb8bb7a57a4ec7,g567_gate3b_label_train_00939,g567-large-empty-128x128-a-v3,large_empty,2500,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_3650bfb36ed0,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.06831802726000014,,g567_gate3b_label_train_static_global_alpha_0p25_s566_3650bfb36ed0,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.02530426769000016,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_3650bfb36ed0,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.06831802726000014,
LABEL_TRAIN_candidate_pool,161c55f7e98c2c79460464998ac3ab5dc66df698485e729535c84cc52696b4b0,g567_gate3b_label_train_00187,den312d,game,1500,21,21,20,False,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_f592532a5f44,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-2.2784777199800006,,g567_gate3b_label_train_static_global_alpha_1p25_s566_f592532a5f44,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-1.1722460981700005,,g567_gate3b_label_train_static_global_alpha_1p25_s566_f592532a5f44,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-2.2784777199800006,,g567_gate3b_label_train_static_global_alpha_1p25_s566_f592532a5f44,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-2.2784777199800006,
LABEL_TRAIN_candidate_pool,16669b05edba54d5f3579b25558fa77cb43eba1055baee6d4584ceed2e221395,g567_gate3b_label_train_00055,random_64_64_20,random,32,21,21,0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_05530c7539cb,G6_shield_bounds_ONLY_ALPHA_1p0,group,-0.01693719125000004,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_05530c7539cb,G6_shield_bounds_ONLY_ALPHA_1p0,group,-0.01693719125000004,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_05530c7539cb,G6_shield_bounds_ONLY_ALPHA_1p0,group,-0.01693719125000004,
LABEL_TRAIN_candidate_pool,1675d49c98d70d1a94fd80373ac5fb36b8705ff8847d5a4155ab61c51b2422f6,g567_gate3b_label_train_00599,maze_32_32_2,maze,32,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_ddbb9d3e518a,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.015253203169999896,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_ddbb9d3e518a,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.008541793769999861,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_ddbb9d3e518a,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.015253203169999896,
LABEL_TRAIN_candidate_pool,1685a25654d31f06030650a698c27642f1ec15bdcba8ed69bcd7f8ef0bbd9f69,g567_gate3b_label_train_00438,warehouse_10_20_10_2_2,warehouse,512,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_329c77e5a5f9,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.027159960649999926,,g567_gate3b_label_train_static_global_alpha_0p25_s566_329c77e5a5f9,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.0065740540799998914,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_329c77e5a5f9,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.027159960649999926,
LABEL_TRAIN_candidate_pool,168e246b534bcdfd76c4473a7a5cca93d5d1038427869dd0ae54e8146f82fa9e,g567_gate3b_label_train_01168,g567-room-48x48-a-v3,room,1000,21,21,2,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_e98ca29a9fd3,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.12207175763999967,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_e98ca29a9fd3,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.10705011866000014,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_e98ca29a9fd3,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.12207175763999967,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_e98ca29a9fd3,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.12207175763999967,
LABEL_TRAIN_candidate_pool,16d4c08dc8d925c73896d921988d98b15e81347e6e0489bf5b83a9e36fae2290,g567_gate3b_label_train_01818,room_32_32_4,room,16,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_f09d1416f691,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.04086538461,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_f09d1416f691,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.01442307692,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_f09d1416f691,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.04086538461,
LABEL_TRAIN_candidate_pool,16e0fb4d70e9691b531216ddf63db97dccb76401fec2c087515762f4c157f0d3,g567_gate3b_label_train_01487,g567-large-maze-192x128-a-v3,large_maze,2000,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_12b5f0c03612,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.25075653463,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_12b5f0c03612,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.03729529561000011,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_12b5f0c03612,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.25075653463,
LABEL_TRAIN_candidate_pool,16e21385d67f55b9e7dafba63259a76047c386fedab2cd2f666858a47feb4c42,g567_gate3b_calibration_00167,empty_16_16,empty,128,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_a96b06f5b931,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.02769886362999996,,g567_gate3b_label_train_static_global_alpha_0p5_s566_a96b06f5b931,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.0596590909100001,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_a96b06f5b931,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.02769886362999996,
LABEL_TRAIN_candidate_pool,170712bbc5e2a0c24c6e45b6ca1841e0c13e6095a8b1ed1bd940bb7ccc367496,g567_gate3b_label_train_01085,g567-room-48x48-a-v3,room,24,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_cebbfc3f26ff,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.015748031500000037,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_cebbfc3f26ff,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.014960629930000025,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_cebbfc3f26ff,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.015748031500000037,
LABEL_TRAIN_candidate_pool,1712cd730e6f70035d402e51ff66832eb94b0448cf8f6a70342675b7350c6fc9,g567_gate3b_label_train_01171,g567-room-48x48-a-v3,room,1000,21,21,3,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_7f8f1deb6aed,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.1609485508299997,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_7f8f1deb6aed,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.23619470253999975,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_7f8f1deb6aed,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.1609485508299997,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_7f8f1deb6aed,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.1609485508299997,
LABEL_TRAIN_candidate_pool,17388c28b75feffcc3e8e64f3553b11e57306e2bb7bae38761d2d4ca1a3ea659,g567_gate3b_label_train_01043,g567-large-empty-128x128-a-v0,large_empty,3000,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_a3d54a17db40,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.12455596844999994,,g567_gate3b_label_train_static_global_alpha_0p5_s566_a3d54a17db40,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.004497759049999939,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_a3d54a17db40,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.12455596844999994,
LABEL_TRAIN_candidate_pool,173c186a7e0b341cc5472e659e96ee81a4a729e5dce1a44adebbb7553b33618c,g567_gate3b_calibration_00075,warehouse_small,warehouse,12,21,21,0,False,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,174e61abbee9f16738b2570c3f20b306bab12064576c60475c5531102beefdf2,g567_gate3b_label_train_01833,room_32_32_4,room,24,21,21,0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_80e8961a7647,G6_shield_bounds_ONLY_ALPHA_1p0,group,-0.05536332180000003,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_80e8961a7647,G6_shield_bounds_ONLY_ALPHA_1p0,group,-0.029411764710000066,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_80e8961a7647,G6_shield_bounds_ONLY_ALPHA_1p0,group,-0.05536332180000003,
LABEL_TRAIN_candidate_pool,17548eabef1eec1347a0979a02629a3ff3356f2c1a0852744a34d3df8aefa37a,g567_gate3b_label_train_00341,warehouse_10_20_10_2_2,warehouse,32,21,21,0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_b7243abc4c8f,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.009548611109999827,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_b7243abc4c8f,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.009548611109999827,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_b7243abc4c8f,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.009548611109999827,
LABEL_TRAIN_candidate_pool,1756bfcf0dd3c165f7fdaeec9e72f62cbc1c29ec11465bf4409b08e63f769e3e,g567_gate3b_label_train_00885,g567-large-empty-128x128-a-v3,large_empty,1000,21,21,0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_22d7c0cce5ab,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.02874552305,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_22d7c0cce5ab,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.0051552785399999745,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_22d7c0cce5ab,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.02874552305,
LABEL_TRAIN_candidate_pool,176de2e9a38c464dcb47bdf1787f60b2e83b3c91f6b1dca43b6047b6d4d29a53,g567_gate3b_calibration_00322,maze_128_128_1,maze,48,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_334aa7223a5c,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.009564398630000026,,g567_gate3b_label_train_static_global_alpha_0p5_s566_334aa7223a5c,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.004360969329999964,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_334aa7223a5c,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.009564398630000026,
LABEL_TRAIN_candidate_pool,178670b675d4aaa1a0108c30dc354b857960e8ac0f487fbf6a4a8088d94b9166,g567_gate3b_label_train_00586,maze_32_32_2,maze,16,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_7c35520d5664,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.004411764699999932,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_7c35520d5664,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.004411764699999932,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_7c35520d5664,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.004411764699999932,
LABEL_TRAIN_candidate_pool,179377419d1b1c805bde1b28239e5fe9136ab942169bad33a7eea8b55f34cf04,g567_gate3b_label_train_01118,g567-room-48x48-a-v0,room,64,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_55ddf856c56a,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.008358208960000058,,g567_gate3b_label_train_static_global_alpha_0p5_s566_55ddf856c56a,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.01134328358000003,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_55ddf856c56a,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.008358208960000058,
LABEL_TRAIN_candidate_pool,17adaa73b6cb3df467a4fed5f1d34ef913d2d30e7f7fddd7cebeb4dd5a63e4e7,g567_gate3b_label_train_01536,g567-large-maze-192x128-a-v3,large_maze,2500,21,21,21,False,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_c518fbd4d8c0,G4_decay_ONLY_ALPHA_1p0,group,-0.5283629647300003,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_c518fbd4d8c0,G4_decay_ONLY_ALPHA_1p0,group,-0.4057971580400004,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_c518fbd4d8c0,G4_decay_ONLY_ALPHA_1p0,group,-0.5283629647300003,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_c518fbd4d8c0,G4_decay_ONLY_ALPHA_1p0,group,-0.5283629647300003,
LABEL_TRAIN_candidate_pool,17af679dbb25178f2227c7b518709d73ca789f6e7deafc85e4f908e2ecc82305,g567_gate3b_label_train_00409,warehouse_10_20_10_2_2,warehouse,192,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_242b444f4748,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.015243187469999864,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_242b444f4748,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.003330050179999988,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_242b444f4748,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.015243187469999864,
LABEL_TRAIN_candidate_pool,17b1227e948a02f06af86b846d3978b51208d910283f63acb2e2cde5bf403880,g567_gate3b_label_train_01028,g567-large-empty-128x128-a-v0,large_empty,3000,21,21,0,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_45ca46466b32,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.11228548819999995,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_45ca46466b32,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.014214196079999963,,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_45ca46466b32,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.11228548819999995,
LABEL_TRAIN_candidate_pool,17b5cc87cabf6b9e4fe7a37e9424bcdf58e0d515d7583adb45d1d754c7573d76,g567_gate3b_calibration_00134,empty_16_16,empty,48,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_f0778d363b2b,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.04085257548999999,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_f0778d363b2b,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,0.003552397869999835,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_f0778d363b2b,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.04085257548999999,
LABEL_TRAIN_candidate_pool,17c46490e353e3d227c4c0f4fc6d3fc5c5b4b7d606261db7d9253b14144d1012,g567_gate3b_label_train_01664,g567-room-64x48-b-v0,room,12,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_013ab71ebefc,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.00443786982999983,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_013ab71ebefc,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.001479289940000017,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_013ab71ebefc,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.00443786982999983,
LABEL_TRAIN_candidate_pool,17e94d49aa180c7f800e83174aaa60ebeb58b548e8f90b01c83d1373ead19227,g567_gate3b_calibration_00352,maze_128_128_1,maze,768,21,21,0,False,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,17f659c794bda77506324c9b200f63ad9d88f37ead02707ea9a5dfdad9570eb7,g567_gate3b_label_train_01687,g567-room-64x48-b-v3,room,192,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_e53c8666b72f,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.04336636212,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_e53c8666b72f,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.021490155710000014,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_e53c8666b72f,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.04336636212,
LABEL_TRAIN_candidate_pool,18331916282f9e73ff6b8463c993b1de0cc38766be7844787ed77b5c1bf82d1e,g567_gate3b_label_train_00296,g567-tunnel-64x32-a-v1,tunnel,256,21,21,3,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_55958eff231b,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.2259668508299999,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_55958eff231b,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.5171270718200001,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_55958eff231b,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.2259668508299999,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_55958eff231b,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.2259668508299999,
LABEL_TRAIN_candidate_pool,18369a91a1d7aff62587d7371c1b675c162d992d056b54ddae43815593e0539b,g567_gate3b_label_train_00884,g567-large-empty-128x128-a-v3,large_empty,1000,21,21,0,False,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_0dcf45b583e0,G4_decay_ONLY_ALPHA_1p0,group,-0.020756963000000184,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_0dcf45b583e0,G4_decay_ONLY_ALPHA_1p0,group,-0.00809624041000001,,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_0dcf45b583e0,G4_decay_ONLY_ALPHA_1p0,group,-0.020756963000000184,
LABEL_TRAIN_candidate_pool,184a5d6da73092b944078e080e2f2c40cc9b78f755e757e494b03aefa089a6e0,g567_gate3b_label_train_00552,room_64_64_8,room,1500,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_d4f371e85166,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.42713918312000043,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_d4f371e85166,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.19301686936000007,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_d4f371e85166,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.42713918312000043,
LABEL_TRAIN_candidate_pool,18572de979f9d536b5fa77d42e25b69f1867742a971675b089498cf9f7bd0ca4,g567_gate3b_label_train_01876,room_32_32_4,room,256,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p75_s566_78a0fc83dab8,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-0.016570386139999727,,g567_gate3b_label_train_static_global_alpha_0p75_s566_78a0fc83dab8,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-0.012465795079999786,,,,,,,g567_gate3b_label_train_static_global_alpha_0p75_s566_78a0fc83dab8,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-0.016570386139999727,
LABEL_TRAIN_candidate_pool,1858a3c02b4937448be6cee6a30629f0459dda30fbb49bffae2fa451e59cf0b5,g567_gate3b_label_train_00656,g567-large-room-128x128-a-v0,large_room,3000,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_c986c1f9d907,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_c986c1f9d907,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_c986c1f9d907,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,
LABEL_TRAIN_candidate_pool,1867654e1ed5cfbd921564222d178050a7b80ea1646365a10b7ba248561054c5,g567_gate3b_calibration_00018,ht_chantry,game,64,21,21,0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_3cc81a745562,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.004643540020000003,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_3cc81a745562,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.004643540020000003,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_3cc81a745562,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.004643540020000003,
LABEL_TRAIN_candidate_pool,188448c711edafd9dd504863faa3e52fc98f23889f9623caaecfefbfdb5cb516,g567_gate3b_label_train_00249,random_32_32_10,random,64,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_419996a9a5c4,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.03857868020999988,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_419996a9a5c4,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.011167512689999937,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_419996a9a5c4,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.03857868020999988,
