topology_id,map,node_count,directed_edge_count,node_feature_count,edge_feature_count,node_mean_x_norm,node_mean_y_norm,node_mean_degree_norm,node_mean_dead_end,node_mean_corridor,node_mean_intersection,node_mean_local_obstacle_density_r1,node_mean_border_distance_norm,node_mean_centrality_proxy,edge_mean_dx,edge_mean_dy,edge_mean_edge_length,edge_mean_corridor_axis_alignment,edge_mean_edge_betweenness_proxy,edge_mean_shortest_path_flow_prior,edge_mean_opposing_flow_prior,edge_mean_flow_imbalance,edge_mean_head_on_pressure,map_source,width,height,free_cell_count,physical_map_sha256,free_cell_bitmap_sha256,adjacency_sha256,hash_source,node_feature_names,edge_feature_names,graph_tensor_path,actual_node_tensor_materialized,actual_edge_tensor_materialized,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_topology_026_irregular,Paris_1_256,96,167190,9,0,0.4895423948764801,0.49505725502967834,0.8098958134651184,0.03125,0.1458333283662796,0.8229166865348816,0.2005208283662796,0.3438313901424408,0.5057597160339355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,256,256,52428,46114055942b0fca48b7d256c4cf5f64f5727379a249dee574961cbd09e2fe2c,c4389bfe6a89db8d857174a118d9d16ba1464c28c7c84cb13e77a2dba265deef,a07b254f52859de5c9635af1b3ec32471f62cec0aec13fd4d9487e7338d12edd,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_026_irregular_graph.npz,True,True,False,False,False,False,False
g557_topology_027_irregular,brc202d,96,146918,9,0,0.49865198135375977,0.4942401945590973,0.703125,0.1041666641831398,0.25,0.6458333134651184,0.28125,0.3255208432674408,0.49407675862312317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,256,256,49152,d830e969e77bc68e5c5618f31757879757de9fd357028a8d36640d76326d3640,d8156851ec7f85b9cf3a6cd60e6a094b58e514331989cfed65fb813d52c59122,416aaef1137454aa4b33c6f45a33ae046c1b702c839a07902a979c8ec7ebd576,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_027_irregular_graph.npz,True,True,False,False,False,False,False
g557_topology_028_irregular,den312d,96,146776,9,0,0.5259395241737366,0.49477124214172363,0.75,0.0625,0.1979166716337204,0.7395833134651184,0.28515625,0.3256022036075592,0.494444340467453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,256,256,49152,8a1b7e51c1be410fff2703d9675f253b971b6a20d0bdbba664639f2f7bb8f19b,f9a571db2a7322f83cb7da35a2600e611659aaeced574fecf1ece2866c5fb3e3,3dc1b9b4c6fec93fb036901b4d0b91b3e7715e6261ea7f33b1188c7a7c6e2020,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_028_irregular_graph.npz,True,True,False,False,False,False,False
g557_topology_029_irregular,den520d,96,146708,9,0,0.5205065608024597,0.4944852888584137,0.7291666865348816,0.0520833320915699,0.2708333432674408,0.6770833134651184,0.26171875,0.328369140625,0.49844786524772644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,256,256,49152,71f28fdffcef071b5af8a50137a1e9ec5d487b10d95cefe73dbd93ea3bed10a6,833e6850d49265f9d091b0e477de11a706f7ba4ba9064e0ea309276d58909f5c,b2f00e7593d5ddeb56a37db23f7e34b4a2a7f6a6472896da577412d31aedf3f8,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_029_irregular_graph.npz,True,True,False,False,False,False,False
g557_topology_030_irregular,lak303d,96,146772,9,0,0.46772873401641846,0.4957517087459564,0.75,0.0625,0.1875,0.75,0.2552083432674408,0.3287760317325592,0.4990195035934448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,256,256,49152,060f08bc7854b8485eef3eb72cb72a7b50057172594c9323a68c67875490ace9,c0631335d367f010a2993064508a04efd6b08b33880702c11ced3f9d318aeef2,913c05f549801e5dcad8292d597a644c241863f965fe26d95d852c50ec5e7f83,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_030_irregular_graph.npz,True,True,False,False,False,False,False
g557_topology_031_irregular,orz900d,96,146696,9,0,0.47332513332366943,0.49448534846305847,0.7369791865348816,0.0729166641831398,0.21875,0.7083333134651184,0.265625,0.33349609375,0.5017155408859253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,256,256,49152,42bbf37e21c279eae6e02173c547c8be0f6f2f68220656443455e07ac85ff8a5,74bf791846ee1b18faa22dfa3e2ac2bf38c5c002c6076ccd387f030a2198b623,a194fef937d4e4ef771b7b675727fcd8f5e5f070fad4a17e91a493a879efd14a,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_031_irregular_graph.npz,True,True,False,False,False,False,False
g557_topology_032_irregular,ost003d,96,146992,9,0,0.4839460551738739,0.4956291615962982,0.7291666865348816,0.0833333358168602,0.21875,0.6979166865348816,0.2486979216337204,0.335693359375,0.49771246314048767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,256,256,49152,a933dc59a9b1786d933677af8bf7f2dbe85c2bcc7c4c26d39adb57b3be95f06e,5174bace178bd155b92254959c1cce6e060516546c66ab1ccb7c177154ce450d,10b867d417d8c8cefac638ca2c5d0df8c6ad637a54e261f545cd36b0d9ae25fc,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_032_irregular_graph.npz,True,True,False,False,False,False,False
g557_topology_033_irregular,w_woundedcoast,96,146914,9,0,0.4982435405254364,0.4943627417087555,0.75,0.0416666679084301,0.2291666716337204,0.7291666865348816,0.2330729216337204,0.3334147036075592,0.5011438131332397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,256,256,49152,99d965fc2e45bd577304965baf8554f36395ca28beed094bceaeed0d54e71595,d6d95c5270844cdd0d3f449a3b4f0eb7438c5c3e8f8d5a89fb34e32bd5d44b2b,b2cb7c4d248132d5678fa8b1b1b8c63d0656e4a0150a320d78b35646da76b785,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_033_irregular_graph.npz,True,True,False,False,False,False,False
g557_topology_034_qd_empty,empty-32-32,96,3968,9,0,0.4838709533214569,0.4637095034122467,0.9739583134651184,0.0,0.010416666977107525,0.9895833134651184,0.0377604179084301,0.3209635317325592,0.49865591526031494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,32,32,1024,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,57f9f88ea86e4b3674d1ab1264d8a01d2d911a565a499c978c0715c0a673f214,8e18da7e64ce56a3f71dda801163250791a9856ff7b02aec72aee533b41e6656,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_034_qd_empty_graph.npz,True,True,False,False,False,False,False
g557_topology_035_qd_empty,empty-48-48,96,9024,9,9,0.2553192973136902,0.49999988079071045,0.8645833134651184,0.0,0.02083333395421505,0.9791666865348816,0.2005208283662796,0.2395833283662796,0.4893616735935211,0.0,0.0,1.0,0.0,0.2969856262207031,0.0,0.0,0.0,0.0,synthetic_reconstruction,48,48,2304,ef39f3104cdd66232f1f5a52d3f7cc79f3f832881ef4b3f93d48ac5b3991d529,ddf54d02838488f9630acc144be3b6f434fbe4bf14afc97ab7af61647d3fdd6b,ccb941b3bc35b66b4585784cb2b2c256fb9dac2d690c7b15416532ed0b46a63b,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_035_qd_empty_graph.npz,True,True,False,False,False,False,False
g557_topology_036_qd_empty,empty-16-16,96,960,9,9,0.46666666865348816,0.3666665852069855,0.9479166865348816,0.0,0.010416666977107525,0.9895833134651184,0.0768229141831398,0.3151041567325592,0.5111110806465149,0.0,0.0,1.0,0.0,0.26893937587738037,0.0,0.0,0.0,0.0,synthetic_reconstruction,16,16,256,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,095884e1830a75b6d595fd32daf6b78a89bcf60963f20f2156f9bd16fc77adca,775bbbbdb6bae5cddce9ce954b3436f657a02172ce9048fbff53834d432fef58,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_036_qd_empty_graph.npz,True,True,False,False,False,False,False
g557_topology_037_qd_random,random-32-32-20,96,2516,9,9,0.5120967626571655,0.4569890797138214,0.7578125,0.0520833320915699,0.1875,0.7604166865348816,0.2395833283662796,0.322265625,0.4959675967693329,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,synthetic_reconstruction,32,32,819,8ea906635f8f6fd7e707b4a850091799283ce888daf530521087bd0d22649206,d2ba11e95bdbc1b327905d9fef9998850f5efd10a50f71069af206731eae68f1,7ff965b1410c49a409f686b1a2f9b74c6ce2498377f2625354c3e3d737ba4f35,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_037_qd_random_graph.npz,True,True,False,False,False,False,False
g557_topology_038_qd_random,random-64-64-20,96,10290,9,0,0.5219907164573669,0.49189817905426025,0.7760416865348816,0.03125,0.2083333283662796,0.7604166865348816,0.21484375,0.3206380307674408,0.48644182085990906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,64,64,3276,24f21d0389f624ec31dd9ef53368ae973761ef05e609f6a40e8ea5aa95b9e67f,2942e0364bfed3c3d74a5acf901089f65a055b98a62589ae7d0f0be47cc2abb3,c59849e063d4743d261dcc44320888a97f286caa56578c8ac55564b42471e9df,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_038_qd_random_graph.npz,True,True,False,False,False,False,False
g557_topology_039_qd_random,random-32-32-10,96,3206,9,9,0.48924729228019714,0.4643815755844116,0.8723958134651184,0.010416666977107525,0.0625,0.9270833134651184,0.1341145783662796,0.3216145932674408,0.49966394901275635,0.0,0.0,1.0,0.0,0.3055555522441864,0.0,0.0,0.0,0.0,synthetic_reconstruction,32,32,921,ca04eec63ebd66dedb752ec7d22c6f986727dbf0a1457348190cd5a29d3a9467,60316e38ddd698ef50f1dbb2b0a7f68c7d011d04a8bbd5a68686c15be89d75bf,7af94426a9dc66347cefd92f954349091fd1d40d381c2fc8ddea180c0f76e4f5,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_039_qd_random_graph.npz,True,True,False,False,False,False,False
g557_topology_040_qd_random,random-64-64-10,96,13054,9,0,0.4790012836456299,0.4897487163543701,0.9114583134651184,0.0,0.0520833320915699,0.9479166865348816,0.1393229216337204,0.3216145932674408,0.48792973160743713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,64,64,3686,29cc1ce264afc04426dbad1e37bf23674297e20693aa2ea30396658a14067f98,ed0b41f53c6b11ddc8bef0ba0fd91ea901caa0680e13fc48ff064b15dae251bc,ca92cf45588394f75cb3a96a548a4e287cef9a60496df5d6c5495323c5dd21a3,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_040_qd_random_graph.npz,True,True,False,False,False,False,False
g557_topology_041_qd_maze,maze-32-32-4,96,2178,9,9,0.5030242800712585,0.4388439953327179,0.7578125,0.02083333395421505,0.2604166567325592,0.71875,0.2877604067325592,0.3203125,0.49966391921043396,0.0,0.0,1.0,0.0,0.38333332538604736,0.0,0.0,0.0,0.0,synthetic_reconstruction,32,32,737,b7b2938c1cbf9259ee71ce9277d43204a416c6c5663035c81e28ea5549f91b0d,80eccf698c21ce42d4a8a7884f5ea9a7f38bf4c25c2b205bd84fa874e7f2ff9b,77b802035e6e0b4a64f14f5282b06becaa2342c8c3d05bfa90ce3c8e679c4208,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_041_qd_maze_graph.npz,True,True,False,False,False,False,False
g557_topology_042_qd_maze,maze-32-32-2,96,2672,9,9,0.5067204236984253,0.45463696122169495,0.8203125,0.010416666977107525,0.1875,0.8020833134651184,0.2005208283662796,0.3209635317325592,0.4963037073612213,0.0,0.0,1.0,0.0,0.3055555522441864,0.0,0.0,0.0,0.0,synthetic_reconstruction,32,32,819,95157c1cd3f060c3a74f66fab832df1901ea1c5665e66f613a73c59b96ef202a,d891d6d32293912e91c7cbe7024e9344d9f9df3a6c59b86d639376a79a10c527,447d420255593e5ba62c14dc2b350cf2d4a472af3ec373e381dac5087b710ddb,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_042_qd_maze_graph.npz,True,True,False,False,False,False,False
g557_topology_043_qd_maze,maze-128-128-2,96,43866,9,0,0.4651412069797516,0.49245405197143555,0.84375,0.0,0.1354166716337204,0.8645833134651184,0.2109375,0.3284505307674408,0.49458661675453186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,128,128,13107,cd4a5fc548fdf69df51f3be761b9b29f6186609588906f1d758acd0b72c42ea5,c7b5e7c0e9698dc0a14e2962dd8c9552831c201501481984b46095e1fd05203f,4c1d5bcaca6f0c00c6a3e279501bde290d7dd48c1a8ddcde89020af090010633,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_043_qd_maze_graph.npz,True,True,False,False,False,False,False
g557_topology_044_qd_maze,maze-128-128-10,96,25174,9,9,0.48039695620536804,0.4941764771938324,0.640625,0.1354166716337204,0.3333333432674408,0.53125,0.375,0.33837890625,0.49737536907196045,0.0,0.0,1.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,synthetic_reconstruction,128,128,9830,73b22e1e9617d5c7c68120f9cf663d36be216fefb90096dba43b84a4528305ea,efd8878a5253180c8131c02acf46f7f4b3da94d15a432aaeb645e91376e7d914,0c1becaad58b39e4e78805e2cbd2aece63c2c982f632157fecc92c1fcf6a84e0,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_044_qd_maze_graph.npz,True,True,False,False,False,False,False
g557_topology_045_qd_room,room-32-32-4,96,2718,9,9,0.4909273386001587,0.45430096983909607,0.8411458134651184,0.0416666679084301,0.1041666641831398,0.8541666865348816,0.2018229216337204,0.31640625,0.4865591526031494,0.0,0.0,1.0,0.0,0.3472222089767456,0.0,0.0,0.0,0.0,synthetic_reconstruction,32,32,839,2c9202efdef6c68352f7f3e59a389533c1973e14bb365f2d56d57322549a4632,b61f69906636daf81ad527db3f1f92e283fa577a19052f8b4bd70505b4ac0f94,14070686f583adde2a32508026d5c933aa7a6f3de52e51010814376abd337086,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_045_qd_room_graph.npz,True,True,False,False,False,False,False
g557_topology_046_qd_room,room-64-64-8,96,11000,9,0,0.5001653432846069,0.4793320596218109,0.8411458134651184,0.03125,0.1145833358168602,0.8541666865348816,0.1783854216337204,0.3209635317325592,0.4897485673427582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,64,64,3358,d4858cfc7e4326f4e4b3841694b690fb726deb81663ea3c624a36453ff6b0641,8b6d17667f99bf47b74d2bdaad2c101eb5f49d7d1e4ff6e4ec0ef5bfd754330a,d110f12aab8826cdbe120a24d93a60ccb4d183aa2af7f71d1c9f928ae4eca311,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_046_qd_room_graph.npz,True,True,False,False,False,False,False
g557_topology_047_qd_room,room-64-64-16,96,10480,9,0,0.49553564190864563,0.4915674924850464,0.7552083134651184,0.02083333395421505,0.1979166716337204,0.78125,0.2317708283662796,0.3173828125,0.48495352268218994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,64,64,3276,c1d6c194bf4d74de50b169dbdafac14362eab3584872431a04db19583a4c63fa,7a903b2dd3f4b71a2ed220e33ad247600eaf9354d1b424863c685ba950720e88,7617ec5788d839d242adfec1ec6a38725b4ffb936f3af8fb17631c33a0e7c476,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_047_qd_room_graph.npz,True,True,False,False,False,False,False
g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,96,33134,9,9,0.5009246468544006,0.49359938502311707,0.8151041865348816,0.1145833358168602,0.0416666679084301,0.84375,0.22265625,0.402281790971756,0.4903392493724823,0.0,0.0,1.0,0.0,0.40476194024086,0.0,0.0,0.0,0.0,synthetic_reconstruction,170,84,9996,c8661672d957bb925863696929878838dc0bad0443d70fedd7939e0669b542d9,e5494a628d77cad6b25b080b11160de27869a73295d7b4864c70db433b44e1ba,3fd1202ac5cfb0ca8b32598b038c0939f8233572a70a307414e3505e18a2a28d,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_048_qd_warehouse_graph.npz,True,True,False,False,False,False,False
g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,96,33130,9,9,0.5269352793693542,0.49322283267974854,0.8072916865348816,0.0833333358168602,0.0416666679084301,0.875,0.23828125,0.3903770446777344,0.49725380539894104,0.0,0.0,1.0,0.0,0.4999999701976776,0.0,0.0,0.0,0.0,synthetic_reconstruction,170,84,9996,0527fc357b637dd293bf4aa6ebe18781fce82a455712ba1b933a268ac892cafa,c3b86a02deabc152ae7d464488758099cced3857ad6cfb26437ebbfeec001d89,feaa4fffabb0e5643316b37c47c8a33f28c151142f70cfdc4075fceceffe20c7,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_049_qd_warehouse_graph.npz,True,True,False,False,False,False,False
g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,96,126380,9,0,0.5142269730567932,0.492139607667923,0.8385416865348816,0.0520833320915699,0.02083333395421505,0.9270833134651184,0.2005208283662796,0.40586885809898376,0.5032757520675659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,340,164,37916,164231cab219c34dec29adb7969a845232cf583a14c878d2a047520ea16f8c6a,c4e2409236faed18556209dd163f9cab15175dcb7399717ab8c24fc33746b367,d051110500f5cc017b14a2a60fd4c3d2acd9c5df649737117dd61b2cbe1411cd,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_050_qd_warehouse_graph.npz,True,True,False,False,False,False,False
g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,96,126536,9,0,0.48844635486602783,0.49297037720680237,0.8229166865348816,0.0520833320915699,0.0520833320915699,0.8958333134651184,0.20703125,0.41996946930885315,0.5013424754142761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,340,164,37916,c6867b1e9881cf9e4d638a2e4d56f73d5acb3852c7a0f47c11a6344daff64956,1982d3ea56f733426de5e6eeed9d83242234b324f2b83edfb32a56190eaaf223,dc94413d60b849da88b760d1fa369ac1ebf4306286ff0892309a0ee78835f613,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_051_qd_warehouse_graph.npz,True,True,False,False,False,False,False
g557_topology_052_qd_bottleneck,connector,96,7198,9,0,0.48726847767829895,0.47999343276023865,0.6588541865348816,0.15625,0.3020833432674408,0.5416666865348816,0.3255208432674408,0.3356119692325592,0.5226520299911499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_reconstruction,64,64,2662,7ac50f8f28bf8efa3fda455c8bf6220756d4f763f17efbeffd89687b84bd8bc3,65db455866d16da3492a53e5276f0d1bb3f649657b3f6f87737f91421c244547,290557f38434bdbdfaa1a68d2717526062eb575715f3c728894d3891133d86d5,synthetic_reconstruction,x_norm;y_norm;degree_norm;dead_end;corridor;intersection;local_obstacle_density_r1;border_distance_norm;centrality_proxy,dx;dy;edge_length;corridor_axis_alignment;edge_betweenness_proxy;shortest_path_flow_prior;opposing_flow_prior;flow_imbalance;head_on_pressure,/root/czr004/outputs/tmp/phase5p5_repair5g558_graph_cache/g557_topology_052_qd_bottleneck_graph.npz,True,True,False,False,False,False,False
