g567_instance_uid,g567_evaluation_uid,map,map_family,width,height,free_cells,solver_seed,scenario_sha256,physical_map_sha256,assignment_sha256,pair_count,agent_count,start_goal_regime,nominal_budget_ms,base_time_limit_sec,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,budget_contract,ltm_max_iterations,agent_density,scenario_bank_source,map_source_type,scenario_source_type,official_scenario,public_scenario_registry_source,scenario_prefix_family,benchmark_source_path,benchmark_source_sha256,context_generation_stage,feature_materialization_stage,raw_map_path,raw_scenario_path,path_found_rate,path_found_rate_source,component_size,reachability_mode,distance_mode,start_goal_overlap_count,own_start_goal_match_count,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,split,g567_dataset_row_id,horizon_id,scientific_horizon_id,replay_scenario_path,replay_scenario_sha256,blind_locked,raw_map_path_canonicalized_from,raw_map_path_canonicalization_reason,ltm_target_map,ltm_target_match_type,ltm_target_selected_map,ltm_target_fallback,selection_seed,selection_policy,label_train_backfill_requested,selection_stage,ltm_style_primary_subset
d601fd4c798ae4990083d5c047befbf5d13c8467ac1365548c32dda648ef5002,6903f2d43deb01604173d8f10b9e2ef46ae1db434b9997730deadb57d7400d20,g567-random-40x40-b-v2,random,40,40,1261,4567003762,a335498f2ea5d460e87afa737d2c6369c687083bde1c95e0456e8ab9a0750f88,48f49659d501325200d09ac16288bbed935b2fd3ab0193c702d9b92e66fe5660,57f92b6de1669a368b92eeb07669efb18813a27ebb089fc94ee0f388838991be,768,768,clustered_starts_to_dispersed_goals,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.6090404440919904,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,czr004_synthetic_derived_scenario,False,,,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/g567-random-40x40-b-v2.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/g567-random-40x40-b-v2-random-4567003762.scen,1.0,same_connected_component_no_path_materialization,1256,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,481,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00107,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/g567-random-40x40-b-v2-random-4567003762.scen,a335498f2ea5d460e87afa737d2c6369c687083bde1c95e0456e8ab9a0750f88,False,,,family_backfill:random,secondary_same_family_backfill,g567-random-40x40-b-v2,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
b4798add939e6fdcad8e0cfebc1ef9c91df7430038dc5335d33d78fc21d0ea2d,469f802ddc49e5090b92a6d3a892027819c783a117694c41cd09486bc2dcba58,random_64_64_10,random,64,64,3687,4567017518,14a6cc42099c14fc5e401db3067c88892391eb7e9d9d3cfeee1aa6ae3c3af2e5,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,c9d0144bdbcd00591c8585e426c258133756226d97777193259724b337434935,768,768,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.2082994304312449,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567017518.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00456,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567017518.scen,14a6cc42099c14fc5e401db3067c88892391eb7e9d9d3cfeee1aa6ae3c3af2e5,False,,,family_backfill:random,secondary_same_family_backfill,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
aaa1c0d07b2e5a0e8e3b156d696ee13a9fa20ab70b08b681d30cd9af9cadfabc,49fdcb4e14977491259b7034f7dc761399e13816bfda04012c696fe3caaef80c,g567-random-40x40-b-v2,random,40,40,1261,4567018354,c6f8f9e5f1e3e27c2ece95f53db5c0ce7d71601f433c9ecedb80162c15c7b97a,48f49659d501325200d09ac16288bbed935b2fd3ab0193c702d9b92e66fe5660,5fb6e47456a78921f56dff2587a35962d36ba1851a1fe6573448e848d05f5afd,768,768,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.6090404440919904,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,czr004_synthetic_derived_scenario,False,,,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/g567-random-40x40-b-v2.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/g567-random-40x40-b-v2-random-4567018354.scen,1.0,same_connected_component_no_path_materialization,1256,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,404,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00105,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/g567-random-40x40-b-v2-random-4567018354.scen,c6f8f9e5f1e3e27c2ece95f53db5c0ce7d71601f433c9ecedb80162c15c7b97a,False,,,family_backfill:random,secondary_same_family_backfill,g567-random-40x40-b-v2,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
62bebed1fa6fa538daa26011a793dee2a3943ef9aa22f687d988b8c57ce8c086,56c9dcd3a9183fea4f2477dc4ba9c9b9e0cdb10a9e9affe3b8a9ca188095cbbd,random_64_64_10,random,64,64,3687,4567013148,1155ea6cb1debf0b115573de99439a39b5a053c464279bbc807c6e0323db6203,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,11cc10e63b3d2022826339076119c5df4feadc341c9f25f0913958e2c2dcf069,768,768,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.2082994304312449,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567013148.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,67,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00463,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567013148.scen,1155ea6cb1debf0b115573de99439a39b5a053c464279bbc807c6e0323db6203,False,,,family_backfill:random,secondary_same_family_backfill,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
a69c6ca120d76597d4ea6fb9132056c21d8f791853649e785e235885ab0b4968,69a81a5fff582cdad2f0cd48e70136e1cf19f2a7bc40470c727e005d646de415,g567-random-40x40-b-v2,random,40,40,1261,4567013262,499c789da7ca1b1a33a2a6bdda7957c4f58421c33307df11fb421af4ec6990ec,48f49659d501325200d09ac16288bbed935b2fd3ab0193c702d9b92e66fe5660,af337707408d21b28ac71a106d52f1cfd613a3176d205f800b3278c8993f43e4,768,768,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.6090404440919904,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,czr004_synthetic_derived_scenario,False,,,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/g567-random-40x40-b-v2.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/g567-random-40x40-b-v2-random-4567013262.scen,1.0,same_connected_component_no_path_materialization,1256,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,423,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00106,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/g567-random-40x40-b-v2-random-4567013262.scen,499c789da7ca1b1a33a2a6bdda7957c4f58421c33307df11fb421af4ec6990ec,False,,,family_backfill:random,secondary_same_family_backfill,g567-random-40x40-b-v2,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
945a41674476225413faa0d838999fadf006bfec8a2ea21c484683c4a06fc9ac,00fb76cb41c4a8d6c200d23423dea5378e33be359d8dc434f81a6ae0ae9fb9d8,random_64_64_10,random,64,64,3687,4567002926,73e2e91a7cd8d4bf96080d1f8f38057481c8d2d13d9171e5f83843c6de49d378,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,61cf085caf045b1604cc3e13ef1100543e96487aa111cddf8749767770a3bc01,768,768,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.2082994304312449,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567002926.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,52,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00464,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567002926.scen,73e2e91a7cd8d4bf96080d1f8f38057481c8d2d13d9171e5f83843c6de49d378,False,,,family_backfill:random,secondary_same_family_backfill,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
d5bfe139b21fb8aecd763cae9c392609d11003b0b6a478b76cc7166e3948e5c1,cf7a2fb15a215576ded91eb3c5ede0a80d6eb0012bc04fe6eee820405c8ddb52,random_64_64_10,random,64,64,3687,4567017442,619e76a835ce8aa3fe472759425068b2b7dd4ec09b346fdeb089f5d36946ad9d,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,7a062b1368342da52f4cb2fad4eba530c3e1fb78560f4e4ed74c0af79cbf3b3d,768,768,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.2082994304312449,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567017442.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,55,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00465,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567017442.scen,619e76a835ce8aa3fe472759425068b2b7dd4ec09b346fdeb089f5d36946ad9d,False,,,family_backfill:random,secondary_same_family_backfill,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
36b20541aa86c72d0e930ecb9215950e715a121ad43f912bbbb185d1373787e2,c74516ad864d0e6f4d7a365ef54e8abe49f8d3f9bc963cf40c58693afb8b947c,random_64_64_10,random,64,64,3687,4567002850,0448dfbea770b22f26a949bc2d28047fc1497f4996c1d6ba13f26585ff472594,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,846a342e594f5f1e2f88bbc9c3cd85494557759653ce101887e11fd1a5a4e88f,768,768,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.2082994304312449,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567002850.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00462,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567002850.scen,0448dfbea770b22f26a949bc2d28047fc1497f4996c1d6ba13f26585ff472594,False,,,family_backfill:random,secondary_same_family_backfill,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
accb2707a3a0a75a4c50751ec4a852ccc78bc2733dc24181669ccbb7a9429e17,7f2e9fe5d540e6e6a1c33a39080fc9794db846bed906eedd851ed441f132c986,g567-random-40x40-b-v2,random,40,40,1261,4567018506,1fff6fc8ffacc546f4432a6339dbd462f9d4121bc6e0a94bc6117926cc026eeb,48f49659d501325200d09ac16288bbed935b2fd3ab0193c702d9b92e66fe5660,d7fd52ab4d21bbaf83f41fc6e88537dc1475937ad325684bfdf137d33b790c55,768,768,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.6090404440919904,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,czr004_synthetic_derived_scenario,False,,,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/g567-random-40x40-b-v2.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/g567-random-40x40-b-v2-random-4567018506.scen,1.0,same_connected_component_no_path_materialization,1256,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,426,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00108,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/g567-random-40x40-b-v2-random-4567018506.scen,1fff6fc8ffacc546f4432a6339dbd462f9d4121bc6e0a94bc6117926cc026eeb,False,,,family_backfill:random,secondary_same_family_backfill,g567-random-40x40-b-v2,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
7cc2114315f009d9bffa8f33c61b332b929bc142257659c2d2830c93e1a73182,7c6f14e0f9b342f6b529ca99110f7a928388d83b0d997d276a5eed936c46a1a8,random_64_64_10,random,64,64,3687,4567013224,c77dbf1611f0f2c62b075a1d47a4fec16da6a34145cda21498aa70144b865081,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,44a478383872f4c64c1f33bbea29b2257aaa9e96afd8cc771b28fb48057b61ae,768,768,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.2082994304312449,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567013224.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00458,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567013224.scen,c77dbf1611f0f2c62b075a1d47a4fec16da6a34145cda21498aa70144b865081,False,,,family_backfill:random,secondary_same_family_backfill,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
2d22fe3eede7dfc745baf7e7dc0ce9b9c8a3eaca50d44e3836659fab97550ce8,58ffd054fb09e27271cc356cc0546e58d6459fc9c7fbd46fe5ad26cbd7c32b77,random_64_64_10,random,64,64,3687,4567016720,b9f5e5b39d93bd87f69d44f04d5a2e9e26da1195b99092e9b31a841e06ec5fb8,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,67d4908e7e7cc2ac3e57aa9cc8dec95dcaa9594407500d06d994d4ff162df754,768,768,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.2082994304312449,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567016720.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00460,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567016720.scen,b9f5e5b39d93bd87f69d44f04d5a2e9e26da1195b99092e9b31a841e06ec5fb8,False,,,family_backfill:random,secondary_same_family_backfill,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
d6fac192083544bce600d623e0fd4c45b0110da106463645860013b4be39ac06,eeb5bc7a4309f15d7022aa438b8e2fadc6be5c7024ce9a98e66d2e30f5c6d4c8,random_64_64_10,random,64,64,3687,4567012046,06f78ec2f7f677b9619cd15b125edb2bdbcb10f42bd44d21f622fccc3aeac2f8,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,2f9d5f989f8e74a0c47659fcbbf324c59c9f6d8e8ee9f9efab53e0562779dc57,768,768,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.2082994304312449,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567012046.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,45,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00459,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567012046.scen,06f78ec2f7f677b9619cd15b125edb2bdbcb10f42bd44d21f622fccc3aeac2f8,False,,,family_backfill:random,secondary_same_family_backfill,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
428b48c4a1530ebfce99824e7392d0a2f999b5918a126613055c09bcbde0550d,d76248629b45fa8876d9986b2dcda44e7d0c6b4344f4226e5b1a5deb0f9c1bff,random_64_64_10,random,64,64,3687,4567010602,63bd6e5f6e311c4df58f09914cf5b4d60501d651ff2f7aed5d8efca385583982,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,057da552d77cc96ce73929c58ae30960a88f0bbbe74e4c667de8b054a72440cf,768,768,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.2082994304312449,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567010602.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,48,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00457,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567010602.scen,63bd6e5f6e311c4df58f09914cf5b4d60501d651ff2f7aed5d8efca385583982,False,,,family_backfill:random,secondary_same_family_backfill,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_validation_heldout_then_calibration_then_label_train_backfill_then_same_family_secondary_backfill_to_target_count,True,secondary_same_family_backfill,False
