theta_id,theta_family,support_strata,safe_positive_support,hard_negative_support,hard_negative_regression_count_vs_static_flow,hard_negative_regression_count_vs_additive,fingerprint_match_rate,support_distance_threshold,utility_mean,utility_CI,forbidden_reason,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,forbidden_theta
repair5g549_theta_549000660,negative_control,2,0,4,4,4,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.34291531417,0.576978346043,0.35,0.75,1,10.1360437279,0,0,1,False,False,False,False,False,True
repair5g549_theta_549000661,static_flow_local_perturbation_fulltheta,2,18,2,2,2,1,0.05,0.0309963329344,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.786896026208,0.95,1,0.898971602057,1.0399485201,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000662,lambda_flow_lambda_cong_sweep,2,18,2,2,2,1,0.05,0.0305470740333,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.890767218466,1.36746026508,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000663,alpha_flow_wait_progress_sweep,2,10,4,4,4,1,0.05,0.03386303371,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.13128148744,0.95,1,1,0.646707206586,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000664,edge_cost_clamp_sweep,2,12,2,2,2,1,0.05,0.01414623586,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.449787600425,11.1055657889,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000665,goal_projection_mode_ablation,2,0,2,2,2,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.0890038219924,0.35,0.75,1,11,0,1,0,False,False,False,False,False,True
repair5g549_theta_549000666,alpha_cong_commit_nonprogress_sweep,2,20,2,2,2,1,0.05,0.038099987559,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.00088024824,1.25,0.75,0.75,1,1,0.95,1,0.54627490745,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000667,g543_true_near_signal_neighborhood,2,20,4,4,4,1,0.05,0.04542487047,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.614781370437,0.445929508141,0.967566314867,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000668,g546_g548_safe_no_gain_neighborhood,2,4,6,6,6,1,0.05,0.02639543607,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.933372533255,0.95,1,1.28277078446,1,0.35,0.75,0.729148041704,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000669,surrogate_guided_theta_if_model_exists,2,4,4,4,4,1,0.05,0.018918360365,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.47430880138,1.25,0.75,0.75,1,1,0.95,1,1.42435845128,1.07338855322,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000670,negative_control,2,2,4,4,4,1,0.05,0.02008407286,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.90514518971,0.187301625397,0.35,0.75,1,9.80997638005,0,0,1,False,False,False,False,False,True
repair5g549_theta_549000671,static_flow_local_perturbation_fulltheta,2,2,2,2,2,1,0.05,0.00653900047,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.756803086394,0.95,1,1.20087899824,1.16355967288,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000672,lambda_flow_lambda_cong_sweep,2,4,2,2,2,1,0.05,0.01971275105,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.39313121374,1.05035639929,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000674,edge_cost_clamp_sweep,2,12,4,4,4,1,0.05,0.01414623586,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.860186779626,11.5847168306,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000676,alpha_cong_commit_nonprogress_sweep,2,4,2,2,2,1,0.05,0.025292666575,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.882676734647,1.25,0.75,0.75,1,1,0.95,1,1.37950524099,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000677,g543_true_near_signal_neighborhood,2,10,2,2,2,1,0.05,0.026127111528,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.464389671221,0.505881888236,0.653043943912,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000678,g546_g548_safe_no_gain_neighborhood,2,20,2,2,2,1,0.05,0.030126291307,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.05596758806,0.95,1,0.776843646313,1,0.35,0.75,0.3767499965,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000679,surrogate_guided_theta_if_model_exists,2,10,2,2,2,1,0.05,0.015383079834,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.15848258303,1.25,0.75,0.75,1,1,0.95,1,1.04215681569,0.227223445553,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000681,static_flow_local_perturbation_fulltheta,2,14,2,2,2,1,0.05,0.0325284104429,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.792700414599,0.95,1,0.721602956794,0.818687562625,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000682,lambda_flow_lambda_cong_sweep,2,6,4,2,4,1,0.05,0.01990380254,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.29464341071,0.343808312383,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000683,alpha_flow_wait_progress_sweep,2,14,2,0,2,1,0.05,0.0241593796229,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.841284567431,0.95,1,1,0.562971374057,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000684,edge_cost_clamp_sweep,2,8,4,4,4,1,0.05,0.0161724698125,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.781394187212,8.02472795054,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000685,goal_projection_mode_ablation,2,8,2,2,2,1,0.05,0.0161724698125,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.45222659555,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000687,g543_true_near_signal_neighborhood,2,6,4,2,4,1,0.05,0.00990957014,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.778716242568,0.544258811482,0.508903982192,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000688,g546_g548_safe_no_gain_neighborhood,2,16,4,4,4,1,0.05,0.0251254374487,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.458849382301,0.95,1,0.826424247152,1,0.35,0.75,0.382104235792,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000689,surrogate_guided_theta_if_model_exists,2,2,4,4,4,1,0.05,0.01027557216,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.42295445409,1.25,0.75,0.75,1,1,0.95,1,1.33615622769,0.765619168762,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000691,static_flow_local_perturbation_fulltheta,2,4,2,2,2,1,0.05,0.02177917379,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.22376715247,0.95,1,1.16824266351,1.23408713183,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000692,lambda_flow_lambda_cong_sweep,2,6,6,4,6,1,0.05,0.01581250759,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.13492873014,1.27631894736,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000693,alpha_flow_wait_progress_sweep,2,16,2,2,2,1,0.05,0.0144696258612,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.946728106544,0.95,1,1,0.395400709199,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000694,edge_cost_clamp_sweep,2,8,2,2,2,1,0.05,0.0161724698125,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.837169325661,8.04302391395,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000695,goal_projection_mode_ablation,2,8,2,2,2,1,0.05,0.0226358174475,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.639627220746,0.35,0.75,1,11,0,1,0,False,False,False,False,False,True
repair5g549_theta_549000697,g543_true_near_signal_neighborhood,2,14,2,2,2,1,0.05,0.0321381416429,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.806775386449,0.421119057762,1.12828499343,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000698,g546_g548_safe_no_gain_neighborhood,2,6,4,4,4,1,0.05,0.0191610054,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.272678454643,0.95,1,1.36464462071,1,0.35,0.75,0.309910280179,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000700,negative_control,2,8,2,2,2,1,0.05,0.03368626905,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.29921640157,1.16592666815,0.35,0.75,1,10.3765592469,0,0,1,False,False,False,False,False,True
repair5g549_theta_549000701,static_flow_local_perturbation_fulltheta,2,6,2,0,2,1,0.05,0.0197306879567,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.01306497387,0.95,1,1.10938278123,0.781938236124,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000702,lambda_flow_lambda_cong_sweep,2,8,8,4,8,1,0.05,0.0113573566525,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.962743074514,0.722076055848,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000703,alpha_flow_wait_progress_sweep,2,8,8,4,8,1,0.05,0.00512335162,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.12308025384,0.95,1,1,0.0875848248304,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000704,edge_cost_clamp_sweep,2,6,2,2,2,1,0.05,0.0128565259467,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.793887662225,8.03753192494,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000706,alpha_cong_commit_nonprogress_sweep,2,10,6,2,6,1,0.05,0.03087897977,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.730108289783,1.25,0.75,0.75,1,1,0.95,1,0.901821196358,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000707,g543_true_near_signal_neighborhood,2,12,4,4,4,1,0.05,0.0474907400967,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.470989658021,0.461527476945,1.07143960712,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000708,g546_g548_safe_no_gain_neighborhood,2,4,6,4,6,1,0.05,0.01826487923,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.247855604289,0.95,1,1.22314575371,1,0.35,0.75,0.53114018772,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000709,surrogate_guided_theta_if_model_exists,2,10,4,4,4,1,0.05,0.024924868012,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.797174655651,1.25,0.75,0.75,1,1,0.95,1,0.790849318301,0.667857764284,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000711,static_flow_local_perturbation_fulltheta,2,2,4,2,4,1,0.05,0.01386623165,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.73079013842,0.95,1,1.22096095808,1.22122075756,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000712,lambda_flow_lambda_cong_sweep,2,8,4,2,4,1,0.05,0.0180614012075,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.03402893194,0.776231947536,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000713,alpha_flow_wait_progress_sweep,2,10,6,2,6,1,0.05,0.017538458484,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.101932296135,0.95,1,1,0.91256517487,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000715,goal_projection_mode_ablation,2,6,2,2,2,1,0.05,0.0128565259467,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.624418751162,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000716,alpha_cong_commit_nonprogress_sweep,2,10,4,2,4,1,0.05,0.016370499756,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.6403477193,1.25,0.75,0.75,1,1,0.95,1,1.07658884682,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000717,g543_true_near_signal_neighborhood,2,12,2,2,2,1,0.05,0.045628101725,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.503018393963,0.359176181648,0.945187109626,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000718,g546_g548_safe_no_gain_neighborhood,2,6,4,2,4,1,0.05,0.0211717691,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.286551926896,0.95,1,1.22511004978,1,0.35,0.75,0.431745486509,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000719,surrogate_guided_theta_if_model_exists,2,6,4,2,4,1,0.05,0.0121485853433,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.672768054464,1.25,0.75,0.75,1,1,0.95,1,1.25206839586,1.14482561035,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000720,negative_control,2,12,2,2,2,1,0.05,0.0462976482967,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.669776660447,0.975644548711,0.35,0.75,1,11.8050723899,0,0,1,False,False,False,False,False,True
repair5g549_theta_549000722,lambda_flow_lambda_cong_sweep,2,10,4,2,4,1,0.05,0.024600925518,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.751654496691,0.946673606653,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000723,alpha_flow_wait_progress_sweep,2,6,6,2,6,1,0.05,0.0140818169167,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.04360916278,0.95,1,1,0.596151307697,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000724,edge_cost_clamp_sweep,2,6,2,2,2,1,0.05,0.0128565259467,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.839543070914,9.08387383225,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000726,alpha_cong_commit_nonprogress_sweep,2,0,6,2,6,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.56996986006,1.25,0.75,0.75,1,1,0.95,1,1.49401901196,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000727,g543_true_near_signal_neighborhood,2,14,2,0,2,1,0.05,0.0457450842129,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.341217917564,0.514286371427,0.927061145878,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000728,g546_g548_safe_no_gain_neighborhood,2,6,2,0,2,1,0.05,0.01650131869,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.242572614855,0.95,1,1.00706343587,1,0.35,0.75,0.266951516097,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000729,surrogate_guided_theta_if_model_exists,2,2,6,2,6,1,0.05,0.00176056338,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.32101585797,1.25,0.75,0.75,1,1,0.95,1,1.40527848944,0.603156293687,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000731,static_flow_local_perturbation_fulltheta,2,2,6,2,6,1,0.05,0.00343347639,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.768940462119,0.95,1,1.27970864058,0.706412187176,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000732,lambda_flow_lambda_cong_sweep,2,8,2,0,2,1,0.05,0.01292034533,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.23074053852,1.11390827218,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000733,alpha_flow_wait_progress_sweep,2,6,2,0,2,1,0.05,0.0313492698367,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.17452640095,0.95,1,1,0.850297299405,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000736,alpha_cong_commit_nonprogress_sweep,2,6,4,2,4,1,0.05,0.01166761071,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.38572197856,1.25,0.75,0.75,1,1,0.95,1,1.03724092552,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000737,g543_true_near_signal_neighborhood,2,4,4,2,4,1,0.05,0.0136903683,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.753097893804,0.286774326451,0.702406595187,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000738,g546_g548_safe_no_gain_neighborhood,2,8,4,2,4,1,0.05,0.01935519265,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.938709522581,0.95,1,0.880857088286,1,0.35,0.75,0.657445785108,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000739,surrogate_guided_theta_if_model_exists,2,6,6,2,6,1,0.05,0.01278150561,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.899437101126,1.25,0.75,0.75,1,1,0.95,1,1.15300379399,0.898703702593,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000741,static_flow_local_perturbation_fulltheta,2,4,4,0,4,1,0.05,0.01024250592,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.837396125208,0.95,1,1.13208433583,0.823038753922,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000742,lambda_flow_lambda_cong_sweep,2,6,2,0,2,1,0.05,0.00933091757333,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.21897156206,1.03058043884,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000743,alpha_flow_wait_progress_sweep,2,4,4,0,4,1,0.05,0.02786545145,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.154108441783,0.95,1,1,0.847567304865,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000745,goal_projection_mode_ablation,2,4,4,0,4,1,0.05,0.01068690532,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.51838996322,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000746,alpha_cong_commit_nonprogress_sweep,2,0,2,0,2,1,0.05,,compact_audit_not_claim,success_regression_vs_additive,1.25,1.03013018974,1.25,0.75,0.75,1,1,0.95,1,1.23202553595,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000747,g543_true_near_signal_neighborhood,2,6,4,0,4,1,0.05,0.02201088542,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.397828204344,0.253331393337,0.872743254513,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000748,g546_g548_safe_no_gain_neighborhood,2,6,6,0,6,1,0.05,0.0153870995733,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.462372875254,0.95,1,1.1924014652,1,0.35,0.75,0.701664046672,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000749,surrogate_guided_theta_if_model_exists,2,0,4,0,4,1,0.05,,compact_audit_not_claim,success_regression_vs_additive,1.25,1.22628354743,1.25,0.75,0.75,1,1,0.95,1,1.35126499747,0.593376313247,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000751,static_flow_local_perturbation_fulltheta,2,4,2,0,2,1,0.05,0.008478939425,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.02576694847,0.95,1,1.19711880576,1.13162353675,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549000752,lambda_flow_lambda_cong_sweep,2,8,2,0,2,1,0.05,0.0072517504825,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.882846234308,1.30905638189,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
