region_id,deployable_region_key,candidate_id,map_family,map,agents,budget_ms,iteration_bucket,support_pairs,seed_block_support,context_support,minimum_diagnostic_pairs,minimum_strong_pairs,minimum_final_pairs,minimum_final_seed_blocks,vs_static_flow_pairs,vs_static_flow_success_regression_count,vs_static_flow_success_gain_count,vs_static_flow_both_fail_count,vs_static_flow_quality_only_pairs,vs_static_flow_quality_only_mean_delta,vs_static_flow_quality_only_median_delta,vs_static_flow_quality_ci_low,vs_static_flow_quality_ci_high,vs_static_flow_mean_corrected_delta,vs_static_flow_better_count,vs_static_flow_equal_count,vs_static_flow_worse_count,vs_static_flow_safe_high_margin_count,vs_static_flow_safe_low_margin_count,vs_family_static_pairs,vs_family_static_success_regression_count,vs_family_static_success_gain_count,vs_family_static_both_fail_count,vs_family_static_quality_only_pairs,vs_family_static_quality_only_mean_delta,vs_family_static_quality_only_median_delta,vs_family_static_quality_ci_low,vs_family_static_quality_ci_high,vs_family_static_mean_corrected_delta,vs_family_static_better_count,vs_family_static_equal_count,vs_family_static_worse_count,vs_family_static_safe_high_margin_count,vs_family_static_safe_low_margin_count,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,region_status,safe_region,useful_safe_region,zero_regression_vs_static_and_family,near_miss_reason,global_boundary_candidate
repair5g539_s2_103|maze|50|500|final,maze|50|500|final,repair5g539_s2_103,maze,maze-32-32-4,50,500,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|maze|100|500|final,maze|100|500|final,repair5g539_s2_103,maze,maze-32-32-4,100,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|maze|100|1000|final,maze|100|1000|final,repair5g539_s2_103,maze,maze-32-32-4,100,1000,final,10,1,10,20,60,80,3,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|random|50|500|final,random|50|500|final,repair5g539_s2_103,random,random-32-32-20,50,500,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|random|100|1000|final,random|100|1000|final,repair5g539_s2_103,random,random-32-32-20,100,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|warehouse|50|500|final,warehouse|50|500|final,repair5g539_s2_103,warehouse,warehouse-10-20-10-2-1,50,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|warehouse|50|1000|final,warehouse|50|1000|final,repair5g539_s2_103,warehouse,warehouse-10-20-10-2-1,50,1000,final,10,1,10,20,60,80,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|warehouse|100|500|final,warehouse|100|500|final,repair5g539_s2_103,warehouse,warehouse-10-20-10-2-1,100,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|warehouse|100|1000|final,warehouse|100|1000|final,repair5g539_s2_103,warehouse,warehouse-10-20-10-2-1,100,1000,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|warehouse|100|2000|final,warehouse|100|2000|final,repair5g539_s2_103,warehouse,warehouse-10-20-10-2-1,100,2000,final,10,1,10,20,60,80,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|maze|50|500|final,maze|50|500|final,repair5g539_s2_104,maze,maze-32-32-4,50,500,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|maze|100|500|final,maze|100|500|final,repair5g539_s2_104,maze,maze-32-32-4,100,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|maze|100|1000|final,maze|100|1000|final,repair5g539_s2_104,maze,maze-32-32-4,100,1000,final,10,1,10,20,60,80,3,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|random|50|500|final,random|50|500|final,repair5g539_s2_104,random,random-32-32-20,50,500,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|random|100|1000|final,random|100|1000|final,repair5g539_s2_104,random,random-32-32-20,100,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|warehouse|50|500|final,warehouse|50|500|final,repair5g539_s2_104,warehouse,warehouse-10-20-10-2-1,50,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|warehouse|50|1000|final,warehouse|50|1000|final,repair5g539_s2_104,warehouse,warehouse-10-20-10-2-1,50,1000,final,10,1,10,20,60,80,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|warehouse|100|500|final,warehouse|100|500|final,repair5g539_s2_104,warehouse,warehouse-10-20-10-2-1,100,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|warehouse|100|1000|final,warehouse|100|1000|final,repair5g539_s2_104,warehouse,warehouse-10-20-10-2-1,100,1000,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_104|warehouse|100|2000|final,warehouse|100|2000|final,repair5g539_s2_104,warehouse,warehouse-10-20-10-2-1,100,2000,final,10,1,10,20,60,80,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|maze|50|500|final,maze|50|500|final,repair5g539_s2_105,maze,maze-32-32-4,50,500,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|maze|100|500|final,maze|100|500|final,repair5g539_s2_105,maze,maze-32-32-4,100,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|maze|100|1000|final,maze|100|1000|final,repair5g539_s2_105,maze,maze-32-32-4,100,1000,final,10,1,10,20,60,80,3,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|random|50|500|final,random|50|500|final,repair5g539_s2_105,random,random-32-32-20,50,500,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|random|100|1000|final,random|100|1000|final,repair5g539_s2_105,random,random-32-32-20,100,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|warehouse|50|500|final,warehouse|50|500|final,repair5g539_s2_105,warehouse,warehouse-10-20-10-2-1,50,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|warehouse|50|1000|final,warehouse|50|1000|final,repair5g539_s2_105,warehouse,warehouse-10-20-10-2-1,50,1000,final,10,1,10,20,60,80,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|warehouse|100|500|final,warehouse|100|500|final,repair5g539_s2_105,warehouse,warehouse-10-20-10-2-1,100,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|warehouse|100|1000|final,warehouse|100|1000|final,repair5g539_s2_105,warehouse,warehouse-10-20-10-2-1,100,1000,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_105|warehouse|100|2000|final,warehouse|100|2000|final,repair5g539_s2_105,warehouse,warehouse-10-20-10-2-1,100,2000,final,10,1,10,20,60,80,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|maze|50|500|final,maze|50|500|final,repair5g539_s3_117,maze,maze-32-32-4,50,500,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|maze|100|500|final,maze|100|500|final,repair5g539_s3_117,maze,maze-32-32-4,100,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|maze|100|1000|final,maze|100|1000|final,repair5g539_s3_117,maze,maze-32-32-4,100,1000,final,10,1,10,20,60,80,3,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|random|50|500|final,random|50|500|final,repair5g539_s3_117,random,random-32-32-20,50,500,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|random|100|1000|final,random|100|1000|final,repair5g539_s3_117,random,random-32-32-20,100,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|warehouse|50|500|final,warehouse|50|500|final,repair5g539_s3_117,warehouse,warehouse-10-20-10-2-1,50,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|warehouse|50|1000|final,warehouse|50|1000|final,repair5g539_s3_117,warehouse,warehouse-10-20-10-2-1,50,1000,final,10,1,10,20,60,80,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|warehouse|100|500|final,warehouse|100|500|final,repair5g539_s3_117,warehouse,warehouse-10-20-10-2-1,100,500,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|warehouse|100|1000|final,warehouse|100|1000|final,repair5g539_s3_117,warehouse,warehouse-10-20-10-2-1,100,1000,final,9,1,9,20,60,80,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|warehouse|100|2000|final,warehouse|100|2000|final,repair5g539_s3_117,warehouse,warehouse-10-20-10-2-1,100,2000,final,10,1,10,20,60,80,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_021|random|100|2000|final,random|100|2000|final,repair5g539_s1_021,random,random-32-32-20,100,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.000230087524,0,0.000230087524,0.000230087524,0.000230087524,2,6,2,2,0,10,0,0,0,10,-0.004347861661,0,-0.004347861661,-0.004347861661,-0.004347861661,3,6,1,3,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_095|maze|50|2000|final,maze|50|2000|final,repair5g539_s2_095,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.000276426719,-0.00023912004,0.000276426719,0.000276426719,0.000276426719,3,6,1,3,2,10,0,0,0,10,0.00311626236,0,0.00311626236,0.00311626236,0.00311626236,2,5,3,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_095|maze|50|1000|final,maze|50|1000|final,repair5g539_s2_095,maze,maze-32-32-4,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0.000307140798889,-0.00047824008,0.000307140798889,0.000307140798889,0.000307140798889,3,5,1,3,2,9,0,0,0,9,0.00346251373333,0,0.00346251373333,0.00346251373333,0.00346251373333,2,4,3,2,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_041|random|50|2000|final,random|50|2000|final,repair5g539_s1_041,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.000335783008,0,0.000335783008,0.000335783008,0.000335783008,1,8,1,1,0,10,0,0,0,10,-0.000710885676,0,-0.000710885676,-0.000710885676,-0.000710885676,1,9,0,1,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_041|random|50|1000|final,random|50|1000|final,repair5g539_s1_041,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0.000373092231111,0,0.000373092231111,0.000373092231111,0.000373092231111,1,7,1,1,0,9,0,0,0,9,-0.000789872973333,0,-0.000789872973333,-0.000789872973333,-0.000789872973333,1,8,0,1,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_041|random|100|2000|final,random|100|2000|final,repair5g539_s1_041,random,random-32-32-20,100,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.000441240072,0,0.000441240072,0.000441240072,0.000441240072,2,5,3,2,1,10,0,0,0,10,-0.004136709113,-0.00066725979,-0.004136709113,-0.004136709113,-0.004136709113,3,6,1,3,2,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_040|random|100|2000|final,random|100|2000|final,repair5g539_s1_040,random,random-32-32-20,100,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.000505685671,0.00041684035,0.000505685671,0.000505685671,0.000505685671,2,6,2,2,1,10,0,0,0,10,-0.004072263514,-0.000675067505,-0.004072263514,-0.004072263514,-0.004072263514,4,4,2,4,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_056|random|100|2000|final,random|100|2000|final,repair5g539_s1_056,random,random-32-32-20,100,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.000521957479,0,0.000521957479,0.000521957479,0.000521957479,3,5,2,3,0,10,0,0,0,10,-0.004055991706,-0.001675041875,-0.004055991706,-0.004055991706,-0.004055991706,4,5,1,4,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_066|random|50|2000|final,random|50|2000|final,repair5g539_s1_066,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.000877993491,0,0.000877993491,0.000877993491,0.000877993491,1,8,1,1,1,10,0,0,0,10,-0.000168675193,0,-0.000168675193,-0.000168675193,-0.000168675193,1,8,1,1,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|random|50|2000|final,random|50|2000|final,repair5g539_s2_103,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.00089514123,0,0.00089514123,0.00089514123,0.00089514123,0,9,1,0,1,10,0,0,0,10,-0.000151527454,0,-0.000151527454,-0.000151527454,-0.000151527454,0,10,0,0,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_102|random|50|2000|final,random|50|2000|final,repair5g539_s2_102,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.00094289489,0,0.00094289489,0.00094289489,0.00094289489,0,9,1,0,0,10,0,0,0,10,-0.000103773794,0,-0.000103773794,-0.000103773794,-0.000103773794,0,10,0,0,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_066|random|50|1000|final,random|50|1000|final,repair5g539_s1_066,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0.000975548323333,0,0.000975548323333,0.000975548323333,0.000975548323333,1,7,1,1,1,9,0,0,0,9,-0.000187416881111,0,-0.000187416881111,-0.000187416881111,-0.000187416881111,1,7,1,1,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|random|50|1000|final,random|50|1000|final,repair5g539_s2_103,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0.000994601366667,0,0.000994601366667,0.000994601366667,0.000994601366667,0,8,1,0,1,9,0,0,0,9,-0.000168363837778,0,-0.000168363837778,-0.000168363837778,-0.000168363837778,0,9,0,0,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_102|random|50|1000|final,random|50|1000|final,repair5g539_s2_102,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0.00104766098889,0,0.00104766098889,0.00104766098889,0.00104766098889,0,8,1,0,0,9,0,0,0,9,-0.000115304215556,0,-0.000115304215556,-0.000115304215556,-0.000115304215556,0,9,0,0,1,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_031|random|50|2000|final,random|50|2000|final,repair5g539_s1_031,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.001110955294,0,0.001110955294,0.001110955294,0.001110955294,1,8,1,1,0,10,0,0,0,10,6.428661e-05,0,6.428661e-05,6.428661e-05,6.428661e-05,1,8,1,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_031|random|50|1000|final,random|50|1000|final,repair5g539_s1_031,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0.00123439477111,0,0.00123439477111,0.00123439477111,0.00123439477111,1,7,1,1,0,9,0,0,0,9,7.14295666667e-05,0,7.14295666667e-05,7.14295666667e-05,7.14295666667e-05,1,7,1,1,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_103|maze|100|2000|final,maze|100|2000|final,repair5g539_s2_103,maze,maze-32-32-4,100,2000,final,9,1,9,20,60,80,3,9,0,0,0,9,0.00126212894111,0.00105596621,0.00126212894111,0.00126212894111,0.00126212894111,2,4,3,2,1,9,0,0,0,9,-0.0214477606144,-0.02910390605,-0.0214477606144,-0.0214477606144,-0.0214477606144,6,1,2,6,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|random|50|2000|final,random|50|2000|final,repair5g539_s3_117,random,random-32-32-20,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.001547947899,0,0.001547947899,0.001547947899,0.001547947899,1,8,1,1,1,10,0,0,0,10,0.000501279215,0,0.000501279215,0.000501279215,0.000501279215,2,7,1,2,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s2_082|maze|50|2000|final,maze|50|2000|final,repair5g539_s2_082,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.001651612911,0,0.001651612911,0.001651612911,0.001651612911,1,7,2,1,1,10,0,0,0,10,0.004491448552,0,0.004491448552,0.004491448552,0.004491448552,0,7,3,0,2,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s3_117|random|50|1000|final,random|50|1000|final,repair5g539_s3_117,random,random-32-32-20,50,1000,final,9,1,9,20,60,80,3,9,0,0,0,9,0.00171994211,0,0.00171994211,0.00171994211,0.00171994211,1,7,1,1,1,9,0,0,0,9,0.000556976905556,0,0.000556976905556,0.000556976905556,0.000556976905556,2,6,1,2,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
repair5g539_s1_056|maze|50|2000|final,maze|50|2000|final,repair5g539_s1_056,maze,maze-32-32-4,50,2000,final,10,1,10,20,60,80,3,10,0,0,0,10,0.001744357619,0,0.001744357619,0.001744357619,0.001744357619,1,6,3,1,0,10,0,0,0,10,0.00458419326,0,0.00458419326,0.00458419326,0.00458419326,0,7,3,0,0,False,False,False,False,False,boundary_underpowered_or_quality_weak,False,False,True,zero_regression_nontrivial_or_boundary_seed_block_underpowered,False
