alias_row_id,candidate_id,method,method_alias,context_id,map,agents,budget_ms,materialization_status,direct_cpp_runtime_export_required,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g545_alias_00003301,repair5g545_generated_theta_00003029,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max0p25_c0,repair5g545_generated_theta_00003029__b2000__i2,00009170a52d1829,maze-32-32-4,100,2000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,0.25,0.25,12,1,0,0,False,False,False,False,False
g545_alias_00003302,repair5g545_generated_theta_00003030,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max0p25_c0,repair5g545_generated_theta_00003030__b2000__i2,00009170a52d1829,maze-32-32-4,100,2000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,0.25,0.25,12,1,0,0,False,False,False,False,False
g545_alias_00003303,repair5g545_generated_theta_00003031,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max0p25_c0,repair5g545_generated_theta_00003031__b2000__i2,00009170a52d1829,maze-32-32-4,100,2000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,0.25,0.25,12,1,0,0,False,False,False,False,False
g545_alias_00003304,repair5g545_generated_theta_00004279,repair5g518_grid_c1p5_b0p5_f0p58_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00004279__b1000__i2,000091748b6cce8e,maze-32-32-4,50,1000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,0.581622315128,1.25,1,0.9,0.5,1.13693058569,0,0.25,0.954920645095,9.69452531866,1,0,0,False,False,False,False,False
g545_alias_00003305,repair5g545_generated_theta_00004278,repair5g518_grid_c1p5_b0p5_f0p52_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00004278__b1000__i2,000091748b6cce8e,maze-32-32-4,50,1000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,0.52081695321,1.25,1,0.9,0.5,1.07200065316,0,0.25,0.999244102865,9.84347313054,1,0,0,False,False,False,False,False
g545_alias_00003306,repair5g545_generated_theta_00004277,repair5g518_grid_c1p5_b0p5_f0p58_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00004277__b1000__i2,000091748b6cce8e,maze-32-32-4,50,1000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,0.581953339328,1.25,1,0.9,0.5,1.10170628877,0,0.25,0.969342522342,9.94492500014,1,0,0,False,False,False,False,False
g545_alias_00003307,repair5g545_generated_theta_00004276,repair5g518_grid_c1p5_b0p5_f0p64_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00004276__b1000__i2,000091748b6cce8e,maze-32-32-4,50,1000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,0.637285292998,1.25,1,0.9,0.5,1.12037962677,0,0.25,0.955959788587,9.91749912568,1,0,0,False,False,False,False,False
g545_alias_00003308,repair5g545_generated_theta_00004272,repair5g518_grid_c1p5_b0p5_f0p68_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00004272__b1000__i2,000091748b6cce8e,maze-32-32-4,50,1000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,0.678008510991,1.25,1,0.9,0.5,1.05722196377,0,0.25,0.954086329278,9.81485531742,1,0,0,False,False,False,False,False
g545_alias_00003309,repair5g545_generated_theta_00004273,repair5g518_grid_c1p5_b0p5_f0p6_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00004273__b1000__i2,000091748b6cce8e,maze-32-32-4,50,1000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,0.602780912376,1.25,1,0.9,0.5,1.03842889262,0,0.25,0.93698128394,9.83909861086,1,0,0,False,False,False,False,False
g545_alias_00003310,repair5g545_generated_theta_00004275,repair5g518_grid_c1p5_b0p5_f0p6_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00004275__b1000__i2,000091748b6cce8e,maze-32-32-4,50,1000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,0.596034059403,1.25,1,0.9,0.5,1.05153471048,0,0.25,0.922001642094,9.55303193068,1,0,0,False,False,False,False,False
g545_alias_00003311,repair5g545_generated_theta_00004274,repair5g518_grid_c1p5_b0p5_f0p64_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00004274__b1000__i2,000091748b6cce8e,maze-32-32-4,50,1000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,0.643090839114,1.25,1,0.9,0.5,0.919459399662,0,0.25,1,9.66733051748,1,0,0,False,False,False,False,False
g545_alias_00003312,repair5g545_generated_theta_00000559,repair5g518_grid_c1p5_b0p5_f0p28_w1p75_dc1p00_df0p9_beta0p00_max0p25_c1,repair5g545_generated_theta_00000559__b500__i2,000091806659a67d,maze-32-32-4,50,500,temporary_grid_alias_created,False,1.5,1.04623302934,0.5,0.630203459624,1.75,0.284304365944,1.25,1,0.9,0.5,0,0,0.25,0.509943427452,8,1,0,0,False,False,False,False,False
g545_alias_00003313,repair5g545_generated_theta_00000558,repair5g518_grid_c1p5_b0p5_f0p49_w1p75_dc1p00_df0p9_beta0p00_max0p25_c1,repair5g545_generated_theta_00000558__b500__i2,000091806659a67d,maze-32-32-4,50,500,temporary_grid_alias_created,False,1.5,1.04512437549,0.5,0.573941938065,1.75,0.490283535703,1.25,1,0.9,0.5,0,0,0.25,0.48858266956,8,1,0,0,False,False,False,False,False
g545_alias_00003314,repair5g545_generated_theta_00000555,repair5g518_grid_c1p5_b0p5_f0p36_w1p75_dc1p00_df0p9_beta0p00_max0p25_c1,repair5g545_generated_theta_00000555__b500__i2,000091806659a67d,maze-32-32-4,50,500,temporary_grid_alias_created,False,1.5,1.02110605303,0.5,0.62066109352,1.75,0.355307911717,1.25,1,0.9,0.5,0,0,0.25,0.495079020355,8,1,0,0,False,False,False,False,False
g545_alias_00003315,repair5g545_generated_theta_00000552,repair5g518_grid_c1p5_b0p5_f0p38_w1p75_dc1p00_df0p9_beta0p00_max0p25_c1,repair5g545_generated_theta_00000552__b500__i2,000091806659a67d,maze-32-32-4,50,500,temporary_grid_alias_created,False,1.5,1.01790438322,0.5,0.595836625022,1.75,0.37690681735,1.25,1,0.9,0.5,0,0,0.25,0.494491968878,8,1,0,0,False,False,False,False,False
g545_alias_00003316,repair5g545_generated_theta_00000557,repair5g518_grid_c1p5_b0p5_f0p34_w1p75_dc1p00_df0p9_beta0p00_max0p25_c1,repair5g545_generated_theta_00000557__b500__i2,000091806659a67d,maze-32-32-4,50,500,temporary_grid_alias_created,False,1.5,1.01490499514,0.5,0.624717243788,1.75,0.336831723841,1.25,1,0.9,0.5,0,0,0.25,0.479620290987,8,1,0,0,False,False,False,False,False
g545_alias_00003317,repair5g545_generated_theta_00000554,repair5g518_grid_c1p5_b0p5_f0p32_w1p75_dc1p00_df0p9_beta0p00_max0p25_c1,repair5g545_generated_theta_00000554__b500__i2,000091806659a67d,maze-32-32-4,50,500,temporary_grid_alias_created,False,1.5,0.971224071704,0.5,0.636345983044,1.75,0.321135734497,1.25,1,0.9,0.5,0,0,0.25,0.515435569634,8,1,0,0,False,False,False,False,False
g545_alias_00003318,repair5g545_generated_theta_00000553,repair5g518_grid_c1p5_b0p5_f0p4_w1p75_dc1p00_df0p9_beta0p00_max0p25_c1,repair5g545_generated_theta_00000553__b500__i2,000091806659a67d,maze-32-32-4,50,500,temporary_grid_alias_created,False,1.5,0.966476720328,0.5,0.607348088958,1.75,0.403362466027,1.25,1,0.9,0.5,0,0,0.25,0.507749565288,8,1,0,0,False,False,False,False,False
g545_alias_00003319,repair5g545_generated_theta_00000556,repair5g518_grid_c1p5_b0p5_f0p3_w1p75_dc1p00_df0p9_beta0p00_max0p25_c1,repair5g545_generated_theta_00000556__b500__i2,000091806659a67d,maze-32-32-4,50,500,temporary_grid_alias_created,False,1.5,0.944499471597,0.5,0.65656315541,1.75,0.29543657809,1.25,1,0.9,0.5,0,0,0.25,0.510641550848,8,1,0,0,False,False,False,False,False
g545_alias_00003320,repair5g545_generated_theta_00000432,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00000432__b1000__i2,000091abdaa92657,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,1,9.70272201547,1,0,0,False,False,False,False,False
g545_alias_00003321,repair5g545_generated_theta_00000433,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00000433__b1000__i2,000091abdaa92657,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,1,9.87530832074,1,0,0,False,False,False,False,False
g545_alias_00003322,repair5g545_generated_theta_00000434,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00000434__b1000__i2,000091abdaa92657,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,1,10.0383793784,1,0,0,False,False,False,False,False
g545_alias_00003323,repair5g545_generated_theta_00000435,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00000435__b1000__i2,000091abdaa92657,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,1,9.87786807325,1,0,0,False,False,False,False,False
g545_alias_00003324,repair5g545_generated_theta_00000436,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00000436__b1000__i2,000091abdaa92657,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,1,9.99799376786,1,0,0,False,False,False,False,False
g545_alias_00003325,repair5g545_generated_theta_00000437,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00000437__b1000__i2,000091abdaa92657,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,1,9.81296092497,1,0,0,False,False,False,False,False
g545_alias_00003326,repair5g545_generated_theta_00000438,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00000438__b1000__i2,000091abdaa92657,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,1,9.68401691123,1,0,0,False,False,False,False,False
g545_alias_00003327,repair5g545_generated_theta_00000439,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00000439__b1000__i2,000091abdaa92657,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,0.5,1.25,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,1,9.71880989007,1,0,0,False,False,False,False,False
g545_alias_00003328,repair5g545_generated_theta_00000872,repair5g518_grid_c1p5_b0p5_f0p00_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00000872__b500__i2,000091cceb0db9d7,random-32-32-20,50,500,temporary_grid_alias_created,False,1.5,1.75,0.5,0.304325479796,1.75,0,1.25,1,0.9,0.5,0.472433300264,0,0.25,1,8,1,0,0,False,False,False,False,False
g545_alias_00003329,repair5g545_generated_theta_00000873,repair5g518_grid_c1p5_b0p5_f0p00_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00000873__b500__i2,000091cceb0db9d7,random-32-32-20,50,500,temporary_grid_alias_created,False,1.5,1.75,0.5,0.249624190665,1.75,0,1.25,1,0.9,0.5,0.443781099682,0,0.25,1,8,1,0,0,False,False,False,False,False
g545_alias_00003330,repair5g545_generated_theta_00000877,repair5g518_grid_c1p5_b0p5_f0p00_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00000877__b500__i2,000091cceb0db9d7,random-32-32-20,50,500,temporary_grid_alias_created,False,1.5,1.75,0.5,0.331412789106,1.75,0,1.25,1,0.9,0.5,0.431134032564,0,0.25,1,8,1,0,0,False,False,False,False,False
g545_alias_00003331,repair5g545_generated_theta_00000874,repair5g518_grid_c1p5_b0p5_f0p00_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00000874__b500__i2,000091cceb0db9d7,random-32-32-20,50,500,temporary_grid_alias_created,False,1.5,1.75,0.5,0.260017154383,1.75,0,1.25,1,0.9,0.5,0.358910937613,0,0.25,1,8,1,0,0,False,False,False,False,False
g545_alias_00003332,repair5g545_generated_theta_00000878,repair5g518_grid_c1p5_b0p5_f0p00_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00000878__b500__i2,000091cceb0db9d7,random-32-32-20,50,500,temporary_grid_alias_created,False,1.5,1.75,0.5,0.325162202976,1.75,0,1.25,1,0.9,0.5,0.359873709346,0,0.25,1,8,1,0,0,False,False,False,False,False
g545_alias_00003333,repair5g545_generated_theta_00000876,repair5g518_grid_c1p5_b0p5_f0p00_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00000876__b500__i2,000091cceb0db9d7,random-32-32-20,50,500,temporary_grid_alias_created,False,1.5,1.75,0.5,0.245011935106,1.75,0,1.25,1,0.9,0.5,0.355071308205,0,0.25,1,8,1,0,0,False,False,False,False,False
g545_alias_00003334,repair5g545_generated_theta_00000879,repair5g518_grid_c1p5_b0p5_f0p00_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00000879__b500__i2,000091cceb0db9d7,random-32-32-20,50,500,temporary_grid_alias_created,False,1.5,1.75,0.5,0.283287186703,1.75,0,1.25,1,0.9,0.5,0.330039135624,0,0.25,1,8,1,0,0,False,False,False,False,False
g545_alias_00003335,repair5g545_generated_theta_00000875,repair5g518_grid_c1p5_b0p5_f0p00_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00000875__b500__i2,000091cceb0db9d7,random-32-32-20,50,500,temporary_grid_alias_created,False,1.5,1.75,0.5,0.332059798202,1.75,0,1.25,1,0.9,0.5,0.326487325326,0,0.25,1,8,1,0,0,False,False,False,False,False
g545_alias_00003336,repair5g545_generated_theta_00001802,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p8_max1p09_c0,repair5g545_generated_theta_00001802__b2000__i2,00009235ea69dd3b,random-32-32-20,50,2000,temporary_grid_alias_created,False,0,1.6612300198,0.5,1.25,1.75,1.5,1.25,1,1,0.869581403615,1.5,0.8,1.08802717957,1,10.3575719776,1,0,0,False,False,False,False,False
g545_alias_00003337,repair5g545_generated_theta_00001805,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p8_max1p04_c0,repair5g545_generated_theta_00001805__b2000__i2,00009235ea69dd3b,random-32-32-20,50,2000,temporary_grid_alias_created,False,0,1.6270965371,0.5,1.25,1.75,1.5,1.25,1,1,0.847092604449,1.5,0.8,1.0371982619,1,10.4606617788,1,0,0,False,False,False,False,False
g545_alias_00003338,repair5g545_generated_theta_00001803,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p8_max0p96_c0,repair5g545_generated_theta_00001803__b2000__i2,00009235ea69dd3b,random-32-32-20,50,2000,temporary_grid_alias_created,False,0,1.60512134672,0.5,1.25,1.75,1.5,1.25,1,1,0.814515804316,1.5,0.8,0.961287210339,1,10.5981027488,1,0,0,False,False,False,False,False
g545_alias_00003339,repair5g545_generated_theta_00001806,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p8_max0p97_c0,repair5g545_generated_theta_00001806__b2000__i2,00009235ea69dd3b,random-32-32-20,50,2000,temporary_grid_alias_created,False,0,1.59267356719,0.5,1.25,1.75,1.5,1.25,1,1,0.956275284971,1.5,0.8,0.965371302575,1,10.3623556426,1,0,0,False,False,False,False,False
g545_alias_00003340,repair5g545_generated_theta_00001804,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p8_max1p06_c0,repair5g545_generated_theta_00001804__b2000__i2,00009235ea69dd3b,random-32-32-20,50,2000,temporary_grid_alias_created,False,0,1.59957750608,0.5,1.25,1.75,1.5,1.25,1,1,0.890939207127,1.5,0.8,1.05942513423,1,10.6239561863,1,0,0,False,False,False,False,False
g545_alias_00003341,repair5g545_generated_theta_00001801,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p8_max0p96_c0,repair5g545_generated_theta_00001801__b2000__i2,00009235ea69dd3b,random-32-32-20,50,2000,temporary_grid_alias_created,False,0,1.58764581148,0.5,1.25,1.75,1.5,1.25,1,1,0.924067154667,1.5,0.8,0.962133274574,1,10.3242225343,1,0,0,False,False,False,False,False
g545_alias_00003342,repair5g545_generated_theta_00001800,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p8_max1p03_c0,repair5g545_generated_theta_00001800__b2000__i2,00009235ea69dd3b,random-32-32-20,50,2000,temporary_grid_alias_created,False,0,1.58583485633,0.5,1.25,1.75,1.5,1.25,1,1,0.934304045996,1.5,0.8,1.02782304491,1,10.1568207497,1,0,0,False,False,False,False,False
g545_alias_00003343,repair5g545_generated_theta_00001807,repair5g518_grid_c0p00_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p8_max0p98_c0,repair5g545_generated_theta_00001807__b2000__i2,00009235ea69dd3b,random-32-32-20,50,2000,temporary_grid_alias_created,False,0,1.5676231573,0.5,1.25,1.75,1.5,1.25,1,1,0.87065342825,1.5,0.8,0.980704814818,1,10.2987389293,1,0,0,False,False,False,False,False
g545_alias_00003344,repair5g545_generated_theta_00001952,repair5g518_grid_c0p00_b1p00_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00001952__b1000__i2,0000924dd3918e2e,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,0.996775038882,0,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,0.25,9.127746625,1,0,0,False,False,False,False,False
g545_alias_00003345,repair5g545_generated_theta_00001955,repair5g518_grid_c0p00_b1p01_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00001955__b1000__i2,0000924dd3918e2e,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,1.00849462776,0.0460545667116,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,0.25,9.28381419451,1,0,0,False,False,False,False,False
g545_alias_00003346,repair5g545_generated_theta_00001957,repair5g518_grid_c0p00_b1p02_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00001957__b1000__i2,0000924dd3918e2e,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,1.01988358916,0,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,0.25,9.23953749885,1,0,0,False,False,False,False,False
g545_alias_00003347,repair5g545_generated_theta_00001956,repair5g518_grid_c0p00_b1p03_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00001956__b1000__i2,0000924dd3918e2e,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,1.03008735516,0,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,0.25,9.05168829156,1,0,0,False,False,False,False,False
g545_alias_00003348,repair5g545_generated_theta_00001954,repair5g518_grid_c0p00_b1p06_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00001954__b1000__i2,0000924dd3918e2e,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,1.06355505669,0,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,0.25,9.29172371784,1,0,0,False,False,False,False,False
g545_alias_00003349,repair5g545_generated_theta_00001958,repair5g518_grid_c0p00_b1p07_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00001958__b1000__i2,0000924dd3918e2e,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,1.06610667924,0,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,0.25,9.34643176308,1,0,0,False,False,False,False,False
g545_alias_00003350,repair5g545_generated_theta_00001953,repair5g518_grid_c0p00_b1p08_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00001953__b1000__i2,0000924dd3918e2e,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,1.08331026649,0.0446443630806,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,0.25,9.14533976702,1,0,0,False,False,False,False,False
g545_alias_00003351,repair5g545_generated_theta_00001959,repair5g518_grid_c0p00_b1p1_f1p5_w1p75_dc1p00_df1p00_beta0p00_max1p5_c0,repair5g545_generated_theta_00001959__b1000__i2,0000924dd3918e2e,maze-32-32-4,100,1000,temporary_grid_alias_created,False,0,1.75,1.10063942827,0,1.75,1.5,1.25,1,1,0.5,1.5,0,1.5,0.25,9.04374821323,1,0,0,False,False,False,False,False
g545_alias_00003352,repair5g545_generated_theta_00004671,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p11_max0p25_c0,repair5g545_generated_theta_00004671__b2000__i2,0000929b75a4081f,maze-32-32-4,50,2000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,1.5,1.25,1,1,1.5,1.5,0.106006185836,0.25,1,12,1,0,0,False,False,False,False,False
g545_alias_00003353,repair5g545_generated_theta_00004668,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p12_max0p25_c0,repair5g545_generated_theta_00004668__b2000__i2,0000929b75a4081f,maze-32-32-4,50,2000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,1.5,1.25,1,1,1.5,1.5,0.119719814708,0.25,1,12,1,0,0,False,False,False,False,False
g545_alias_00003354,repair5g545_generated_theta_00004667,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p16_max0p25_c0,repair5g545_generated_theta_00004667__b2000__i2,0000929b75a4081f,maze-32-32-4,50,2000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,1.5,1.25,1,1,1.5,1.5,0.16235554733,0.25,1,12,1,0,0,False,False,False,False,False
g545_alias_00003355,repair5g545_generated_theta_00004664,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p16_max0p25_c0,repair5g545_generated_theta_00004664__b2000__i2,0000929b75a4081f,maze-32-32-4,50,2000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,1.5,1.25,1,1,1.5,1.5,0.162923267616,0.25,1,12,1,0,0,False,False,False,False,False
g545_alias_00003356,repair5g545_generated_theta_00004669,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p17_max0p25_c0,repair5g545_generated_theta_00004669__b2000__i2,0000929b75a4081f,maze-32-32-4,50,2000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,1.5,1.25,1,1,1.5,1.5,0.168184566503,0.25,1,11.9371227546,1,0,0,False,False,False,False,False
g545_alias_00003357,repair5g545_generated_theta_00004666,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p19_max0p25_c0,repair5g545_generated_theta_00004666__b2000__i2,0000929b75a4081f,maze-32-32-4,50,2000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,1.5,1.25,1,1,1.5,1.5,0.18568707675,0.25,1,12,1,0,0,False,False,False,False,False
g545_alias_00003358,repair5g545_generated_theta_00004665,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p19_max0p25_c0,repair5g545_generated_theta_00004665__b2000__i2,0000929b75a4081f,maze-32-32-4,50,2000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,1.5,1.25,1,1,1.5,1.5,0.186766191151,0.25,1,12,1,0,0,False,False,False,False,False
g545_alias_00003359,repair5g545_generated_theta_00004670,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df1p00_beta0p19_max0p25_c0,repair5g545_generated_theta_00004670__b2000__i2,0000929b75a4081f,maze-32-32-4,50,2000,temporary_grid_alias_created,False,1.5,1.75,0.5,1.25,1.75,1.5,1.25,1,1,1.5,1.5,0.189969138831,0.25,1,12,1,0,0,False,False,False,False,False
g545_alias_00003360,repair5g545_generated_theta_00003321,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00003321__b500__i2,000092d6d95d4265,maze-32-32-4,100,500,temporary_grid_alias_created,False,1.5,0.5,0.5,0.0804721991282,1.75,1.5,1.25,1,0.9,0.5,1.07876834015,0,0.25,1,9.80220766187,1,0,0,False,False,False,False,False
g545_alias_00003361,repair5g545_generated_theta_00003320,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00003320__b500__i2,000092d6d95d4265,maze-32-32-4,100,500,temporary_grid_alias_created,False,1.5,0.5,0.5,0.126406005721,1.75,1.5,1.25,1,0.9,0.5,1.07156770494,0,0.25,1,9.66198747997,1,0,0,False,False,False,False,False
g545_alias_00003362,repair5g545_generated_theta_00003322,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00003322__b500__i2,000092d6d95d4265,maze-32-32-4,100,500,temporary_grid_alias_created,False,1.5,0.5,0.5,0.0943485199537,1.75,1.5,1.25,1,0.9,0.5,1.02445026683,0,0.25,1,9.84970667226,1,0,0,False,False,False,False,False
g545_alias_00003363,repair5g545_generated_theta_00003327,repair5g518_grid_c1p5_b0p5_f1p5_w1p75_dc1p00_df0p9_beta0p00_max0p25_c0,repair5g545_generated_theta_00003327__b500__i2,000092d6d95d4265,maze-32-32-4,100,500,temporary_grid_alias_created,False,1.5,0.5,0.5,0.00638584141299,1.75,1.5,1.25,1,0.9,0.5,1.01591020075,0,0.25,1,9.7141740542,1,0,0,False,False,False,False,False
