acquisition_row_id,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,positive_rows,harmful_rows,censored_rows,best_positive_quality_delta_vs_g556,worst_harmful_quality_delta_vs_g556,frontier_priority_score,targeted_design_reason,requires_new_exact_materialization,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,frontier_rank
g562_frontier_00000289,39601eafb6c4cdcd6cd4a4fae0e5b943d46dcc37762730a6658983228916df60,train,g559-synth-connector-32,irregular_bottleneck,16,7084,500,28,30,0,-0.04568527918999998,0.21827411167,1.26395939086,positive_frontier_and_boundary,True,False,False,False,False,False,301
g562_frontier_00000177,2032fa3615ecde18575bab8e06822f57b483b236195beb30c0db1463d9280c15,train,g559-synth-corners-34,irregular_bottleneck,32,7469,1000,24,40,0,-0.06038647343000014,0.20289855072000007,1.2632850241500002,positive_frontier_and_boundary,True,False,False,False,False,False,302
g562_frontier_00000252,3108c88b2a02deaed92f9b28e62e8183e2df505a494fb376428f9c4de889bc59,train,empty-32-32,empty,64,8274,2000,13,51,0,-0.030038759690000028,0.23158914729000002,1.26162790698,positive_frontier_and_boundary,True,False,False,False,False,False,303
g562_frontier_00000213,2830f2b33524a1258665140faf35c39010fa1b92bcae7dd3ecf29b820d9d5732,train,g559-synth-connector-32,irregular_bottleneck,16,7036,500,4,59,0,-0.007334963320000165,0.2542787286099999,1.26161369193,positive_frontier_and_boundary,True,False,False,False,False,False,304
g562_frontier_00000047,0a631d1342595f9f0f510fd6a9ace4db7ea0a5f53d69c8a808d349f5c58378ca,train,empty-32-32,empty,64,7626,2000,32,32,0,-0.027898027899999844,0.23232323233000018,1.26022126023,positive_frontier_and_boundary,True,False,False,False,False,False,305
g562_frontier_00000173,1fd543a0dbe6fc8026638029a0a023efac50a65fb18aec784464605f28103314,train,g559-synth-game-brc-32,game,32,8291,5000,30,34,0,-0.05541561711999998,0.20403022671000004,1.25944584383,positive_frontier_and_boundary,True,False,False,False,False,False,306
g562_frontier_00000339,43f7aa8eabb4300bb795b30b8a54193508c21ab70a3060a97eed403d3db80d36,train,g559-synth-connector-32,irregular_bottleneck,16,7924,500,5,59,0,-0.030864197530000137,0.2283950617299999,1.25925925926,positive_frontier_and_boundary,True,False,False,False,False,False,307
g562_frontier_00000439,58a0a695becece9c37f25ba5131f8d380d2cb89adb87a6aa4e22ef943e8d9309,train,g559-synth-connector-32,irregular_bottleneck,16,8668,500,21,43,0,-0.05600000000000005,0.20266666666999988,1.25866666667,positive_frontier_and_boundary,True,False,False,False,False,False,308
g562_frontier_00000092,11a1cfb2d84b56a72132ce123a0491c1ab0a9a5f5c323f409f4582ff9c5d496d,train,g559-synth-corners-34,irregular_bottleneck,32,8309,1000,28,35,0,-0.09999999999999987,0.15749999999999997,1.2574999999999998,positive_frontier_and_boundary,True,False,False,False,False,False,309
g562_frontier_00000127,18008e6899350b99154b49eb4b10b18ea4d99583593d903a70a9f29a851ffd30,validation,g559-synth-game-den-32,game,16,7522,2000,23,40,0,-0.07414104883000006,0.1826401446599999,1.25678119349,positive_frontier_and_boundary,True,False,False,False,False,False,310
g562_frontier_00000484,631dce72d082923c4f50129225f2a22036c5b7e41665b3e6d20218aac947bb01,train,g559-synth-city-boston-32,city,96,8125,1000,26,38,0,-0.05874840357000011,0.19710515112999993,1.2558535547,positive_frontier_and_boundary,True,False,False,False,False,False,311
g562_frontier_00000176,202e067fb898515e09c877b6de28a649fe127b99fd37159609816ca8b380ab39,train,g559-synth-corners-34,irregular_bottleneck,32,8045,1000,18,46,0,-0.04801324503000015,0.20695364239000003,1.2549668874200002,positive_frontier_and_boundary,True,False,False,False,False,False,312
g562_frontier_00000462,5ed5b3e7c5e74be37dc85765cb5ad1fa599bba73eaf4c1b275903da49e7d29f2,validation,empty-16-16,empty,32,8633,1000,11,52,0,-0.037181996079999946,0.21722113502999996,1.25440313111,positive_frontier_and_boundary,True,False,False,False,False,False,313
g562_frontier_00000362,48a199b5dbc60ffea75591e6587690b2e5eab4e2a7c6d534a1b2f6393b534a2d,train,g559-synth-game-brc-32,game,32,8075,5000,17,46,0,-0.044642857139999936,0.20870535713999994,1.2533482142799999,positive_frontier_and_boundary,True,False,False,False,False,False,314
g562_frontier_00000034,06d72a5ab93252cb3acc4efcef42a234f0f9a186f73030e02569d46b8feef4cb,validation,g559-synth-game-den-32,game,16,8362,2000,26,36,0,-0.03886925795000007,0.21378091872999994,1.25265017668,positive_frontier_and_boundary,True,False,False,False,False,False,315
g562_frontier_00000370,4a7246f0a8f6e98e3b47f397121f051c5629636df23050aa1810355606831c36,validation,maze-36-32-4,maze,32,7319,5000,20,44,0,-0.06825938567,0.18430034128999995,1.25255972696,positive_frontier_and_boundary,True,False,False,False,False,False,316
g562_frontier_00000097,12607bd789469b42532712b8f1ca3a6e55aa2d2318856151175e6e2beb54ff8d,train,g559-synth-game-brc-32,game,32,8195,5000,25,38,0,-0.08510638298000006,0.16645807259,1.25156445557,positive_frontier_and_boundary,True,False,False,False,False,False,317
g562_frontier_00000360,486267af7176eca60555807a73ff9b492ea94ce40adc5bd02e56b8632f24d83a,train,g559-synth-game-brc-32,game,32,8267,5000,13,51,0,-0.020460358060000017,0.23017902813000002,1.25063938619,positive_frontier_and_boundary,True,False,False,False,False,False,318
g562_frontier_00000335,430632fc46c57d530b2556791f94a3e03345bbeac55cbfd6a03710a46f5e1dc7,train,empty-32-32,empty,64,7674,2000,14,50,0,-0.03434343433999998,0.2131313131300001,1.24747474747,positive_frontier_and_boundary,True,False,False,False,False,False,319
g562_frontier_00000071,0db008cde44bf5d54b9773c0e8e59d197024ffe32d3a4950d4ca97b725066bf3,validation,g559-synth-game-den-32,game,16,8218,2000,28,33,0,-0.0987654321,0.14814814815,1.24691358025,positive_frontier_and_boundary,True,False,False,False,False,False,320
g562_frontier_00000294,3acc268ad7377a5e2f74fcb3e329f2fcc90095da411c1134f98af060261df1e9,train,g559-synth-corners-34,irregular_bottleneck,32,8069,1000,24,39,0,-0.0394088669999999,0.2068965517200001,1.24630541872,positive_frontier_and_boundary,True,False,False,False,False,False,321
g562_frontier_00000130,1847b0ce50520ab00d083831ac96384fa8380b7aa8a16f3cfc06ebf0332c26f1,train,g559-synth-connector-32,irregular_bottleneck,16,8164,500,16,45,0,-0.06707317073000008,0.17682926829000012,1.2439024390200002,positive_frontier_and_boundary,True,False,False,False,False,False,322
g562_frontier_00000085,103122a99bf32ae1b3be23379886c95131a2b5bf7d682463f9b0a6143cad8457,validation,g559-synth-game-den-32,game,16,8002,2000,31,32,0,-0.046875,0.19618055556000003,1.24305555556,positive_frontier_and_boundary,True,False,False,False,False,False,323
g562_frontier_00000126,17e6ee2beeb2489fc8cd97892fe55e36255f03fcfaf8d8052443712e6e82c921,train,g559-synth-connector-32,irregular_bottleneck,16,8524,500,19,35,0,-0.07471264368000008,0.16666666666999985,1.24137931035,positive_frontier_and_boundary,True,False,False,False,False,False,324
g562_frontier_00000196,249ac7a3915e44af10cc200753d63ad9296434046198496f18a8046cadd48cb5,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8070,2000,24,40,0,-0.06972928629999986,0.17145200984000009,1.24118129614,positive_frontier_and_boundary,True,False,False,False,False,False,325
g562_frontier_00000314,3e111c8e06d775e3ba588f8d3c925ce94628401dc0e4610a9313268b21d49eb8,train,g559-synth-connector-32,irregular_bottleneck,16,8836,500,40,23,0,-0.08785529715999996,0.15245478036000004,1.24031007752,positive_frontier_and_boundary,True,False,False,False,False,False,326
g562_frontier_00000395,50677a945e56d09d7e6fe236bbe70feb264975a5edc986856518fed7391008ed,train,room-40-32-8,room,96,8137,1000,9,55,0,-0.04423380727000015,0.19562927857,1.2398630858400002,positive_frontier_and_boundary,True,False,False,False,False,False,327
g562_frontier_00000436,5786546e1d6395cbcd71069af3f011ae0851a2407563ab0b6fb06a72041e4daa,validation,empty-16-16,empty,32,7673,1000,26,38,0,-0.08365019011999997,0.15589353612,1.23954372624,positive_frontier_and_boundary,True,False,False,False,False,False,328
g562_frontier_00000207,2764371bb6d219a80b21bcde5eb8dd59a62129702028015285569949cd6d91c3,validation,empty-16-16,empty,32,8657,1000,14,45,0,-0.022403258650000035,0.21588594705000008,1.2382892057000001,positive_frontier_and_boundary,True,False,False,False,False,False,329
g562_frontier_00000094,1223379e38baef9929d20371c13cbb41ef55b69b66efcbdd9791a3027d3318c5,validation,maze-36-32-4,maze,32,7391,5000,18,46,0,-0.06244424621000011,0.17573595003999998,1.23818019625,positive_frontier_and_boundary,True,False,False,False,False,False,330
g562_frontier_00000201,262415f08e1452a419ce443c6e0ead531407fd87f1c142568bf0c919b9ed0024,train,empty-32-32,empty,64,8178,2000,10,54,0,-0.027669902910000044,0.20970873786,1.23737864077,positive_frontier_and_boundary,True,False,False,False,False,False,331
g562_frontier_00000244,2eb2c2845d3efd4294d8f17c4b53f2121430742b8506e249473adae2a50b2eb9,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8814,2000,19,45,0,-0.07577639751999987,0.16149068323000004,1.23726708075,positive_frontier_and_boundary,True,False,False,False,False,False,332
g562_frontier_00000210,27b472d41e733d01ddc90cf85c980f430241f6f9e7867ab11b17a28361be94dc,train,g559-synth-connector-32,irregular_bottleneck,16,7444,500,27,35,0,-0.050561797749999915,0.1853932584300002,1.2359550561800001,positive_frontier_and_boundary,True,False,False,False,False,False,333
g562_frontier_00000348,46050f345c8cbddfafd2d758bc27c6db58633392b2c8bf10dadc9067c7757d87,train,empty-32-32,empty,64,8394,2000,6,58,0,-0.028301886790000008,0.20754716982,1.23584905661,positive_frontier_and_boundary,True,False,False,False,False,False,334
g562_frontier_00000100,137b2abcc9662f5700212efd2036ff6cdd039fa90b9d52a9246b48742ea903cb,train,g559-synth-connector-32,irregular_bottleneck,16,7708,500,58,5,0,-0.15762273902,0.07751937984000001,1.23514211886,positive_frontier_and_boundary,True,False,False,False,False,False,335
g562_frontier_00000467,602c62dfa10a3c4e4ca4328b1de08e811efc5aca4a1f645a3a36e9d864f4242e,train,g559-synth-connector-32,irregular_bottleneck,16,8284,500,16,40,0,-0.049751243780000065,0.18407960198999995,1.23383084577,positive_frontier_and_boundary,True,False,False,False,False,False,336
g562_frontier_00000422,558e028e1820ad92b106c3486c8740f775604b6d72699ccfafa0df6a16bbb4ac,train,room-40-32-8,room,96,8233,1000,29,34,0,-0.10140323007000007,0.13132115435999991,1.23272438443,positive_frontier_and_boundary,True,False,False,False,False,False,337
g562_frontier_00000389,4eae23df034d752e287e2948f9e807da82c2df34c46d6d8c975ba2360525ff4d,validation,g559-synth-game-den-32,game,16,8050,2000,3,61,0,-0.0065934065999999625,0.22197802197000005,1.22857142857,positive_frontier_and_boundary,True,False,False,False,False,False,338
g562_frontier_00000344,45108d69d9ab1c74d4dc4eeaf92e98e0146d18c82a53ed17d9d843972f3c34c8,train,g559-synth-connector-32,irregular_bottleneck,16,7684,500,24,30,0,-0.08139534882999988,0.14534883721000003,1.22674418604,positive_frontier_and_boundary,True,False,False,False,False,False,339
g562_frontier_00000247,2fda584de288eff025d68b730e289bfda38873f686c6a80551b045a110342956,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8430,2000,1,63,0,-0.014591439689999985,0.2120622567999999,1.22665369649,positive_frontier_and_boundary,True,False,False,False,False,False,340
g562_frontier_00000326,3fd3c3203f7171932ef92196bf2439286860c58aaefadb97ea933da0f1db6c01,train,g559-synth-connector-32,irregular_bottleneck,16,7732,500,22,42,0,-0.04566210045000019,0.1803652968099998,1.22602739726,positive_frontier_and_boundary,True,False,False,False,False,False,341
g562_frontier_00000382,4ca680701fbdfd8a9f525a03cdbd7c4ab4abda796c52194d459ae13ee8532407,train,g559-synth-game-brc-32,game,32,8003,5000,25,39,0,-0.04324801411999979,0.1809355692900001,1.2241835834099999,positive_frontier_and_boundary,True,False,False,False,False,False,342
g562_frontier_00000380,4c757f51d6f88cf19870dba094d8a994b4905d0c53b204ffa1d1ecb92b573f40,train,room-32-32-4,room,64,8928,500,39,24,0,-0.058297872339999834,0.16553191489000008,1.22382978723,positive_frontier_and_boundary,True,False,False,False,False,False,343
g562_frontier_00000236,2d55dd3d5466cd9fcf65d7d6ea00475066381d622bcaed94a4bc85395153acf7,validation,maze-36-32-4,maze,32,7655,5000,23,40,0,-0.03664921465999993,0.18717277487000006,1.22382198953,positive_frontier_and_boundary,True,False,False,False,False,False,344
g562_frontier_00000474,61085ec8639a8488ca2e857c02341c87fc3095c9e0a295ec91eff097797cca52,validation,g559-synth-game-den-32,game,16,8914,2000,13,45,0,-0.03899721448000015,0.18384401114999993,1.22284122563,positive_frontier_and_boundary,True,False,False,False,False,False,345
g562_frontier_00000144,1b5ae25f336e78ac9084970d5b16103d012946350b2d3a1fce045cfd772f25f5,train,g559-synth-corners-34,irregular_bottleneck,32,7445,1000,27,37,0,-0.04356435644000012,0.1782178217799999,1.22178217822,positive_frontier_and_boundary,True,False,False,False,False,False,346
g562_frontier_00000260,31da34af474f592d676342b01023ef99cfa52db4467fc9c5b1caee460197e4a2,train,g559-synth-connector-32,irregular_bottleneck,16,7204,500,25,34,0,-0.0965909090899999,0.125,1.22159090909,positive_frontier_and_boundary,True,False,False,False,False,False,347
g562_frontier_00000082,0f894ede59230cbece2d9bf03c2835f851875c72b7b9d9d21e455941268b50bc,validation,empty-16-16,empty,32,8105,1000,35,26,0,-0.07012987012999994,0.15064935064999996,1.22077922078,positive_frontier_and_boundary,True,False,False,False,False,False,348
g562_frontier_00000432,56d99e82e2ebf5120fd7f8c27817c4a758e9995b3b7261c0296b52f02a36fc55,train,random-32-32-10,random,128,8900,500,12,49,0,-0.027087198510000077,0.19332096475000005,1.2204081632600001,positive_frontier_and_boundary,True,False,False,False,False,False,349
g562_frontier_00000306,3c857af20b6226b5f4a15f92fc521f3398e2dbb482e30216ffd77331c9fbe75f,train,g559-synth-corners-34,irregular_bottleneck,32,7565,1000,49,14,0,-0.09037328094999997,0.12966601178000015,1.2200392927300001,positive_frontier_and_boundary,True,False,False,False,False,False,350
g562_frontier_00000115,1643e01cc04f29e50e9d538828827bc99b6b93f515b06760a01cb2dbab69c214,train,g559-synth-game-brc-32,game,32,8483,5000,16,48,0,-0.028144239219999978,0.18997361477999997,1.218117854,positive_frontier_and_boundary,True,False,False,False,False,False,351
g562_frontier_00000434,573e131d97a33594e18f912408eaa4a644567929ccc69258e7d1c17a1d6e568f,train,room-32-32-4,room,64,8160,500,15,49,0,-0.04910179640000001,0.16886227545,1.21796407185,positive_frontier_and_boundary,True,False,False,False,False,False,352
g562_frontier_00000029,05c404a618e848184d49702b943b6a4a1d4e36b8370c7b69a57633bbc78d8fd4,train,empty-32-32,empty,64,7842,2000,6,58,0,-0.006628787879999987,0.21070075758000018,1.2173295454600002,positive_frontier_and_boundary,True,False,False,False,False,False,353
g562_frontier_00000009,0244a74454cd672d1feed82d2a9031bb33f37992134b44b942c30ab4cce30a49,train,empty-32-32,empty,64,8850,2000,21,43,0,-0.022239263809999965,0.1940184049,1.21625766871,positive_frontier_and_boundary,True,False,False,False,False,False,354
g562_frontier_00000189,22209c5955b8e9bb432aa91a9b93c5dde1f3de7969892c72fb94f48752102098,train,g559-synth-connector-32,irregular_bottleneck,16,8644,500,28,30,0,-0.04210526316000007,0.17368421052999983,1.21578947369,positive_frontier_and_boundary,True,False,False,False,False,False,355
g562_frontier_00000285,38dbec1db0b9d004d766eb1357a8a58e3b0e02f6dbc2beb7ab731876222300e5,train,g559-synth-connector-32,irregular_bottleneck,16,8092,500,23,40,0,-0.06199460916999988,0.15363881401,1.21563342318,positive_frontier_and_boundary,True,False,False,False,False,False,356
g562_frontier_00000057,0be47375e004251a49f20fdc1affbbd117985a81bdfbbe7ef821a9e499b014c7,train,g559-synth-corners-34,irregular_bottleneck,32,7949,1000,6,58,0,-0.030898876409999998,0.18258426965999996,1.21348314607,positive_frontier_and_boundary,True,False,False,False,False,False,357
g562_frontier_00000153,1c9e913d34b0cf4c5b32c5f46aa5e515c73e401d6f4bce38fe27ffb1cbbb2bc2,train,g559-synth-city-boston-32,city,96,7285,1000,21,43,0,-0.045433472420000065,0.16736207695999994,1.21279554938,positive_frontier_and_boundary,True,False,False,False,False,False,358
g562_frontier_00000049,0a866f34f365a76bb35e487bddb9dedf394e09cd99e9964cc8ed8d0770c5cb89,train,empty-32-32,empty,64,8106,2000,12,51,0,-0.031090487239999964,0.18143851507999997,1.21252900232,positive_frontier_and_boundary,True,False,False,False,False,False,359
g562_frontier_00000502,650c7edc2d7da931fdb114b9bc8a0ea5d5d4cc89da4ca4b1251cf76bc3be4651,train,empty-32-32,empty,64,7962,2000,21,43,0,-0.04145854145999994,0.17032967033000013,1.21178821179,positive_frontier_and_boundary,True,False,False,False,False,False,360
g562_frontier_00000271,34fefb4130553efbddace1b5b358ea30dd8eba5af165f729bc628afddada7d88,train,g559-synth-connector-32,irregular_bottleneck,16,8068,500,15,48,0,-0.0508905852399999,0.16030534351000014,1.21119592875,positive_frontier_and_boundary,True,False,False,False,False,False,361
g562_frontier_00000328,40b6be2581c7433e18fa786c62c472c8d8dcf6bf73cd95583a360329af3bf3dc,train,room-40-32-8,room,96,8881,1000,3,61,0,-0.01233919664000016,0.19795221843,1.2102914150700002,positive_frontier_and_boundary,True,False,False,False,False,False,362
g562_frontier_00000188,220e1a00a5b0f3efc8ae7da9dcfc635be16666d295c421574d3ae81eea426a83,validation,empty-16-16,empty,32,8465,1000,4,60,0,-0.012594458439999956,0.19647355164000002,1.20906801008,positive_frontier_and_boundary,True,False,False,False,False,False,363
g562_frontier_00000391,4eee40b21ddb282825c77ddcf0945c88841066c01ee360145d1f6dec85def280,train,empty-32-32,empty,64,7314,2000,14,49,0,-0.03476669717000003,0.17383348581000013,1.2086001829800002,positive_frontier_and_boundary,True,False,False,False,False,False,364
g562_frontier_00000181,211e8ac7b9d86b8109e1712daab8cfa79bd1fb557e37028372e4e66144352faf,train,empty-32-32,empty,64,7122,2000,16,48,0,-0.014148790499999953,0.19443176631999992,1.2085805568199999,positive_frontier_and_boundary,True,False,False,False,False,False,365
g562_frontier_00000013,03850c6033fbe3b8fc08f60ab04c55210eb9dbc1a3743974fd92307a5e7a3d77,train,g559-synth-connector-32,irregular_bottleneck,16,8716,500,10,53,0,-0.04265402843999988,0.16587677725000005,1.20853080569,positive_frontier_and_boundary,True,False,False,False,False,False,366
g562_frontier_00000403,51fe7e8aa44095311c16a2e7dec7e4be0c5d0231011fad0b0210544dd8fbd5da,validation,maze-36-32-4,maze,32,8423,5000,21,42,0,-0.08357075024000005,0.12440645773999992,1.20797720798,positive_frontier_and_boundary,True,False,False,False,False,False,367
g562_frontier_00000157,1cee3438f1e70bbae1f672d6134b5900941587fb9e3009073c5836c8865bb6fe,validation,maze-32-32-2,maze,16,7030,2000,25,38,0,-0.05907626207999983,0.14822771213999997,1.2073039742199998,positive_frontier_and_boundary,True,False,False,False,False,False,368
g562_frontier_00000212,27dea93e8e6d38765a24f631cbc979485ada17f74a9c948718fb0ce75416f3a4,validation,maze-36-32-4,maze,32,8663,5000,12,51,0,-0.0369415807600002,0.1701030927799998,1.20704467354,positive_frontier_and_boundary,True,False,False,False,False,False,369
g562_frontier_00000182,21335be0f14b4c201191ba624b38781cd7abf751f0e12307daa2d67ea457608e,train,room-32-32-4,room,64,8640,500,16,48,0,-0.022442244220000074,0.18283828383,1.20528052805,positive_frontier_and_boundary,True,False,False,False,False,False,370
g562_frontier_00000497,648dfecbceeca2cf620838c99622aa26919554780584b59e110fcef0090cd518,train,g559-synth-connector-32,irregular_bottleneck,16,7492,500,54,9,0,-0.12807881774000007,0.07635467979999988,1.20443349754,positive_frontier_and_boundary,True,False,False,False,False,False,371
g562_frontier_00000016,03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,validation,g559-synth-game-den-32,game,16,8626,2000,30,34,0,-0.06622516556000013,0.13741721855,1.2036423841100001,positive_frontier_and_boundary,True,False,False,False,False,False,372
g562_frontier_00000303,3bd5acb499e835806211b687d4998601e46516361945f501af709b1d73406269,validation,maze-36-32-4,maze,32,7487,5000,24,39,0,-0.049165935029999996,0.15364354696999993,1.202809482,positive_frontier_and_boundary,True,False,False,False,False,False,373
g562_frontier_00000290,39ba9ad02e374f45295750464777d026404be9cc822b1d0def9e9703ef2f43ae,train,g559-synth-connector-32,irregular_bottleneck,16,8932,500,12,52,0,-0.043715847000000085,0.15846994535000003,1.2021857923500001,positive_frontier_and_boundary,True,False,False,False,False,False,374
g562_frontier_00000341,444f93b01185c1041601f6267b49a5fb8bfb7a36aa8dcbc551ae14e4e20b07ef,validation,maze-36-32-4,maze,32,7919,5000,3,61,0,-0.027874564459999807,0.17421602788,1.2020905923399998,positive_frontier_and_boundary,True,False,False,False,False,False,375
g562_frontier_00000012,037135fbddc3b1474459a08fa686b4f96c4471323cbbde32068a78783b07121d,validation,maze-36-32-4,maze,32,7847,5000,30,34,0,-0.05134899913000002,0.14969538729999998,1.20104438643,positive_frontier_and_boundary,True,False,False,False,False,False,376
g562_frontier_00000119,1702d23ed8920aef2be54715cf47980786cb1c71bf85c717eb7c3d4d9c87f073,train,empty-32-32,empty,64,7746,2000,9,55,0,-0.015122873339999954,0.18525519848999994,1.20037807183,positive_frontier_and_boundary,True,False,False,False,False,False,377
g562_frontier_00000063,0c3465dca96918a425610dcbc85150fb5e7c4cdc85020733c1aa1d860728ccc5,train,random-32-32-10,random,128,7940,500,2,62,0,-0.003287070849999907,0.19576333089999998,1.1990504017499999,positive_frontier_and_boundary,True,False,False,False,False,False,378
g562_frontier_00000338,43d0e0e67b961ad4704cecdf45adcc936d54ecdb8bf0bd9acd5d824108bb4e17,train,g559-synth-game-brc-32,game,32,8435,5000,32,31,0,-0.05608591886000003,0.14200477327000005,1.19809069213,positive_frontier_and_boundary,True,False,False,False,False,False,379
g562_frontier_00000199,2572401a74b8ab7bb60fb91f6fdcb4013ce5f906240bad5f648a4657410fbdaf,train,room-32-32-4,room,64,8520,500,9,55,0,-0.021078735269999926,0.17668939864,1.19776813391,positive_frontier_and_boundary,True,False,False,False,False,False,380
g562_frontier_00000191,22778298524d28a4c67c07dc508cd4a0e5406e8bfcc35962e5821d3284c77e90,validation,maze-32-32-2,maze,16,8014,2000,5,59,0,-0.01296596434999997,0.18476499188999984,1.1977309562399998,positive_frontier_and_boundary,True,False,False,False,False,False,381
g562_frontier_00000336,435bfdac859815544e3d0ed4909404e9c3e801319107874cd03e5c6fae556734,train,g559-synth-game-brc-32,game,32,7235,5000,4,60,0,-0.009523809529999872,0.18809523809000006,1.19761904762,positive_frontier_and_boundary,True,False,False,False,False,False,382
g562_frontier_00000256,3169fc74f7697474a2f213479262b0e34139547178e4389c293bf7479de13ffc,validation,maze-36-32-4,maze,32,8135,5000,12,52,0,-0.016971279370000092,0.18015665796000002,1.1971279373300001,positive_frontier_and_boundary,True,False,False,False,False,False,383
g562_frontier_00000266,3444505ea5c8c2b98e0acc9db682c3fab25fac81606fc734afc4b1f53fc79324,validation,g559-synth-game-den-32,game,16,7762,2000,9,53,0,-0.02097902098000004,0.17482517483000004,1.19580419581,positive_frontier_and_boundary,True,False,False,False,False,False,384
g562_frontier_00000061,0c1b2056bacc3a27f0b6f0bd8b012167110c4c781f282c09c02e70cc141ade53,train,g559-synth-connector-32,irregular_bottleneck,16,7852,500,33,30,0,-0.05093833780000012,0.1447721179699999,1.19571045577,positive_frontier_and_boundary,True,False,False,False,False,False,385
g562_frontier_00000158,1d206259f2ac274d3f8bf6e2c6e892aa47957969e11ec7ecfe4568b7d83be176,validation,g559-synth-game-den-32,game,16,8170,2000,10,53,0,-0.028455284560000127,0.16666666666000007,1.1951219512200002,positive_frontier_and_boundary,True,False,False,False,False,False,386
g562_frontier_00000043,09251c3f907dcc289b4c2ad9a97d66ba0ab47ea1e3ec6905ead2aae37ede0d75,train,g559-synth-connector-32,irregular_bottleneck,16,7564,500,14,44,0,-0.0333333333300001,0.1611111111100001,1.1944444444400002,positive_frontier_and_boundary,True,False,False,False,False,False,387
g562_frontier_00000461,5ea591b216a4660f4463fd837c1f6c933d3389939976b7d70fdb91ffcf53aacb,train,empty-32-32,empty,64,7482,2000,37,27,0,-0.05218687872999994,0.14214711729999996,1.19433399603,positive_frontier_and_boundary,True,False,False,False,False,False,388
g562_frontier_00000183,213b196c603552403629b16a47707afcd8491d26945e5abfc5dddc90af43bd67,train,g559-synth-corners-34,irregular_bottleneck,32,7973,1000,27,37,0,-0.05331753553999996,0.14099526067,1.19431279621,positive_frontier_and_boundary,True,False,False,False,False,False,389
g562_frontier_00000129,1824fec2d312625c497b17125d40be4e793f91f68c4929f5fd81aaa3b4567ed6,train,g559-synth-game-brc-32,game,32,8651,5000,7,57,0,-0.008453085380000003,0.18512256972999985,1.1935756551099999,positive_frontier_and_boundary,True,False,False,False,False,False,390
g562_frontier_00000435,574be94c2555f2ef21959b553e37480107781c5d2884e0434d9530019382dcda,train,g559-synth-corners-34,irregular_bottleneck,32,8405,1000,25,36,0,-0.05772811917999987,0.1322160149,1.1899441340799999,positive_frontier_and_boundary,True,False,False,False,False,False,391
g562_frontier_00000197,24ca1fe3821a979f1017c5263d0d80f51d840a47e9c2c01c0e0f977a80740662,validation,maze-36-32-4,maze,32,8279,5000,47,15,0,-0.08818635607000003,0.10149750415999992,1.18968386023,positive_frontier_and_boundary,True,False,False,False,False,False,392
g562_frontier_00000246,2fca98df0036e24bb83c04a427b7543ebac5156aa459c9af9e67f6e9b04a9acb,validation,g559-synth-game-den-32,game,16,7786,2000,27,35,0,-0.0375426621199999,0.15187713309999995,1.1894197952199999,positive_frontier_and_boundary,True,False,False,False,False,False,393
g562_frontier_00000030,05eceb39ddcf744b5ab811843b02b6eb7675d79295da21c0be45385561d633fc,train,empty-32-32,empty,64,7938,2000,9,55,0,-0.014384920629999964,0.17460317461000008,1.18898809524,positive_frontier_and_boundary,True,False,False,False,False,False,394
g562_frontier_00000163,1e473b77d8da17a4bb8a5a192129cf9d1b299010bc5da9bbbc7c2f6953c70565,train,g559-synth-city-boston-32,city,96,8725,1000,12,52,0,-0.03359511343999988,0.15532286213000002,1.18891797557,positive_frontier_and_boundary,True,False,False,False,False,False,395
g562_frontier_00000424,5595d8e7aa46207757621e68a15a74377318ad7f583f3b2ed1c199b14fde8e10,validation,maze-32-32-2,maze,16,7774,2000,28,35,0,-0.03708987160999988,0.15121255349999996,1.1883024251099998,positive_frontier_and_boundary,True,False,False,False,False,False,396
g562_frontier_00000485,6350e1863d0856fb7bb98739527ab697422212da17b568ae7179f8b88584de75,validation,maze-36-32-4,maze,32,8903,5000,18,46,0,-0.03372835004000008,0.15405651777999996,1.18778486782,positive_frontier_and_boundary,True,False,False,False,False,False,397
g562_frontier_00000438,58a09982b3470bb1c250ce2a8666408f949f4656e66b66c40186c469da5ee847,validation,maze-36-32-4,maze,32,7199,5000,33,30,0,-0.07761732851999992,0.1101083032500001,1.18772563177,positive_frontier_and_boundary,True,False,False,False,False,False,398
g562_frontier_00000070,0daa2b61d6223605b1d784c7782c2ce82306d2a8472f3c2f8e2df4ed8b7eb521,train,g559-synth-connector-32,irregular_bottleneck,16,7756,500,4,60,0,-0.007712082259999864,0.1799485861200001,1.18766066838,positive_frontier_and_boundary,True,False,False,False,False,False,399
g562_frontier_00000022,04fa4051d6ea0697bc07352737e85dfc2524bdda86462d9ed0da3f91925d4a13,train,random-32-32-10,random,128,7220,500,8,56,0,-0.012190992210000084,0.17507619370999983,1.18726718592,positive_frontier_and_boundary,True,False,False,False,False,False,400
