dataset_row_id,g560_evaluation_uid,g560_instance_uid,split,map,map_family,agent_count,seed,budget_ms,horizon_id,scenario_path,scenario_sha256_actual,scenario_sha256_expected,scenario_hash_match,physical_map_sha256_actual,physical_map_sha256_expected,physical_map_hash_match,node_count,directed_edge_count,node_feature_dim,edge_feature_dim,paired_od_tokens,actual_scenario_pairs_used,analytic_theta_target_used,real_solver_label_rows,safe_count,safe_improving_count,harmful_count,censored_count,best_positive_quality_delta_vs_g556,target_theta_defined_from_real_positive_safe_set,fallback_to_hard_g556_target,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_real_graph_000538,43c89b2c3344e2a3158cfcd107076a66d710537b3ce0e867f20fb22820adb521,9773cf2de36c8e0605c204c24eadd668008c88f808fde938fda8188d1d2409b8,train,room-32-32-4,room,64,8544,500,g559_b500_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-32-32-4-random-8544.scen,c0680fa6471bed3b5fde3328c57d4016ea472e42608b2f637d2b3e79991ad58b,c0680fa6471bed3b5fde3328c57d4016ea472e42608b2f637d2b3e79991ad58b,True,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,True,682,1928,9,9,64,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000539,43d0e0e67b961ad4704cecdf45adcc936d54ecdb8bf0bd9acd5d824108bb4e17,8eb19146b598d26c54160c798c8efc77c9e93a703b67b9463b6f2916de3e3111,train,g559-synth-game-brc-32,game,32,8435,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-brc-32-random-8435.scen,9e54f4f421c4e546502c73356426384bbf6d5b0483e610eaf0331ee5ee52529e,9e54f4f421c4e546502c73356426384bbf6d5b0483e610eaf0331ee5ee52529e,True,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,True,794,2378,9,9,32,True,False,65,65,32,31,0,-0.05608591886000003,True,False,False,False,False,False,False
g562_real_graph_000540,43f7aa8eabb4300bb795b30b8a54193508c21ab70a3060a97eed403d3db80d36,e736a691e43e99e98cb0aa25852876bd6b315e7d60a3e608f600d361abf6779d,train,g559-synth-connector-32,irregular_bottleneck,16,7924,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-connector-32-random-7924.scen,4cb7af7b375b53d70078d0cdf04ba705123603d4debbd501e771e3193ca17252,4cb7af7b375b53d70078d0cdf04ba705123603d4debbd501e771e3193ca17252,True,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,True,347,1156,9,9,16,True,False,65,65,5,59,0,-0.030864197530000137,True,False,False,False,False,False,False
g562_real_graph_000541,44236b3e57d76523a4120131818788649422a1cfc2ffb81918768192130a6f56,ca4ebb66c4b03af3700155f1bc4a94c69fd358e60105d1e0c41d71609cfb1162,validation,maze-32-32-2,maze,16,7678,2000,g559_b2000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/maze-32-32-2-random-7678.scen,09eebba1a75b719238007c8811fb85aa20edf74b63160b5fdc3403db67ab54a8,09eebba1a75b719238007c8811fb85aa20edf74b63160b5fdc3403db67ab54a8,True,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,True,666,1950,9,9,16,True,False,65,65,34,29,0,-0.05844155844000021,True,False,False,False,False,False,False
g562_real_graph_000542,444f93b01185c1041601f6267b49a5fb8bfb7a36aa8dcbc551ae14e4e20b07ef,cc64052957d13c36e33277ca50b86558121e74bb0a914b0e126c50ebad04a6be,validation,maze-36-32-4,maze,32,7919,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/maze-36-32-4-random-7919.scen,0d408c8463569c5c40e8ec36a8cdad1fc88d28dc8b243910d3f8b5ea22d366f1,0d408c8463569c5c40e8ec36a8cdad1fc88d28dc8b243910d3f8b5ea22d366f1,True,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,True,892,2860,9,9,32,True,False,65,65,3,61,0,-0.027874564459999807,True,False,False,False,False,False,False
g562_real_graph_000543,445cbb12851644f692dec62af07a084cc748618d9b1333263f11bb4a8ef1316e,569234634da73a86d38cc7c5af10531697343cdf25e838c4d285b304ff98a3a3,train,g559-synth-city-paris-32,city,128,8006,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-paris-32-random-8006.scen,e6b962a1955ec1202e1c7e64e539d72f1344bc442f63376d540ea896426a1698,e6b962a1955ec1202e1c7e64e539d72f1344bc442f63376d540ea896426a1698,True,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,True,781,2322,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000544,44bf3d4f960298d5b13be7ce8024b43becbdc88c2a4fae38fe229aa434a3663b,2b9b89ab50d478c94dbc0936bc701ff6be7382d19b3a67f0b2349c14b76b28dc,validation,g559-synth-game-den-32,game,16,7066,2000,g559_b2000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-den-32-random-7066.scen,a4fbf0408cca271cbe36dc7850350e1203b7bc0dc8c460e05c62c851d13bb1d1,a4fbf0408cca271cbe36dc7850350e1203b7bc0dc8c460e05c62c851d13bb1d1,True,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,True,784,2308,9,9,16,True,False,65,65,29,35,0,-0.054770318019999875,True,False,False,False,False,False,False
g562_real_graph_000545,44f26dd244e98ec98b11bb00fe901b8ddfea38f97003101029d53ca05f406a67,157e949c99f8127498aa9c01c9b58ff1613fdaf6e5e61ec3278feb17c168bac2,train,empty-32-32,empty,64,7554,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/empty-32-32-random-7554.scen,e76c74f4a13ca05bc2890e064c8d08c031c04090d2ffd6e5e1198925f705e742,e76c74f4a13ca05bc2890e064c8d08c031c04090d2ffd6e5e1198925f705e742,True,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,True,1024,3968,9,9,64,True,False,65,65,3,61,0,-0.002782931350000073,True,False,False,False,False,False,False
g562_real_graph_000546,4507f2a0dbfcf3bea1cca6c187177bdb43108c2f9c4031fadf0944f40ba4d24b,0c64a096d1c845ae2a249304ccbd71e587db67639c79a88c55ddef862fc0ec20,train,random-8-8-20,random,32,8899,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-8-8-20-random-8899.scen,526eb02d51d6b061f2263cdbd8b4f093725d75de64bff3bff908ea436b6f28dd,526eb02d51d6b061f2263cdbd8b4f093725d75de64bff3bff908ea436b6f28dd,True,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,True,51,142,9,9,32,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000547,45108d69d9ab1c74d4dc4eeaf92e98e0146d18c82a53ed17d9d843972f3c34c8,758b8ff6e5947b293595b28ff222d5ee3d91699b7f5ac01b05f1f60eb845076b,train,g559-synth-connector-32,irregular_bottleneck,16,7684,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-connector-32-random-7684.scen,3010fc54e097763ffac384a1e0fbf6bd95a2e3b4b8434ef99d2a6acfca340946,3010fc54e097763ffac384a1e0fbf6bd95a2e3b4b8434ef99d2a6acfca340946,True,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,True,347,1156,9,9,16,True,False,65,65,24,30,0,-0.08139534882999988,True,False,False,False,False,False,False
g562_real_graph_000548,4511dc1d6d3b5d377b8b96d34d4a04764ff2a4bee5f0362aeca0083fdaa5d522,4da755969cec0e74b2d9c42d8b341b5ef4cd7572d2caca656ef5680cc6a59e12,validation,maze-36-32-4,maze,32,7751,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/maze-36-32-4-random-7751.scen,7c064b0f6f0a1789ad2b96d5ad66b84fdf089d5a5a2a182e1bf781c82e4f18c1,7c064b0f6f0a1789ad2b96d5ad66b84fdf089d5a5a2a182e1bf781c82e4f18c1,True,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,True,892,2860,9,9,32,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000549,4528527fed8e2e7c4fc842598b09ccfd190c1e14a8722df190a171d446968c46,8371ad826eded9c2096377fc6b5e8c874a4a2b8b77c8054cf26ba5c6a06a6487,train,g559-synth-city-boston-32,city,96,7141,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-boston-32-random-7141.scen,1e948ce742da178b7602e2660832a832e1356739fd1dd1a87745f3619c52ec25,1e948ce742da178b7602e2660832a832e1356739fd1dd1a87745f3619c52ec25,True,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,True,803,2448,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000550,452c5a3a8977576dfa81fa66138a69fb680402fe72b89e222286a3ebec28f23b,1e2ba861e260a03712f0226298402e35da217211bc23434b98fea2ba9a8e946b,train,g559-synth-tree-42,irregular_bottleneck,256,8721,1000,g559_b1000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-tree-42-random-8721.scen,5f12a88e988676b55efc487e923e8088e68ea4810c722167b6b8d0defd5f9a62,5f12a88e988676b55efc487e923e8088e68ea4810c722167b6b8d0defd5f9a62,True,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,True,409,1360,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000551,4545f263105805c3d2e31f668eb513a466f5aa1de53dda32d5bd65aeb61194fb,b41ee8abc3884fd765a3ec43dc0460d3beaf9b945e914f903d3e8cd8749f343b,train,g559-synth-city-boston-32,city,96,8869,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-boston-32-random-8869.scen,6a971e8d2dd7abd3caa336aa1a4233bba6fddf1a0df85bd4150b5505e35424ae,6a971e8d2dd7abd3caa336aa1a4233bba6fddf1a0df85bd4150b5505e35424ae,True,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,True,803,2448,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000552,457fac74ae56ca127c7c284d8ed12d3baecdcd8daa651fb36cd39460a02f108a,5f4afa9d7454d4aa27ca19a7a977440f2b519212ce70325db95bfd2aadd9610c,train,random-8-8-20,random,32,8611,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-8-8-20-random-8611.scen,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,True,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,True,51,142,9,9,32,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000553,45d2f631c3535469bf99b91fc224153677ab7a4bd5f0b76bae5879a76a401865,859023fe684cbca59179bf76a35584d13b0fabe7e02bca2f8f726b926a64f127,train,room-40-32-8,room,96,7537,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-40-32-8-random-7537.scen,d64158b58c3d594f6201bf891c569cef3dbaca9c51ff808dbb2f8a69b93e5f22,d64158b58c3d594f6201bf891c569cef3dbaca9c51ff808dbb2f8a69b93e5f22,True,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,True,1213,4572,9,9,96,True,False,65,65,31,33,0,-0.0618191721100001,True,False,False,False,False,False,False
g562_real_graph_000554,45e9a28c1c21c35378f887c8ffde25278d34ea295cfe5d151b7a157742b039ea,f43f1e5f70e915fdc8f7e093ea64a6aff2329e568cc565707ab371d8a0bcf952,heldout,g559-synth-string-40,irregular_bottleneck,128,7520,500,g559_b500_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-string-40-random-7520.scen,5e2eb1d2f9e1de3c4f09cfb11474d2e2ad776d7801bc574d606bb35f4953968c,5e2eb1d2f9e1de3c4f09cfb11474d2e2ad776d7801bc574d606bb35f4953968c,True,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,True,397,1320,9,9,128,True,False,65,64,1,63,0,-0.022232103149999904,True,False,False,False,False,False,False
g562_real_graph_000555,45f491055355ba8640d5b6997a7726c81c005ef27f102c51671cd19bff575249,19eb8e761aec346bb2bc6a965320746a927f99a75d6c753e22a772ae58eac986,train,g559-synth-tunnel-38,irregular_bottleneck,96,8839,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-tunnel-38-random-8839.scen,cced27854c4bbdc91612ee0b56d56f28fbe8748e88d0efd06c13b151b4053c79,cced27854c4bbdc91612ee0b56d56f28fbe8748e88d0efd06c13b151b4053c79,True,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,True,385,1280,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000556,45fed75acbca31ce939d8043c97830a69db9a85b6341742fba2f75610d4285bc,478b9fedd6b6c9cbbbc38e82f4c7e909d7a4928fb1b5d1116e10c94a0b93168b,train,random-32-32-10,random,128,7340,500,g559_b500_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-32-32-10-random-7340.scen,b802599f9084972370538c48d807e9dd6cc106d4986cbbeeb7d6621dccf9ee7a,b802599f9084972370538c48d807e9dd6cc106d4986cbbeeb7d6621dccf9ee7a,True,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,True,922,3238,9,9,128,True,False,65,65,5,59,0,-0.02093107180999998,True,False,False,False,False,False,False
g562_real_graph_000557,46050f345c8cbddfafd2d758bc27c6db58633392b2c8bf10dadc9067c7757d87,1efdc4ef4b08fc8276505e052d195530302a49e5550ee4b1ee6dc761544d41bd,train,empty-32-32,empty,64,8394,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/empty-32-32-random-8394.scen,3d2965bec350d96d1eea47aedb1f5e556b24c2b163caf67b7eff9cde5ea0716c,3d2965bec350d96d1eea47aedb1f5e556b24c2b163caf67b7eff9cde5ea0716c,True,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,True,1024,3968,9,9,64,True,False,65,65,6,58,0,-0.028301886790000008,True,False,False,False,False,False,False
g562_real_graph_000558,4637caa6d2c05bec92db8203dba76c50b330e410cdd913fa0494ebc1ccd42493,0b27568a34c7b412e26edb01d0f205f7b85e78b33bffcde6319a4e0f6b89959c,train,g559-synth-connector-32,irregular_bottleneck,16,7324,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-connector-32-random-7324.scen,97cb4630c2c5b0d34328310d2c319ebaa9bc71571a9313d1f29551cfef0d73bc,97cb4630c2c5b0d34328310d2c319ebaa9bc71571a9313d1f29551cfef0d73bc,True,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,True,347,1156,9,9,16,True,False,65,65,14,45,0,-0.03012048192999983,True,False,False,False,False,False,False
g562_real_graph_000559,463a4bcbcde310032b8cb71702c14748b7a6f191b2004b943059eeb8ae65e387,abc0ae88efb9337b8c4a467aed7795568e0e555b1e265564a45183ee3ab597b5,train,g559-synth-game-lak-32,game,256,8535,5000,g559_b5000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-lak-32-random-8535.scen,624513ea80f781219660f3e820c6294e1f5498a3330cbb45a075390468114271,624513ea80f781219660f3e820c6294e1f5498a3330cbb45a075390468114271,True,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,True,794,2370,9,9,256,True,False,65,65,12,52,0,-0.10184110135000002,True,False,False,False,False,False,False
g562_real_graph_000560,46724f583914dd95a0242389badff044fa90542d83a58abf3710bde4a2db30b5,deb4b756f221d6cdb95f8a63983c48c62f8dd9301271f79947cf23d43ed281ff,validation,empty-16-16,empty,32,8417,1000,g559_b1000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/empty-16-16-random-8417.scen,858b1b23c2c86519beaf06413b7e02b6f6ce6755caa2272d3e56ce65a4cad787,858b1b23c2c86519beaf06413b7e02b6f6ce6755caa2272d3e56ce65a4cad787,True,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,True,256,960,9,9,32,True,False,65,65,21,42,0,-0.06613226452999998,True,False,False,False,False,False,False
g562_real_graph_000561,46e48d461f6427b0a090f5a8fa7775808ca47dbbb7929af1871da86bf26eb846,0cef7e01846ee4f21952bbcf08ae753fed458ec440a9ab57dda3fba47e68869a,validation,random-32-32-20,random,256,8925,1000,g559_b1000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-32-32-20-random-8925.scen,d081b12b63c2ab7c8888a27ff7c23436a23bb1afc3225cb036f54422601b9338,d081b12b63c2ab7c8888a27ff7c23436a23bb1afc3225cb036f54422601b9338,True,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,True,819,2540,9,9,256,True,False,65,65,27,37,0,-0.14243375173999984,True,False,False,False,False,False,False
g562_real_graph_000562,46fd621408c45ce222933cc2990ccb3de2e0998037fcb1a22a479434f25b76d0,97003cf28b6c3a916d21dd261e9bf6ae8e6c9e74194e2dbbdd38fcbf5ffe2ce1,validation,g559-synth-city-berlin-32,city,64,8796,500,g559_b500_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-berlin-32-random-8796.scen,2b9d2f783e6eed128c5dbe90c319d7d931cbd09d2a7cf27fe426b2a11c111796,2b9d2f783e6eed128c5dbe90c319d7d931cbd09d2a7cf27fe426b2a11c111796,True,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,True,795,2392,9,9,64,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000563,4703dccaf6d690b64f94c617e6dc4a1bc71b40b8e40c46915e77755c7264526e,bcb5a761c597e12fac0e89d88590845478cce012442a1f3de03e431310a71f04,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7830,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-loop-chain-36-random-7830.scen,9ad9a1bb3b595037b4af39f83d1c6debba43826808a4de632eee745ef5572995,9ad9a1bb3b595037b4af39f83d1c6debba43826808a4de632eee745ef5572995,True,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,True,371,1236,9,9,64,True,False,65,65,0,64,0,,False,False,False,False,False,False,False
g562_real_graph_000564,472a7caa974d30ce61faad170bb37994a4bf339efc7e067b6f76c1373dddefa6,352e014d946d92722acac9833da80d58cbee9adab283a26e36a17d96b5c65a55,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8478,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-loop-chain-36-random-8478.scen,1b3e6c252f6cf4f20bd59025edf1785bac64c9ece85a25b27a26f1b3f6db5576,1b3e6c252f6cf4f20bd59025edf1785bac64c9ece85a25b27a26f1b3f6db5576,True,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,True,371,1236,9,9,64,True,False,65,65,42,0,64,0.0,True,False,False,False,False,False,False
g562_real_graph_000565,472e78ddbc6127e00dc1d9604eebbe692ed1db273f4858005f66bb88c2a4c5b8,e197f7746da71deea212244a4a0c6f348f3b11a7430716efa5ef65288a976b18,train,room-40-32-8,room,96,8209,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-40-32-8-random-8209.scen,8d7f8a3dc04c32bc3288f9b2e99424f402eb99e79e6a753646a2c35435bc11d6,8d7f8a3dc04c32bc3288f9b2e99424f402eb99e79e6a753646a2c35435bc11d6,True,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,True,1213,4572,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000566,4746cace515896ee02038d16dfbba199191e0620a3fe5e8886c32a96c76ac0f2,9f42a9490e84a38762868b88d275240d17e6f7b7103b6e02a6fefa8d6e8cce89,validation,g559-synth-warehouse-a-32,warehouse,128,7442,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-warehouse-a-32-random-7442.scen,46ae1dcaca98245a148accbd72662bed333200b63c8a6fdc36ffadfb31270b8c,46ae1dcaca98245a148accbd72662bed333200b63c8a6fdc36ffadfb31270b8c,True,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,True,640,2144,9,9,128,True,False,65,65,16,48,0,-0.05970498711999994,True,False,False,False,False,False,False
g562_real_graph_000567,4762d30fb858813238bc8b04dfa1610faceef9f4baeecf1d01eab9a67f0d2a99,b654025677400cb437b2271ba304330fa25f18c70c91a5c38abc22968de8c154,train,g559-synth-city-paris-32,city,128,7886,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-paris-32-random-7886.scen,a172161d78cec30a264fe59d4ce232fa832d4922ca09b8774dd34e15a44abcd2,a172161d78cec30a264fe59d4ce232fa832d4922ca09b8774dd34e15a44abcd2,True,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,True,781,2322,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000568,478341a29e96c4853144c136a3f75ccf049206778a2f089fd99cc785b59bfdd4,94b820f323813514d6243e8f638045891a6e2232bde98a6653c83542c03815ba,heldout,g559-synth-warehouse-b-36,warehouse,256,7659,5000,g559_b5000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-warehouse-b-36-random-7659.scen,988e347d861a371a3499b28098ca6111a9cabff5ed894d4b7a17eea06e8b813b,988e347d861a371a3499b28098ca6111a9cabff5ed894d4b7a17eea06e8b813b,True,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,True,720,2444,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
