map,agents,seed,scen,split_bucket,candidate_id,alpha_commit,alpha_block,alpha_wait_spillover,rho_decay,force_additive,construction,old_equivalent_rule,success,sum_of_loss_ratio,delta_ratio_vs_ltm,delta_ratio_vs_repair5e5,expanded_delta_vs_ltm,low_level_pibt_delta_vs_ltm,ttfs_delta_vs_ltm,better_vs_ltm,equal_vs_ltm,worse_vs_ltm
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.15918958032,0.0033767486800000412,,-4.0,-200.0,-15.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b075_w125_d090,1.0,0.75,1.25,0.9,False,conservative_decay_combo,,True,1.16063675832,0.004823926679999868,,-2.0,-100.0,-23.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b075_w125_d100,1.0,0.75,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.16594307767,0.010130246029999901,,7.0,350.0,-18.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b100_w050_d100,1.0,1.0,0.5,1.0,False,one_axis_alpha_wait_spillover,wait_light,True,1.15629522431,0.00048239266999994257,,-2.0,-100.0,-15.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b100_w075_d090,1.0,1.0,0.75,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.166907863,0.011095031360000007,,-3.0,-150.0,-17.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b100_w075_d095,1.0,1.0,0.75,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.16063675832,0.004823926679999868,,-3.0,-150.0,3.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b100_w075_d100,1.0,1.0,0.75,1.0,False,one_axis_alpha_wait_spillover,,True,1.166907863,0.011095031360000007,,1.0,50.0,-14.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b100_w100_d090,1.0,1.0,1.0,0.9,False,one_axis_rho_decay,decay_090,True,1.15388326097,-0.0019295706699999915,,1.0,50.0,-11.0,True,False,False
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b100_w100_d095,1.0,1.0,1.0,0.95,False,one_axis_rho_decay,decay_095,True,1.15774240232,0.0019295706799999923,,1.0,50.0,-12.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b100_w125_d090,1.0,1.0,1.25,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.15388326097,-0.0019295706699999915,,0.0,0.0,-20.0,True,False,False
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b100_w125_d095,1.0,1.0,1.25,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.15726000965,0.0014471780100000498,,0.0,0.0,-23.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b100_w125_d100,1.0,1.0,1.25,1.0,False,one_axis_alpha_wait_spillover,,True,1.14182344428,-0.013989387360000105,,0.0,0.0,-13.0,True,False,False
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b100_w150_d100,1.0,1.0,1.5,1.0,False,one_axis_alpha_wait_spillover,wait_heavy,True,1.15388326097,-0.0019295706699999915,,-2.0,-100.0,-1.0,True,False,False
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b125_w075_d100,1.0,1.25,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.17317896768,0.017366136039999924,,-3.0,-150.0,7.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b125_w100_d090,1.0,1.25,1.0,0.9,False,decay_interaction_alpha_block,,True,1.166907863,0.011095031360000007,,1.0,50.0,-5.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b125_w100_d095,1.0,1.25,1.0,0.95,False,decay_interaction_alpha_block,,True,1.16353111433,0.007718282689999967,,-1.0,-50.0,-16.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b125_w100_d100,1.0,1.25,1.0,1.0,False,one_axis_alpha_block,,True,1.15388326097,-0.0019295706699999915,,-4.0,-200.0,-9.0,True,False,False
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b125_w125_d100,1.0,1.25,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.16160154366,0.005788712019999975,,1.0,50.0,-14.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c100_b150_w100_d100,1.0,1.5,1.0,1.0,False,one_axis_alpha_block,block_heavy,True,1.16353111433,0.007718282689999967,,-3.0,-150.0,-19.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c125_b075_w100_d090,1.25,0.75,1.0,0.9,False,conservative_decay_combo,,True,1.15484804631,-0.0009647853300001064,,-4.0,-200.0,-19.0,True,False,False
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c125_b075_w100_d100,1.25,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.17173178968,0.015918958039999875,,-2.0,-100.0,-16.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c125_b075_w125_d095,1.25,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.14809454896,-0.007718282679999966,,0.0,0.0,-19.0,True,False,False
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.15629522431,0.00048239266999994257,,-4.0,-200.0,-2.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.16063675832,0.004823926679999868,,2.0,100.0,-23.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c125_b100_w100_d095,1.25,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.16256632899,0.00675349734999986,,-2.0,-100.0,-14.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c125_b100_w100_d100,1.25,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.16015436565,0.0043415340099999256,,-2.0,-100.0,-15.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c125_b100_w125_d100,1.25,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.14520019296,-0.010612638680000064,,-3.0,-150.0,-11.0,True,False,False
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c125_b125_w075_d095,1.25,1.25,0.75,0.95,False,conservative_decay_combo,,True,1.15726000965,0.0014471780100000498,,-2.0,-100.0,-15.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c125_b125_w100_d100,1.25,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.15822479498,0.002411963339999934,,-2.0,-100.0,-11.0,False,False,True
maze-32-32-4,50,37,maze-32-32-4-random-37.scen,support_train,c150_b100_w100_d100,1.5,1.0,1.0,1.0,False,one_axis_alpha_commit,commit_heavy,True,1.15340086831,-0.0024119633299999332,,-2.0,-100.0,-15.0,True,False,False
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,additive_ltm,1.0,1.0,1.0,1.0,True,exact_additive_anchor,additive_ltm,True,1.14997202015,0.0,,0.0,0.0,33.0,False,True,False
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c050_b100_w100_d100,0.5,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.18354784555,0.033575825399999815,,-12.0,-747.0,17.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b075_w100_d100,0.75,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.17963066592,0.02965864576999988,,-8.0,-547.0,5.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b075_w125_d095,0.75,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.14549524342,-0.0044767767300000205,,10.0,1088.0,17.0,True,False,False
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b100_w075_d100,0.75,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.17907106883,0.029099048679999795,,-11.0,-697.0,33.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b100_w100_d090,0.75,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.17739227756,0.027420257409999982,,-6.0,-251.0,0.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b100_w100_d095,0.75,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.16787912703,0.017907106879999857,,-8.0,-449.0,11.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b100_w100_d100,0.75,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.19082260772,0.04085058756999982,,-3.0,-248.0,12.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b100_w125_d090,0.75,1.0,1.25,0.9,False,conservative_decay_combo,,True,1.18242865137,0.032456631219999865,,-10.0,-353.0,6.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b100_w125_d100,0.75,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.19250139899,0.042529378839999854,,-1.0,-50.0,3.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b125_w100_d090,0.75,1.25,1.0,0.9,False,conservative_decay_combo,,True,1.1639619474,0.013989927249999923,,-1.0,48.0,8.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b125_w100_d100,0.75,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.14605484051,-0.003917179640000157,,-11.0,-599.0,9.0,True,False,False
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c075_b125_w125_d095,0.75,1.25,1.25,0.95,False,conservative_decay_combo,,True,1.19250139899,0.042529378839999854,,-1.0,-197.0,6.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b050_w100_d100,1.0,0.5,1.0,1.0,False,one_axis_alpha_block,block_light,True,1.15221040851,0.002238388359999899,,-7.0,-448.0,11.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b075_w075_d100,1.0,0.75,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.15053161724,0.0005595970899998637,,-7.0,-252.0,18.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b075_w100_d090,1.0,0.75,1.0,0.9,False,decay_interaction_alpha_block,,True,1.17907106883,0.029099048679999795,,-15.0,-750.0,48.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b075_w100_d095,1.0,0.75,1.0,0.95,False,decay_interaction_alpha_block,,True,1.16116396195,0.011191941799999938,,1.0,1.0,0.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.14605484051,-0.003917179640000157,,-3.0,-52.0,22.0,True,False,False
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b075_w125_d090,1.0,0.75,1.25,0.9,False,conservative_decay_combo,,True,1.18466703973,0.034695019579999986,,-17.0,-997.0,8.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b075_w125_d100,1.0,0.75,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.16899832121,0.019026301059999806,,-5.0,-5.0,3.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b100_w050_d100,1.0,1.0,0.5,1.0,False,one_axis_alpha_wait_spillover,wait_light,True,1.15388919978,0.003917179629999934,,-12.0,-747.0,7.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b100_w075_d090,1.0,1.0,0.75,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.17571348629,0.025741466139999947,,-12.0,-404.0,1.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b100_w075_d095,1.0,1.0,0.75,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.15444879687,0.004476776719999798,,-13.0,-650.0,0.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b100_w075_d100,1.0,1.0,0.75,1.0,False,one_axis_alpha_wait_spillover,,True,1.14213766088,-0.00783435927000009,,-12.0,-747.0,13.0,True,False,False
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b100_w100_d090,1.0,1.0,1.0,0.9,False,one_axis_rho_decay,decay_090,True,1.17347509793,0.023503077779999826,,-9.0,-401.0,7.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b100_w100_d095,1.0,1.0,1.0,0.95,False,one_axis_rho_decay,decay_095,True,1.18019026301,0.030218242859999966,,-7.0,-252.0,18.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b100_w125_d090,1.0,1.0,1.25,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.19026301063,0.040290990479999955,,-18.0,-1047.0,3.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b100_w125_d095,1.0,1.0,1.25,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.1527700056,0.0027979854499999846,,-2.0,194.0,36.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b100_w125_d100,1.0,1.0,1.25,1.0,False,one_axis_alpha_wait_spillover,,True,1.17123670957,0.021264689419999927,,-16.0,-947.0,5.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b100_w150_d100,1.0,1.0,1.5,1.0,False,one_axis_alpha_wait_spillover,wait_heavy,True,1.1807498601,0.03077783994999983,,1.0,99.0,5.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b125_w075_d100,1.0,1.25,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.15388919978,0.003917179629999934,,-4.0,-200.0,7.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b125_w100_d090,1.0,1.25,1.0,0.9,False,decay_interaction_alpha_block,,True,1.15388919978,0.003917179629999934,,-2.0,292.0,7.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b125_w100_d095,1.0,1.25,1.0,0.95,False,decay_interaction_alpha_block,,True,1.18914381645,0.039171796299999784,,-14.0,-847.0,1.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b125_w100_d100,1.0,1.25,1.0,1.0,False,one_axis_alpha_block,,True,1.17067711248,0.02070509232999984,,-12.0,-649.0,22.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b125_w125_d100,1.0,1.25,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.17795187465,0.027979854499999846,,-14.0,-847.0,40.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c100_b150_w100_d100,1.0,1.5,1.0,1.0,False,one_axis_alpha_block,block_heavy,True,1.18186905428,0.03189703413,,-13.0,-797.0,10.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c125_b075_w100_d090,1.25,0.75,1.0,0.9,False,conservative_decay_combo,,True,1.17683268047,0.026860660319999896,,-14.0,-455.0,0.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c125_b075_w100_d100,1.25,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.14997202015,0.0,,-14.0,-798.0,14.0,False,True,False
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c125_b075_w125_d095,1.25,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.1471740347,-0.0027979854500002066,,0.0,49.0,31.0,True,False,False
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.1583659765,0.008393956349999954,,-14.0,-798.0,23.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.186345831,0.0363738108499998,,-6.0,-251.0,1.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c125_b100_w100_d095,1.25,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.15948517068,0.009513150529999903,,-4.0,290.0,2.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c125_b100_w100_d100,1.25,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.16340235031,0.013430330159999837,,-18.0,-1047.0,16.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c125_b100_w125_d100,1.25,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.18690542809,0.036933407939999885,,-16.0,-947.0,24.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c125_b125_w075_d095,1.25,1.25,0.75,0.95,False,conservative_decay_combo,,True,1.1583659765,0.008393956349999954,,-15.0,-897.0,10.0,False,False,True
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c125_b125_w100_d100,1.25,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.13766088416,-0.01231113599000011,,2.0,394.0,44.0,True,False,False
maze-32-32-4,50,38,maze-32-32-4-random-38.scen,support_train,c150_b100_w100_d100,1.5,1.0,1.0,1.0,False,one_axis_alpha_commit,commit_heavy,True,1.1695579183,0.019585898149999892,,-15.0,-897.0,13.0,False,False,True
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,additive_ltm,1.0,1.0,1.0,1.0,True,exact_additive_anchor,additive_ltm,True,1.1679389313,0.0,,0.0,0.0,-2.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c050_b100_w100_d100,0.5,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.16234096692,-0.005597964379999931,,3.0,150.0,13.0,True,False,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b075_w100_d100,0.75,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1679389313,0.0,,66.0,3300.0,-1.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b075_w125_d095,0.75,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.1679389313,0.0,,11.0,550.0,-9.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b100_w075_d100,0.75,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.1679389313,0.0,,67.0,3350.0,-9.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b100_w100_d090,0.75,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.1679389313,0.0,,-1.0,-50.0,-7.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b100_w100_d095,0.75,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.1679389313,0.0,,6.0,300.0,5.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b100_w100_d100,0.75,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.1679389313,0.0,,0.0,0.0,-2.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b100_w125_d090,0.75,1.0,1.25,0.9,False,conservative_decay_combo,,True,1.1679389313,0.0,,-3.0,-150.0,-12.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b100_w125_d100,0.75,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.1679389313,0.0,,60.0,3000.0,-6.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b125_w100_d090,0.75,1.25,1.0,0.9,False,conservative_decay_combo,,True,1.1679389313,0.0,,4.0,200.0,-15.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b125_w100_d100,0.75,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1679389313,0.0,,4.0,200.0,-3.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c075_b125_w125_d095,0.75,1.25,1.25,0.95,False,conservative_decay_combo,,True,1.1679389313,0.0,,-1.0,-50.0,5.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b050_w100_d100,1.0,0.5,1.0,1.0,False,one_axis_alpha_block,block_light,True,1.1679389313,0.0,,-2.0,-100.0,2.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b075_w075_d100,1.0,0.75,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.1679389313,0.0,,4.0,200.0,0.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b075_w100_d090,1.0,0.75,1.0,0.9,False,decay_interaction_alpha_block,,True,1.1679389313,0.0,,-1.0,-50.0,3.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b075_w100_d095,1.0,0.75,1.0,0.95,False,decay_interaction_alpha_block,,True,1.1679389313,0.0,,6.0,300.0,-3.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.1679389313,0.0,,-2.0,-100.0,-12.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b075_w125_d090,1.0,0.75,1.25,0.9,False,conservative_decay_combo,,True,1.1679389313,0.0,,0.0,0.0,-13.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b075_w125_d100,1.0,0.75,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.1679389313,0.0,,10.0,500.0,8.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b100_w050_d100,1.0,1.0,0.5,1.0,False,one_axis_alpha_wait_spillover,wait_light,True,1.1679389313,0.0,,4.0,200.0,2.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b100_w075_d090,1.0,1.0,0.75,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.1679389313,0.0,,-3.0,-150.0,59.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b100_w075_d095,1.0,1.0,0.75,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.1679389313,0.0,,-3.0,-150.0,-12.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b100_w075_d100,1.0,1.0,0.75,1.0,False,one_axis_alpha_wait_spillover,,True,1.1679389313,0.0,,1.0,50.0,3.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b100_w100_d090,1.0,1.0,1.0,0.9,False,one_axis_rho_decay,decay_090,True,1.1679389313,0.0,,-3.0,-150.0,-14.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b100_w100_d095,1.0,1.0,1.0,0.95,False,one_axis_rho_decay,decay_095,True,1.1679389313,0.0,,3.0,150.0,-19.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b100_w125_d090,1.0,1.0,1.25,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.16132315522,-0.006615776079999858,,7.0,350.0,-4.0,True,False,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b100_w125_d095,1.0,1.0,1.25,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.1679389313,0.0,,5.0,250.0,28.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b100_w125_d100,1.0,1.0,1.25,1.0,False,one_axis_alpha_wait_spillover,,True,1.1679389313,0.0,,6.0,300.0,2.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b100_w150_d100,1.0,1.0,1.5,1.0,False,one_axis_alpha_wait_spillover,wait_heavy,True,1.1679389313,0.0,,-1.0,-50.0,-11.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b125_w075_d100,1.0,1.25,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.1679389313,0.0,,1.0,50.0,-12.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b125_w100_d090,1.0,1.25,1.0,0.9,False,decay_interaction_alpha_block,,True,1.1679389313,0.0,,1.0,50.0,14.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b125_w100_d095,1.0,1.25,1.0,0.95,False,decay_interaction_alpha_block,,True,1.1679389313,0.0,,-2.0,-100.0,8.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b125_w100_d100,1.0,1.25,1.0,1.0,False,one_axis_alpha_block,,True,1.1679389313,0.0,,0.0,0.0,-2.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b125_w125_d100,1.0,1.25,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.1679389313,0.0,,5.0,250.0,1.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c100_b150_w100_d100,1.0,1.5,1.0,1.0,False,one_axis_alpha_block,block_heavy,True,1.1679389313,0.0,,63.0,3150.0,36.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c125_b075_w100_d090,1.25,0.75,1.0,0.9,False,conservative_decay_combo,,True,1.16539440204,-0.002544529259999928,,0.0,0.0,-6.0,True,False,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c125_b075_w100_d100,1.25,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1679389313,0.0,,-2.0,-100.0,37.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c125_b075_w125_d095,1.25,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.1679389313,0.0,,-3.0,-150.0,-13.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.1679389313,0.0,,0.0,0.0,-5.0,False,True,False
maze-32-32-4,50,39,maze-32-32-4-random-39.scen,support_train,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.1679389313,0.0,,4.0,200.0,0.0,False,True,False
