evaluation_uid,model_kind,split,map_family,opportunity_category,actor_risk,g556_risk,oracle_risk,oracle_gap,normalized_oracle_regret,distance_to_g556,positive_loss,harmful_loss,trust_loss,loss_config_sha256,hidden_dim,size,seed,checkpoint_sha256
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,B1,train,empty,NONTRIVIAL_OPPORTUNITY,0.005445002581292047,0.00657715821368246,0.0,0.00657715821368246,0.8278655316462982,0.005570410750806332,0.005445002581292047,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,4018632e7b67ebbe6c973240ad07180380560935d26f1e96f4ebc244b62a0783
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,B1,train,game,NONTRIVIAL_OPPORTUNITY,0.000710147509790135,0.001203241316316564,0.0,0.001203241316316564,0.5901954164639908,0.005570410750806332,0.000710147509790135,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,4018632e7b67ebbe6c973240ad07180380560935d26f1e96f4ebc244b62a0783
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,B1,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.21388257294893265,0.22028003819286823,0.0,0.22028003819286823,0.9709575806486186,0.005570410750806332,0.1878613829612732,0.026021189987659454,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,4018632e7b67ebbe6c973240ad07180380560935d26f1e96f4ebc244b62a0783
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,B1,train,empty,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.005570410750806332,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,4018632e7b67ebbe6c973240ad07180380560935d26f1e96f4ebc244b62a0783
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,B2,train,empty,NONTRIVIAL_OPPORTUNITY,0.009464511562150807,0.00657715821368246,0.0,0.00657715821368246,1.4389970948945376,0.039958689361810684,0.009464511562150807,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,86480fd3715b32bb281852adbf2cb918bb47b6c0d98d5a274e1fcc848ab7638d
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,B2,train,game,NONTRIVIAL_OPPORTUNITY,0.00027055358393114626,0.001203241316316564,0.0,0.001203241316316564,0.2248539675809849,0.03389638662338257,0.00027055358393114626,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,86480fd3715b32bb281852adbf2cb918bb47b6c0d98d5a274e1fcc848ab7638d
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.11513730138540268,0.22028003819286823,0.0,0.22028003819286823,0.5226860424120371,0.07609935849905014,0.11513730138540268,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,86480fd3715b32bb281852adbf2cb918bb47b6c0d98d5a274e1fcc848ab7638d
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,B2,train,empty,MIXED_SAFETY_BOUNDARY,0.00551377333643005,0.0,0.0,0.0,55.1377333643005,0.039958689361810684,0.00551377333643005,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,86480fd3715b32bb281852adbf2cb918bb47b6c0d98d5a274e1fcc848ab7638d
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,E0,train,empty,NONTRIVIAL_OPPORTUNITY,0.0005976192070036856,0.00657715821368246,0.0,0.00657715821368246,0.0908628297492462,0.023529676720499992,0.0005976192070036856,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,db3968cb9cc6336ff472358eb020701d63ea460d83df687122cef323e3e4f3c9
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,E0,train,game,NONTRIVIAL_OPPORTUNITY,0.0,0.001203241316316564,0.0,0.001203241316316564,0.0,0.020785044878721237,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,db3968cb9cc6336ff472358eb020701d63ea460d83df687122cef323e3e4f3c9
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,E0,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.03011971339583397,0.22028003819286823,0.0,0.22028003819286823,0.13673373966579022,0.16160038113594055,0.03011971339583397,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,db3968cb9cc6336ff472358eb020701d63ea460d83df687122cef323e3e4f3c9
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,E0,train,empty,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.02035197988152504,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,db3968cb9cc6336ff472358eb020701d63ea460d83df687122cef323e3e4f3c9
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,E1,train,empty,NONTRIVIAL_OPPORTUNITY,0.00026568910479685126,0.00657715821368246,0.0,0.00657715821368246,0.04039572960920087,0.02454253099858761,0.00026568910479685126,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,16d81bea40a042c6de9956cfa2902c416842377be478003a295a8e43fa2dcdca
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,E1,train,game,NONTRIVIAL_OPPORTUNITY,0.0,0.001203241316316564,0.0,0.001203241316316564,0.0,0.015640221536159515,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,16d81bea40a042c6de9956cfa2902c416842377be478003a295a8e43fa2dcdca
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,E1,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.04049072042107582,0.22028003819286823,0.0,0.22028003819286823,0.18381475122872365,0.15137775242328644,0.04049072042107582,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,16d81bea40a042c6de9956cfa2902c416842377be478003a295a8e43fa2dcdca
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,E1,train,empty,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.017477907240390778,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,4,565,16d81bea40a042c6de9956cfa2902c416842377be478003a295a8e43fa2dcdca
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,B1,train,empty,NONTRIVIAL_OPPORTUNITY,0.005833856658942871,0.00657715821368246,0.0,0.00657715821368246,0.8869874297392908,0.005100687500089407,0.005833856658942871,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,c155026224ec41d96cb6345fd1c09808187f1d10e8e6f61fc6ce46c7d3380912
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,B1,train,game,NONTRIVIAL_OPPORTUNITY,0.0007870731190446623,0.001203241316316564,0.0,0.001203241316316564,0.6541274043465352,0.005100687500089407,0.0007870731190446623,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,c155026224ec41d96cb6345fd1c09808187f1d10e8e6f61fc6ce46c7d3380912
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,B1,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.21599777787923813,0.22028003819286823,0.0,0.22028003819286823,0.9805599256802346,0.005100687500089407,0.18832603096961975,0.027671746909618378,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,c155026224ec41d96cb6345fd1c09808187f1d10e8e6f61fc6ce46c7d3380912
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,B1,train,empty,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.005100687500089407,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,c155026224ec41d96cb6345fd1c09808187f1d10e8e6f61fc6ce46c7d3380912
017610f413a531d5661e25631f2768b1af12b81cb1f84ce44c9df17a645b7a0a,B1,heldout,irregular_bottleneck,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.005100687500089407,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,c155026224ec41d96cb6345fd1c09808187f1d10e8e6f61fc6ce46c7d3380912
01aec451146f62e2ae6a035fb24c66aa16f1d70b384e141ea2ae2205b51a5e41,B1,train,random,NONTRIVIAL_OPPORTUNITY,0.05247039912392448,0.05258616547856525,0.0,0.05258616547856525,0.9977985397188173,0.005100687500089407,0.05247039912392448,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,c155026224ec41d96cb6345fd1c09808187f1d10e8e6f61fc6ce46c7d3380912
01f6c93fbd85ccfa89e2f59b3a21cac50dd0813f6acd384044fa209cf6308d24,B1,train,game,MIXED_SAFETY_BOUNDARY,0.00799973009373578,0.010465572010387156,0.0,0.010465572010387156,0.7643853662079808,0.005100687500089407,0.00799973009373578,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,c155026224ec41d96cb6345fd1c09808187f1d10e8e6f61fc6ce46c7d3380912
0200c783089e16be39708e8b5685b366c474262bee093926edf3eff48bbd4699,B1,validation,maze,NONTRIVIAL_OPPORTUNITY,0.020177680398684075,0.021677027154550166,0.0,0.021677027154550166,0.9308324547837563,0.005100687500089407,0.020177680398684075,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,c155026224ec41d96cb6345fd1c09808187f1d10e8e6f61fc6ce46c7d3380912
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,B2,train,empty,NONTRIVIAL_OPPORTUNITY,0.004475770953028202,0.00657715821368246,0.0,0.00657715821368246,0.6805022484813057,0.022487005218863487,0.004475770953028202,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,4d1ebc4b2148411867832abb3c0a096288605423886f1fa2f4ebe7d5e707021d
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,B2,train,game,NONTRIVIAL_OPPORTUNITY,0.008088634216645949,0.001203241316316564,0.0,0.001203241316316564,6.722370738903291,0.0386665053665638,0.008088634216645949,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,4d1ebc4b2148411867832abb3c0a096288605423886f1fa2f4ebe7d5e707021d
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.1889411062002182,0.22028003819286823,0.0,0.22028003819286823,0.857731402946231,0.026249144226312637,0.1736203283071518,0.015320777893066406,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,4d1ebc4b2148411867832abb3c0a096288605423886f1fa2f4ebe7d5e707021d
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,B2,train,empty,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.022487005218863487,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,4d1ebc4b2148411867832abb3c0a096288605423886f1fa2f4ebe7d5e707021d
017610f413a531d5661e25631f2768b1af12b81cb1f84ce44c9df17a645b7a0a,B2,heldout,irregular_bottleneck,MIXED_SAFETY_BOUNDARY,0.0028337448887376104,0.0,0.0,0.0,28.3374488873761,0.02266756258904934,0.0028337448887376104,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,4d1ebc4b2148411867832abb3c0a096288605423886f1fa2f4ebe7d5e707021d
01aec451146f62e2ae6a035fb24c66aa16f1d70b384e141ea2ae2205b51a5e41,B2,train,random,NONTRIVIAL_OPPORTUNITY,0.016795000494463974,0.05258616547856525,0.0,0.05258616547856525,0.31938058882254533,0.046181898564100266,0.016795000494463974,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,4d1ebc4b2148411867832abb3c0a096288605423886f1fa2f4ebe7d5e707021d
01f6c93fbd85ccfa89e2f59b3a21cac50dd0813f6acd384044fa209cf6308d24,B2,train,game,MIXED_SAFETY_BOUNDARY,0.008454037205051418,0.010465572010387156,0.0,0.010465572010387156,0.8077950442327209,0.0353638157248497,0.008454037205051418,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,4d1ebc4b2148411867832abb3c0a096288605423886f1fa2f4ebe7d5e707021d
0200c783089e16be39708e8b5685b366c474262bee093926edf3eff48bbd4699,B2,validation,maze,NONTRIVIAL_OPPORTUNITY,0.01900679710843503,0.021677027154550166,0.0,0.021677027154550166,0.8768175162084145,0.025945542380213737,0.01900679710843503,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,4d1ebc4b2148411867832abb3c0a096288605423886f1fa2f4ebe7d5e707021d
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,E0,train,empty,NONTRIVIAL_OPPORTUNITY,0.0009834971782696489,0.00657715821368246,0.0,0.00657715821368246,0.14953223661606316,0.0247133057564497,0.0009834971782696489,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,931823316b517c2f90a8467bee2e9ff70a668c6a72a1233522d1080a9abb0749
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,E0,train,game,NONTRIVIAL_OPPORTUNITY,0.0,0.001203241316316564,0.0,0.001203241316316564,0.0,0.016194749623537064,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,931823316b517c2f90a8467bee2e9ff70a668c6a72a1233522d1080a9abb0749
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,E0,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.05202995985746384,0.22028003819286823,0.0,0.22028003819286823,0.23619915941683522,0.14157752692699432,0.05202995985746384,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,931823316b517c2f90a8467bee2e9ff70a668c6a72a1233522d1080a9abb0749
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,E0,train,empty,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.023215418681502342,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,931823316b517c2f90a8467bee2e9ff70a668c6a72a1233522d1080a9abb0749
017610f413a531d5661e25631f2768b1af12b81cb1f84ce44c9df17a645b7a0a,E0,heldout,irregular_bottleneck,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.015395818278193474,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,931823316b517c2f90a8467bee2e9ff70a668c6a72a1233522d1080a9abb0749
01aec451146f62e2ae6a035fb24c66aa16f1d70b384e141ea2ae2205b51a5e41,E0,train,random,NONTRIVIAL_OPPORTUNITY,0.010521763369496492,0.05258616547856525,0.0,0.05258616547856525,0.2000861495365219,0.05420173704624176,0.010521763369496492,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,931823316b517c2f90a8467bee2e9ff70a668c6a72a1233522d1080a9abb0749
01f6c93fbd85ccfa89e2f59b3a21cac50dd0813f6acd384044fa209cf6308d24,E0,train,game,MIXED_SAFETY_BOUNDARY,0.003334700105635205,0.010465572010387156,0.0,0.010465572010387156,0.3186352453860612,0.02188822813332081,0.003334700105635205,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,64,8,565,931823316b517c2f90a8467bee2e9ff70a668c6a72a1233522d1080a9abb0749
