plan_row_id,replay_phase,context_id,g566_dataset_row_id,g566_instance_uid,g566_evaluation_uid,g566_identity_digest,g566_scenario_sha256,g566_physical_map_sha256,g566_assignment_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g566_three_tier_smoke_00000230,three_tier_smoke,g566_valid_000092,g566_valid_000092,874c777f5ed978a24c2ce8cb46afd4135be4746ae7afbf4d56ec26753294a26c,7b77e50644338ff14ac514b0a68ee94bfda2cae112903bd9ab18f2bf2ccd8907,a6dece4c62ed3b06d90833a830bbcfdf5f1bfb140daf755c519fa0b1785fde92,9d471b16e905bec4f73fff1e53113b942f64f09c5b1c18ed7cc0c86faf33715e,4d2d004bf45d72574681eb32e9ab07f5f95ed248cb2059d8ed63a3eaf9469825,5071af35d77b97ee5cd17b0f90440d5773c1c4dd473fc3b2c90295b7dba4fe87,TRAIN,g566-tunnel-64x32-a-v2,tunnel,32,32,566000094,1000,1000,1000,1.0,3,budget1000_ltm3,tierC_g556,g556_c063174,g556_c063174,g556_c063174,cb8dc26091a745df712e98d55dbef668b5b8c26420d5c4b0803411c846cd2ac3,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000231,three_tier_smoke,g566_valid_000093,g566_valid_000093,9ee6d456873e09508f7d55e48b7f483ae07a1f70abee7b0fbf44fc940ca1d8bb,dc5919e8602c47962fb574c2001e0b055985f432ae3ff6f26b707e16d265dcd2,527d34d2ec1f1c063339949e39f470c8fa65a4bd04aa8939d7bbec03c079b362,cbc4f3e45ef1c9f8a8bbd1ae67e0a56ab8da2ece3443232153133b1871d9bc7a,ae47afa977f5ae30ec6226c8c6c32feb6bc0a47e84afaa8881e99b65d1852b76,62675ff65ea7021a30fd20cdf87d410bbc0126066993554a907301db23f5d278,TRAIN,g566-loop-56x56-a-v3,loop,48,48,566000095,2000,2000,2000,2.0,4,budget2000_ltm4,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000232,three_tier_smoke,g566_valid_000093,g566_valid_000093,9ee6d456873e09508f7d55e48b7f483ae07a1f70abee7b0fbf44fc940ca1d8bb,dc5919e8602c47962fb574c2001e0b055985f432ae3ff6f26b707e16d265dcd2,48771a1e9144c2a02307f3ce7dd6cba5abf8151fa3d3a582f37fd9ba4bc1b1f7,cbc4f3e45ef1c9f8a8bbd1ae67e0a56ab8da2ece3443232153133b1871d9bc7a,ae47afa977f5ae30ec6226c8c6c32feb6bc0a47e84afaa8881e99b65d1852b76,62675ff65ea7021a30fd20cdf87d410bbc0126066993554a907301db23f5d278,TRAIN,g566-loop-56x56-a-v3,loop,48,48,566000095,2000,2000,2000,2.0,4,budget2000_ltm4,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,dce6641dbc5f3f149df1077ec0f129c8a6fe9104459a449249ac83098259425a,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000233,three_tier_smoke,g566_valid_000093,g566_valid_000093,9ee6d456873e09508f7d55e48b7f483ae07a1f70abee7b0fbf44fc940ca1d8bb,dc5919e8602c47962fb574c2001e0b055985f432ae3ff6f26b707e16d265dcd2,b5385d99f1411e359de2d24586e87b87edbd79bb3aeb7f7ccf758fda89ac4e05,cbc4f3e45ef1c9f8a8bbd1ae67e0a56ab8da2ece3443232153133b1871d9bc7a,ae47afa977f5ae30ec6226c8c6c32feb6bc0a47e84afaa8881e99b65d1852b76,62675ff65ea7021a30fd20cdf87d410bbc0126066993554a907301db23f5d278,TRAIN,g566-loop-56x56-a-v3,loop,48,48,566000095,2000,2000,2000,2.0,4,budget2000_ltm4,tierC_g556,g556_c063174,g556_c063174,g556_c063174,b72cff8870e2fe09c27c56148618d708b7353a8ab8f1f1d0830692448753c980,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000234,three_tier_smoke,g566_valid_000094,g566_valid_000094,ee5ff1c26291d315ae357bef98181823808b2e5cf94257076de856f875187971,95839f8332797bba661bf10b869d0ab4c0cc4ce258f8afa71990587cae961a62,6e14bf1c5fd34538623e1a7a8abd8a8e30de5856b41deac6d69bb9cc812a6600,9b3cd19b803ef96e8b857b2be32ae7d7b1a5e91dcf2ccd672a349f81e6df2167,ce70c2003b712f5766539a2f13a3ac9ccd76f225542669a030947de653c89012,5bfddb37917b310854246cdd3622e05593a8c522a4a2a38901582304cb0fb5b1,TRAIN,g566-tree-56x40-a-v0,tree,64,64,566000096,5000,5000,5000,5.0,6,budget5000_ltm6,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000235,three_tier_smoke,g566_valid_000094,g566_valid_000094,ee5ff1c26291d315ae357bef98181823808b2e5cf94257076de856f875187971,95839f8332797bba661bf10b869d0ab4c0cc4ce258f8afa71990587cae961a62,0f976a0313e84b5e16064592dd96528b152bbbae04475b4cbe12e5b49b67741e,9b3cd19b803ef96e8b857b2be32ae7d7b1a5e91dcf2ccd672a349f81e6df2167,ce70c2003b712f5766539a2f13a3ac9ccd76f225542669a030947de653c89012,5bfddb37917b310854246cdd3622e05593a8c522a4a2a38901582304cb0fb5b1,TRAIN,g566-tree-56x40-a-v0,tree,64,64,566000096,5000,5000,5000,5.0,6,budget5000_ltm6,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,28f3d174f8d475245cd09ee858f7301af09d70cd9f7a93651680820b64b1db1f,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000236,three_tier_smoke,g566_valid_000094,g566_valid_000094,ee5ff1c26291d315ae357bef98181823808b2e5cf94257076de856f875187971,95839f8332797bba661bf10b869d0ab4c0cc4ce258f8afa71990587cae961a62,bcb0ff1cd0ba9a59256bfba598875253a710650d9e5c2d1e6a542a4ce0f74073,9b3cd19b803ef96e8b857b2be32ae7d7b1a5e91dcf2ccd672a349f81e6df2167,ce70c2003b712f5766539a2f13a3ac9ccd76f225542669a030947de653c89012,5bfddb37917b310854246cdd3622e05593a8c522a4a2a38901582304cb0fb5b1,TRAIN,g566-tree-56x40-a-v0,tree,64,64,566000096,5000,5000,5000,5.0,6,budget5000_ltm6,tierC_g556,g556_c063174,g556_c063174,g556_c063174,71791cfd4c51e9b6fe92e73d198fc5ec704b76f17e0b8ea548ca3cc7962798a0,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000237,three_tier_smoke,g566_valid_000095,g566_valid_000095,c4854ace4309501505b4b7ce07f65fe64c995457feb18a35ead1c585a600d9a3,e12c904bfc6990d4749c86841943ad17f2191b946568b63e54d81dc9254ac4c9,80708e0bf14bd01a3736bb0f08787f2b544aed4c91a521a336521f8fa4e980d7,b27db0727204657ce4b63e0f6483b7b8982aa86c28464376006dbc554df3c0cf,4d2d004bf45d72574681eb32e9ab07f5f95ed248cb2059d8ed63a3eaf9469825,d1e9d86fcf3b5b6b98c401edc7d1808554995a8191359d1347af2899abc58d7b,TRAIN,g566-string-64x32-a-v1,irregular_bottleneck,80,80,566000097,500,500,500,0.5,2,budget500_ltm2,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000238,three_tier_smoke,g566_valid_000095,g566_valid_000095,c4854ace4309501505b4b7ce07f65fe64c995457feb18a35ead1c585a600d9a3,e12c904bfc6990d4749c86841943ad17f2191b946568b63e54d81dc9254ac4c9,59702ba2a7d3032198a7700cf824c0e8bfdb8f5cb93fd5e890dfbca7fb1b679c,b27db0727204657ce4b63e0f6483b7b8982aa86c28464376006dbc554df3c0cf,4d2d004bf45d72574681eb32e9ab07f5f95ed248cb2059d8ed63a3eaf9469825,d1e9d86fcf3b5b6b98c401edc7d1808554995a8191359d1347af2899abc58d7b,TRAIN,g566-string-64x32-a-v1,irregular_bottleneck,80,80,566000097,500,500,500,0.5,2,budget500_ltm2,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,36081e7fffceab375fbdf7b7cab33d6787870706a59967c6f66bd1afbff00236,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000239,three_tier_smoke,g566_valid_000095,g566_valid_000095,c4854ace4309501505b4b7ce07f65fe64c995457feb18a35ead1c585a600d9a3,e12c904bfc6990d4749c86841943ad17f2191b946568b63e54d81dc9254ac4c9,695405d2a8d309598a0f52251561efbdb0d521b53e1ed1f9875a695bc3a55bc9,b27db0727204657ce4b63e0f6483b7b8982aa86c28464376006dbc554df3c0cf,4d2d004bf45d72574681eb32e9ab07f5f95ed248cb2059d8ed63a3eaf9469825,d1e9d86fcf3b5b6b98c401edc7d1808554995a8191359d1347af2899abc58d7b,TRAIN,g566-string-64x32-a-v1,irregular_bottleneck,80,80,566000097,500,500,500,0.5,2,budget500_ltm2,tierC_g556,g556_c063174,g556_c063174,g556_c063174,141400b1adf4cdb5925316a2e5ad97d9a4f18276e9f838441c3ef5badc75c52f,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000240,three_tier_smoke,g566_valid_000098,g566_valid_000098,dca5f39e5df92ff435f02b409b65d9cdc1eeec1bb92e3ead8e428acc5c92aae5,404e56a69d37eae83ddabccc7f8d460485c9827a17e1541fc08277a0a99fe4b1,886d2067f29438f040cf429ab62b7c25dc25c611681857b54873cb13ff1f7e26,a4e575fb1ef3304e0a4d0e466b1187c39458ff54dc9cb0bfd18583aebee02725,aa25734434829be69c6e8f0030d13959ce2f154cd1fcfa862ae183ee1cea619a,23af09d5ba78c9577f016b1ef8379ca4b41e07b91f45ed354e2e672a10644bb3,VALIDATION,g566-lanes-48x32-a-v0,lanes,16,16,566000100,5000,5000,5000,5.0,6,budget5000_ltm6,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000241,three_tier_smoke,g566_valid_000098,g566_valid_000098,dca5f39e5df92ff435f02b409b65d9cdc1eeec1bb92e3ead8e428acc5c92aae5,404e56a69d37eae83ddabccc7f8d460485c9827a17e1541fc08277a0a99fe4b1,a8841a6ce8a9d94205e0387723b8bb2b066009125db9553e6cc767d6801fb402,a4e575fb1ef3304e0a4d0e466b1187c39458ff54dc9cb0bfd18583aebee02725,aa25734434829be69c6e8f0030d13959ce2f154cd1fcfa862ae183ee1cea619a,23af09d5ba78c9577f016b1ef8379ca4b41e07b91f45ed354e2e672a10644bb3,VALIDATION,g566-lanes-48x32-a-v0,lanes,16,16,566000100,5000,5000,5000,5.0,6,budget5000_ltm6,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,c2c38e0c92cea678d9ca043570416d69d3444184b85d9e679ba7e753f5128902,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000242,three_tier_smoke,g566_valid_000098,g566_valid_000098,dca5f39e5df92ff435f02b409b65d9cdc1eeec1bb92e3ead8e428acc5c92aae5,404e56a69d37eae83ddabccc7f8d460485c9827a17e1541fc08277a0a99fe4b1,8490942f5383a411e44fdc9f05091f677b685f1cc9d0774867a2814e00bd756c,a4e575fb1ef3304e0a4d0e466b1187c39458ff54dc9cb0bfd18583aebee02725,aa25734434829be69c6e8f0030d13959ce2f154cd1fcfa862ae183ee1cea619a,23af09d5ba78c9577f016b1ef8379ca4b41e07b91f45ed354e2e672a10644bb3,VALIDATION,g566-lanes-48x32-a-v0,lanes,16,16,566000100,5000,5000,5000,5.0,6,budget5000_ltm6,tierC_g556,g556_c063174,g556_c063174,g556_c063174,bfac33be64d3da40a95af350d5416cd3b9039692353383785f4602279d52bafb,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000243,three_tier_smoke,g566_valid_000099,g566_valid_000099,517d9550293e095dca4ff8f097a1e06cfad781e9676a67ecf66c96c58fd6785a,d14c89cb9b1269a9737910a7b8cb6b7625a425afae8db8b74b1dc41c91454d75,c0a65c39ceaf7736917e57b31182f15952511e83549e12159e0e930a27351dfe,e3184cf6c4d32dfceefd1103aeb1ab5eb547c114aa925cf969038ec352339e0b,a28dd85bc50e3901f8898331f7ce6ff1ddd161666a2b9519511d07e02fc191e5,6942edc8ad8c337c7724ad0fb1faefcd12e05014e0e1d974eb96f81546116790,TRAIN,g566-plaza-40x40-a-v1,plaza,24,24,566000101,500,500,500,0.5,2,budget500_ltm2,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000244,three_tier_smoke,g566_valid_000099,g566_valid_000099,517d9550293e095dca4ff8f097a1e06cfad781e9676a67ecf66c96c58fd6785a,d14c89cb9b1269a9737910a7b8cb6b7625a425afae8db8b74b1dc41c91454d75,331625a467513743da27dac567e46a38127fa8be4e7a285b64ea599a10f1e123,e3184cf6c4d32dfceefd1103aeb1ab5eb547c114aa925cf969038ec352339e0b,a28dd85bc50e3901f8898331f7ce6ff1ddd161666a2b9519511d07e02fc191e5,6942edc8ad8c337c7724ad0fb1faefcd12e05014e0e1d974eb96f81546116790,TRAIN,g566-plaza-40x40-a-v1,plaza,24,24,566000101,500,500,500,0.5,2,budget500_ltm2,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,eedf9f5ce8816b815394c71b2841606904d904279e33219d629d598e39049c89,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_three_tier_smoke_00000245,three_tier_smoke,g566_valid_000099,g566_valid_000099,517d9550293e095dca4ff8f097a1e06cfad781e9676a67ecf66c96c58fd6785a,d14c89cb9b1269a9737910a7b8cb6b7625a425afae8db8b74b1dc41c91454d75,eb99a503ff7c014b2333514995e0c2f1a97a76cc25cb8fa77456a2c815927e4a,e3184cf6c4d32dfceefd1103aeb1ab5eb547c114aa925cf969038ec352339e0b,a28dd85bc50e3901f8898331f7ce6ff1ddd161666a2b9519511d07e02fc191e5,6942edc8ad8c337c7724ad0fb1faefcd12e05014e0e1d974eb96f81546116790,TRAIN,g566-plaza-40x40-a-v1,plaza,24,24,566000101,500,500,500,0.5,2,budget500_ltm2,tierC_g556,g556_c063174,g556_c063174,g556_c063174,edfefca9d8bf73f99d8c768141cb4f2bd4d72679249d0cf019dbaa5320d1ab34,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_three_tier_smoke_00000246,three_tier_smoke,g566_valid_000100,g566_valid_000100,7087b1b0c9489b7fc88991239e803445ba881804d3e891de3c69aa7baad4cadf,ef7da4a0ab7c56c7a5984fd3991371575bdc3c8b6f4d9a22f1c19a7dbfc551e8,4b74bcda84555e2b2d6e10da639fe5ae83a69dea16e11ed081b72d6ef6df4ec6,11788f2a22754fd6e420ce304cbca3cdff6374ff92c1790f9cb8705e7cd211b4,41e8bd801671ad3617c7eb64c8625c98bc8582f5dd8541565af5a8648f79998b,180c1ba671a001afb5bfe798dab5bc4059398504a4113d3b0997fabff46682b4,VALIDATION,g566-islands-48x48-a-v2,islands,32,32,566000102,1000,1000,1000,1.0,3,budget1000_ltm3,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_three_tier_smoke_00000247,three_tier_smoke,g566_valid_000100,g566_valid_000100,7087b1b0c9489b7fc88991239e803445ba881804d3e891de3c69aa7baad4cadf,ef7da4a0ab7c56c7a5984fd3991371575bdc3c8b6f4d9a22f1c19a7dbfc551e8,bbd21de9624ea04044da5a32bd5baad3b1cb1599ed683d0ccf838e30a82597ce,11788f2a22754fd6e420ce304cbca3cdff6374ff92c1790f9cb8705e7cd211b4,41e8bd801671ad3617c7eb64c8625c98bc8582f5dd8541565af5a8648f79998b,180c1ba671a001afb5bfe798dab5bc4059398504a4113d3b0997fabff46682b4,VALIDATION,g566-islands-48x48-a-v2,islands,32,32,566000102,1000,1000,1000,1.0,3,budget1000_ltm3,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,a4aa3702328776395707447c38364e280a9c9de41a3ed85105ccb8ccba0ca95c,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
