g552_plan_row_id,source_row_key,source_round,context_key,map,map_family,agents,seed,nominal_budget_ms,horizon_id,short_budget_ms,base_time_limit_sec,ltm_max_iterations,candidate_id,theta_family,context_source,theta_source,planned_execution_mode,requires_policy_as_executed_replay,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g552_label_plan_00000463,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000464,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000464,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000464,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000465,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000465,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000465,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000466,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000466,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000466,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000467,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000467,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000467,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000468,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000468,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000468,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000469,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000469,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000469,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000470,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000470,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000470,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000471,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000471,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000471,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000472,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000472,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000472,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000473,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000473,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000473,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000474,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000474,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000474,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000475,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000475,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000475,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000476,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000476,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000476,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000477,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000477,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000477,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000478,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000478,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000478,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000479,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000479,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000479,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000480,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000480,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000480,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000481,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000481,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000481,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000482,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000482,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000482,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000483,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000483,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000483,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000484,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000484,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000484,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000485,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000485,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000485,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000486,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000486,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000486,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000487,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000487,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000487,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000488,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000488,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000488,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000489,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000489,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000489,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000490,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000490,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000490,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000491,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000491,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000491,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000492,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000492,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000492,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000493,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000493,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000493,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000494,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000494,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000494,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000495,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000495,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000495,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000496,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000496,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000496,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000497,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000497,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000497,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000498,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000498,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000498,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000499,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000499,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000499,random-32-32-20|50|1410|2000|c0_short1000_t050_i2|random-32-32-20|50|1410|1000|0|14650fb0739d0383|random-32-32-20|50|1410|2000|c0_short1000_t050_i2|repair5g549_theta_549000500,g549_fulltheta,random-32-32-20|50|1410|1000|0|14650fb0739d0383,random-32-32-20,random,50,1410,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000500,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000500,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000501,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000501,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000501,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000502,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000502,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000502,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000503,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000503,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000503,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000504,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000504,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000504,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000505,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000505,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000505,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000506,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000506,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000506,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000507,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000507,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000507,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000508,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000508,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000508,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000509,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000509,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000509,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000510,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000510,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000510,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000511,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000511,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000511,random-32-32-20|50|1411|2000|c0_short1000_t050_i2|random-32-32-20|50|1411|1000|0|14650fb0739d0383|random-32-32-20|50|1411|2000|c0_short1000_t050_i2|repair5g549_theta_549000512,g549_fulltheta,random-32-32-20|50|1411|1000|0|14650fb0739d0383,random-32-32-20,random,50,1411,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000512,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
