instance_uid,physical_map_sha256,map,map_family,split,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
ade36b5e042520af545b6b9ff20a7f25ba166e96130cd38056e7ae6d2f2d2e58,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
ff0bbc1e0389eee40d559e72c386b469f619715cef50d4b1d77151e0f212902c,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,train,False,False,False,False,False
371c9d10a113d8a914956a818a2f6ba9e03f1844ab154e27c465cd58bce8aa5f,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
0208af63de4c86cf7cd08e35a1c1842918120a91f7841adafc2505170fe005cd,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
1a392927c578369f8c492f945de74e5a817807c3d1ea67537ea64ccd33543764,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,train,False,False,False,False,False
5cd7c6c26132dcd168697062bbbd5b799ccfed5111290ec9c5edbad3fcfd243f,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
882016a4911b55ac232f04b744a271933c4d1be150ba7fea6c37e52dd115d8ae,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
7645d97cf15b80a63f07071ffe7639075e81d77f25bbaa6db58610ec5d752558,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
4cfcc79fb10ebdb8bfc3a7fdd34e657be41c272cd1d1c77abf582947dc32f0b9,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
8602a57e0e3f11df77c39801245d20d81f259e5abaac8496d22da7c7b4d14542,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
fbcae917482920d305a818f7bba7b6820c5dabc33e0c67ce54158ba0748b17d2,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
13f6a5be400a684b84552a40d6e77ef19583eba30e80eb283b7a0d734b5235f8,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
4b87876bbda81f875368e4873037f803b0c72da2041c36bbf92dbf9cd55500f8,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,train,False,False,False,False,False
20acd7dd3cedeee6770e6c4bad3e18b629ad77c1b312a32240552a44085c4423,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
1d5fa41fa1b674e10bb7e57c6c8e499d61569fd130d8c174902b31c1958214d4,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
05d4b050fa823ce475206406985fe249e352b9c6d11aa2cae60f25a86e2c6b38,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
4cb39f7bd8c875577693bc457580c6be9def27dd89152710beb942fab44c6183,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
14396f038ae7c5d0c26f07613c5a8b7e573bff294789012e38bc0ce89ecb9601,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
d9c91b861ec9bf4fc042497ff2d62613cb3bf8396c0e5d3870e4f505e56587f3,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
a6cad0ad1b5d6017e141ca456cb057917aac5a9cee4ec42de7c65d880d0957f2,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
eec9fc90c0425c42c1e30d1a158283a21f0422f1df78a53f35d0a1bdd1c53fb2,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
ae480a6390a9156f852f881fede261f2ddc562fbb2c1971d8a84c5b5a63da259,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
96c0b43cddbccf4f8a5010bd2146cbb8e92890ac9dcfcdd32b43164bd4295476,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
d8dd0aa07ecab3ba1dafa8774a12f42c3780195d26c4c2869d856f5f9cebd340,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
e446ca7b2c5e92edbea9822fe09c6eaf1bee538e75ed3fb2e8249c091e7a6b4d,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
b70214ffb98cf86e3603109f1227ec596294d945e82e7d5ed6598022f0f82f6b,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
3be8529864538330d9411231401241393fb4036671f9a83886934a88ac42da54,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,train,False,False,False,False,False
1f55c91f8a5b02509877bc5d7b2ca628baf343fa4e0426ef8f3b0aff25121acb,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
c53e6e69d563d1bf4c1e17e915bfe9e17d9da4c470fc4731839290aba42b4f32,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
bae77db6bccba023aa3dad6a41c40cc9597182448d3edf8fbbdb43f303eb4c84,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
a00060d222aff28aa6cb07984754ba91cc4aca25a5a8667bd48badae7b237b9c,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,validation,False,False,False,False,False
8d8414cf584416cc41ceb9d3ee635f856a1bae873c7a212c1e12da56f03ec145,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
d89ad3a696610bd3e6c14fb42690f3d6e542dc43c88119a3abbd4338acc7d6fd,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
c6573cf9b43fb1690f267df8ce965edcb9895c9b42aa8915376364dc2258b427,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
17271eccd253280b9756b2ef45266b8805218bc5110caaa8086657b639fd34d2,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
be4cf1d88ec764a85628fd970b2bbe9533f2fec8d852052228ad6405f86589d0,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
3798836f1b6f90c75e81d65eeb6e0d6964dcc09d9ca8aea970a195087324ac88,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
352e014d946d92722acac9833da80d58cbee9adab283a26e36a17d96b5c65a55,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
6a11670c4f885048e959d728b9295687c029c886a95c2beca9144a546da79c54,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
3f5d4a500062cff350df27a574db451d38ca10f9dd41c518b36350aeedaf23e3,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
cea848b89cac6c426a01fc1ac810657d99299655477368a7238107eaad37f64a,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
ca9f55ad7e10a8ab1bcd57195ed68b53ad0b58128d6f7d1f732ce847d03dbd4d,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
1172b944d7f7d27eb93199ad6035fd438b2ec9343f772aae523ea0c59474bbe1,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
8a3e1887abb03a2ca6070333d6111a1cc2b04dfc9c1028ab108ae79060951c3d,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
aeadd1b0ac066365f9ba144e123f8ac93cdc646220ddc8cbedb53709576ab42e,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
eeffb24a9b612b273ab3d4dd870598b111c3cdabe76aab5857e08b7997130692,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
ce6a6d58a19711ab8eb201db9cd8723f66fa0f394b16725b4796e0beaae6e5f1,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
0dd10bbb4a1689e658572aa36e1065a6f75cd26c843bd0ebadc045df4987c365,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
35a525f084e326fcc75d74c4a9b1a9e46a598b840ea1e3db8f4ebdcf35502267,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
352f3a7943493c2563550fde458ad5c2b3e164e7b5487a06cbd701fd90be42a1,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
eb639e4c3b16a48348a2cd68c9c23a57f0ceb773ec5170c0ec4a0853a9dd321b,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
d45735a57f562a51dfc4bb314fd41e216833a879858aa2a0ffb362e81131f41b,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
3f69ea0f1a196238b5f39524b0b3af9bb1f7f30051bc6ea2b66ad11d20da1253,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
86fa81ce4132eb0dc360ce28dc484bdf9f560a119ed93ab58d535b0e70d7a2a2,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,train,False,False,False,False,False
1e222ae2a1115accc219b9c3054ad7bdaf550368a27b2e0f37ae9e026fda898d,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,validation,False,False,False,False,False
abd7b4fc7a2faff392e2c9f5eab13554451694043130decaee0b274755729c66,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
4c7e27a01a79a8e54f9835924f4dfec1a21bdc23bc9b8ad95ec622e2b5c24b74,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
1eda2a9826a959660575460d7da486099402237930ed58b48b7b14d3dda2ee30,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
1bd69ead983c63d8f5cea4f76aadc76b5690c6344517fcedbe7959e993dd5095,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
d31019461fdbfcc2e7fa38f0953e698468f8faebce0152e0ffe0032b611fe35c,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
861954bdcdbe331404a0de8bc4edd1f90e53caa20acc8cb06a32dbeae6fddf95,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
6083fb0be2d2624b8647e10f1f11bfa5d1eb2533c59281f30e11fb371105c960,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
c0d340d5a71835af4d0725887053a347d9b0401e963b7585292264e8c1cd08fc,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
413d14574113d97fe526bc39f9e76a1f93cd0f528932af9cf328396dfdc37b16,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
e08932846cf9d77a71aa99dcb791cfebac0472803e3c670e4ac5f14f05f85512,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
dd18ac7e20fe80b78d55ee3319c4163504fdb9f7ba21dc1a5e2cf9bb6e0bb032,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
5c4b90f55a963c616d6a1678b082f206988b6314f66103133e46890a6bfee41a,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
a65282358e4572f6d5765fe35d807d3ee2fa98e1402ce28b670aaa93aeb9492e,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,heldout,False,False,False,False,False
6630c707ea120f0e73c93db55bbd6868dab32b3682f44fc0667c194c9d8212e4,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
aefa807522d43bbe473e5e5e45380a02cd4d6330865001c949874eb876f4ad54,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
5defff987f48bf4b85ac88b521656b95637ebe973ba050f4accd01966328e3fd,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
97027b269ee142cdd119223bea19925ed3b6b71c3a213cf7b3cc47de08fa04c4,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
13cd99cfeb1162dfb966c4039a92bd9b447565c435aebc9fdebbcd645c68574c,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
f87261d12a506be3eb51bcbdcf1397a372bbefef962cc7d953b200b479bdc79c,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
52bb83ff03121db9bff987beab079d91d9b58eca0472ae2ef8bc3fbfc6e9b9f4,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,train,False,False,False,False,False
3b8760685daa0324ecf8a17a3ef0b6ac7b4c046cdcc3054c83aebb0517b776bc,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
819065991f3fbde49f3c5a1e935196962583b75e0b349e88a45f864bfc7c8745,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,g559-synth-tree-42,irregular_bottleneck,train,False,False,False,False,False
b9e81cb05e88083642e941858e6fb2fb31d59079cdd65181d9630bb090802c60,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
2b74fbec2af1fe53245560f50c2170132009f361b8a19069c09dc50de917f339,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
cf78c5ecc31d1206b3df02a8c886a6133cc23dc305180dd632a92e96e9d84780,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
5f6c725387857cce62eeb00384810337ab596b66676b3c207b182c1cc08f8e2a,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
16ef4df66b9d80137f23ce81adf8a79f09a01507a5c26551e71bb2ff8c53c5cf,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
163544cc4ea3bdf5eb71764a66459e3384bc4991f16d1f3fb098f8ef7e66d89d,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
5aefb447825b739a9a69e4f13ab83255ec37231a2a98815c5ad77c5dbdabd813,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
7ea0f4ca68ffcf30431dbed842b6d08e8d715a0c56444427956c07014f750513,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
e736a691e43e99e98cb0aa25852876bd6b315e7d60a3e608f600d361abf6779d,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
a89e48d835aa9166f06cd5653f964ce0861d9b109a043284fbb20d0fc7a90c30,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
72a044d4efd1d77ec48d96e2dc42de5a06d7ee5220332c41bd5fa83243dd8dec,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
086513aaa773c0b06b20499b754eea514fb79ecf9399c9ce48a4063fe757547c,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
b29cb5508b79b79cc653e0da90ca6367ca157807ddf3acfb94858c52b56e9698,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
c3bd949f0f40cdfaafe8b851412ebbf470886ad100d8a0706fbb01588fe847fa,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
ee269ccf499492250b8685e7c854b9c485b8de00e987a886a0f318ff0d6d8d66,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
a849612d1edcb011d08843e1a8119932382ba48ddbc9bc8ef9cfe5518a1540d9,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
53302cca3d04341c9021e2575baacb91714687b56719e8e61879ee7b8bb0da32,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
477d2ddf6efb88ff6990db9bba2f803ff491364c3aa40175c29dde8b1ce22da0,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
06dd388c1dcd979bc09f2ecedca8aa6592620d24dc51f544dd6ebf9140c5a122,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
1637618084856d319f22c85e338d1aaffde2d7b9ef48a1e5acf8df2a4f030dcd,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
c75b4a18bef15e352627f995ebf3488386f4bcb0f27c92b98a3e7945d8b61984,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
503c9627a48f874ffbc37baf10d0a2bbc2185f7ec355fffc2d16ea9d5bba808c,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
38e5d695218021ae77b801080a8bc7af6c0bf4dbd659d087b3179ab36f73dc8e,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
18f5b741459f31067c348cec0f8da1b41d53044cf9b17729dcd8134c712c69d2,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
e3edb32593444cc520534430b36c81ac27b5861ab36252d564542eb450e68849,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
425873211383ddb6f1fe380f716a5df9aa93c4fb49b842ae86a7223f8b4670fd,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
34f1f7461b0d8a90efb023898e8505b13e721fb2afc9528d681a5fc0f0ebce52,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
3c9b5315da03eb45b299429ad851f6dfec994fedc767e2f43bdfd1cb25c2a0a6,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
63bb8722ec57056a9d229ebed7954afc003ed3bfb91eb390735c3c760bf26d9e,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
fd2b5446cc3c6e6c57b90393d29e803e88cba42842d892d7c904e258030f5dcc,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
a21a14d01e53045b8c13a62757a1089fde5f87ee370207db9a4548cba3d2bac1,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
60819c48b0789607c37ffd96d0ea20c4a49da401e0aa1a7f86e3e716cbb0d275,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
f40703e93f17c5107ee164f7703f37e426244d4df5805d9afe3d9c016f7f0080,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
906632342f92936edc361ea59df1675c51f8770ecf9deb3edb57acb95f729a41,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,g559-synth-tree-42,irregular_bottleneck,train,False,False,False,False,False
2c40788691daf6c61c09fe3e9815ee1c5a0e182eee4789ab547cf85a7b25142c,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
259e36fef5e8bf2be93d40c16480b87976c63c6e8e420b02049bfcfeb0cc54e4,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,g559-synth-tree-42,irregular_bottleneck,train,False,False,False,False,False
fb4085514615e258cb44f7030cc4bac4fd35c2ee5394078887f1962429724001,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
03cb89846ab69df85bfff70452eb6cd987d6644184ca258f66dc973ec4cc47ff,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,g559-synth-tree-42,irregular_bottleneck,train,False,False,False,False,False
537b7a4ee68f20aa3fc16cc5d45ac1afb9816a5badf07527f5d6e18691e2c854,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
568fc89d40f0d9e7ad6f27cf1fd19296cfd0beaecf9857b1d4ed617a4b578ae4,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
0aedd1e14e81aefbdc9d7e35b0eda6d3fc3a1a3ceef0e383af5cec2af809ea2e,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
b0d599c12b2574bd6543f2518899485ea4caa2ccc98ce17af6cd3a060f63b734,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
fa77a792b998a8110e051c769ab1a621fc7587c7ce99decae814718acb6bf7a0,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
0c48fd9c2a464d4115a655ae1f196ba817477be78161ff1da0d286dcef5d8c6a,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
c4637de32bbb51208a01567f315197c0326212e39c3287e4a9ed85a2103541a4,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
