group_type,group_value,threshold,sample_count,harmful_count,predicted_harmful_count,tp,fp,fn,precision,recall,f1,fallback_rate,mean_delta_no_gate,mean_delta_after_gate,mean_delta_loss_from_gate
map,random-64-64-10,0.0,240,40,240,40,200,0,0.16666666666666666,1.0,0.2857142857142857,1.0,0.008156026645788796,0.0,0.008156026645788796
map,random-64-64-10,0.05,240,40,204,40,164,0,0.19607843137254902,1.0,0.3278688524590164,0.85,0.008156026645788796,0.0005384540638059168,0.007617572581982879
map,random-64-64-10,0.1,240,40,168,38,130,2,0.2261904761904762,0.95,0.36538461538461536,0.7,0.008156026645788796,0.001434099275016167,0.006721927370772629
map,random-64-64-10,0.15,240,40,133,29,104,11,0.21804511278195488,0.725,0.3352601156069364,0.5541666666666667,0.008156026645788796,0.0026550697936963737,0.005500956852092422
map,random-64-64-10,0.2,240,40,105,27,78,13,0.2571428571428571,0.675,0.37241379310344824,0.4375,0.008156026645788796,0.003342756039438457,0.004813270606350339
map,random-64-64-10,0.25,240,40,70,20,50,20,0.2857142857142857,0.5,0.36363636363636365,0.2916666666666667,0.008156026645788796,0.004173630869919082,0.003982395775869714
map,random-64-64-10,0.3,240,40,42,15,27,25,0.35714285714285715,0.375,0.3658536585365853,0.175,0.008156026645788796,0.006207243116425295,0.0019487835293635009
map,random-64-64-10,0.35,240,40,20,8,12,32,0.4,0.2,0.26666666666666666,0.08333333333333333,0.008156026645788796,0.007562203285526961,0.0005938233602618345
map,random-64-64-10,0.4,240,40,13,5,8,35,0.38461538461538464,0.125,0.18867924528301888,0.05416666666666667,0.008156026645788796,0.008137335895876962,1.8690749911834045e-05
map,random-64-64-10,0.45,240,40,7,3,4,37,0.42857142857142855,0.075,0.1276595744680851,0.029166666666666667,0.008156026645788796,0.008102008528943378,5.4018116845418185e-05
map,random-64-64-10,0.5,240,40,1,1,0,39,1.0,0.025,0.04878048780487806,0.004166666666666667,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-10,0.55,240,40,0,0,0,40,0.0,0.0,0.0,0.0,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-10,0.6,240,40,0,0,0,40,0.0,0.0,0.0,0.0,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-10,0.65,240,40,0,0,0,40,0.0,0.0,0.0,0.0,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-10,0.7,240,40,0,0,0,40,0.0,0.0,0.0,0.0,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-10,0.75,240,40,0,0,0,40,0.0,0.0,0.0,0.0,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-10,0.8,240,40,0,0,0,40,0.0,0.0,0.0,0.0,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-10,0.85,240,40,0,0,0,40,0.0,0.0,0.0,0.0,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-10,0.9,240,40,0,0,0,40,0.0,0.0,0.0,0.0,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-10,0.95,240,40,0,0,0,40,0.0,0.0,0.0,0.0,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-10,1.0,240,40,0,0,0,40,0.0,0.0,0.0,0.0,0.008156026645788796,0.008156026645788796,0.0
map,random-64-64-20,0.0,240,74,240,74,166,0,0.30833333333333335,1.0,0.4713375796178344,1.0,0.008736810150885831,0.0,0.008736810150885831
map,random-64-64-20,0.05,240,74,235,74,161,0,0.3148936170212766,1.0,0.4789644012944984,0.9791666666666666,0.008736810150885831,0.0,0.008736810150885831
map,random-64-64-20,0.1,240,74,226,74,152,0,0.3274336283185841,1.0,0.49333333333333335,0.9416666666666667,0.008736810150885831,0.0002976837490420833,0.008439126401843747
map,random-64-64-20,0.15,240,74,203,70,133,4,0.3448275862068966,0.9459459459459459,0.5054151624548737,0.8458333333333333,0.008736810150885831,0.000803621553501625,0.007933188597384205
map,random-64-64-20,0.2,240,74,174,67,107,7,0.3850574712643678,0.9054054054054054,0.5403225806451613,0.725,0.008736810150885831,0.001353107411292571,0.00738370273959326
map,random-64-64-20,0.25,240,74,141,59,82,15,0.41843971631205673,0.7972972972972973,0.5488372093023256,0.5875,0.008736810150885831,0.0016251752509407376,0.007111634899945094
map,random-64-64-20,0.3,240,74,113,50,63,24,0.4424778761061947,0.6756756756756757,0.5347593582887701,0.4708333333333333,0.008736810150885831,0.0019281769182729045,0.006808633232612927
map,random-64-64-20,0.35,240,74,80,43,37,31,0.5375,0.581081081081081,0.5584415584415584,0.3333333333333333,0.008736810150885831,0.0032462667024145708,0.005490543448471261
map,random-64-64-20,0.4,240,74,60,33,27,41,0.55,0.44594594594594594,0.49253731343283585,0.25,0.008736810150885831,0.003294050378186071,0.00544275977269976
map,random-64-64-20,0.45,240,74,36,21,15,53,0.5833333333333334,0.28378378378378377,0.38181818181818183,0.15,0.008736810150885831,0.003977080493437154,0.004759729657448677
map,random-64-64-20,0.5,240,74,15,10,5,64,0.6666666666666666,0.13513513513513514,0.2247191011235955,0.0625,0.008736810150885831,0.008454188037898332,0.0002826221129874993
map,random-64-64-20,0.55,240,74,3,2,1,72,0.6666666666666666,0.02702702702702703,0.051948051948051945,0.0125,0.008736810150885831,0.008611582464182916,0.00012522768670291534
map,random-64-64-20,0.6,240,74,0,0,0,74,0.0,0.0,0.0,0.0,0.008736810150885831,0.008736810150885831,0.0
map,random-64-64-20,0.65,240,74,0,0,0,74,0.0,0.0,0.0,0.0,0.008736810150885831,0.008736810150885831,0.0
map,random-64-64-20,0.7,240,74,0,0,0,74,0.0,0.0,0.0,0.0,0.008736810150885831,0.008736810150885831,0.0
map,random-64-64-20,0.75,240,74,0,0,0,74,0.0,0.0,0.0,0.0,0.008736810150885831,0.008736810150885831,0.0
map,random-64-64-20,0.8,240,74,0,0,0,74,0.0,0.0,0.0,0.0,0.008736810150885831,0.008736810150885831,0.0
map,random-64-64-20,0.85,240,74,0,0,0,74,0.0,0.0,0.0,0.0,0.008736810150885831,0.008736810150885831,0.0
map,random-64-64-20,0.9,240,74,0,0,0,74,0.0,0.0,0.0,0.0,0.008736810150885831,0.008736810150885831,0.0
map,random-64-64-20,0.95,240,74,0,0,0,74,0.0,0.0,0.0,0.0,0.008736810150885831,0.008736810150885831,0.0
map,random-64-64-20,1.0,240,74,0,0,0,74,0.0,0.0,0.0,0.0,0.008736810150885831,0.008736810150885831,0.0
map,room-32-32-4,0.0,231,166,231,166,65,0,0.7186147186147186,1.0,0.8362720403022671,1.0,0.07209662970349166,0.0,0.07209662970349166
map,room-32-32-4,0.05,231,166,230,166,64,0,0.7217391304347827,1.0,0.8383838383838385,0.9956709956709957,0.07209662970349166,0.004329004329004329,0.06776762537448733
map,room-32-32-4,0.1,231,166,230,166,64,0,0.7217391304347827,1.0,0.8383838383838385,0.9956709956709957,0.07209662970349166,0.004329004329004329,0.06776762537448733
map,room-32-32-4,0.15,231,166,230,166,64,0,0.7217391304347827,1.0,0.8383838383838385,0.9956709956709957,0.07209662970349166,0.004329004329004329,0.06776762537448733
map,room-32-32-4,0.2,231,166,229,166,63,0,0.7248908296943232,1.0,0.840506329113924,0.9913419913419913,0.07209662970349166,0.006653045785203464,0.0654435839182882
map,room-32-32-4,0.25,231,166,228,166,62,0,0.7280701754385965,1.0,0.8426395939086295,0.987012987012987,0.07209662970349166,0.007918790454043291,0.06417783924944837
map,room-32-32-4,0.3,231,166,227,166,61,0,0.7312775330396476,1.0,0.8447837150127228,0.9826839826839827,0.07209662970349166,0.012247794783047621,0.059848834920444044
map,room-32-32-4,0.35,231,166,226,166,60,0,0.7345132743362832,1.0,0.8469387755102041,0.9783549783549783,0.07209662970349166,0.01657679911205195,0.05551983059143971
map,room-32-32-4,0.4,231,166,225,166,59,0,0.7377777777777778,1.0,0.8491048593350384,0.974025974025974,0.07209662970349166,0.016679412547998703,0.05541721715549296
map,room-32-32-4,0.45,231,166,207,158,49,8,0.7632850241545893,0.9518072289156626,0.8471849865951743,0.8961038961038961,0.07209662970349166,0.030577045821908344,0.04151958388158332
map,room-32-32-4,0.5,231,166,199,154,45,12,0.7738693467336684,0.927710843373494,0.8438356164383563,0.8614718614718615,0.07209662970349166,0.03433068935756219,0.03776594034592947
map,room-32-32-4,0.55,231,166,189,148,41,18,0.783068783068783,0.891566265060241,0.8338028169014083,0.8181818181818182,0.07209662970349166,0.0468547341432734,0.02524189556021826
map,room-32-32-4,0.6,231,166,177,140,37,26,0.7909604519774012,0.8433734939759037,0.8163265306122449,0.7662337662337663,0.07209662970349166,0.05493384696992318,0.017162782733568485
map,room-32-32-4,0.65,231,166,167,137,30,29,0.8203592814371258,0.8253012048192772,0.8228228228228228,0.7229437229437229,0.07209662970349166,0.057733993799528815,0.014362635903962848
map,room-32-32-4,0.7,231,166,146,122,24,44,0.8356164383561644,0.7349397590361446,0.7820512820512822,0.6320346320346321,0.07209662970349166,0.06434190907417027,0.007754720629321393
map,room-32-32-4,0.75,231,166,117,99,18,67,0.8461538461538461,0.5963855421686747,0.6996466431095406,0.5064935064935064,0.07209662970349166,0.05981073839189712,0.012285891311594542
map,room-32-32-4,0.8,231,166,83,73,10,93,0.8795180722891566,0.4397590361445783,0.5863453815261044,0.3593073593073593,0.07209662970349166,0.06440935673019833,0.00768727297329333
map,room-32-32-4,0.85,231,166,35,32,3,134,0.9142857142857143,0.1927710843373494,0.31840796019900497,0.15151515151515152,0.07209662970349166,0.07035390983070872,0.0017427198727829468
map,room-32-32-4,0.9,231,166,12,12,0,154,1.0,0.07228915662650602,0.1348314606741573,0.05194805194805195,0.07209662970349166,0.06530302703950336,0.006793602663988305
map,room-32-32-4,0.95,231,166,5,5,0,161,1.0,0.030120481927710843,0.058479532163742694,0.021645021645021644,0.07209662970349166,0.06945122016451331,0.0026454095389783494
map,room-32-32-4,1.0,231,166,0,0,0,166,0.0,0.0,0.0,0.0,0.07209662970349166,0.07209662970349166,0.0
map,room-64-64-8,0.0,240,110,240,110,130,0,0.4583333333333333,1.0,0.6285714285714286,1.0,0.006585918829464366,0.0,0.006585918829464366
map,room-64-64-8,0.05,240,110,240,110,130,0,0.4583333333333333,1.0,0.6285714285714286,1.0,0.006585918829464366,0.0,0.006585918829464366
map,room-64-64-8,0.1,240,110,240,110,130,0,0.4583333333333333,1.0,0.6285714285714286,1.0,0.006585918829464366,0.0,0.006585918829464366
map,room-64-64-8,0.15,240,110,240,110,130,0,0.4583333333333333,1.0,0.6285714285714286,1.0,0.006585918829464366,0.0,0.006585918829464366
map,room-64-64-8,0.2,240,110,240,110,130,0,0.4583333333333333,1.0,0.6285714285714286,1.0,0.006585918829464366,0.0,0.006585918829464366
map,room-64-64-8,0.25,240,110,234,109,125,1,0.4658119658119658,0.990909090909091,0.6337209302325583,0.975,0.006585918829464366,5.912071374833333e-05,0.0065267981157160326
map,room-64-64-8,0.3,240,110,223,106,117,4,0.47533632286995514,0.9636363636363636,0.6366366366366366,0.9291666666666667,0.006585918829464366,5.912071374833333e-05,0.0065267981157160326
map,room-64-64-8,0.35,240,110,212,105,107,5,0.49528301886792453,0.9545454545454546,0.6521739130434783,0.8833333333333333,0.006585918829464366,0.00011784650726291666,0.006468072322201449
map,room-64-64-8,0.4,240,110,198,100,98,10,0.5050505050505051,0.9090909090909091,0.6493506493506493,0.825,0.006585918829464366,0.00012441968868270834,0.006461499140781657
map,room-64-64-8,0.45,240,110,162,89,73,21,0.5493827160493827,0.8090909090909091,0.6544117647058824,0.675,0.006585918829464366,0.0003861279964268291,0.006199790833037537
map,room-64-64-8,0.5,240,110,133,82,51,28,0.6165413533834586,0.7454545454545455,0.6748971193415638,0.5541666666666667,0.006585918829464366,0.0008210145387890376,0.005764904290675328
map,room-64-64-8,0.55,240,110,108,71,37,39,0.6574074074074074,0.6454545454545455,0.6513761467889909,0.45,0.006585918829464366,0.0010087371031091625,0.005577181726355203
map,room-64-64-8,0.6,240,110,91,61,30,49,0.6703296703296703,0.5545454545454546,0.6069651741293532,0.37916666666666665,0.006585918829464366,0.0009310787002334126,0.005654840129230954
map,room-64-64-8,0.65,240,110,74,52,22,58,0.7027027027027027,0.4727272727272727,0.5652173913043479,0.30833333333333335,0.006585918829464366,0.0020674542836680745,0.004518464545796292
map,room-64-64-8,0.7,240,110,63,45,18,65,0.7142857142857143,0.4090909090909091,0.5202312138728324,0.2625,0.006585918829464366,0.0066462080958722405,-6.0289266407874756e-05
map,room-64-64-8,0.75,240,110,37,29,8,81,0.7837837837837838,0.2636363636363636,0.39455782312925164,0.15416666666666667,0.006585918829464366,0.007414836563449407,-0.0008289177339850413
map,room-64-64-8,0.8,240,110,5,5,0,105,1.0,0.045454545454545456,0.08695652173913045,0.020833333333333332,0.006585918829464366,0.0065356916272206154,5.02272022437503e-05
map,room-64-64-8,0.85,240,110,0,0,0,110,0.0,0.0,0.0,0.0,0.006585918829464366,0.006585918829464366,0.0
map,room-64-64-8,0.9,240,110,0,0,0,110,0.0,0.0,0.0,0.0,0.006585918829464366,0.006585918829464366,0.0
map,room-64-64-8,0.95,240,110,0,0,0,110,0.0,0.0,0.0,0.0,0.006585918829464366,0.006585918829464366,0.0
map,room-64-64-8,1.0,240,110,0,0,0,110,0.0,0.0,0.0,0.0,0.006585918829464366,0.006585918829464366,0.0
map,warehouse-10-20-10-2-1,0.0,240,141,240,141,99,0,0.5875,1.0,0.7401574803149606,1.0,0.012194059336748409,0.0,0.012194059336748409
map,warehouse-10-20-10-2-1,0.05,240,141,238,141,97,0,0.592436974789916,1.0,0.7440633245382585,0.9916666666666667,0.012194059336748409,0.0,0.012194059336748409
map,warehouse-10-20-10-2-1,0.1,240,141,238,141,97,0,0.592436974789916,1.0,0.7440633245382585,0.9916666666666667,0.012194059336748409,0.0,0.012194059336748409
map,warehouse-10-20-10-2-1,0.15,240,141,237,141,96,0,0.5949367088607594,1.0,0.7460317460317459,0.9875,0.012194059336748409,-6.349025850958333e-05,0.012257549595257992
map,warehouse-10-20-10-2-1,0.2,240,141,235,140,95,1,0.5957446808510638,0.9929078014184397,0.7446808510638298,0.9791666666666666,0.012194059336748409,-4.758919843891667e-05,0.012241648535187326
map,warehouse-10-20-10-2-1,0.25,240,141,232,138,94,3,0.5948275862068966,0.9787234042553191,0.7399463806970509,0.9666666666666667,0.012194059336748409,-2.907317366112499e-05,0.012223132510409533
map,warehouse-10-20-10-2-1,0.3,240,141,219,128,91,13,0.5844748858447488,0.9078014184397163,0.7111111111111111,0.9125,0.012194059336748409,0.0002401427968422083,0.0119539165399062
map,warehouse-10-20-10-2-1,0.35,240,141,189,114,75,27,0.6031746031746031,0.8085106382978723,0.6909090909090909,0.7875,0.012194059336748409,0.00126352256462825,0.010930536772120159
map,warehouse-10-20-10-2-1,0.4,240,141,166,103,63,38,0.6204819277108434,0.7304964539007093,0.6710097719869709,0.6916666666666667,0.012194059336748409,0.0018423696242039164,0.010351689712544493
map,warehouse-10-20-10-2-1,0.45,240,141,140,92,48,49,0.6571428571428571,0.6524822695035462,0.6548042704626336,0.5833333333333334,0.012194059336748409,0.006650654666696875,0.005543404670051533
map,warehouse-10-20-10-2-1,0.5,240,141,122,86,36,55,0.7049180327868853,0.6099290780141844,0.6539923954372624,0.5083333333333333,0.012194059336748409,0.007547807446237917,0.004646251890510491
map,warehouse-10-20-10-2-1,0.55,240,141,99,72,27,69,0.7272727272727273,0.5106382978723404,0.5999999999999999,0.4125,0.012194059336748409,0.008292607896512583,0.0039014514402358254
map,warehouse-10-20-10-2-1,0.6,240,141,83,61,22,80,0.7349397590361446,0.4326241134751773,0.5446428571428571,0.3458333333333333,0.012194059336748409,0.008996287029592582,0.0031977723071558266
map,warehouse-10-20-10-2-1,0.65,240,141,64,49,15,92,0.765625,0.3475177304964539,0.4780487804878049,0.26666666666666666,0.012194059336748409,0.01364095591057112,-0.0014468965738227112
map,warehouse-10-20-10-2-1,0.7,240,141,46,38,8,103,0.8260869565217391,0.2695035460992908,0.4064171122994652,0.19166666666666668,0.012194059336748409,0.0093237061966957,0.002870353140052708
map,warehouse-10-20-10-2-1,0.75,240,141,33,30,3,111,0.9090909090909091,0.2127659574468085,0.3448275862068965,0.1375,0.012194059336748409,0.010327242463438161,0.0018668168733102473
map,warehouse-10-20-10-2-1,0.8,240,141,27,24,3,117,0.8888888888888888,0.1702127659574468,0.2857142857142857,0.1125,0.012194059336748409,0.010733979731426495,0.0014600796053219137
map,warehouse-10-20-10-2-1,0.85,240,141,15,12,3,129,0.8,0.0851063829787234,0.15384615384615383,0.0625,0.012194059336748409,0.010830448434297996,0.0013636109024504125
map,warehouse-10-20-10-2-1,0.9,240,141,4,4,0,137,1.0,0.028368794326241134,0.05517241379310345,0.016666666666666666,0.012194059336748409,0.012453953427843409,-0.0002598940910949997
map,warehouse-10-20-10-2-1,0.95,240,141,0,0,0,141,0.0,0.0,0.0,0.0,0.012194059336748409,0.012194059336748409,0.0
map,warehouse-10-20-10-2-1,1.0,240,141,0,0,0,141,0.0,0.0,0.0,0.0,0.012194059336748409,0.012194059336748409,0.0
map,warehouse-20-40-10-2-1,0.0,225,32,225,32,193,0,0.14222222222222222,1.0,0.2490272373540856,1.0,0.002193748664057587,0.0,0.002193748664057587
map,warehouse-20-40-10-2-1,0.05,225,32,200,32,168,0,0.16,1.0,0.2758620689655173,0.8888888888888888,0.002193748664057587,0.00030910790117911113,0.0018846407628784756
map,warehouse-20-40-10-2-1,0.1,225,32,161,31,130,1,0.19254658385093168,0.96875,0.3212435233160622,0.7155555555555555,0.002193748664057587,0.0005751351382261333,0.0016186135258314535
map,warehouse-20-40-10-2-1,0.15,225,32,123,28,95,4,0.22764227642276422,0.875,0.3612903225806452,0.5466666666666666,0.002193748664057587,0.0007514097784173334,0.0014423388856402534
map,warehouse-20-40-10-2-1,0.2,225,32,93,20,73,12,0.21505376344086022,0.625,0.31999999999999995,0.41333333333333333,0.002193748664057587,0.0011366130197160444,0.0010571356443415424
map,warehouse-20-40-10-2-1,0.25,225,32,60,14,46,18,0.23333333333333334,0.4375,0.3043478260869565,0.26666666666666666,0.002193748664057587,0.0011559717411813778,0.001037776922876209
map,warehouse-20-40-10-2-1,0.3,225,32,30,11,19,21,0.36666666666666664,0.34375,0.3548387096774193,0.13333333333333333,0.002193748664057587,0.0015565269850961333,0.0006372216789614536
map,warehouse-20-40-10-2-1,0.35,225,32,16,7,9,25,0.4375,0.21875,0.2916666666666667,0.07111111111111111,0.002193748664057587,0.0017893160334018531,0.0004044326306557337
map,warehouse-20-40-10-2-1,0.4,225,32,7,5,2,27,0.7142857142857143,0.15625,0.25641025641025644,0.03111111111111111,0.002193748664057587,0.002120524448358965,7.322421569862193e-05
map,warehouse-20-40-10-2-1,0.45,225,32,3,2,1,30,0.6666666666666666,0.0625,0.11428571428571428,0.013333333333333334,0.002193748664057587,0.0021483055274242532,4.54431366333336e-05
map,warehouse-20-40-10-2-1,0.5,225,32,1,1,0,31,1.0,0.03125,0.06060606060606061,0.0044444444444444444,0.002193748664057587,0.002193748664057587,0.0
map,warehouse-20-40-10-2-1,0.55,225,32,0,0,0,32,0.0,0.0,0.0,0.0,0.002193748664057587,0.002193748664057587,0.0
map,warehouse-20-40-10-2-1,0.6,225,32,0,0,0,32,0.0,0.0,0.0,0.0,0.002193748664057587,0.002193748664057587,0.0
map,warehouse-20-40-10-2-1,0.65,225,32,0,0,0,32,0.0,0.0,0.0,0.0,0.002193748664057587,0.002193748664057587,0.0
map,warehouse-20-40-10-2-1,0.7,225,32,0,0,0,32,0.0,0.0,0.0,0.0,0.002193748664057587,0.002193748664057587,0.0
map,warehouse-20-40-10-2-1,0.75,225,32,0,0,0,32,0.0,0.0,0.0,0.0,0.002193748664057587,0.002193748664057587,0.0
map,warehouse-20-40-10-2-1,0.8,225,32,0,0,0,32,0.0,0.0,0.0,0.0,0.002193748664057587,0.002193748664057587,0.0
map,warehouse-20-40-10-2-1,0.85,225,32,0,0,0,32,0.0,0.0,0.0,0.0,0.002193748664057587,0.002193748664057587,0.0
map,warehouse-20-40-10-2-1,0.9,225,32,0,0,0,32,0.0,0.0,0.0,0.0,0.002193748664057587,0.002193748664057587,0.0
map,warehouse-20-40-10-2-1,0.95,225,32,0,0,0,32,0.0,0.0,0.0,0.0,0.002193748664057587,0.002193748664057587,0.0
map,warehouse-20-40-10-2-1,1.0,225,32,0,0,0,32,0.0,0.0,0.0,0.0,0.002193748664057587,0.002193748664057587,0.0
split,train,0.0,2526,1254,2526,1254,1272,0,0.49643705463182897,1.0,0.6634920634920635,1.0,0.02764748543357856,0.0,0.02764748543357856
split,train,0.05,2526,1254,2455,1254,1201,0,0.5107942973523422,1.0,0.6761930439471556,0.9718923198733175,0.02764748543357856,0.001266341351179224,0.026381144082399336
split,train,0.1,2526,1254,2364,1251,1113,3,0.5291878172588832,0.9976076555023924,0.6915422885572139,0.9358669833729216,0.02764748543357856,0.0019329875428351583,0.025714497890743402
split,train,0.15,2526,1254,2259,1234,1025,20,0.5462594068171758,0.9840510366826156,0.7025334471961286,0.8942992874109263,0.02764748543357856,0.002212913679608349,0.025434571753970212
split,train,0.2,2526,1254,2157,1219,938,35,0.5651367640241075,0.9720893141945773,0.714746408677807,0.8539192399049881,0.02764748543357856,0.004225744257898767,0.023421741175679793
split,train,0.25,2526,1254,2033,1194,839,60,0.5873093949827841,0.9521531100478469,0.7264983267417098,0.8048297703879652,0.02764748543357856,0.00499190728031742,0.022655578153261142
split,train,0.3,2526,1254,1896,1154,742,100,0.6086497890295358,0.9202551834130781,0.7326984126984127,0.7505938242280285,0.02764748543357856,0.005938396096964903,0.021709089336613658
split,train,0.35,2526,1254,1755,1109,646,145,0.631908831908832,0.8843700159489634,0.7371219674310403,0.6947743467933492,0.02764748543357856,0.007126841561281031,0.02052064387229753
split,train,0.4,2526,1254,1618,1053,565,201,0.6508034610630408,0.8397129186602871,0.7332869080779943,0.6405384006334125,0.02764748543357856,0.0064664998379760814,0.02118098559560248
split,train,0.45,2526,1254,1436,975,461,279,0.6789693593314763,0.777511961722488,0.724907063197026,0.5684877276326208,0.02764748543357856,0.008852877455234552,0.018794607978344008
split,train,0.5,2526,1254,1286,913,373,341,0.7099533437013997,0.7280701754385965,0.7188976377952757,0.5091053048297703,0.02764748543357856,0.012045807193513796,0.015601678240064766
split,train,0.55,2526,1254,1117,820,297,434,0.7341092211280215,0.6539074960127592,0.6916912695065373,0.4422011084718923,0.02764748543357856,0.013653485333255494,0.013994000100323067
split,train,0.6,2526,1254,965,719,246,535,0.7450777202072539,0.5733652312599681,0.64803965750338,0.3820269200316706,0.02764748543357856,0.015838775097720165,0.011808710335858397
split,train,0.65,2526,1254,811,628,183,626,0.7743526510480888,0.5007974481658692,0.6082324455205812,0.32106096595407757,0.02764748543357856,0.017843238253723113,0.009804247179855449
split,train,0.7,2526,1254,663,529,134,725,0.7978883861236803,0.4218500797448166,0.5519040166927491,0.26247030878859856,0.02764748543357856,0.020403720495853695,0.007243764937724866
split,train,0.75,2526,1254,493,410,83,844,0.8316430020283976,0.3269537480063796,0.4693760732684603,0.19517022961203484,0.02764748543357856,0.020775975568111536,0.006871509865467026
split,train,0.8,2526,1254,336,286,50,968,0.8511904761904762,0.22807017543859648,0.35974842767295595,0.1330166270783848,0.02764748543357856,0.022886608330448453,0.004760877103130109
split,train,0.85,2526,1254,156,139,17,1115,0.8910256410256411,0.11084529505582137,0.19716312056737592,0.06175771971496437,0.02764748543357856,0.025322933792071615,0.002324551641506946
split,train,0.9,2526,1254,42,39,3,1215,0.9285714285714286,0.03110047846889952,0.06018518518518518,0.0166270783847981,0.02764748543357856,0.026500914408080587,0.0011465710254979743
split,train,0.95,2526,1254,8,7,1,1247,0.875,0.005582137161084529,0.01109350237717908,0.003167062549485352,0.02764748543357856,0.02731178432935371,0.0003357011042248517
split,train,1.0,2526,1254,0,0,0,1254,0.0,0.0,0.0,0.0,0.02764748543357856,0.02764748543357856,0.0
split,validation,0.0,459,173,459,173,286,0,0.3769063180827887,1.0,0.5474683544303798,1.0,0.008130843144272305,0.0,0.008130843144272305
split,validation,0.05,459,173,443,170,273,3,0.3837471783295711,0.9826589595375722,0.551948051948052,0.9651416122004357,0.008130843144272305,0.00012524402198054466,0.00800559912229176
split,validation,0.1,459,173,417,163,254,10,0.3908872901678657,0.9421965317919075,0.5525423728813559,0.9084967320261438,0.008130843144272305,0.0003422075401228693,0.007788635604149436
split,validation,0.15,459,173,382,160,222,13,0.418848167539267,0.9248554913294798,0.5765765765765766,0.8322440087145969,0.008130843144272305,0.006464186756680952,0.001666656387591353
split,validation,0.2,459,173,364,157,207,16,0.43131868131868134,0.9075144508670521,0.5847299813780261,0.7930283224400871,0.008130843144272305,0.00660635440947616,0.001524488734796145
split,validation,0.25,459,173,327,149,178,24,0.45565749235474007,0.861271676300578,0.596,0.7124183006535948,0.008130843144272305,0.006194407708164136,0.001936435436108169
split,validation,0.3,459,173,292,140,152,33,0.4794520547945205,0.8092485549132948,0.6021505376344086,0.6361655773420479,0.008130843144272305,0.006413373457767838,0.0017174696865044662
split,validation,0.35,459,173,259,134,125,39,0.5173745173745173,0.7745664739884393,0.6203703703703703,0.5642701525054467,0.008130843144272305,0.006924686798724069,0.0012061563455482358
split,validation,0.4,459,173,223,122,101,51,0.547085201793722,0.7052023121387283,0.6161616161616161,0.485838779956427,0.008130843144272305,0.007618805099747032,0.0005120380445252726
split,validation,0.45,459,173,188,107,81,66,0.5691489361702128,0.6184971098265896,0.592797783933518,0.4095860566448802,0.008130843144272305,0.01211724988004331,-0.0039864067357710045
split,validation,0.5,459,173,159,95,64,78,0.5974842767295597,0.5491329479768786,0.572289156626506,0.3464052287581699,0.008130843144272305,0.012231312271690824,-0.004100469127418519
split,validation,0.55,459,173,137,91,46,82,0.6642335766423357,0.5260115606936416,0.5870967741935484,0.2984749455337691,0.008130843144272305,0.013543814998432237,-0.005412971854159933
split,validation,0.6,459,173,124,85,39,88,0.6854838709677419,0.4913294797687861,0.5723905723905723,0.2701525054466231,0.008130843144272305,0.013466574387779734,-0.005335731243507429
split,validation,0.65,459,173,111,77,34,96,0.6936936936936937,0.44508670520231214,0.5422535211267605,0.24183006535947713,0.008130843144272305,0.011339978140706662,-0.0032091349964343575
split,validation,0.7,459,173,91,62,29,111,0.6813186813186813,0.3583815028901734,0.4696969696969697,0.19825708061002179,0.008130843144272305,0.009299321180049582,-0.0011684780357772775
split,validation,0.75,459,173,74,52,22,121,0.7027027027027027,0.30057803468208094,0.4210526315789474,0.16122004357298475,0.008130843144272305,0.009690878621262392,-0.0015600354769900876
split,validation,0.8,459,173,55,39,16,134,0.7090909090909091,0.2254335260115607,0.34210526315789475,0.11982570806100218,0.008130843144272305,0.010573281869190758,-0.0024424387249184533
split,validation,0.85,459,173,30,23,7,150,0.7666666666666667,0.1329479768786127,0.22660098522167485,0.06535947712418301,0.008130843144272305,0.015498229684574217,-0.007367386540301913
split,validation,0.9,459,173,14,11,3,162,0.7857142857142857,0.06358381502890173,0.11764705882352941,0.030501089324618737,0.008130843144272305,0.012399905955844634,-0.004269062811572329
split,validation,0.95,459,173,8,6,2,167,0.75,0.03468208092485549,0.06629834254143646,0.017429193899782137,0.008130843144272305,0.007283782478451608,0.0008470606658206965
split,validation,1.0,459,173,0,0,0,173,0.0,0.0,0.0,0.0,0.008130843144272305,0.008130843144272305,0.0
validation_agents,100,0.0,120,50,120,50,70,0,0.4166666666666667,1.0,0.5882352941176471,1.0,-0.010593215605377003,0.0,-0.010593215605377003
validation_agents,100,0.05,120,50,118,50,68,0,0.423728813559322,1.0,0.5952380952380952,0.9833333333333333,-0.010593215605377003,0.0,-0.010593215605377003
validation_agents,100,0.1,120,50,118,50,68,0,0.423728813559322,1.0,0.5952380952380952,0.9833333333333333,-0.010593215605377003,0.0,-0.010593215605377003
