replay_phase,plan_row_id,context_id,candidate_id,agent_count,budget_role,solver_internal_time_limit_sec,process_hard_timeout_sec,expected_process_hard_timeout_sec,explicit_internal_budget,explicit_hard_timeout,uniform_30s_budget_contract_met,large_agent_30s_budget_contract_met,row_budget_audit_decision,row_budget_audit_failures,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000102,g567_gate3a_a5_00006,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_db356cba10d2,32,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000103,g567_gate3a_a5_00007,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_180d01f41a9b,32,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000104,g567_gate3a_a5_00008,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_b6daf2999712,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000105,g567_gate3a_a5_00009,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_17cda2ad142e,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000106,g567_gate3a_a5_00010,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_06673644e6c4,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000107,g567_gate3a_a5_00011,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_c6f32cec2a5d,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000108,g567_gate3a_a5_00012,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_7a2833746173,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000109,g567_gate3a_a5_00013,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_8c195a1310d0,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000110,g567_gate3a_a5_00014,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_6717f51fb6be,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000111,g567_gate3a_a5_00015,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_7b85af27845f,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000112,g567_gate3a_a5_00016,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_77a233746fa5,1000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000113,g567_gate3a_a5_00017,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_2a95e9c46caf,1000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000114,g567_gate3a_a5_00018,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_37ec8a21f753,1000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000115,g567_gate3a_a5_00019,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_35b5275f986d,1000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000116,g567_gate3a_a5_00020,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_d8612e8277e6,1000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000117,g567_gate3a_a5_00021,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_fd161e15cdf2,1000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000118,g567_gate3a_a5_00022,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_e4efbceefcbb,1000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000119,g567_gate3a_a5_00023,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_abc7601087b0,1000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000120,g567_gate3a_a5_00024,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_088c85a36a88,3000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000121,g567_gate3a_a5_00025,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_f77164c7b570,3000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000122,g567_gate3a_a5_00026,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_d274004e2bfd,3000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000123,g567_gate3a_a5_00027,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_d3932a5b1e48,3000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000124,g567_gate3a_a5_00028,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_9d7c04f3b93e,3000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000125,g567_gate3a_a5_00029,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_8c957530421b,3000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000126,g567_gate3a_a5_00030,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_c2b18375050c,3000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
gate3a_true_a5_checkpoint_smoke,g567_gate3a_true_a5_checkpoint_smoke_00000127,g567_gate3a_a5_00031,g567_gate3a_true_a5_checkpoint_smoke_a5_s567_832d5e00c6d9,3000,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
