group_type,group_value,target_rule,predicted_rule,target_family,predicted_family,correct_rule,correct_family,count
map,empty-32-32,commit_heavy,wait_light,commit,wait,0,0,6
map,empty-32-32,block_heavy,wait_light,block,wait,0,0,5
map,empty-32-32,block_light,wait_light,block,wait,0,0,4
map,empty-32-32,commit_heavy,block_heavy,commit,block,0,0,4
map,empty-32-32,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,4
map,empty-32-32,wait_light,block_heavy,wait,block,0,0,3
map,empty-32-32,decay_090,commit_heavy,decay,commit,0,0,2
map,empty-32-32,wait_heavy,block_heavy,wait,block,0,0,2
map,empty-32-32,block_light,neutral_additive,block,additive_or_neutral,0,0,1
map,empty-32-32,commit_heavy,decay_095,commit,decay,0,0,1
