agents,best_delta,best_minus_second,best_minus_target,best_probe_rule,candidate_count,checkpoint_id,harmful_candidate_count,iteration,map_name,second_delta,second_probe_rule,seed,split,target_delta,target_in_tie_eps_0_001,target_in_tie_eps_0_0025,target_in_tie_eps_0_005,target_in_tie_eps_0_01,target_in_tie_eps_0_02,target_rule_executable,target_rule_original,tie_count_eps_0_001,tie_count_eps_0_0025,tie_count_eps_0_005,tie_count_eps_0_01,tie_count_eps_0_02
400,0.0137047854415,0.00456826181385,0.0,block_light,8,empty-48-48__a400__i13__phase4_phase4-full-repair1__iter3,0,3,empty-48-48,0.00913652362765,decay_095,13,validation,0.0137047854415,1,1,1,1,1,block_light,block_light,1,1,2,5,7
50,0.000677506775068,0.000677506775068,0.000677506775068,block_heavy,8,empty-48-48__a50__i14__phase4_phase4-full-repair1__iter0,1,0,empty-48-48,0.0,decay_095,14,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,4,4,5,6,7
50,0.0189701897019,0.008807588075899998,0.0,wait_heavy,8,empty-48-48__a50__i14__phase4_phase4-full-repair1__iter1,2,1,empty-48-48,0.010162601626,commit_heavy,14,validation,0.0189701897019,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,2,5
50,0.0121951219512,0.0,0.0,decay_090,8,empty-48-48__a50__i14__phase4_phase4-full-repair1__iter2,0,2,empty-48-48,0.0121951219512,commit_heavy,14,validation,0.0121951219512,1,1,1,1,1,commit_heavy,commit_heavy,2,2,4,5,6
50,0.0,0.0,0.0,block_light,8,empty-48-48__a50__i14__phase4_phase4-full-repair1__iter3,0,3,empty-48-48,0.0,block_heavy,14,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,4,5,6,8
100,0.00708762886598,0.0032216494845399997,0.0,block_heavy,8,empty-48-48__a100__i14__phase4_phase4-full-repair1__iter0,0,0,empty-48-48,0.00386597938144,wait_heavy,14,validation,0.00708762886598,1,1,1,1,1,block_heavy,block_heavy,1,1,2,6,7
100,0.00837628865979,0.004188144329889999,0.0,decay_095,8,empty-48-48__a100__i14__phase4_phase4-full-repair1__iter1,1,1,empty-48-48,0.0041881443299,commit_heavy,14,validation,0.00837628865979,1,1,1,1,1,decay_095,decay_095,1,1,3,6,6
100,0.0154639175258,0.007409793814459999,0.0,block_heavy,8,empty-48-48__a100__i14__phase4_phase4-full-repair1__iter2,0,2,empty-48-48,0.00805412371134,wait_heavy,14,validation,0.0154639175258,1,1,1,1,1,block_heavy,block_heavy,1,1,1,2,6
100,0.027706185567,0.0164304123711,0.0,commit_heavy,8,empty-48-48__a100__i14__phase4_phase4-full-repair1__iter3,0,3,empty-48-48,0.0112757731959,decay_090,14,validation,0.027706185567,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,2
200,0.00297963913259,0.002483032610491,0.00297963913259,wait_heavy,8,empty-48-48__a200__i14__phase4_phase4-full-repair1__iter0,0,0,empty-48-48,0.000496606522099,block_heavy,14,validation,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,2,5,5,6
200,0.0157258731998,0.002648568117900001,0.0,commit_heavy,8,empty-48-48__a200__i14__phase4_phase4-full-repair1__iter1,0,1,empty-48-48,0.0130773050819,block_heavy,14,validation,0.0157258731998,1,1,1,1,1,commit_heavy,commit_heavy,1,1,3,3,6
200,0.00662142029465,0.00513160072835,0.0,wait_heavy,8,empty-48-48__a200__i14__phase4_phase4-full-repair1__iter2,1,2,empty-48-48,0.0014898195663,wait_light,14,validation,0.00662142029465,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,4,7
200,0.0,0.00215196159576,0.0,additive_ltm,8,empty-48-48__a200__i14__phase4_phase4-full-repair1__iter3,0,3,empty-48-48,-0.00215196159576,wait_heavy,14,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,2,3,6,8
400,0.0285513141427,0.006414267834799998,0.0,block_heavy,8,empty-48-48__a400__i14__phase4_phase4-full-repair1__iter0,1,0,empty-48-48,0.0221370463079,wait_heavy,14,validation,0.0285513141427,1,1,1,1,1,block_heavy,block_heavy,1,1,1,2,2
400,0.0,0.000312891113892,0.0,additive_ltm,8,empty-48-48__a400__i14__phase4_phase4-full-repair1__iter1,0,1,empty-48-48,-0.000312891113892,block_heavy,14,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,2,3,3,5,8
400,0.00969962453066,0.002190237797240001,0.0,wait_light,8,empty-48-48__a400__i14__phase4_phase4-full-repair1__iter2,0,2,empty-48-48,0.00750938673342,block_light,14,validation,0.00969962453066,1,1,1,1,1,wait_light,wait_light,1,2,3,5,8
400,0.00844806007509,0.0019555694618200005,0.0,wait_light,8,empty-48-48__a400__i14__phase4_phase4-full-repair1__iter3,2,3,empty-48-48,0.00649249061327,block_heavy,14,validation,0.00844806007509,1,1,1,1,1,wait_light,wait_light,1,2,2,3,5
50,0.0117067159581,0.00677757239679,0.0,wait_heavy,8,empty-48-48__a50__i15__phase4_phase4-full-repair1__iter0,0,0,empty-48-48,0.00492914356131,commit_heavy,15,validation,0.0117067159581,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,3,8
50,0.0160197165742,0.0018484288354,0.0,wait_heavy,8,empty-48-48__a50__i15__phase4_phase4-full-repair1__iter1,0,1,empty-48-48,0.0141712877388,commit_heavy,15,validation,0.0160197165742,1,1,1,1,1,wait_heavy,wait_heavy,1,2,3,4,6
50,0.00924214417745,0.00924214417745,0.0,commit_heavy,8,empty-48-48__a50__i15__phase4_phase4-full-repair1__iter2,0,2,empty-48-48,0.0,wait_light,15,validation,0.00924214417745,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,4,7
50,0.0,0.0,0.0,block_heavy,8,empty-48-48__a50__i15__phase4_phase4-full-repair1__iter3,0,3,empty-48-48,0.0,additive_ltm,15,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,2,2,2,6,8
100,0.00983606557377,0.00715350223547,0.0,wait_heavy,8,empty-48-48__a100__i15__phase4_phase4-full-repair1__iter0,2,0,empty-48-48,0.0026825633383,block_heavy,15,validation,0.00983606557377,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,5,5
100,0.00864381520119,0.0,0.0,wait_heavy,8,empty-48-48__a100__i15__phase4_phase4-full-repair1__iter1,0,1,empty-48-48,0.00864381520119,commit_heavy,15,validation,0.00864381520119,1,1,1,1,1,commit_heavy,commit_heavy,2,3,4,6,8
100,0.0101341281669,0.00268256333829,0.0,decay_095,8,empty-48-48__a100__i15__phase4_phase4-full-repair1__iter2,1,2,empty-48-48,0.00745156482861,wait_light,15,validation,0.0101341281669,1,1,1,1,1,decay_095,decay_095,1,1,3,3,5
100,0.0244411326379,0.020864381520170002,0.0,commit_heavy,8,empty-48-48__a100__i15__phase4_phase4-full-repair1__iter3,0,3,empty-48-48,0.00357675111773,wait_heavy,15,validation,0.0244411326379,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
200,0.0174278846154,0.007512019230779999,0.0,block_heavy,8,empty-48-48__a200__i15__phase4_phase4-full-repair1__iter0,0,0,empty-48-48,0.00991586538462,wait_heavy,15,validation,0.0174278846154,1,1,1,1,1,block_heavy,block_heavy,1,1,1,2,7
200,0.00751201923077,0.0036057692307700003,0.0,block_light,8,empty-48-48__a200__i15__phase4_phase4-full-repair1__iter1,0,1,empty-48-48,0.00390625,block_heavy,15,validation,0.00751201923077,1,1,1,1,1,block_light,block_light,1,1,2,4,8
200,0.00676081730769,0.0003004807692299997,0.0,wait_heavy,8,empty-48-48__a200__i15__phase4_phase4-full-repair1__iter2,0,2,empty-48-48,0.00646033653846,block_heavy,15,validation,0.00676081730769,1,1,1,1,1,wait_heavy,wait_heavy,3,4,5,7,8
200,0.00615985576923,0.00480769230769,0.0,decay_090,8,empty-48-48__a200__i15__phase4_phase4-full-repair1__iter3,0,3,empty-48-48,0.00135216346154,block_heavy,15,validation,0.00615985576923,1,1,1,1,1,decay_090,decay_090,1,1,2,8,8
400,0.0237786754058,0.01844371618013,0.0,block_heavy,8,empty-48-48__a400__i15__phase4_phase4-full-repair1__iter0,1,0,empty-48-48,0.00533495922567,wait_heavy,15,validation,0.0237786754058,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,2
400,0.00815486624495,0.00815486624495,0.0,commit_heavy,8,empty-48-48__a400__i15__phase4_phase4-full-repair1__iter1,0,1,empty-48-48,0.0,additive_ltm,15,validation,0.00815486624495,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,2,8
400,0.0152427406448,0.0031247618322,0.0,block_heavy,8,empty-48-48__a400__i15__phase4_phase4-full-repair1__iter2,0,2,empty-48-48,0.0121179788126,decay_095,15,validation,0.0152427406448,1,1,1,1,1,block_heavy,block_heavy,1,1,2,5,8
400,0.0128801158448,0.01158448288999,0.0,commit_heavy,8,empty-48-48__a400__i15__phase4_phase4-full-repair1__iter3,0,3,empty-48-48,0.00129563295481,block_heavy,15,validation,0.0128801158448,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,7
50,0.00426439232409,0.00426439232409,0.00426439232409,block_heavy,8,maze-32-32-4__a50__i1__phase4_phase4-full-repair1__iter0,2,0,maze-32-32-4,0.0,decay_095,1,validation,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,1,4,4,4
50,0.0,0.0,0.0,commit_heavy,8,maze-32-32-4__a50__i1__phase4_phase4-full-repair1__iter1,3,1,maze-32-32-4,0.0,additive_ltm,1,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,2,2,2,3,5
50,0.00298507462687,0.0008528784648199998,0.00298507462687,wait_light,8,maze-32-32-4__a50__i1__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.00213219616205,wait_heavy,1,validation,0.0,0,0,1,1,1,additive_ltm,neutral_additive,2,3,6,7,8
50,0.00980810234542,0.0017057569296400014,0.0,decay_090,8,maze-32-32-4__a50__i1__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.00810234541578,decay_095,1,validation,0.00980810234542,1,1,1,1,1,decay_090,decay_090,1,2,4,7,8
100,0.0229296527159,0.014915405164700002,0.0,wait_light,8,maze-32-32-4__a100__i1__phase4_phase4-full-repair1__iter0,3,0,maze-32-32-4,0.0080142475512,commit_heavy,1,validation,0.0229296527159,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
100,0.0345057880677,0.0202582368656,0.0,wait_light,8,maze-32-32-4__a100__i1__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-4,0.0142475512021,block_light,1,validation,0.0345057880677,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
100,0.0175868210151,0.00044523597499999956,0.0,decay_095,8,maze-32-32-4__a100__i1__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0171415850401,wait_heavy,1,validation,0.0175868210151,1,1,1,1,1,decay_095,decay_095,2,2,2,2,6
100,0.0318343722173,0.0158058771149,0.0,commit_heavy,8,maze-32-32-4__a100__i1__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.0160284951024,wait_heavy,1,validation,0.0318343722173,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,2
200,0.0539717348928,0.0030458089669000016,0.0,wait_light,8,maze-32-32-4__a200__i1__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-4,0.0509259259259,block_heavy,1,validation,0.0539717348928,1,1,1,1,1,wait_light,wait_light,1,1,2,2,2
200,0.00316764132554,0.0014619883041,0.00316764132554,commit_heavy,8,maze-32-32-4__a200__i1__phase4_phase4-full-repair1__iter1,4,1,maze-32-32-4,0.00170565302144,decay_090,1,validation,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,2,3,3,3
200,0.203460038986,0.09612573099400001,0.0,decay_090,8,maze-32-32-4__a200__i1__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-4,0.107334307992,wait_heavy,1,validation,0.203460038986,1,1,1,1,1,decay_090,decay_090,1,1,1,1,1
200,0.0289961013645,0.0030458089667999982,0.0,commit_heavy,8,maze-32-32-4__a200__i1__phase4_phase4-full-repair1__iter3,1,3,maze-32-32-4,0.0259502923977,decay_090,1,validation,0.0289961013645,1,1,1,1,1,commit_heavy,commit_heavy,1,1,4,4,4
400,1.0,0.0,0.0,wait_heavy,8,maze-32-32-4__a400__i1__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,1.0,commit_heavy,1,validation,1.0,1,1,1,1,1,commit_heavy,commit_heavy,2,2,2,2,2
400,0.43043802887,0.011012941761999961,0.0,wait_heavy,8,maze-32-32-4__a400__i1__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-4,0.419425087108,block_heavy,1,validation,0.43043802887,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,2
50,0.030115146147,0.0017714791851000007,0.0,wait_light,8,maze-32-32-4__a50__i2__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0283436669619,block_heavy,2,validation,0.030115146147,1,1,1,1,1,wait_light,wait_light,1,2,3,3,4
50,0.0292294065545,0.0,0.0,wait_light,8,maze-32-32-4__a50__i2__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.0292294065545,decay_095,2,validation,0.0292294065545,1,1,1,1,1,wait_light,wait_light,2,3,4,5,6
50,0.0256864481842,0.0256864481842,0.0,commit_heavy,8,maze-32-32-4__a50__i2__phase4_phase4-full-repair1__iter2,3,2,maze-32-32-4,0.0,additive_ltm,2,validation,0.0256864481842,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
50,0.0159433126661,0.011071744907019999,0.0,block_light,8,maze-32-32-4__a50__i2__phase4_phase4-full-repair1__iter3,2,3,maze-32-32-4,0.00487156775908,wait_light,2,validation,0.0159433126661,1,1,1,1,1,block_light,block_light,1,1,1,1,3
100,0.0469619407968,0.0102381482306,0.0,wait_heavy,8,maze-32-32-4__a100__i2__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0367237925662,commit_heavy,2,validation,0.0469619407968,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,3
100,0.00778989539283,0.0011128421989700004,0.0,commit_heavy,8,maze-32-32-4__a100__i2__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.00667705319386,decay_090,2,validation,0.00778989539283,1,1,1,1,1,commit_heavy,commit_heavy,1,2,2,4,7
100,0.00600934787447,0.00333852659693,0.0,wait_heavy,8,maze-32-32-4__a100__i2__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-4,0.00267082127754,block_light,2,validation,0.00600934787447,1,1,1,1,1,wait_heavy,wait_heavy,1,1,3,5,6
100,0.0131315379479,0.00044513687960000096,0.0,wait_light,8,maze-32-32-4__a100__i2__phase4_phase4-full-repair1__iter3,2,3,maze-32-32-4,0.0126864010683,commit_heavy,2,validation,0.0131315379479,1,1,1,1,1,wait_light,wait_light,2,2,2,2,3
200,0.0927685257628,0.0927685257628,0.0,wait_light,8,maze-32-32-4__a200__i2__phase4_phase4-full-repair1__iter0,3,0,maze-32-32-4,0.0,decay_095,2,validation,0.0927685257628,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.199619984352,0.00357661786000002,0.0,decay_095,8,maze-32-32-4__a200__i2__phase4_phase4-full-repair1__iter1,2,1,maze-32-32-4,0.196043366492,block_heavy,2,validation,0.199619984352,1,1,1,1,1,decay_095,decay_095,1,1,2,2,2
200,0.192131440706,0.037219179613,0.0,wait_light,8,maze-32-32-4__a200__i2__phase4_phase4-full-repair1__iter2,2,2,maze-32-32-4,0.154912261093,block_heavy,2,validation,0.192131440706,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.216161841958,0.021124399240000008,0.0,decay_090,8,maze-32-32-4__a200__i2__phase4_phase4-full-repair1__iter3,1,3,maze-32-32-4,0.195037442718,block_heavy,2,validation,0.216161841958,1,1,1,1,1,decay_090,decay_090,1,1,1,1,1
400,0.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i2__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0,wait_heavy,2,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,8,8,8,8,8
400,1.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i2__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,1.0,decay_095,2,validation,1.0,1,1,1,1,1,decay_095,decay_095,4,4,4,4,4
400,1.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i2__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,1.0,block_heavy,2,validation,1.0,1,1,1,1,1,wait_light,wait_light,2,2,2,2,2
50,0.0342003853565,0.020712909441300005,0.0,block_heavy,8,maze-32-32-4__a50__i3__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0134874759152,block_light,3,validation,0.0342003853565,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
50,0.0245664739884,0.004335260115599999,0.0,commit_heavy,8,maze-32-32-4__a50__i3__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.0202312138728,wait_heavy,3,validation,0.0245664739884,1,1,1,1,1,commit_heavy,commit_heavy,1,1,2,4,5
50,0.000481695568401,0.000481695568401,0.000481695568401,commit_heavy,8,maze-32-32-4__a50__i3__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0,additive_ltm,3,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,2,2,4,7,8
50,0.0202312138728,0.01348747591519,0.0,commit_heavy,8,maze-32-32-4__a50__i3__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.00674373795761,block_light,3,validation,0.0202312138728,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,4
100,0.0296728379407,0.0020289119960000025,0.0,wait_light,8,maze-32-32-4__a100__i3__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0276439259447,wait_heavy,3,validation,0.0296728379407,1,1,1,1,1,wait_light,wait_light,1,2,2,2,3
100,0.0266294699467,0.0078620339842,0.0,wait_heavy,8,maze-32-32-4__a100__i3__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.0187674359625,decay_090,3,validation,0.0266294699467,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,3,4
100,0.0266294699467,0.002536139994899999,0.0,block_heavy,8,maze-32-32-4__a100__i3__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0240933299518,decay_090,3,validation,0.0266294699467,1,1,1,1,1,block_heavy,block_heavy,1,1,2,2,6
100,0.0357595739285,0.007862033984300004,0.0,block_light,8,maze-32-32-4__a100__i3__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.0278975399442,wait_light,3,validation,0.0357595739285,1,1,1,1,1,block_light,block_light,1,1,1,3,6
200,0.0645084219329,0.052920797993100004,0.0,block_heavy,8,maze-32-32-4__a200__i3__phase4_phase4-full-repair1__iter0,3,0,maze-32-32-4,0.0115876239398,commit_heavy,3,validation,0.0645084219329,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
200,0.0771711862382,0.015888185402000002,0.0,wait_light,8,maze-32-32-4__a200__i3__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-4,0.0612830008362,decay_095,3,validation,0.0771711862382,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
200,0.122207621551,0.0630749014459,0.0,wait_light,8,maze-32-32-4__a200__i3__phase4_phase4-full-repair1__iter2,4,2,maze-32-32-4,0.0591327201051,decay_090,3,validation,0.122207621551,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.280850555489,0.06450842193300002,0.0,block_heavy,8,maze-32-32-4__a200__i3__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.216342133556,wait_heavy,3,validation,0.280850555489,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
400,0.356391437309,0.146911314985,0.0,commit_heavy,8,maze-32-32-4__a400__i3__phase4_phase4-full-repair1__iter0,2,0,maze-32-32-4,0.209480122324,wait_heavy,3,validation,0.356391437309,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
400,0.0,0.0302140672783,0.0,additive_ltm,8,maze-32-32-4__a400__i3__phase4_phase4-full-repair1__iter1,7,1,maze-32-32-4,-0.0302140672783,decay_090,3,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,1
400,1.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i3__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,1.0,wait_heavy,3,validation,1.0,1,1,1,1,1,commit_heavy,commit_heavy,7,7,7,7,7
400,0.135779816514,0.1214678899085,0.0,decay_090,8,maze-32-32-4__a400__i3__phase4_phase4-full-repair1__iter3,5,3,maze-32-32-4,0.0143119266055,block_light,3,validation,0.135779816514,1,1,1,1,1,decay_090,decay_090,1,1,1,1,1
50,0.0121951219512,0.0014071294559,0.0,wait_light,8,maze-32-32-4__a50__i4__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0107879924953,commit_heavy,4,validation,0.0121951219512,1,1,1,1,1,wait_light,wait_light,1,3,3,3,7
50,0.0384615384615,0.0046904315197,0.0,wait_light,8,maze-32-32-4__a50__i4__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.0337711069418,block_heavy,4,validation,0.0384615384615,1,1,1,1,1,wait_light,wait_light,1,1,2,3,6
50,0.0276735459662,0.0037523452157,0.0,wait_light,8,maze-32-32-4__a50__i4__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0239212007505,decay_095,4,validation,0.0276735459662,1,1,1,1,1,wait_light,wait_light,1,1,2,2,5
50,0.0450281425891,0.0018761726078999966,0.0,decay_095,8,maze-32-32-4__a50__i4__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.0431519699812,commit_heavy,4,validation,0.0450281425891,1,1,1,1,1,decay_095,decay_095,1,2,2,3,3
100,0.0378623972306,0.017092167892700003,0.0,block_heavy,8,maze-32-32-4__a100__i4__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0207702293379,wait_heavy,4,validation,0.0378623972306,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,2
100,0.0,0.00627434011251,0.0,additive_ltm,8,maze-32-32-4__a100__i4__phase4_phase4-full-repair1__iter1,3,1,maze-32-32-4,-0.00627434011251,block_heavy,4,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,2,5
100,0.0315880571181,0.0043271311119999975,0.0,decay_090,8,maze-32-32-4__a100__i4__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0272609260061,decay_095,4,validation,0.0315880571181,1,1,1,1,1,decay_090,decay_090,1,1,2,2,2
100,0.00951968844656,0.00129813933362,0.0,wait_light,8,maze-32-32-4__a100__i4__phase4_phase4-full-repair1__iter3,1,3,maze-32-32-4,0.00822154911294,decay_095,4,validation,0.00951968844656,1,1,1,1,1,wait_light,wait_light,1,3,5,6,7
200,0.0,0.0,0.0,decay_095,8,maze-32-32-4__a200__i4__phase4_phase4-full-repair1__iter0,4,0,maze-32-32-4,0.0,decay_090,4,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,3,3,4,4
200,0.134168774431,0.03782478730750001,0.0,decay_090,8,maze-32-32-4__a200__i4__phase4_phase4-full-repair1__iter1,2,1,maze-32-32-4,0.0963439871235,wait_heavy,4,validation,0.134168774431,1,1,1,1,1,decay_090,decay_090,1,1,1,1,1
200,0.130489767763,0.0676017475285,0.0,wait_light,8,maze-32-32-4__a200__i4__phase4_phase4-full-repair1__iter2,4,2,maze-32-32-4,0.0628880202345,block_heavy,4,validation,0.130489767763,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.0,0.0110370200046,0.0,additive_ltm,8,maze-32-32-4__a200__i4__phase4_phase4-full-repair1__iter3,6,3,maze-32-32-4,-0.0110370200046,commit_heavy,4,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,2
400,0.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i4__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0,wait_heavy,4,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,8,8,8,8,8
400,1.0,0.0,0.0,decay_090,8,maze-32-32-4__a400__i4__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,1.0,block_heavy,4,validation,1.0,1,1,1,1,1,block_heavy,block_heavy,2,2,2,2,2
50,0.0709286047597,0.04433037797480001,0.0,wait_heavy,8,maze-32-32-4__a50__i5__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0265982267849,block_light,5,validation,0.0709286047597,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
50,0.0139990667289,0.00513299113394,0.0,block_light,8,maze-32-32-4__a50__i5__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-4,0.00886607559496,wait_light,5,validation,0.0139990667289,1,1,1,1,1,block_light,block_light,1,1,1,2,5
50,0.0130657956136,0.00793280447968,0.0,commit_heavy,8,maze-32-32-4__a50__i5__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-4,0.00513299113392,decay_090,5,validation,0.0130657956136,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,3,5
50,0.0303313112459,0.0027998133458000014,0.0,wait_light,8,maze-32-32-4__a50__i5__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-4,0.0275314979001,wait_heavy,5,validation,0.0303313112459,1,1,1,1,1,wait_light,wait_light,1,1,3,3,4
100,0.0464553593032,0.0464553593032,0.0,block_light,8,maze-32-32-4__a100__i5__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-4,0.0,decay_095,5,validation,0.0464553593032,1,1,1,1,1,block_light,block_light,1,1,1,1,1
100,0.00314541495282,0.00314541495282,0.00314541495282,block_light,8,maze-32-32-4__a100__i5__phase4_phase4-full-repair1__iter1,3,1,maze-32-32-4,0.0,additive_ltm,5,validation,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,1,2,2,5
100,0.0527461892088,0.007984514880199994,0.0,decay_090,8,maze-32-32-4__a100__i5__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.0447616743286,decay_095,5,validation,0.0527461892088,1,1,1,1,1,decay_090,decay_090,1,1,1,2,3
100,0.00895233486572,0.00701669489475,0.0,commit_heavy,8,maze-32-32-4__a100__i5__phase4_phase4-full-repair1__iter3,5,3,maze-32-32-4,0.00193563997097,block_light,5,validation,0.00895233486572,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,3,3
200,0.0692037176589,0.061291132881210006,0.0,wait_light,8,maze-32-32-4__a200__i5__phase4_phase4-full-repair1__iter0,2,0,maze-32-32-4,0.00791258477769,commit_heavy,5,validation,0.0692037176589,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.132629992464,0.02612408942500001,0.0,commit_heavy,8,maze-32-32-4__a200__i5__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-4,0.106505903039,block_heavy,5,validation,0.132629992464,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
200,0.325923134891,0.020723436323,0.0,wait_light,8,maze-32-32-4__a200__i5__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-4,0.305199698568,block_light,5,validation,0.325923134891,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.0684501381562,0.049987440341600006,0.0,wait_light,8,maze-32-32-4__a200__i5__phase4_phase4-full-repair1__iter3,4,3,maze-32-32-4,0.0184626978146,decay_090,5,validation,0.0684501381562,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
400,0.0,0.0,0.0,wait_light,8,maze-32-32-4__a400__i5__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-4,0.0,wait_heavy,5,validation,0.0,1,1,1,1,1,additive_ltm,neutral_additive,8,8,8,8,8
